Date/Time,BULKSTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BULKSTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Cooling Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Cooling Energy [J](Hourly) 
 02/26  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66705423.41048378,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,11208456.022412129,217374806.8610121,217374806.8610121,179944320.8686614,0.0,170053281.84029166,0.0,20973465.971380224,0.0,160288271.89132143,0.0 
 02/26  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71077358.48014543,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15580391.092073767,299953350.7841394,299953350.7841394,248065735.338491,0.0,234576160.9983483,0.0,25646653.113884026,0.0,223584948.43234415,0.0 
 02/26  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,68669833.1454596,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13172865.75738795,255485264.99333535,255485264.99333535,211522317.75909985,0.0,199830501.42814768,0.0,23111383.30478239,0.0,172710722.90847636,0.0 
 02/26  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73324268.00099896,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17827300.612927304,368587425.98233637,368587425.98233637,303785410.4245034,0.0,288178118.64143988,0.0,28467733.707217974,0.0,243010500.72363598,0.0 
 02/26  06:00:00,7.2,30.0,15.6,26.7,15.5,30.0,69749175.1458741,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14252207.757802433,317882607.10330417,317882607.10330417,261181541.90120898,0.0,248557534.4052729,0.0,25502351.208902755,0.0,188025122.1712861,0.0 
 02/26  07:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,58589320.27074107,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,19153752.882669406,436100016.97076848,436100016.97076848,357663576.4049334,0.0,340899787.60294529,0.0,31057237.790104439,0.0,262339188.78943146,0.0 
 02/26  08:00:00,7.2,30.0,15.6,26.7,15.5,30.0,37919810.67103293,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,14545643.282961267,340858837.0259152,340858837.0259152,279349174.1566902,0.0,266486207.89027549,0.0,25804399.160988064,0.0,192479496.88109467,0.0 
 02/26  09:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,40574609.71600379,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,17200442.327932128,358635269.11658319,358635269.11658319,295392881.958397,0.0,280406937.2510521,0.0,28111888.902806283,0.0,233324471.67208047,0.0 
 02/26  10:00:00,7.2,30.0,15.6,26.7,15.5,30.0,35542342.87335085,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,12168175.48527919,230727635.86897976,230727635.86897976,191284194.6710765,0.0,180492520.09671448,0.0,21979642.631454816,0.0,157624742.49459363,0.0 
 02/26  11:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,37328751.53908412,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,13954584.151012456,264752003.85766507,264752003.85766507,219332889.29302363,0.0,207094718.3100504,0.0,24625384.5999721,0.0,195514251.65368683,0.0 
 02/26  12:00:00,7.2,30.0,15.6,26.7,15.5,30.0,32772068.290387699,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,9397900.902316034,182615014.85030446,182615014.85030446,151243496.89845328,0.0,142911009.8548583,0.0,19732715.45596719,0.0,132576195.30120686,0.0 
 02/26  13:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,35063271.09665995,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,11689103.70858829,227090460.49810333,227090460.49810333,187986314.20164315,0.0,177672947.9584809,0.0,22709192.688806144,0.0,166652858.9782602,0.0 
 02/26  14:00:00,7.2,30.0,15.6,26.7,15.5,30.0,31928502.512892255,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,8554335.124820589,166417715.65815217,166417715.65815217,137858093.70447836,0.0,130257643.86033735,0.0,18917419.104627138,0.0,119894559.88052967,0.0 
 02/26  15:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,34964580.170544859,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,11590412.782473192,225075208.14813463,225075208.14813463,186339611.46161843,0.0,176096141.75576429,0.0,22503643.03585546,0.0,165182911.50238044,0.0 
 02/26  16:00:00,7.2,30.0,15.6,26.7,15.5,30.0,32635524.62987051,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,9261357.241798846,180130057.57802678,180130057.57802678,149202375.07649923,0.0,140984963.46166338,0.0,20244364.461287008,0.0,130001956.24217437,0.0 
 02/26  17:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,36669644.28338056,0.0,0.0,19732408.546916885,0.0,3641758.8411547804,13295476.8953089,258360893.56664125,258360893.56664125,213812309.04500313,0.0,202128588.38207854,0.0,25418217.24214367,0.0,190005848.0352427,0.0 
 02/26  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,50301772.64811811,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,10866205.260046447,211260647.82845358,211260647.82845358,174870172.90314899,0.0,165330265.79264907,0.0,22900605.18949288,0.0,153295865.8632005,0.0 
 02/26  19:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71290134.3887472,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15793167.000675546,301539155.55318817,301539155.55318817,249553503.2029187,0.0,235873083.73300506,0.0,28158575.23855219,0.0,220875582.16502295,0.0 
 02/26  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,68537014.59169021,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13040047.203618553,248702984.45842809,248702984.45842809,206063666.35777465,0.0,194567562.2522772,0.0,24251875.694403229,0.0,169618233.12921865,0.0 
 02/26  21:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,72720586.09091051,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17223618.702838854,342332839.85162499,342332839.85162499,282733917.44266,0.0,267716190.74075897,0.0,29164819.92566506,0.0,232641298.98066188,0.0 
 02/26  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,69037114.8913085,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13540147.503236849,279780137.4709672,279780137.4709672,230774847.48344714,0.0,218828250.86217458,0.0,25110574.7783336,0.0,176889449.95671717,0.0 
 02/26  23:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73268614.97346923,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17771647.585397558,367332546.2135623,367332546.2135623,302754192.1403839,0.0,287236087.09218618,0.0,30007446.77321033,0.0,240801505.14933969,0.0 
 02/26  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,69283224.6246995,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13786257.23662784,292561164.99157616,292561164.99157616,240966331.19871173,0.0,228806608.84856624,0.0,25493947.730993458,0.0,180511461.63008959,0.0 
 02/27  01:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73443487.33946587,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17946519.951394217,375902948.0276126,375902948.0276126,309598768.83828076,0.0,293928106.440702,0.0,30304964.02155166,0.0,243406160.41595853,0.0 
 02/27  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,69334336.79225768,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13837369.404186016,297400965.3992857,297400965.3992857,244783975.52097828,0.0,232582740.10261236,0.0,25539456.48997535,0.0,181300951.45293624,0.0 
 02/27  03:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73489033.07035093,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17992065.68227927,380715428.93695709,380715428.93695709,313392776.1727728,0.0,297684701.04341629,0.0,30424687.7156813,0.0,244057948.33726467,0.0 
 02/27  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,69462755.64866878,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13965788.260597136,306550556.6373337,306550556.6373337,252039066.4615541,0.0,239726259.46788625,0.0,25825764.025973306,0.0,183134049.8237334,0.0 
 02/27  05:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73890646.76236663,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18393679.374294968,400874582.6521636,400874582.6521636,329502235.2724374,0.0,313427113.0618914,0.0,31189720.346958385,0.0,249951335.23900146,0.0 
 02/27  06:00:00,7.2,30.0,15.6,26.7,15.5,30.0,69854393.2491962,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14357425.86112454,327552396.2332059,327552396.2332059,268805705.9869962,0.0,256126439.31927205,0.0,26610594.173948848,0.0,188802378.48477287,0.0 
 02/27  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,79980173.28996663,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,40544605.90189497,528741623.0839802,528741623.0839802,420399219.07967796,0.0,414705202.42865118,0.0,96709236.58353362,0.0,299093632.39802029,0.0 
 02/27  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,137683034.29533644,0.0,0.0,78929634.18766754,0.0,18208794.2057739,40544605.90189497,420976981.8825327,420976981.8825327,337376396.29174306,0.0,330161650.3792558,0.0,77223960.09287855,0.0,254450594.6809226,0.0 
 02/27  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,336582278.43468889,336582278.43468889,271791265.88124927,0.0,264084084.781355,0.0,67236083.74957852,0.0,227988627.67547716,0.0 
 02/27  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,249834455.3933192,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39466948.90067429,277623535.45448258,277623535.45448258,225469908.4148235,0.0,217893653.12075613,0.0,59131598.30805991,0.0,198229003.71336813,0.0 
 02/27  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,249968386.355963,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39600879.86331811,241227082.19540287,241227082.19540287,198507313.4957789,0.0,189403517.3306234,0.0,55095508.386036228,0.0,173774957.84525839,0.0 
 02/27  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,224956921.58417095,224956921.58417095,187060460.83551965,0.0,176677405.87837864,0.0,53680061.36668131,0.0,162464293.41236998,0.0 
 02/27  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,226728149.93053524,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39734810.825961928,223128782.4763403,223128782.4763403,185966767.77571658,0.0,175232235.50586305,0.0,52911186.63037306,0.0,161787997.77616246,0.0 
 02/27  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,205687524.85703916,205687524.85703916,172877771.19871009,0.0,161549313.7846064,0.0,49761555.50230425,0.0,151254707.18297429,0.0 
 02/27  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,195166189.64494238,195166189.64494238,165055074.8625721,0.0,153305020.09154079,0.0,48255466.397100489,0.0,144516502.5951131,0.0 
 02/27  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,196939213.5005845,196939213.5005845,166427132.15053154,0.0,154683266.42600859,0.0,48066975.479775618,0.0,146083239.8469048,0.0 
 02/27  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,207648642.89385865,207648642.89385865,174804506.21555764,0.0,163063244.41079206,0.0,49131897.80096244,0.0,153398295.51050047,0.0 
 02/27  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,99754488.8000029,0.0,0.0,59197225.640750627,16061400.0,14567035.364619121,9928827.794633134,187556751.40695036,187556751.40695036,155299336.8547938,0.0,146418250.64860536,0.0,5191090.264423925,0.0,151155988.17881174,0.0 
 02/27  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,65354984.47509107,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,9858017.087019414,189075928.03664593,189075928.03664593,156765274.9433196,0.0,147803273.87395523,0.0,13567600.25346138,0.0,144093690.70751269,0.0 
 02/27  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69538449.18596494,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14041481.797893297,270350980.2218621,270350980.2218621,223613608.9822767,0.0,211312572.39909158,0.0,18372377.945081835,0.0,206981676.25190024,0.0 
 02/27  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66485904.26740898,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10988936.879337326,212059033.1845157,212059033.1845157,175641004.87936823,0.0,165836298.775849,0.0,18014192.713458558,0.0,158811042.94172616,0.0 
 02/27  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71307825.47159651,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15810858.083524846,300200570.4463638,300200570.4463638,248482957.4290334,0.0,234686615.05451886,0.0,22197611.32580666,0.0,221009989.6408237,0.0 
 02/27  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,68460424.3995596,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12963457.011487943,255010735.35631577,255010735.35631577,210996615.8352843,0.0,199407324.4047466,0.0,20890496.072272928,0.0,170922691.05532594,0.0 
 02/27  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,72498001.16673735,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17001033.778665697,339716246.27370539,339716246.27370539,280446733.63417837,0.0,265570657.49786157,0.0,24785746.61089241,0.0,232435745.33823926,0.0 
 02/28  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,68701127.1884148,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13204159.800343134,271127262.35450467,271127262.35450467,223780457.97085754,0.0,212009054.96521033,0.0,22181710.4729488,0.0,173794426.56334687,0.0 
 02/28  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,72934383.22927374,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,17437415.84120208,361952360.55911806,361952360.55911806,298230714.79320588,0.0,282958779.981166,0.0,26626022.328530514,0.0,238033319.11301834,0.0 
 02/28  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,69270158.04868755,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13773190.660615884,300598096.22215476,300598096.22215476,247284981.30964614,0.0,235038866.32333864,0.0,23963688.035759048,0.0,181479592.80811019,0.0 
 02/28  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,73896521.03288815,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,18399553.64481648,404986462.1311085,404986462.1311085,332707875.70915797,0.0,316584800.3693603,0.0,29113917.899629378,0.0,251546330.48477853,0.0 
 02/28  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,70092664.6818143,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14595697.29374264,343022115.65686997,343022115.65686997,281103497.5047965,0.0,268177801.3573135,0.0,25981761.246775606,0.0,192995488.38026414,0.0 
 02/28  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,74850722.23908289,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,19353754.851011229,450837550.6379796,450837550.6379796,369340056.7961035,0.0,352401321.09875157,0.0,31319221.023994119,0.0,265171456.96976919,0.0 
 02/28  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,79980173.28996663,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,40544605.90189497,575900103.8701408,575900103.8701408,453289187.3372364,0.0,451496319.72529187,0.0,97009327.9209504,0.0,301886417.3306349,0.0 
 02/28  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,137683034.29533644,0.0,0.0,78929634.18766754,0.0,18208794.2057739,40544605.90189497,489004602.35195937,489004602.35195937,387480401.8757086,0.0,383221936.97813656,0.0,77173665.40199873,0.0,277856432.8057445,0.0 
 02/28  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,207805536.4595514,0.0,0.0,138126859.82841818,0.0,29134070.729238243,40544605.90189497,354876261.53669539,354876261.53669539,285587461.8078611,0.0,278291227.09580317,0.0,64749503.54490409,0.0,232727519.79995168,0.0 
 02/28  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,249879099.0475338,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39511592.5548889,263247956.8173649,263247956.8173649,215280850.57359619,0.0,206598994.276968,0.0,55863298.034605968,0.0,190202645.1430335,0.0 
 02/28  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250057673.66439218,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39690167.17174732,208839051.31316824,208839051.31316824,175549211.60757057,0.0,163967233.92427645,0.0,48150735.657879527,0.0,155283447.16706757,0.0 
 02/28  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,163555823.7900572,163555823.7900572,141781477.48504145,0.0,128494291.66880602,0.0,42069744.16012731,0.0,125891496.40935076,0.0 
 02/28  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,226728149.93053524,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39734810.825961928,136750608.01060809,136750608.01060809,122235307.17272681,0.0,107504601.47438777,0.0,38804868.70220978,0.0,108166681.67285128,0.0 
 02/28  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,106207271.9955383,106207271.9955383,99669463.34216409,0.0,83565208.30833195,0.0,34181225.73015352,0.0,88850931.47885105,0.0 
 02/28  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,101481650.70897514,101481650.70897514,95793286.61314424,0.0,79853104.0458246,0.0,33136439.37063054,0.0,86183613.57586798,0.0 
 02/28  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,105116759.07174236,105116759.07174236,98808717.3622405,0.0,82697371.69951208,0.0,33491764.59979302,0.0,88672556.00039266,0.0 
 02/28  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,123257554.0011969,123257554.0011969,112884271.72231327,0.0,96942218.34775225,0.0,37292828.730417307,0.0,99116338.51800838,0.0 
 02/28  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,97517476.31915325,0.0,0.0,59197225.640750627,16061400.0,14567035.364619121,7691815.313783486,144181955.40946583,144181955.40946583,119435955.94553146,0.0,112511569.44364867,0.0,2078546.454436366,0.0,118124838.30299364,0.0 
 02/28  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,64294943.50164353,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,8797976.113571879,167486978.9656604,167486978.9656604,139012678.41325636,0.0,130867217.24864967,0.0,9519872.902235024,0.0,130145320.4599857,0.0 
 02/28  20:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69399915.3784634,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13902947.990391745,267403344.42777146,267403344.42777146,221141046.01629875,0.0,209012967.3902186,0.0,18353575.086039835,0.0,204562340.2945701,0.0 
 02/28  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66854872.84164054,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,11357905.453568884,218272158.8882334,218272158.8882334,180912959.6432258,0.0,170643711.7638778,0.0,16388632.16112785,0.0,165612985.05631805,0.0 
 02/28  22:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71342176.51000488,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15845209.121933232,306540545.894659,306540545.894659,253253237.60901416,0.0,239670464.0751835,0.0,23816603.079824255,0.0,231699070.11728964,0.0 
 02/28  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,67781874.36321058,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12284906.975138924,230935551.7223076,230935551.7223076,191733991.8038603,0.0,180578518.059171,0.0,18790224.426217766,0.0,173492830.8622508,0.0 
 02/28  24:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,72458512.2668778,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,16961544.87880613,312226096.6322458,312226096.6322458,258788004.15031673,0.0,244139076.166439,0.0,25235224.972140656,0.0,231394011.53869257,0.0 
 03/01  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,68301188.31097192,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,12804220.922900262,230054433.246914,230054433.246914,191548033.17105175,0.0,179905353.63621525,0.0,19380909.617926226,0.0,169440298.33689765,0.0 
 03/01  02:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,71184674.83495777,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,15687707.446886115,297492050.2463661,297492050.2463661,246022904.3705489,0.0,232646144.7861964,0.0,25219515.81169557,0.0,222631433.0926311,0.0 
 03/01  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,66606251.363555569,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,11109283.975483906,214661967.01683019,214661967.01683019,177902506.7185411,0.0,167889004.1439741,0.0,18952765.784998277,0.0,160045522.33445818,0.0 
 03/01  04:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,69684763.19117053,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,14187795.803098867,275056937.3231481,275056937.3231481,227285588.7109567,0.0,215111463.3859986,0.0,23741825.175588557,0.0,205557434.01350583,0.0 
 03/01  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,65622076.219255898,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,10125108.831184248,195648904.0346498,195648904.0346498,162231960.43705414,0.0,153029172.43970476,0.0,17711665.200495926,0.0,145442616.0703913,0.0 
 03/01  06:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,68662694.1169666,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,13165726.728894946,255109824.41640995,255109824.41640995,210926438.37493039,0.0,199518915.08439613,0.0,22326648.318656617,0.0,190357993.49463175,0.0 
 03/01  07:00:00,7.2,30.0,15.6,26.7,21.0,30.0,79170378.21403359,0.0,0.0,19732408.546916885,16061400.0,3641758.8411547804,39734810.825961928,302209619.6582171,302209619.6582171,254036251.0241766,0.0,237641543.89002867,0.0,81961401.92244427,0.0,195147090.86825276,0.0 
 03/01  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,136873239.21940337,0.0,0.0,78929634.18766754,0.0,18208794.2057739,39734810.825961928,254722574.2811021,254722574.2811021,216959339.88661245,0.0,200147654.75031663,0.0,63801652.09994972,0.0,175812951.55103869,0.0 
 03/01  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,206995741.3836183,0.0,0.0,138126859.82841818,0.0,29134070.729238243,39734810.825961928,218694864.57238759,218694864.57238759,188274239.70535774,0.0,171832119.0487473,0.0,55244766.949070248,0.0,156054301.0003482,0.0 
 03/01  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,174612509.07867427,174612509.07867427,154806291.9125174,0.0,137276161.9467098,0.0,48375974.27142538,0.0,128367136.57595769,0.0 
 03/01  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,146191013.9230137,146191013.9230137,132735475.65609426,0.0,115018388.96062428,0.0,44815703.68461409,0.0,109669634.1766813,0.0 
 03/01  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,135971562.21417273,135971562.21417273,124897442.93456936,0.0,107011695.16503597,0.0,43394845.17692143,0.0,103083798.88878668,0.0 
 03/01  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,226728149.93053524,0.0,0.0,157859268.37533508,0.0,29134070.729238243,39734810.825961928,135657692.9507472,135657692.9507472,125074566.93035054,0.0,106763818.79648337,0.0,43272511.453692208,0.0,102958256.24346313,0.0 
 03/01  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,122835976.00333795,122835976.00333795,115502866.80730464,0.0,96696567.51911129,0.0,40620029.11797901,0.0,95543487.30180519,0.0 
 03/01  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,106660799.36838138,106660799.36838138,103763666.88257228,0.0,84015940.58125818,0.0,38060462.61450037,0.0,85422426.86743163,0.0 
 03/01  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,91783914.90704626,91783914.90704626,93629217.55434785,0.0,72361766.60189116,0.0,36052298.633473727,0.0,75776416.86909086,0.0 
 03/01  17:00:00,7.2,24.0,15.6,26.7,21.0,24.0,250102317.3186068,0.0,0.0,177591676.9222519,0.0,32775829.57039302,39734810.825961928,88593121.26049777,88593121.26049777,91371618.12124197,0.0,69817146.6879477,0.0,33820263.84804846,0.0,75463831.74057317,0.0 
 03/01  18:00:00,7.200000000000002,30.0,15.6,26.7,15.5,30.0,95462804.34098485,0.0,0.0,59197225.640750627,16061400.0,14567035.364619121,5637143.335615093,105687501.03152529,105687501.03152529,87420440.20206183,0.0,82436250.80458972,0.0,0.0,0.0,88073394.14020285,0.0 
 03/01  19:00:00,7.200000000000002,30.000000000000005,15.600000000000004,26.700000000000004,15.500000000000002,30.000000000000005,62347862.294176358,0.0,0.0,19732408.546916885,32122800.0,3641758.8411547804,6850894.906104704,131101958.79318743,131101958.79318743,108603103.61859717,0.0,102448596.23490681,0.0,7916075.0088319149,0.0,101383416.13217825,0.0 
