Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 06/13  21:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,30907661.69149299,0.0,2880499.331317998,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,72000.0,0.0,72000.0,0.0,7182128.421591626,103531.64358784873,0.0,13882582.218737878,1867196.7361916884,3280651.65161844,1527464.2987752124,2466759.9181660918,1492038.5916211589,2696422.8440465948,1535283.7550507729,2579950.0620585877,1434263.1506816208,2858797.7428481557 
 06/13  22:00:00,1247300.8813894648,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631096.5798224784,0.0,1631096.5798224784,0.0,0.0,64707.27724240547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  23:00:00,1247271.4720888695,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631059.8188928124,0.0,1631059.8188928124,0.0,0.0,64707.27724240547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/13  24:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,64707.277242405464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  01:00:00,1247248.6235993154,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631031.2588216626,0.0,1631031.2588216626,0.0,0.0,64477.920246824346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  02:00:00,1247225.315918746,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631002.1247726118,0.0,1631002.1247726118,0.0,0.0,64477.920246824346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  03:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,64477.920246824346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  04:00:00,1247283.5385748137,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631074.9017146454,0.0,1631074.9017146454,0.0,0.0,64477.920246824346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  05:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,12663696.523214538,0.0,0.0,1980019.3046400003,2763600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,103164.67239491892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  06:00:00,1247311.0154402946,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,20418065.178763328,0.0,2661722.1232283415,1980019.3046400003,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631109.2471461567,0.0,1631109.2471461567,150564.00738882333,2299996.1760695578,90269.08834555408,0.0,13814940.707114,1867196.7361916893,3659130.5788881357,1527464.298775211,2197673.428497384,1492038.591621155,2789269.3630889377,1535283.7550507729,2546832.240070852,1434263.150681619,2622035.0965686899 
 06/14  07:00:00,1247382.0750963356,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,24043643.116920979,0.0,2327261.452105988,5940057.91392,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631198.0700343224,0.0,1631198.0700343224,0.0,5501730.687910862,245016.09693793249,0.0,11479163.16581814,1867196.7361916875,2405867.202499069,1527464.2987752113,1759975.8548743826,1492038.591621159,3189749.389305638,1535283.7550507715,1935549.6063333085,1434263.1506816203,2188021.1128057495 
 06/14  08:00:00,1247467.5902314867,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,51145840.65886178,0.0,7649246.643006787,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631304.9619292345,0.0,1631304.9619292345,0.0,21367161.122405087,451345.4417277704,0.0,36782242.87583694,1867196.7361916868,9246744.23451251,1527464.2987752124,7345331.519657997,1492038.5916211585,7434418.259668371,1535283.7550507724,7362489.29903682,1434263.1506816205,5393259.56296124 
 06/14  09:00:00,1247466.356664861,0.0,0.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,53270073.58811784,0.0,9773479.572262858,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631303.4200001492,0.0,1631303.4200001492,0.0,26002065.654203677,490032.19387586499,0.0,45323654.46867841,1867196.7361916877,11308719.547530419,1527464.2987752145,9378535.188065555,1492038.591621158,8812377.183104413,1535283.7550507729,9262324.887425984,1434263.1506816208,6561697.662552042 
 06/14  10:00:00,1247374.9434201555,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,54738715.31237402,0.0,11242121.296519028,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631189.1556078944,0.0,1631189.1556078944,0.0,27520839.096671508,502927.7779252298,0.0,50190885.48175432,1867196.7361916872,12822141.445840907,1527464.298775216,10826053.322930653,1492038.591621158,8528449.999290463,1535283.7550507747,10605275.476849255,1434263.15068162,7408965.2368430369 
 06/14  11:00:00,1247449.540889467,0.0,0.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,55930564.9237748,0.0,12433970.90791981,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631282.4006789134,0.0,1631282.4006789134,0.0,28732246.25856465,606092.4503201487,0.0,53813452.12977606,1867196.7361916872,13829320.989504759,1527464.298775216,11909242.593359292,1492038.591621158,8513783.811247444,1535283.7550507729,11549621.46595126,1434263.150681621,8011483.2697133109 
 06/14  12:00:00,1247587.6958882749,0.0,0.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,53672808.34028347,0.0,12156233.629068485,17820173.74176,0.0,15840154.437120002,7856246.532320446,0.000014538461538461542,1631455.0911574823,0.0,1631455.0911574823,0.0,26606582.89691618,735048.2908137974,0.0,51434289.94726306,1867196.736191691,12915102.111991696,1527464.298775212,11621558.72987695,1492038.5916211575,8118969.496475203,1535283.7550507738,11041591.706673846,1434263.1506816198,7737067.902245361 
 06/14  13:00:00,1247411.1484237235,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,57555645.85994616,0.0,14059051.84409117,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631234.411005431,0.0,1631234.411005431,0.0,30965514.03180152,696361.538665703,0.0,58533887.58630777,1867196.736191686,14992058.41021772,1527464.2987752122,13240216.332914422,1492038.591621157,9016546.354312836,1535283.7550507719,12625221.939798367,1434263.15068162,8659844.549064434 
 06/14  14:00:00,1247433.085645854,0.0,0.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,59240610.51898386,0.0,15744016.503128864,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631261.8320138702,0.0,1631261.8320138702,0.0,33208252.90285663,438449.8576784056,0.0,63363111.70322543,1867196.7361916886,15879015.170767896,1527464.2987752124,14339397.074033462,1492038.591621158,9686020.685268265,1535283.7550507736,13687216.678038665,1434263.1506816205,9771462.095117148 
 06/14  15:00:00,1247363.6591008462,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60225399.568950507,0.0,16728805.553095516,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631175.050475842,0.0,1631175.050475842,0.0,35846570.02764892,425554.27362904066,0.0,65884874.89451285,1867196.7361916849,15985445.990596928,1527464.2987752122,14533469.841595957,1492038.591621158,9820586.81640225,1535283.755050771,13948299.229876845,1434263.1506816208,11597073.016040883 
 06/14  16:00:00,1247466.648514629,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60053466.36630885,0.0,16556872.350453865,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631303.7848054516,0.0,1631303.7848054516,0.0,37396413.607619438,567405.6981720541,0.0,65377623.924645829,1867196.7361916884,15619322.433725,1527464.2987752122,14183706.814889292,1492038.591621157,9554179.519538075,1535283.7550507738,13655499.761001427,1434263.1506816217,12364915.395492044 
 06/14  17:00:00,1247379.381272324,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,40695891.77254926,0.0,13039452.19381426,9900096.523200002,0.0,9900096.523200002,7856246.532320446,0.000014538461538461542,1631194.702818067,0.0,1631194.702818067,0.0,26530860.048359917,335285.18528348658,0.0,50536179.49206636,1867196.7361916849,11396542.341418928,1527464.2987752122,10815472.236631534,1492038.5916211589,7475016.578721756,1535283.7550507719,10339829.943606234,1434263.1506816217,10509318.391687923 
 06/14  18:00:00,1247395.6401006364,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,32620721.188557365,0.0,10904339.523742384,5940057.91392,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631215.0259686332,0.0,1631215.0259686332,0.0,20240982.23813271,270807.26503666219,0.0,41924765.10746201,1867196.7361916865,9349563.581715495,1527464.2987752124,8977505.439647295,1492038.5916211582,6318329.999539297,1535283.7550507729,8644418.549927492,1434263.1506816208,8634947.536632438 
 06/14  19:00:00,1247358.3097720259,0.0,0.0,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,21.000000000000005,24.000000000000005,31214713.237017745,0.0,9498331.572202754,5940057.91392,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631168.3639414283,0.0,1631168.3639414283,0.0,17049318.460681794,193433.76074047297,0.0,36760532.46397267,1867196.7361916865,8467916.134860613,1527464.2987752117,7905779.633212623,1492038.591621157,5697638.790030429,1535283.7550507743,7776125.088885348,1434263.1506816212,6913072.816983669 
 06/14  20:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,32898532.979377666,0.0,7634970.619202675,3960038.6092800006,5527200.0,7920077.218560001,7856246.532320446,0.000014538461538461542,72000.0,0.0,72000.0,0.0,13623851.052704974,219224.92883920278,0.0,30462642.752169,1867196.7361916849,7137476.951084245,1527464.2987752124,6534734.701061577,1492038.5916211589,4895659.440384278,1535283.7550507738,6438886.073405242,1434263.1506816208,5455885.586233656 
 06/14  21:00:00,1247313.1307325543,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,34396581.27378918,0.0,6369418.913614191,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631111.8912114148,0.0,1631111.8912114148,0.0,11810195.961299645,103164.67239491892,0.0,26401836.2641914,1867196.7361916872,6183395.640735119,1527464.2987752124,5619249.837015187,1492038.591621158,4339571.359295358,1535283.7550507719,5521562.4368334929,1434263.150681619,4738056.990312245 
 06/14  22:00:00,1247247.9733414537,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631030.4460147264,0.0,1631030.4460147264,0.0,0.0,64477.920246824346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  23:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,64477.920246824346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/14  24:00:00,1247224.6496118312,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631001.291904739,0.0,1631001.291904739,0.0,0.0,64477.920246824346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  01:00:00,1247282.733188502,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631073.8950008183,0.0,1631073.8950008183,0.0,0.0,64250.71904044321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  02:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,64250.719040443204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  03:00:00,1247259.867075427,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631045.312900684,0.0,1631045.312900684,0.0,0.0,64250.719040443204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  04:00:00,1247236.5283076345,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17200886.87089454,0.0,0.0,990009.6523200001,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631016.1399933398,0.0,1631016.1399933398,0.0,0.0,64250.719040443204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  05:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,12663696.523214538,0.0,0.0,1980019.3046400003,2763600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,102801.15046470912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 06/15  06:00:00,1247249.085241228,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,23910513.64680295,0.0,6154170.591267963,1980019.3046400003,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631031.835863127,0.0,1631031.835863127,0.0,13823815.701899544,89951.00665662049,0.0,28461870.848128629,1867196.7361916884,6233662.385281982,1527464.2987752143,5448443.322538835,1492038.5916211575,6142885.597667066,1535283.7550507738,5753298.725671543,1434263.1506816217,4883580.816969205 
 06/15  07:00:00,1247384.2641726665,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,28325520.114962326,0.0,6609138.4501473349,5940057.91392,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631200.8063279235,0.0,1631200.8063279235,0.0,15704828.737452072,244152.7323536842,0.0,29445969.822306858,1867196.736191688,6020191.505951143,1527464.2987752115,5567678.66663388,1492038.591621158,7703819.692104629,1535283.7550507736,5665973.221976598,1434263.1506816217,4488306.735640608 
 06/15  08:00:00,1247435.8855294965,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,55384876.24645068,0.0,11888282.230595686,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631265.3318021538,0.0,1631265.3318021538,0.0,31544486.288584725,449755.03328310247,0.0,52246541.688139889,1867196.736191688,12192654.56533499,1527464.2987752124,10587225.398212394,1492038.591621158,11684578.655952836,1535283.7550507729,10469838.576770395,1434263.1506816215,7312244.491869269 
 06/15  09:00:00,1247486.7802679276,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,57193691.601882439,0.0,13697097.586027444,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631328.9490205832,0.0,1631328.9490205832,0.0,35149905.847054038,488305.4647073684,0.0,58868967.614338029,1867196.7361916863,13853753.559051069,1527464.2987752124,12146610.883794968,1492038.5916211587,12648159.307607416,1535283.7550507729,11971857.555368506,1434263.1506816208,8248586.3085160809 
 06/15  10:00:00,1247474.9780264768,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,58310951.945485908,0.0,14814357.929630917,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631314.196498113,0.0,1631314.196498113,0.0,35751453.15615492,501155.608515457,0.0,61576852.600453298,1867196.7361916877,14893423.08873209,1527464.2987752124,13200397.829137482,1492038.5916211566,11667612.84980879,1535283.7550507736,12945644.493256769,1434263.1506816212,8869774.33951817 
 06/15  11:00:00,1247464.211892606,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,59201482.76354261,0.0,15704888.74768762,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631300.7390855943,0.0,1631300.7390855943,0.0,35696106.30949626,603956.758980166,0.0,63229269.059196848,1867196.7361916872,15651135.080523305,1527464.2987752115,14072979.595322136,1492038.5916211589,10505406.469878909,1535283.7550507729,13654406.077239372,1434263.150681622,9345341.836233119 
 06/15  12:00:00,1247457.8957600939,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,56679661.664604868,0.0,15163086.953389876,17820173.74176,0.0,15840154.437120002,7856246.532320446,0.000014538461538461542,1631292.8440694484,0.0,1631292.8440694484,0.0,32625600.428023008,732458.1970610523,0.0,59479865.84007912,1867196.7361916872,14549175.845899407,1527464.2987752103,13480325.568282456,1492038.591621158,9676381.624789939,1535283.7550507729,12876022.671340773,1434263.1506816226,8897960.129766535 
 06/15  13:00:00,1247420.7589313586,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60619690.41677384,0.0,17123096.40091885,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631246.4239125075,0.0,1631246.4239125075,0.0,36994308.46818842,693907.7656367867,0.0,65967708.95859369,1867196.7361916849,16373925.28141722,1527464.2987752103,15028853.70759028,1492038.591621156,10474755.066175579,1535283.755050771,14335840.611482256,1434263.1506816208,9754334.291928359 
 06/15  14:00:00,1247406.915410239,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,61660139.37319905,0.0,18163545.35734406,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631229.1198387652,0.0,1631229.1198387652,0.0,38444014.84020342,436904.8894750138,0.0,68674173.87638287,1867196.736191686,16835133.187076544,1527464.2987752122,15545652.84432343,1492038.591621157,10818533.800764157,1535283.7550507729,14897705.513049115,1434263.1506816198,10577148.531169629 
 06/15  15:00:00,1247339.4365846238,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,62431843.85547276,0.0,18935249.839617775,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631144.772903878,0.0,1631144.772903878,0.0,40979121.11310744,424054.7456669252,0.0,71026987.08926477,1867196.7361916849,16846854.015472816,1527464.2987752103,15594350.766395495,1492038.5916211599,10825190.24187937,1535283.7550507729,15019337.984521663,1434263.1506816226,12741254.08099542 
 06/15  16:00:00,1247458.1290673586,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,62858722.07593832,0.0,19362128.06008333,17820173.74176,0.0,17820173.74176,7856246.532320446,0.000014538461538461542,1631293.135698007,0.0,1631293.135698007,0.0,43057436.67574323,565406.3275559003,0.0,72505328.64885405,1867196.7361916872,16878104.372724713,1527464.29877521,15580170.580378686,1492038.591621158,10732671.41198304,1535283.7550507738,15047413.797106246,1434263.1506816208,14266968.486661366 
 06/15  17:00:00,1247405.8332305779,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,43061865.404864538,0.0,15405425.82612954,9900096.523200002,0.0,9900096.523200002,7856246.532320446,0.000014538461538461542,1631227.7671398025,0.0,1631227.7671398025,0.0,32021285.86562784,334103.7390103047,0.0,57243252.610554818,1867196.73619169,12517100.580709191,1527464.2987752138,12217631.678550037,1492038.5916211573,8594692.33743316,1535283.755050772,11686768.76977235,1434263.15068162,12227059.244090073 
 06/15  18:00:00,1247390.9558401574,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,34507324.44589624,0.0,12790942.781081245,5940057.91392,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631209.1707539047,0.0,1631209.1707539047,0.0,25460501.50133203,269853.01996986145,0.0,47589115.45428124,1867196.7361916872,10225945.067206286,1527464.298775211,10121830.346696992,1492038.591621158,7245423.883410087,1535283.755050772,9724679.284713194,1434263.1506816208,10271236.872254687 
 06/15  19:00:00,0.0,0.0,0.0,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,21.000000000000005,24.00000000000001,32603828.656888959,0.0,10887446.992073968,5940057.91392,0.0,7920077.218560001,7856246.532320446,0.000014538461538461542,72000.0,0.0,72000.0,0.0,21494344.122572997,192752.15712132964,0.0,41073695.00046571,1867196.7361916858,9143659.733370021,1527464.2987752124,8851772.745163486,1492038.5916211573,6490265.677580026,1535283.755050772,8695701.77322819,1434263.1506816208,7892295.0711239869 
 06/15  20:00:00,1247352.8203092758,0.0,0.0,20.999999999999998,23.999999999999998,20.999999999999998,23.999999999999998,20.999999999999998,23.999999999999998,20.999999999999998,23.999999999999998,20.999999999999998,23.999999999999998,34338547.64372317,0.0,9074985.283548179,3960038.6092800006,5527200.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631161.5022429189,0.0,1631161.5022429189,0.0,17718057.779163708,218452.44473750695,0.0,35005831.210149828,1867196.7361916865,7950806.251126543,1527464.298775213,7608192.833787502,1492038.591621158,5735637.350866109,1535283.7550507729,7449333.855082911,1434263.1506816196,6261860.919286765 
 06/15  21:00:00,1247300.89103499,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35995335.18446687,0.0,7968172.824291877,3960038.6092800006,8290800.0,7920077.218560001,7856246.532320446,0.000014538461538461542,1631096.591879157,0.0,1631096.591879157,0.0,15876535.330722519,102801.15046470912,0.0,31514186.85551753,1867196.736191686,7172031.2184545439,1527464.298775213,6839261.231934177,1492038.591621158,5255366.028566193,1535283.7550507719,6666744.269684844,1434263.1506816198,5580784.106877759 
 06/15  22:00:00,1247267.0929297303,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,18190896.523214539,0.0,0.0,1980019.3046400003,8290800.0,7920077.218560001,0.0,0.000014538461538461542,1631054.3450475373,0.0,1631054.3450475373,0.0,0.0,64250.71904044321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
