Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 10/29  10:00:00,1247290.4619039857,15.599999999999996,26.699999999999993,15.599999999999996,26.699999999999993,15.599999999999996,26.699999999999993,15.599999999999996,26.699999999999993,15.599999999999996,26.699999999999993,15655318.567516942,0.0,92959.4739866464,1792322.3073600005,0.0,5940057.91392,7829978.8722357549,0.000014538461538461542,1909280.5138143185,278196.95810207366,1631083.5557122448,6558305.3598923,0.0,54036.370613922205,216993.62731961747,505856.318847917,0.0,0.0,2094325.1856901989,247506.9692674923,846126.2699245275,16248.578587689019,3314399.15993172,182625.71255322128,1792121.8840089283,59475.05843951582 
 10/29  11:00:00,1247258.4064551169,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1631043.4871598674,0.0,1631043.4871598674,0.0,0.0,81054.5559208833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  12:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,81054.5559208833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  13:00:00,1247264.3227771875,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1631050.8824224245,0.0,1631050.8824224245,0.0,0.0,121581.83388132496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  14:00:00,1247266.7999607544,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1631053.9788432518,0.0,1631053.9788432518,0.0,0.0,81054.55592088329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  15:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,54036.370613922205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  16:00:00,1247232.0789582674,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1631010.5784119419,0.0,1631010.5784119419,0.0,0.0,54036.370613922205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  17:00:00,1247288.5854048443,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,11051580.221294539,0.0,0.0,1792322.3073600005,3319200.0,5940057.91392,0.0,0.000014538461538461542,1631081.210132732,0.0,1631081.210132732,0.0,0.0,54036.370613922205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  18:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,54036.370613922205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  19:00:00,1247247.4126132488,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1631029.7451177417,0.0,1631029.7451177417,0.0,0.0,54036.370613922205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/29  20:00:00,1247300.1595448678,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,22054792.45158989,0.0,40787.568955808936,1792322.3073600005,9957600.0,5940057.91392,4324024.66133954,0.000014538461538461542,1966990.538869677,335894.86133585966,1631095.6775338175,3676983.6040375337,0.0,54036.370613922205,261997.99184197049,238588.17010611637,0.0,0.0,0.0,0.0,1792950.1290437799,92788.8435015509,2793072.5241377337,145799.3266045639,0.0,0.0 
 10/29  21:00:00,0.0,15.6,26.700000000000004,15.6,26.700000000000004,15.6,26.700000000000004,15.6,26.700000000000004,15.6,26.700000000000004,24805996.98604873,0.0,19354.206674086246,1792322.3073600005,9957600.0,5940057.91392,7096662.558080101,0.000014538461538461542,696948.8829184496,624948.8829184496,72000.0,6835555.562445691,0.0,94563.64857436388,487460.1286763906,113118.75841566076,0.0,0.0,0.0,0.0,2312805.8810167799,0.0,3552916.093828514,0.0,1718400.7119112057,113118.75841566234 
 10/29  22:00:00,1247300.2774568133,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,24155945.07690379,0.0,27400.530012614658,1792322.3073600005,9957600.0,5940057.91392,6438564.325596636,0.000014538461538461542,2333038.825978633,701943.0010576751,1631095.8249209582,5942217.056275256,0.0,54036.370613922205,547515.5408249867,155408.88352072217,0.0,0.0,0.0,0.0,1929916.3072631905,0.0,2941623.8949013387,35194.02244803419,2114539.664257097,120214.86107268825 
 10/29  23:00:00,1247296.731950669,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,15.600000000000004,26.700000000000008,26485143.718852208,0.0,29746.173608862126,1792322.3073600005,9957600.0,5940057.91392,8765417.323948807,0.000014538461538461542,3346619.9119133178,1715528.5187911224,1631091.3931221956,9101593.695763514,0.0,54036.370613922205,1338112.2446570756,170678.13481714356,0.0,0.0,1785168.2103214602,126645.86411662885,2557398.139579963,0.0,3866164.5095466116,0.0,1894798.709157852,44032.270700515204 
 10/29  24:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,27466054.07862858,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,9776073.857334044,0.000014538461538461542,6645867.769400809,6573867.769400809,72000.0,13669082.171292298,0.0,54036.370613922205,5127616.860132631,0.0,0.0,0.0,4205985.394026832,0.0,3042049.3531857088,0.0,4616667.016835967,0.0,3038988.9534181898,0.0 
 10/30  01:00:00,1247314.9588995055,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,29436669.709404574,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,9766670.183470028,0.000014538461538461542,10488412.998882518,8857298.822505683,1631114.1763768339,15804829.178006623,0.0,67796.18672653573,6908693.0815544319,0.0,0.0,0.0,3851178.4196331265,0.0,3862008.7333256655,0.0,5843264.254729625,0.0,3118911.857336062,0.0 
 10/30  02:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,29446073.383268589,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,9776073.857334044,0.000014538461538461542,11018229.80561981,10946229.80561981,72000.0,16881062.53934662,0.0,67796.18672653573,8538059.248383452,0.0,0.0,0.0,5655167.184434561,0.0,3546020.633878864,0.0,5362360.3752279779,0.0,3750584.9121761398,0.0 
 10/30  03:00:00,1247312.4272203635,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,29436669.709404574,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,9766670.183470028,0.000014538461538461542,13126785.29261414,11495674.28077631,1631111.0118378278,17779991.522528754,0.0,67796.18672653573,8966625.939005524,0.0,0.0,0.0,4569516.177819566,0.0,4231377.221984355,0.0,6389747.208134837,0.0,3542655.5145367996,0.0 
 10/30  04:00:00,1247310.4749093936,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,29446073.383268589,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,9776073.857334044,0.000014538461538461542,16218646.920387939,14587538.348892615,1631108.571495324,19562542.160211028,0.0,67796.18672653573,11378279.91213624,0.0,0.0,0.0,6769201.649548947,0.0,3996029.595900604,0.0,6044594.670571748,0.0,4344527.853449008,0.0 
 10/30  05:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,31228992.016764575,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,9766670.183470028,0.000014538461538461542,15107306.734194357,15035306.734194357,72000.0,20430713.167374128,0.0,108473.89876245716,11727539.252671598,0.0,0.0,0.0,5443971.199931588,0.0,4754592.9968794169,0.0,7193370.421419125,0.0,4102274.8179115599,0.0 
 10/30  06:00:00,1247324.8558118207,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,36839780.43834367,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,15377458.60504913,0.000014538461538461542,90581809.12310018,88950682.5758172,1631126.5472829813,81885125.08564987,0.0,94914.66141715003,69381532.40913742,0.0,12726330.547842004,0.0,22731967.905186215,0.0,13844165.494229421,0.0,21941071.310019636,0.0,13515455.75690821,0.0 
 10/30  07:00:00,1247301.1160124997,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,37370669.66778367,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,15377458.605049128,0.000014538461538461542,72956020.43128997,71324923.55819425,1631096.873095719,52458945.534362319,0.0,257625.50956083573,55633440.375391509,0.0,11656735.858528052,0.0,18106879.040075296,0.0,11015220.032478193,0.0,18664252.54322125,0.0,11567811.506137012,0.0 
 10/30  08:00:00,1247403.326807942,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65459433.87930367,0.0,0.0,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,23847464.021981934,22216239.3878111,1631224.6341708312,17639224.899158829,1250486.7898127519,474573.30708575,17328666.722492659,0.0,3604073.1302458469,0.0,7932429.701508999,0.0,3915877.0684187498,0.0,10603195.643520633,0.0,6650549.783847317,0.0 
 10/30  09:00:00,1247412.1620006047,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65691901.93864238,0.0,232468.0593387003,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,5576765.413098002,3945529.735145459,1631235.6779525427,5281595.703755229,2514540.9018470237,515251.01912167147,3077513.193413458,1239717.5479377122,2348962.5778464146,89816.34062253699,4005011.4380848936,641931.9369599338,2538378.809773587,507969.27035524547,5874935.078725679,0.0,3687683.8940320007,0.0 
 10/30  10:00:00,1247429.4092005019,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65884639.885393258,0.0,425206.00608957678,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631257.2365441966,0.0,1631257.2365441966,2706987.2286731998,2249136.3407215236,528810.2564669787,0.0,2126448.8046818196,2348962.5778464137,41597.10001912847,4005011.4380848987,1741981.9252428655,2538378.809773587,190435.3871387355,3947658.182235733,71170.78624074668,2537447.597108513,81263.60604034549 
 10/30  11:00:00,1247526.567226553,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,67502510.10733828,0.0,2043076.2280346009,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631378.6817771623,0.0,1631378.6817771623,2359031.0937777485,7494921.2108872779,637284.1552294359,0.0,9806628.908499629,2348962.577846421,180723.48067845359,4005011.4380848857,8327349.083322123,2538378.809773583,622077.4006120991,3947658.182235734,393267.05858853578,2537447.5971085166,283211.8852984319 
 10/30  12:00:00,1247543.5011893735,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,66826961.653845589,0.0,3347547.0791819158,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,1631399.8488298839,0.0,1631399.8488298839,2638843.593317993,11284721.220133139,772876.5286825071,0.0,15432205.195726328,2348962.577846412,159866.38185695176,4005011.4380848959,13132025.89673001,2538378.8097735827,1443659.8383318876,3947658.182235734,409857.5883133274,2537447.5971085166,286795.4904941486 
 10/30  13:00:00,1247533.6142356597,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,71406940.62181546,0.0,5947506.742511793,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631387.490371752,0.0,1631387.490371752,1276357.7102563703,18962557.91427627,732198.8166465859,0.0,26379084.445119956,2348962.5778464179,3267105.083941119,4005011.4380848959,17739161.805901167,2538378.8097735859,2803784.1859037906,3947658.182235719,1204894.4424153344,2537447.5971085166,1364138.9269585447 
 10/30  14:00:00,1247421.8237303026,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,73787067.48476835,0.0,8327633.605464672,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631247.754885985,0.0,1631247.754885985,1560.1912658989023,25416540.35191368,461014.06974044299,0.0,36072024.99121138,2348962.577846412,5429105.21572745,4005011.4380848857,19214825.628843789,2538378.8097735859,3585221.3717771389,3947658.182235734,3567382.431824996,2537447.5971085166,4275490.343038021 
 10/30  15:00:00,1247379.062306338,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,75315415.66943398,0.0,9855981.790130306,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631194.3041181334,0.0,1631194.3041181334,0.0,30612567.70013842,447454.8323951358,0.0,42073944.50140361,2348962.577846415,6814149.070574191,4005011.438084891,18485616.046852389,2538378.8097735859,4139824.8685309926,3947658.182235739,5153290.799954286,2537447.5971085198,7481063.715491737 
 10/30  16:00:00,1247391.6297456779,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,75021395.74644409,0.0,9561961.867140418,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631210.0131198543,0.0,1631210.0131198543,0.0,30358393.52527886,596606.4431935144,0.0,41236207.974359568,2348962.577846418,7429157.892213269,4005011.4380848959,15157459.675197052,2538378.8097735855,4133362.425749733,3947658.182235734,5628486.749555326,2537447.5971085226,8887741.231644215 
 10/30  17:00:00,1247372.105953349,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,50398458.33904664,0.0,3878480.137182969,17923223.073600007,3319200.0,9900096.523200002,15377458.605049128,0.000014538461538461542,1631185.6088415457,0.0,1631185.6088415457,970451.3993206673,11178364.983510634,352540.1709779858,0.0,17640270.813224954,2348962.577846421,2940870.8989327808,4005011.4380849015,6984937.702126922,2538378.8097735799,1459990.555423478,3947658.1822357296,1428206.5847260154,2537447.5971085166,4826265.072015751 
 10/30  18:00:00,1247350.899477421,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,44426209.98786101,0.0,417140.32007734678,10753933.844160002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,2111606.3305792359,480447.2293306716,1631159.1012485643,4923302.253266556,1329315.3658878226,284743.98425145007,374748.8388779239,2007243.7059782013,2348962.577846418,151416.1827956472,4005011.438084906,1165947.8981847158,2585591.004905832,0.0,4275194.825981407,0.0,2537447.5971085198,689879.6249978416 
 10/30  19:00:00,1247269.8203203786,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,44009069.66778366,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,2999420.0570451237,1368362.3028238298,1631057.7542212939,6910428.412193174,1193748.6384583677,203388.5601796072,1067322.5962025873,0.0,2348962.5778464179,0.0,4206770.508745785,0.0,2766725.653299481,0.0,4355191.333104888,0.0,2767131.1282551565,0.0 
 10/30  20:00:00,1247300.3952921257,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,40424425.053063679,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,3423067.0567093186,1791971.084497009,1631095.9722123098,6786783.737921393,1392372.519953636,230507.03487022149,1397737.4459076669,0.0,2393321.9906558555,0.0,4416495.311989463,0.0,2796367.034701199,0.0,4346384.794156946,0.0,2822626.9194533445,0.0 
 10/30  21:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,40424425.053063679,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,15377458.605049128,0.000014538461538461542,1299696.8928605803,1227696.8928605803,72000.0,6139099.4317129659,1447444.300168062,108473.89876245715,957603.5764312528,0.0,2348962.577846415,0.0,4324420.151753765,0.0,2724088.12833336,0.0,4205005.886848548,0.0,2732585.436698303,0.0 
 10/30  22:00:00,1247276.664765565,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631066.3096157783,0.0,1631066.3096157783,0.0,0.0,67796.18672653573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/30  23:00:00,1247256.607706821,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631041.2387670717,0.0,1631041.2387670717,0.0,0.0,67796.18672653573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/30  24:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,67796.18672653573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/31  01:00:00,1247236.5483701749,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631016.1650710409,0.0,1631016.1650710409,0.0,0.0,68048.08330167974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/31  02:00:00,1247297.820122668,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1631092.7533114386,0.0,1631092.7533114386,0.0,0.0,68048.08330167974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 10/31  03:00:00,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,25516745.633188417,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,5846746.107253876,0.000014538461538461542,1785356.8469059296,1713356.8469059296,72000.0,6487074.026206454,0.0,68048.08330167974,1336418.3405866249,0.0,0.0,0.0,1752696.3521113205,0.0,1598476.8187784746,0.0,2330385.811148377,0.0,1501605.4658023448,0.0 
 10/31  04:00:00,1247289.6211742357,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,29859577.642255989,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,10189578.116321447,0.000014538461538461542,13372265.902946964,11741183.398127009,1631082.504819956,17628237.42091199,0.0,68048.08330167973,9158123.050539066,0.0,0.0,0.0,4365890.253401157,0.0,4333577.632135792,0.0,6467892.107236367,0.0,4180341.1740872638,0.0 
 10/31  05:00:00,1247331.8981412294,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,30815487.75777717,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,9353165.924482624,0.000014538461538461542,9354187.246639386,7723051.896611325,1631135.35002806,14026487.888413633,0.0,108876.93328268753,6023980.479356833,0.0,0.0,0.0,5156247.743026879,0.0,2969211.9396750277,0.0,4374962.196335708,0.0,2876724.5248018696,0.0 
 10/31  06:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,36839780.43834367,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,15377458.60504913,0.000014538461538461542,67681603.91927628,67609603.91927628,72000.0,65270646.682064298,0.0,95267.31662235162,52735491.05703549,0.0,6826330.918128332,0.0,17908015.098427725,0.0,12200575.620782039,0.0,19098081.256637306,0.0,12079946.768108737,0.0 
 10/31  07:00:00,1247288.5231111083,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,37370669.66778367,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,15377458.605049128,0.000014538461538461542,47530738.91903652,45899657.786769498,1631081.1322670365,36668740.89277476,0.0,258582.71654638294,35801733.07368021,0.0,6758088.413341272,0.0,13357610.25939796,0.0,8424749.395918044,0.0,13948541.655000147,0.0,8690201.955071619,0.0 
 10/31  08:00:00,1247366.4543102098,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65523166.654422838,0.0,63732.77511915463,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,9543067.616284684,7911889.071863296,1631178.5444213879,9730296.174047688,2137043.3552024217,476336.58311175808,6171273.476053371,344432.8156695594,2348962.577846412,277931.6378531216,5297003.09483508,0.0,3048637.9276590326,66501.17781643776,6634265.80521598,0.0,4219862.675545875,0.0 
 10/31  09:00:00,1247371.5987438753,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65709291.315560448,0.0,249857.4362567713,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1864435.7198000663,233250.74495835833,1631184.9748417079,2362567.799953866,2022981.6297133938,517165.43309276588,181935.5810675195,1318273.5291928396,2348962.577846421,206198.46734745516,4005011.4380848959,696533.1849196587,2538378.8097735859,415541.8769257249,4058598.335438571,0.0,2608443.0249731906,0.0 
 10/31  10:00:00,1247388.5046780583,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65802272.04314527,0.0,342838.1638415867,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631206.106859296,0.0,1631206.106859296,1939233.0491001092,1708324.8980022926,530775.0497531019,0.0,1751489.4515926266,2348962.577846418,166251.05375306158,4005011.4380849057,782533.6587197704,2538378.8097735925,285486.9866656961,3947658.182235739,325010.1638389251,2537447.5971085166,192207.58861516743 
 10/31  11:00:00,1247474.4421793228,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,65616555.10409289,0.0,157121.2247892202,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631313.5267018532,0.0,1631313.5267018532,3279054.572332098,1477158.331110655,639651.9830357892,0.0,794781.9156436884,2348962.577846415,55425.90624949441,4005011.4380848857,172542.12439915076,2538378.8097735859,60702.86031593311,3947658.182235734,300388.1034030771,2537447.5971085166,205722.92127603314 
 10/31  12:00:00,1247475.407770206,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,63489931.10088393,0.0,10516.52622024343,32261801.53248001,0.0,15840154.437120002,15377458.605049128,0.000014538461538461542,1631314.733667603,0.0,1631314.733667603,3890182.208971461,1515483.7912424459,775748.1496391487,0.0,53811.36487205119,2348962.577846421,0.0,4005011.4380848959,0.0,2538378.809773583,0.0,3947658.1822357347,0.0,2537447.5971085166,53811.36487205119 
 10/31  13:00:00,2494934.5892436469,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,66296365.22656217,0.0,836931.3472584986,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,3190609.184848304,0.0,3190609.184848304,1487771.3015991736,4214246.318825896,734919.2996581411,0.0,4316843.627855128,2348962.577846412,841079.7874459752,4005011.4380849057,2794438.7398709466,2538378.809773589,148942.525509356,3947658.182235739,315830.8881798335,2537447.5971085166,216551.68684901659 
 10/31  14:00:00,1247358.7341398537,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,67247121.10797401,0.0,1787687.228670334,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,1631168.8943911689,0.0,1631168.8943911689,1528529.4412189576,8777711.856860239,462726.96645142216,0.0,9312867.571052839,2348962.577846421,2256783.7660867755,4005011.438084906,6430038.312795081,2538378.8097735827,0.0,3947658.182235729,76973.11596056679,2537447.5971085166,549072.3762104083 
 10/31  15:00:00,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,67672241.15837308,0.0,2212807.279069404,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,72000.0,0.0,72000.0,1355792.6269738782,10873582.162913826,449117.34979108619,0.0,11583866.535514245,2348962.577846415,3023606.1849862777,4005011.4380849006,6459195.061639096,2538378.809773589,100550.66176074025,3947658.1822357487,0.0,2537447.5971085198,2000514.6271281243 
 10/31  16:00:00,2494929.0297828738,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,67140340.04215998,0.0,1680906.1628562974,32261801.53248001,0.0,17820173.74176,15377458.605049128,0.000014538461538461542,3190602.235653923,0.0,3190602.235653923,1381730.945655,9308721.695770519,598823.1330547816,0.0,8959305.802518039,2348962.577846415,3107621.678476944,4005011.4380848959,3871119.7550636308,2538378.8097735925,0.0,3947658.182235739,0.0,2537447.5971085198,1980564.368977457 
