Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 03/14  01:00:00,56914374.39482589,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4929370.330552789,14207889.439329204,0.0,12023568.0,2184321.4393292029,0.0,0.0,0.0,12839786.756146646,0.0,0.0 
 03/14  02:00:00,56899084.46071976,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4914080.396446655,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,12744055.87424741,0.0,0.0 
 03/14  03:00:00,56865765.15477683,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4880761.090503725,14207783.957231408,0.0,12023568.0,2184215.957231408,0.0,0.0,0.0,12544527.22260221,0.0,0.0 
 03/14  04:00:00,59218260.912373859,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,7233256.848100755,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,22538989.104314504,0.0,0.0 
 03/14  05:00:00,90667558.93929471,0.0,69647.95649138754,20186052.19281932,18291600.0,29481120.0,15222087.243232048,0.0,7417051.546751937,388823016.21776977,356579858.3859261,30058920.000000005,2184237.8318436325,20935887.617912175,3676301.810272984,0.0,22520942.198847899,278153661.24056097,527610.5769551388 
 03/14  06:00:00,150825512.27379877,0.0,51792.45891208646,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.007812577030204625,6959728.178203415,405749596.7255809,328596747.11173829,60117840.00000001,17035009.613842589,962713.1443117557,4436998.373722681,13149614.21726954,19852460.39070507,256305462.74715586,390573.3329824811 
 03/14  07:00:00,158623025.49607534,0.0,59481.57467316683,40372104.38563864,0.0,96892920.0,15222087.243232046,0.031267954465156639,6076432.261263515,445835701.0717431,286833738.81961277,90176760.0,68825202.25213036,0.0,30118224.603676339,52598440.782182779,16396794.65796141,223730316.27929796,434031.33627134838 
 03/14  08:00:00,158664586.72425504,0.0,3156.280780464052,40372104.38563864,0.0,96892920.0,15222087.243232048,0.028662394282695438,6174318.78594143,434549384.7659174,252016705.66939504,120235680.00000002,62296999.096522349,0.0,34120692.844178337,48215236.799294669,16896387.994239037,196573030.42212815,22390.63144644266 
 03/14  09:00:00,131806735.3888849,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232049,0.02345019538566344,6284343.736564016,356818885.0081208,215221013.83303315,90176760.0,51421111.175087649,0.0,34294623.80537048,39448844.65023951,17126737.55801759,167873106.85873655,0.0 
 03/14  10:00:00,158847997.41808618,0.0,9803.778047239412,40372104.38563864,0.0,96892920.0,15222087.243232049,0.02084604780819878,6351081.990322171,389442258.0014819,192080600.48016835,150294600.0,47067057.52131356,0.0,30717174.23081997,35065637.75843484,17137611.55310833,149822868.37453134,63411.84481487822 
 03/14  11:00:00,161557500.24465967,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.023450019171592504,9070388.592338928,352483617.2490726,150769711.42852567,150294600.0,51419305.82054694,0.0,51080445.74867831,39448843.9595319,20056640.701888548,117600374.91425002,0.0 
 03/14  12:00:00,159112785.81581829,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.020846051209151375,6625674.166101534,299485220.55894169,104259504.2360553,150294600.0,44931116.32288636,0.0,73090687.71566977,35065629.39347874,17970350.169483983,81322413.30412314,0.0 
 03/14  13:00:00,132079301.95552695,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.018238207997813839,6556910.308418052,249979000.63558824,89145860.12262815,120235680.00000002,40597460.51296004,0.0,64985789.95665832,30682431.49163791,17575080.911766739,69537044.76334322,0.0 
 03/14  14:00:00,132057818.16058608,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.015636820226684706,6535426.516078571,244588158.42033265,118122256.68627627,90176760.0,36289141.73405639,0.0,47344540.19180776,26299229.428177868,17539628.528143687,92135360.2152955,0.0 
 03/14  15:00:00,131977137.57824886,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.01563030576893608,6454745.933747869,296628999.927632,142252030.1248085,120235680.00000002,34141289.80282342,0.0,36058320.544567119,26299229.949870625,17189733.97159099,110956583.49735064,0.0 
 03/14  16:00:00,158762482.92702765,0.0,48336.698580689044,40372104.38563864,0.0,96892920.0,15222087.243232046,0.015634141587133035,6227034.583942125,336732093.55416479,122227641.85019142,180353520.0,34150931.70397336,0.0,44293731.4277174,26299228.040114575,15679790.083377898,95337560.64314932,288232.96745056667 
 03/14  17:00:00,158757088.69635523,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232046,0.020845403759496445,6269977.046639134,333979910.51364347,106557533.24228196,180353520.0,47068857.27136151,0.0,59293014.78540407,35065622.19811268,15987275.75148565,83114875.92897994,0.0 
 03/14  18:00:00,163321861.84025238,0.0,0.0,40372104.38563864,4572900.0,96892920.0,15222087.243232048,0.028660866115208785,6261850.1827208329,343750742.9812702,101100987.06545334,180353520.0,62296235.91581686,0.0,76483867.9264079,48215237.62529279,16158544.103367255,78858769.9110536,0.0 
 03/14  19:00:00,149981260.94836829,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232046,0.03126794464556992,6167269.2882296559,324836506.6744256,135773517.00092636,120235680.00000002,68827309.67349921,0.0,69930017.5648253,52598423.75536354,15959193.11320865,105905138.79230643,0.0 
 03/14  20:00:00,149887951.620576,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.02605888611268288,6073959.96564643,338725508.99532166,160689346.88126178,120235680.00000002,57800482.11405981,0.0,68142628.94508164,43832035.87606672,15712797.854680717,125337690.56738419,0.0 
 03/14  21:00:00,149689978.62933088,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.028659238275717565,5875986.971800941,355064277.78497686,202466958.17892004,90176760.0,62420559.60605687,0.0,48290899.721850488,48215219.31233026,14971812.152830929,157924227.3795576,0.0 
 03/14  22:00:00,149628657.46231074,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.023450102487179996,5814665.809989955,340137501.65299817,228612142.95888434,60117840.00000001,51407518.6941138,0.0,36893973.50874225,39448845.005541119,14766977.911228504,178318695.83014105,0.0 
 03/14  23:00:00,152493119.94442386,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.013030407183406839,8679128.302522764,310781299.14111986,250873141.15806283,30058920.000000005,29849237.983056968,0.0,25562830.224997466,21916020.300963746,18204715.532991575,195686664.95241989,0.0 
 03/14  24:00:00,88456766.70536956,0.0,0.0,20186052.19281932,18291600.0,29481120.0,15222087.243232048,0.010421727438930658,5275907.258896454,340108559.60514768,304648508.0349692,12023568.0,23436483.570178406,7834904.9686341159,1848965.9380921056,17532812.614951768,13540726.09590213,237635165.27157516,0.0 
 03/15  01:00:00,56894435.67915901,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4909431.614885907,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,12723091.425217553,0.0,0.0 
 03/15  02:00:00,56876169.24704571,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4891165.182772612,14207757.819057007,0.0,12023568.0,2184189.8190570066,0.0,0.0,0.0,12609915.387227182,0.0,0.0 
 03/15  03:00:00,56845207.19341943,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4860203.1291463249,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,12424191.028537557,0.0,0.0 
 03/15  04:00:00,57328044.947285268,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,5343040.883012167,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,14432212.10403553,0.0,0.0 
 03/15  05:00:00,88811233.99588077,0.0,66757.99193622866,20186052.19281932,18291600.0,29481120.0,15222087.243232048,0.0,5563616.567893163,391052769.3722265,358809494.4637072,30058920.000000005,2184354.9085192426,20283597.40645894,3739076.1023623759,0.0,14577525.523284579,279892725.2390279,515005.89962295317 
 03/15  06:00:00,149985600.536151,0.0,48335.17600183353,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.007816682931501833,6123273.7234618109,415445444.0275351,338289320.914985,60117840.00000001,17038283.112550077,794883.8860403848,4470207.618505285,13133027.657650896,16259115.306471954,263865670.31368829,370451.2733772364 
 03/15  07:00:00,158591883.6590143,0.0,47852.78962396216,40372104.38563864,0.0,96892920.0,15222087.243232048,0.03125910920074325,6056919.209260542,466845564.72635748,307829327.6148579,90176760.0,68839477.1114996,0.0,29991995.087543128,52532110.47380342,16283756.982814458,240106875.53958918,359701.7955444629 
 03/15  08:00:00,158639556.01525868,0.0,3119.3903050783558,40372104.38563864,0.0,96892920.0,15222087.243232049,0.028656389192276887,6149324.967426475,447692097.6207683,265162056.53617157,120235680.00000002,62294361.08459671,0.0,34369259.3507649,48154429.74058693,16795744.287341607,206826404.09821383,22751.088029478007 
 03/15  09:00:00,131809982.29991365,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232049,0.023446197383632726,6287590.647596759,353006610.48143246,211414185.799698,90176760.0,51415664.68173447,0.0,34976170.75425728,39399074.42527021,17108542.3967764,164903603.07409889,0.0 
 03/15  10:00:00,158866964.39631213,0.0,5605.130015174991,40372104.38563864,0.0,96892920.0,15222087.243232049,0.020838144567903846,6374247.616588085,374054107.6005008,176689839.90519814,150294600.0,47069667.69530265,0.0,31749174.630296519,35021402.14355278,17092722.13388458,137818075.12605454,35834.0728517907 
 03/15  11:00:00,161547213.18358086,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232049,0.023445861948180176,9060101.531264266,344628769.9626989,142915131.2327273,150294600.0,51419038.7299716,0.0,52122922.43699076,39399082.31116842,19980902.905440585,111473802.36152728,0.0 
 03/15  12:00:00,159082710.79289387,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.020841031124997558,6595599.143182127,302698281.9087529,107474233.49174705,150294600.0,44929448.4170059,0.0,74028968.94825606,35021385.617542248,17856216.93257281,83829902.1235627,0.0 
 03/15  13:00:00,132029116.86779262,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232046,0.018233653983283583,6506725.220688277,260755943.67354579,99916293.42546776,120235680.00000002,40603970.24807802,0.0,66717347.25812145,30643727.943951549,17456843.417038554,77938006.29709897,0.0 
 03/15  14:00:00,132055399.63922817,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.015631254486181163,6533007.994726209,236567683.72089006,110106955.22660122,90176760.0,36283968.49428883,0.0,50305882.19156777,26266054.20016256,17471767.666523369,85883425.07674895,0.0 
 03/15  15:00:00,132011245.76721378,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.015627408259674594,6488854.122715684,275273842.36140057,120891811.12416305,120235680.00000002,34146351.23723749,0.0,39852687.93068449,26266056.24755767,17171626.339515177,94295612.67684716,0.0 
 03/15  16:00:00,158783784.29577539,0.0,14795.788528617915,40372104.38563864,0.0,96892920.0,15222087.243232049,0.015630182436629768,6281876.86274589,319982381.1713338,105476675.4031617,180353520.0,34152185.768172089,0.0,47913906.49251946,26266054.09662811,15842837.139973434,82271806.81446615,86425.48706463016 
 03/15  17:00:00,158814076.51795484,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.02084246135055002,6326964.868241645,315245050.95604148,87824192.84991943,180353520.0,47067338.10612197,0.0,63403958.914342958,35021404.09667846,16137870.769163477,68502870.42293716,0.0 
 03/15  18:00:00,163370689.33614163,0.0,0.0,40372104.38563864,4572900.0,96892920.0,15222087.243232049,0.028653794424427404,6310677.678617109,333019914.1851378,90372222.64768234,180353520.0,62294171.53745546,0.0,80268174.62804595,48154428.74589352,16360090.996715785,70490333.66519223,0.0 
 03/15  19:00:00,150518624.19908346,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232049,0.03125931717352423,6704632.538953468,327172533.07359138,138112373.19761817,120235680.00000002,68824479.8759732,0.0,72874670.47279606,52532108.68585425,18362095.060798907,107728680.91580796,0.0 
 03/15  20:00:00,150396735.2437378,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.026051068742289075,6582743.58881603,337375210.64861616,161366676.44475175,120235680.00000002,55772854.20386441,0.0,70648628.02967829,43776754.272980798,17970685.019996715,125866007.62690637,0.0 
 03/15  21:00:00,150119156.3076036,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.028654857163155677,6305164.650078067,344138073.83155807,189515917.9507725,90176760.0,64445395.88078557,0.0,50768832.24859342,48154429.08701468,16761971.336371763,147822416.00160254,0.0 
 03/15  22:00:00,149702063.5013345,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.023443970716062625,5888071.849019853,321260455.9854317,209742114.27209655,60117840.00000001,51400501.7133351,0.0,39102654.4516876,39399085.21145819,14979231.265342715,163601496.078146,0.0 
 03/15  23:00:00,152556589.44506286,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.013025909097388948,8742597.803166278,285176610.6943534,227399562.78592403,30058920.000000005,27718127.908429386,0.0,27818771.95469082,21888376.275650629,18428814.546852657,177377171.9609384,0.0 
 03/15  24:00:00,88576087.20668222,0.0,0.0,20186052.19281932,18291600.0,29481120.0,15222087.243232048,0.010420738790731889,5395227.760210102,301089274.1933765,265631647.37371285,12023568.0,23434058.819663578,3862552.8855984837,1342695.138709659,17510703.272188076,13818558.199654505,207202302.8356386,0.0 
 03/16  01:00:00,57013642.7848687,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,5028638.720595595,14207914.837444008,0.0,12023568.0,2184346.8374440066,0.0,0.0,0.0,13048921.45756599,0.0,0.0 
 03/16  02:00:00,56990154.41416733,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,5005150.349894225,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,13018028.900187135,0.0,0.0 
 03/16  03:00:00,56958699.84118295,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4973695.776909853,14207841.286504375,0.0,12023568.0,2184273.2865043755,0.0,0.0,0.0,12874673.863974989,0.0,0.0 
 03/16  04:00:00,57463789.58135998,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,5478785.517086877,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,14939286.749802862,0.0,0.0 
 03/16  05:00:00,88933057.43311803,0.0,58283.328142602404,20186052.19281932,18291600.0,29481120.0,15222087.243232048,0.0,5693914.668924058,316170397.2980393,283927182.2243019,30058920.000000005,2184295.073737443,12931860.258268636,2630679.1502690545,0.0,15006216.80749791,221465993.16314704,402273.8004994504 
 03/16  06:00:00,150125109.81839488,0.0,58006.60386448198,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.007812074017243158,6253111.577847631,334237016.6821997,257082349.40520255,60117840.00000001,17036827.27699714,0.0,7673946.897442418,13115918.85784798,16622005.24200364,200524232.53605796,395738.9375411009 
 03/16  07:00:00,158757609.15653003,0.0,65803.20217511796,40372104.38563864,0.0,96892920.0,15222087.243232048,0.031252341369396339,6204694.294231838,375201314.4384379,216198258.40686909,90176760.0,68826296.03156872,0.0,33300578.62196681,52463677.519102979,16635294.469403945,168634641.5573579,440132.05862746117 
 03/16  08:00:00,158813063.61897875,0.0,4602.79262743132,40372104.38563864,0.0,96892920.0,15222087.243232046,0.02864842510503826,6321349.168832162,375020609.5429127,192492962.08825878,120235680.00000002,62291967.454653929,0.0,36899157.64989102,48091689.70754693,17076359.283355498,150144510.42884184,30164.297968686704 
 03/16  09:00:00,131914571.68037996,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232046,0.023438369399175236,6392180.028070904,315384208.1413677,173790468.20106764,90176760.0,51416979.94030009,0.0,35384407.22852688,39347757.51805878,17227174.867984177,135559162.83953709,0.0 
 03/16  10:00:00,158917264.53811685,0.0,12459.412090480937,40372104.38563864,0.0,96892920.0,15222087.243232048,0.020836490530736764,6417693.476319149,365400994.07562056,168037337.04582808,150294600.0,47069057.02979247,0.0,31540778.95809691,34975776.123779539,17219987.593386219,131069122.8957459,77552.17877216064 
 03/16  11:00:00,161606619.0428196,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.023439539825903509,9119507.390509328,330746068.4885995,129048090.84425342,150294600.0,51403377.64434604,0.0,51705500.80486265,39347752.27196009,20194635.500910947,100657510.85851768,0.0 
 03/16  12:00:00,159170996.4218117,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.020833631187639407,6683884.772107393,281714815.0239916,86488220.54922056,150294600.0,44931994.47477105,0.0,72049963.63689696,34975775.29936567,18053490.49756306,67460812.02839205,0.0 
 03/16  13:00:00,132133207.6568287,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232046,0.018230376938413858,6610816.0097276349,233823830.20661114,72986689.90923399,120235680.00000002,40601460.29737714,0.0,64939343.74280221,30603810.40948439,17671333.771785149,56931690.50485184,0.0 
 03/16  14:00:00,132141428.34866771,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.015625527390653004,6619036.704171499,215280838.66228385,90952075.17968413,90176760.0,34152003.48259972,0.0,47728902.08381294,26231838.67865711,17672826.62019803,70942618.64015362,0.0 
 03/16  15:00:00,132041376.45517102,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232046,0.015627427827425455,6518984.810672908,280754014.89488169,126365974.6309349,120235680.00000002,34152360.26394674,0.0,34521809.848488967,26231834.880696127,17326307.711923735,98565460.2121292,0.0 
 03/16  16:00:00,158778195.15181393,0.0,41622.649217833954,40372104.38563864,0.0,96892920.0,15222087.243232048,0.01562558303130725,6249460.858099818,343446360.27984216,126819547.17438904,180353520.0,36273293.10545308,0.0,41852574.0206583,26231838.721256418,15826704.227292428,98919246.79602345,247310.57247475734 
 03/16  17:00:00,158782982.01015354,0.0,7012.368445254565,40372104.38563864,0.0,96892920.0,15222087.243232048,0.020835192509948178,6288857.992002385,332429094.9985092,107144132.63196552,180353520.0,44931442.36654368,0.0,56828022.00160507,34975755.78304176,16059410.192646068,83572423.4529331,41625.39617076113 
 03/16  18:00:00,163324820.2648831,0.0,0.0,40372104.38563864,4572900.0,96892920.0,15222087.243232046,0.02864773955003891,6264808.60736463,348379675.0806755,105733746.77813417,180353520.0,62292408.3025413,0.0,73955780.24053969,48091696.2346993,16192806.985283282,82472322.48694465,0.0 
 03/16  19:00:00,150467850.89259614,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232046,0.03125193308054806,6653859.232473504,340759859.4140568,151696442.61503387,120235680.00000002,68827736.79902293,0.0,67769604.73603052,52463641.6456271,18166458.3640555,118326583.75736103,0.0 
 03/16  20:00:00,150347948.66629247,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.02604338747863194,6533957.011378389,352954391.95491269,174798337.3015549,120235680.00000002,57920374.65335776,0.0,66464439.96952135,43719727.86705058,17798594.186258347,136342703.09521283,0.0 
 03/16  21:00:00,150033945.59546385,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.02864671413715516,6219953.937946443,370547976.8831159,218074271.45635439,90176760.0,62296945.42676149,0.0,46840650.82646012,48091680.40024722,16580096.329242181,170097931.73595644,0.0 
 03/16  22:00:00,149584411.22577075,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.023438402255636378,5770419.573461652,364107928.5691018,252575228.7991768,60117840.00000001,51414859.76992497,0.0,35498578.88652125,39347757.88118018,14756108.247738952,197009956.7613223,0.0 
 03/16  23:00:00,152480044.7450064,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.013023204587317782,8666053.10311255,338059670.4300385,278148157.8595863,30058920.000000005,29852592.570452196,0.0,24149178.927618818,21859864.721899786,18193793.226530285,216961238.90654896,0.0 
 03/16  24:00:00,88445432.91419089,0.0,0.0,20186052.19281932,18291600.0,29481120.0,15222087.243232048,0.010416729788298954,5264573.467722785,356126191.4299216,320665411.89307859,12023568.0,23437211.536843059,9413747.97730695,2031542.355436993,17487876.73995047,13491423.154584358,250128877.0002072,0.0 
 03/17  01:00:00,56881746.89759377,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4896742.833320663,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,12648245.165674426,0.0,0.0 
 03/17  02:00:00,56878606.82168569,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4893602.75741259,14207752.212329645,0.0,12023568.0,2184184.2123296449,0.0,0.0,0.0,12624651.800160353,0.0,0.0 
 03/17  03:00:00,56862889.99467757,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4877885.930404469,12095568.0,0.0,12023568.0,72000.0,0.0,0.0,0.0,12529275.198999649,0.0,0.0 
 03/17  04:00:00,59223889.43925028,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,7238885.374977182,14207774.13881109,0.0,12023568.0,2184206.1388110888,0.0,0.0,0.0,22572760.265573056,0.0,0.0 
 03/17  05:00:00,90667474.05135656,0.0,66134.94047822726,20186052.19281932,18291600.0,29481120.0,15222087.243232048,0.0,7420479.67482697,353360585.49816128,323229665.49816128,30058920.000000005,72000.0,17593253.374072065,3234335.9501607457,0.0,22543206.3647063,252133108.4896049,486566.88361924429 
 03/17  06:00:00,150831828.47665746,0.0,51656.9136386956,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.007813249824451757,6966179.9263348509,376177489.84346929,299020154.4546936,60117840.00000001,17039495.38877566,87555.41208111825,5227495.046770467,13098290.23075341,19891192.915843145,233235720.474661,376241.4246853173 
 03/17  07:00:00,158617064.473191,0.0,51093.997987596784,40372104.38563864,0.0,96892920.0,15222087.243232048,0.03124232693854495,6078858.8150903419,425035604.4425079,266019697.9330899,90176760.0,68839146.50941809,0.0,31249866.579855905,52393166.066232699,16412030.114545815,207495364.38781015,365368.7552067245 
 03/17  08:00:00,158665595.7573786,0.0,4122.187386495457,40372104.38563864,0.0,96892920.0,15222087.243232046,0.02864127256812004,6174361.912480161,427463487.6600449,244934453.93689383,120235680.00000002,62293353.723151098,0.0,34767110.06079411,48027057.86389844,16871776.838461095,191048874.07077719,28899.431832317878 
 03/17  09:00:00,131753999.23300255,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232046,0.02343334559194654,6231607.580698514,373646992.5480677,232047022.0837526,90176760.0,51423210.46431512,0.0,32641466.728932986,39294878.35567631,17018867.36929797,180999336.1849578,0.0 
 03/17  10:00:00,158714361.04755605,0.0,10720.326119120298,40372104.38563864,0.0,96892920.0,15222087.243232048,0.02082977620633015,6216529.071736461,438979596.3199495,241615002.7727395,150294600.0,47069993.54720996,0.0,27462040.37613084,34928766.875934887,16955999.468927117,188459702.1627368,72769.95391193289 
 03/17  11:00:00,161459784.5032884,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.023432611116507818,8972672.850985086,411888288.2624034,210194049.26046438,150294600.0,51399639.00193909,0.0,46562431.12588986,39294878.77481474,19823280.2637655,163951358.4231622,0.0 
 03/17  12:00:00,158899400.9471578,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.020828513115638365,6412289.297458572,377945211.833344,182720113.1477484,150294600.0,44930498.685595568,0.0,66657302.44819684,34928776.86061185,17661774.21084407,142521688.25524379,0.0 
 03/17  13:00:00,131817097.8269926,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.018226100503658028,6294706.179895807,351508022.0429848,190675744.9499932,120235680.00000002,40596597.09299159,0.0,58564392.49336215,30562674.82655252,17284421.73860552,148731587.21758045,0.0 
 03/17  14:00:00,131809386.92301937,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.015621974378789998,6286995.278526689,338473107.77164116,214144133.79498596,90176760.0,34152213.97665524,0.0,41620367.31363515,26196585.973891614,17269273.058215437,167032424.36008907,0.0 
 03/17  15:00:00,131732490.69909236,0.0,0.0,40372104.38563864,0.0,69928200.0,15222087.243232048,0.015624888557256059,6210099.054596754,390580651.3335613,236186112.75656993,120235680.00000002,34158858.576991368,0.0,31198585.79173503,26196585.83151471,16926421.97396473,184225167.95012457,0.0 
 03/17  16:00:00,158469856.84566335,0.0,33850.62676657079,40372104.38563864,0.0,96892920.0,15222087.243232046,0.01562004709380447,5948894.574405999,451670334.2426179,235035715.08723314,180353520.0,36281099.15538478,0.0,39015563.61555076,26196585.511543294,15462645.964503728,183327857.76804186,233343.09845402844 
 03/17  17:00:00,158472855.30432833,0.0,0.0,40372104.38563864,0.0,96892920.0,15222087.243232048,0.02082857641630119,5985743.654629061,449573855.3700793,224286155.12028618,180353520.0,44934180.24979307,0.0,53616316.55103876,34928774.4409175,15790601.107550212,174943200.99382324,0.0 
 03/17  18:00:00,163064382.50805945,0.0,0.0,40372104.38563864,4572900.0,96892920.0,15222087.243232048,0.028642183062964116,6004370.8505465299,469597167.14708158,226953286.65687198,180353520.0,62290360.49020958,0.0,70193165.86432536,48027039.52309316,15944533.940088347,177023563.59236015,0.0 
 03/17  19:00:00,149770897.29871945,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232046,0.031242267159168017,5956905.638606491,446830627.00688299,257762287.93657626,120235680.00000002,68832659.0703067,0.0,63381656.15080369,52393135.56695104,15666476.982885816,201056360.66968254,0.0 
 03/17  20:00:00,149728832.19344829,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.02603792835164146,5914840.53853967,449658798.3997288,271505594.7081428,120235680.00000002,57917523.69158598,0.0,61825774.97596935,43660974.06162165,15419529.541255575,211774363.8723514,0.0 
 03/17  21:00:00,149574109.41435633,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.028639275403852844,5760117.756846358,451994976.0944436,299534844.1802144,90176760.0,62283371.91422915,0.0,42492434.95484108,48027049.22414961,14710170.08407041,233637178.46056728,0.0 
 03/17  22:00:00,149537624.42855335,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.023432295414803615,5723632.776250384,441288176.6591278,329765949.1641748,60117840.00000001,51404387.49495287,0.0,31158437.497798277,39294878.98592183,14494145.418143942,257219837.86042673,0.0 
 03/17  23:00:00,152438872.06949885,0.0,0.0,40372104.38563864,18291600.0,69928200.0,15222087.243232048,0.013020646605702909,8624880.427607526,410818282.70680347,353039059.4052528,30058920.000000005,27720303.30155061,0.0,20287650.662290455,21830478.033566975,17946757.17350013,275372339.95866027,0.0 
 03/17  24:00:00,88405383.20957998,0.0,0.0,20186052.19281932,18291600.0,29481120.0,15222087.243232049,0.010414963019935298,5224523.763113624,435846593.89940658,400389415.246024,12023568.0,23433610.653382496,16981970.82021045,3285620.5633071295,17464390.08176477,13250219.724171479,312310946.1205752,0.0 
 03/18  01:00:00,56803812.82840555,0.0,0.0,6728684.064273106,18291600.0,26964720.0,0.0,0.0,4818808.764132454,14207921.056267811,0.0,12023568.0,2184353.0562678116,0.0,0.0,0.0,12185658.426559266,0.0,0.0 
