Date/Time,BULKSTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BULKSTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FINESTORAGE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),OFFICE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_1:1:Air System Total Cooling Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Heating Energy [J](Hourly),FURNACE_PACU_CAV_2:2:Air System Total Cooling Energy [J](Hourly) 
 05/21  11:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  12:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  13:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  14:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  15:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  16:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/21  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  03:00:00,7.2,30.000000000000005,15.600000000000002,26.700000000000004,15.500000000000002,30.000000000000005,57513875.454278979,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,2881233.618170742,55329534.265540849,55329534.265540849,45483576.59209184,0.0,43157036.72712187,0.0,0.0,0.0,46038270.34529142,0.0 
 05/22  04:00:00,7.2,30.000000000000005,15.6,26.700000000000004,15.500000000000002,30.000000000000005,59071926.09018083,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,4439284.254072589,85656388.34815406,85656388.34815406,71084854.33109698,0.0,66893750.18304365,0.0,3421036.7971948285,0.0,67911997.6399203,0.0 
 05/22  05:00:00,7.200000000000003,30.00000000000001,15.600000000000002,26.700000000000004,15.500000000000006,30.00000000000001,39231027.93386729,0.0,0.0,11542082.99495346,19724400.0,3641758.8411547804,4322786.097759058,84687318.01793096,84687318.01793096,69978851.47857797,0.0,66197735.45522982,0.0,5925507.141859076,0.0,64595014.411127667,0.0 
 05/22  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,80827350.74827945,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,65643508.912171218,56936836.86443212,56936836.86443212,71829868.49497618,1470329.228858667,45546272.82322874,0.0,52792832.45632735,0.0,58129087.35378445,0.0 
 05/22  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,130020635.09775892,0.0,0.0,46168331.97981384,0.0,18208794.2057739,65643508.912171218,25766861.459084058,25766861.459084058,52973701.8672065,1123242.4351169787,20613489.167267249,0.0,27984718.864728139,0.0,58004417.28942286,0.0 
 05/22  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,175572160.60608367,0.0,0.0,80794580.96467422,0.0,29134070.729238243,65643508.912171218,5036926.141825332,5036926.141825332,61318759.63600909,0.0,4029540.9134602665,0.0,11400770.610920772,0.0,58004417.28942291,0.0 
 05/22  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,59199124.111067589,0.0,0.0,0.0,7371229.697460637,0.0,58004417.28942284,0.0 
 05/22  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,62030187.57456274,0.0,0.0,0.0,7371229.697460647,0.0,58004417.289422888,0.0 
 05/22  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,64528464.71575167,0.0,0.0,0.0,7371229.697460637,0.0,58004417.28942302,0.0 
 05/22  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,187164486.24704219,0.0,50242.646005034854,92336663.95962768,0.0,29134070.729238243,65643508.912171218,0.0,0.0,64785708.74987258,0.0,0.0,173652.6268596278,7371229.697460637,173652.6268596182,58004417.289422888,0.0 
 05/22  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,204149513.0443184,0.0,1851427.60717305,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,59341991.729584347,36327.30623167445,0.0,6285909.463437334,7371229.697460637,6285909.463437323,58004417.28942302,0.0 
 05/22  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,205233964.8320918,0.0,2935879.394946459,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,59050816.60556646,1540919.7937206103,0.0,9995102.772703112,7371229.697460656,9995102.772703112,58004417.28942284,0.0 
 05/22  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,206033512.52805407,0.0,3735427.0909086957,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,58582847.913879368,4110159.026901028,0.0,12876392.353483445,7371229.697460665,12876392.353483472,58004417.28942293,0.0 
 05/22  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,206282490.3852306,0.0,3984404.9480852156,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,58670901.734110739,5129341.7038064929,0.0,13844767.047674649,7371229.697460657,13844767.047674658,58004417.28942302,0.0 
 05/22  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,49193284.34947949,0.0,0.0,34626248.98486037,0.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/22  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,28333441.836108239,0.0,0.0,11542082.99495346,13149600.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,80827350.74827945,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,65643508.912171218,38145589.06524363,38145589.06524363,35147723.144178878,30393921.281119255,30516471.252194905,0.0,37887700.949654769,0.0,58004417.28942294,0.0 
 05/23  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,130020635.09775892,0.0,0.0,46168331.97981384,0.0,18208794.2057739,65643508.912171218,15901522.307310775,15901522.307310775,36484965.22699057,1099649.1900629567,12721217.845848622,0.0,20092447.5433091,0.0,58004417.289422888,0.0 
 05/23  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,175572160.60608367,0.0,0.0,80794580.96467422,0.0,29134070.729238243,65643508.912171218,1141498.773383221,1141498.773383221,46916335.008839998,0.0,913199.0187065767,0.0,8284428.716167238,0.0,58004417.289422888,0.0 
 05/23  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,53430770.18170277,0.0,0.0,0.0,7371229.697460676,0.0,58004417.28942293,0.0 
 05/23  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,59007223.74174921,0.0,0.0,0.0,7371229.697460628,0.0,58004417.28942284,0.0 
 05/23  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,58903755.561659429,0.0,0.0,0.0,7371229.697460647,0.0,58004417.289422888,0.0 
 05/23  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,187114243.60103715,0.0,0.0,92336663.95962768,0.0,29134070.729238243,65643508.912171218,0.0,0.0,20443781.026233298,1643829.4435026693,0.0,0.0,7371229.697460647,0.0,58004417.289422888,0.0 
 05/23  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,4160205.595022795,5267712.238201999,0.0,0.0,7371229.697460647,0.0,58004417.289422888,0.0 
 05/23  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,1247690.8527791268,5881112.254068921,0.0,0.0,7371229.697460647,0.0,58004417.28942284,0.0 
 05/23  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,5242581.742105475,4984212.92546084,0.0,0.0,7371229.697460657,0.0,58004417.28942293,0.0 
 05/23  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,12958022.389969409,3248180.1722041869,0.0,0.0,7371229.697460647,0.0,58004417.289422888,0.0 
 05/23  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,49193284.34947949,0.0,0.0,34626248.98486037,0.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/23  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,28333441.836108239,0.0,0.0,11542082.99495346,13149600.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,80827350.74827945,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,65643508.912171218,38275287.518089029,38275287.518089029,35445119.32247754,7571488.019597833,30620230.014471227,0.0,37991459.71193119,0.0,58004417.289422888,0.0 
 05/24  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,130020635.09775892,0.0,0.0,46168331.97981384,0.0,18208794.2057739,65643508.912171218,20506286.089619776,20506286.089619776,24116316.261565526,1482323.0074000487,16405028.87169582,0.0,23776258.56915605,0.0,58004417.289422888,0.0 
 05/24  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,175572160.60608367,0.0,0.0,80794580.96467422,0.0,29134070.729238243,65643508.912171218,8548091.022997532,8548091.022997532,18693623.461976239,0.0,6838472.818398025,0.0,14209702.515858446,0.0,58004417.28942284,0.0 
 05/24  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,554105.2857300295,554105.2857300295,14541882.590306133,0.0,443284.22858402357,0.0,7814513.926044663,0.0,58004417.289422888,0.0 
 05/24  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,12.123451004074197,12.123451004074197,21997604.426315637,71255.51856796081,9.698760803259358,0.0,7371239.396221434,0.0,58004417.28942293,0.0 
 05/24  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,213.6602602810205,213.6602602810205,45432373.739439669,347935.5456296413,170.92820822481643,0.0,7371400.625668878,0.0,58004417.289422888,0.0 
 05/24  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,187114243.60103715,0.0,0.0,92336663.95962768,0.0,29134070.729238243,65643508.912171218,0.0,0.0,59354428.46789153,0.0,0.0,0.0,7371229.697460628,0.0,58004417.28942293,0.0 
 05/24  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,61207691.99074662,0.0,0.0,0.0,7371229.697460647,0.0,58004417.28942293,0.0 
 05/24  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,203000631.00471703,0.0,702545.5675717058,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,62461337.48089412,0.0,0.0,2800743.906525093,7371229.697460657,2800743.906525112,58004417.28942293,0.0 
 05/24  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,203826519.6373887,0.0,1528434.200243332,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,59239462.536888819,0.0,0.0,6171252.124585982,7371229.697460647,6171252.124585992,58004417.28942302,0.0 
 05/24  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202360890.55467243,0.0,62805.11752706808,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,33560941.49593218,342273.99438139548,0.0,255773.9468678668,7371229.697460637,255773.94686787638,58004417.28942275,0.0 
 05/24  17:00:00,7.2,30.0,15.6,26.7,15.5,30.0,49193284.34947949,0.0,0.0,34626248.98486037,0.0,14567035.364619121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  18:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  19:00:00,7.2,30.0,15.6,26.7,15.5,30.0,15183841.836108242,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  20:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  21:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  22:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  23:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/24  24:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/25  01:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/25  02:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/25  03:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/25  04:00:00,7.2,30.0,15.6,26.7,15.5,30.0,54632641.83610824,0.0,0.0,11542082.99495346,39448800.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/25  05:00:00,7.2,30.0,15.6,26.7,15.5,30.0,28333441.836108239,0.0,0.0,11542082.99495346,13149600.0,3641758.8411547804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 05/25  06:00:00,7.2,30.0,15.6,26.7,21.0,30.0,80827350.74827945,0.0,0.0,11542082.99495346,0.0,3641758.8411547804,65643508.912171218,36674527.919315848,36674527.919315848,40038182.75159667,724871.6236551851,29339622.335452673,0.0,36710852.03291315,0.0,58004417.289422888,0.0 
 05/25  07:00:00,7.2,24.0,15.6,26.7,21.0,24.0,130020635.09775892,0.0,0.0,46168331.97981384,0.0,18208794.2057739,65643508.912171218,15377325.294128495,15377325.294128495,47183133.18193175,0.0,12301860.235302797,0.0,19673089.93276316,0.0,58004417.28942284,0.0 
 05/25  08:00:00,7.2,24.0,15.6,26.7,21.0,24.0,175572160.60608367,0.0,0.0,80794580.96467422,0.0,29134070.729238243,65643508.912171218,1234999.7962276042,1234999.7962276042,53823669.110529299,0.0,987999.8369820836,0.0,8359229.534442748,0.0,58004417.289422888,0.0 
 05/25  09:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,57866638.6591429,0.0,0.0,0.0,7371229.697460642,0.0,58004417.28942282,0.0 
 05/25  10:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202298085.43714536,0.0,0.0,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,60502066.39716555,0.0,0.0,0.0,7371229.697460647,0.0,58004417.289422977,0.0 
 05/25  11:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202446518.73419074,0.0,148433.29704538603,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,63237383.911604117,0.0,0.0,552288.8688247742,7371229.697460666,552288.8688247837,58004417.289422798,0.0 
 05/25  12:00:00,7.2,24.0,15.6,26.7,21.0,24.0,188490980.12558545,0.0,1376736.5245483013,92336663.95962768,0.0,29134070.729238243,65643508.912171218,0.0,0.0,62869464.93675268,0.0,0.0,5076112.656822361,7371229.6974606369,5076112.656822351,58004417.289422798,0.0 
 05/25  13:00:00,7.2,24.0,15.6,26.7,21.0,24.0,205594572.65169338,0.0,3296487.214548026,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,58458682.38618992,682642.9466967326,0.0,12010353.722411255,7371229.697460657,12010353.722411273,58004417.28942284,0.0 
 05/25  14:00:00,7.2,24.0,15.6,26.7,21.0,24.0,205045849.17918206,0.0,2747763.7420366595,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,54757852.134782347,489394.7039977167,0.0,10336831.91118635,7371229.697460656,10336831.91118638,58004417.289422888,0.0 
 05/25  15:00:00,7.2,24.0,15.6,26.7,21.0,24.0,203461040.21735523,0.0,1162954.7802098604,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,34729739.654785867,0.0,0.0,4573967.334543157,7371229.697460657,4573967.334543178,58004417.289422888,0.0 
 05/25  16:00:00,7.2,24.0,15.6,26.7,21.0,24.0,202318235.5950321,0.0,20150.15788674323,103878746.95458116,0.0,32775829.57039302,65643508.912171218,0.0,0.0,25511246.318625325,230685.8063090665,0.0,79688.85561238004,7371229.697460647,79688.85561238004,58004417.289422888,0.0 
