Date/Time,BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly) 
 01/31  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74008063.96175157,796038.8693673557,0.0,13347692.9325,35982000.0,8616830.08824,15265502.07164422,363339073.924861,363339073.924861,298563958.72867396,0.0,286041000.02491447,0.0,82655121.98022522,0.0,141334363.23546408,0.0,37278940.800698388,0.0,39204658.274372208,0.0 
 01/31  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,73266878.81364067,923021.6390997549,0.0,13347692.9325,35982000.0,8616830.08824,14397334.153800928,343367906.4674846,343367906.4674846,279189210.8540345,0.0,270462587.9730579,0.0,76710396.41814694,0.0,136051105.49460233,0.0,34697460.291310269,0.0,36440559.34726559,0.0 
 01/31  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,75094432.37109906,1045721.4856080916,0.0,13347692.9325,35982000.0,8616830.08824,16102187.864750976,380829028.2779026,380829028.2779026,313118601.17614546,0.0,299978852.1592818,0.0,84269714.76564396,0.0,152333670.77638168,0.0,38324109.256835948,0.0,40070444.80313215,0.0 
 01/31  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74492178.17435415,1140028.5222967528,0.0,13347692.9325,35982000.0,8616830.08824,15405626.631317407,365601779.3770627,365601779.3770627,297269793.00026449,0.0,288104031.09384188,0.0,79313962.3396501,0.0,148474848.65831248,0.0,36377642.21556123,0.0,38165797.05290657,0.0 
 01/31  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,76288807.91394095,1222202.5332207485,0.0,13347692.9325,35982000.0,8616830.08824,17120082.359980208,403058678.43647786,403058678.43647786,331439038.3820501,0.0,317573881.5640836,0.0,87101107.58972675,0.0,164639387.6614915,0.0,40020693.09718103,0.0,41673194.10601036,0.0 
 01/31  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,75073717.77029406,1266168.0346779109,0.0,13347692.9325,35982000.0,8616830.08824,15861026.714876153,375305420.2413819,375305420.2413819,305198223.33609858,0.0,295825688.4143656,0.0,80221182.41916542,0.0,154510694.8705474,0.0,37221515.179942909,0.0,38429775.68847535,0.0 
 01/31  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,139056923.34201164,7743251.700603416,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1151374173.8213878,1151374173.8213878,618783377.2466469,0.0,910014189.3313851,0.0,171080153.3721796,0.0,624911977.2364034,0.0,88756464.0671319,0.0,90852112.6393011,0.0 
 01/31  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,155779223.1987897,5790642.671641482,0.0,53390771.73,5997000.0,17233660.17648,73367148.62066823,906384719.4315827,906384719.4315827,437721664.37423977,0.0,716056185.295357,0.0,134486537.65564756,0.0,506045021.2666052,0.0,69975938.49891076,0.0,73087814.88678867,0.0 
 01/31  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,241688295.71899096,4685312.464482773,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,779539444.7376704,779539444.7376704,349059913.81071487,0.0,615489336.3236994,0.0,119248780.2728597,0.0,442709440.01478669,0.0,58585388.83729083,0.0,63590184.41851459,0.0 
 01/31  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,356002523.1207471,3601166.317998903,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,640888523.1807681,640888523.1807681,250027843.76566417,0.0,505721678.09424427,0.0,106349117.36419241,0.0,368357321.5839805,0.0,47230197.55505425,0.0,53513644.95725739,0.0 
 01/31  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,355411687.4807843,3010330.678036171,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,576969373.4530797,576969373.4530797,211221466.8933149,0.0,455015103.67541828,0.0,98610811.54676426,0.0,336331968.2732019,0.0,42049379.46273015,0.0,48342383.39892754,0.0 
 01/31  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354912031.63902959,2510674.836281413,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,513534441.62954929,513534441.62954929,171045493.75446943,0.0,404788876.1448886,0.0,92318696.95137102,0.0,302790505.83666399,0.0,37076757.90275481,0.0,43422010.30205846,0.0 
 01/31  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354299363.0707953,1898006.2680471428,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,476567056.5507778,476567056.5507778,148840264.63181065,0.0,375138475.65417799,0.0,87827299.25459087,0.0,286371034.052349,0.0,33076702.06656447,0.0,39295203.6968676,0.0 
 01/31  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354484048.5643137,2082691.7615656092,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,460322130.0684802,460322130.0684802,139681586.55927787,0.0,362656506.27620157,0.0,84725606.13523276,0.0,276630560.9123232,0.0,33159364.06042304,0.0,39388053.090894479,0.0 
 01/31  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354740025.6433024,2338668.8405542254,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,462973111.41306617,462973111.41306617,137374707.62103883,0.0,365034766.60343119,0.0,83947739.27764376,0.0,277349999.03959479,0.0,34236424.02468427,0.0,40491705.10519312,0.0 
 01/31  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354809579.96795019,2408223.1652019436,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,453097865.0068905,453097865.0068905,126390365.99604428,0.0,357399268.33217,0.0,82820748.53090799,0.0,270866353.1540934,0.0,34203963.728319939,0.0,40429749.43788522,0.0 
 01/31  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,360905930.59581187,2507573.793063668,0.0,240258472.78500004,5997000.0,38775735.39708,73367148.62066823,454619888.3282631,454619888.3282631,127736740.91482988,0.0,358710918.66574648,0.0,81767578.55183299,0.0,272126962.2371213,0.0,34705694.40709448,0.0,40932879.36087066,0.0 
 01/31  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,391047695.26356998,2664338.4608217726,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,475982755.5455833,475982755.5455833,140751051.2256782,0.0,375611967.22034338,0.0,82428642.59006092,0.0,284960283.79257336,0.0,36319541.486720699,0.0,42568930.574408527,0.0 
 01/31  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,306799277.42240497,2810493.258776811,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,498436263.9608797,498436263.9608797,159578665.75326283,0.0,393358151.13236036,0.0,83758969.94904907,0.0,297778283.5424112,0.0,38249338.6967586,0.0,44090835.369603339,0.0 
 01/31  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,306969518.1888819,2980734.0252537855,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,517198079.77443376,517198079.77443376,177218518.0125359,0.0,408230019.8627696,0.0,84165199.13302924,0.0,309377217.1479584,0.0,39597584.3898809,0.0,45439054.850883837,0.0 
 01/31  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,276030387.32062867,3045404.066120443,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,521023249.9809102,521023249.9809102,184901670.79342003,0.0,411304335.65447118,0.0,84362610.15592155,0.0,311148932.28457298,0.0,40400967.29404598,0.0,45676191.538047,0.0 
 01/31  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,107630321.4483061,0.0,0.0,53390771.73,35982000.0,17233660.17648,1023889.5418261141,32445190.20096843,32445190.20096843,26440100.220478573,0.0,25620853.66275544,0.0,13611938.170565132,0.0,0.0,0.0,6485527.013100693,0.0,6547278.0209153429,0.0 
 01/31  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,63459051.435557778,0.0,0.0,13347692.9325,35982000.0,8616830.08824,5512528.414817782,150521333.7343971,150521333.7343971,122659251.73003826,0.0,118459104.81631415,0.0,51227795.496862728,0.0,29015497.18945793,0.0,19109512.146162288,0.0,24618828.39864801,0.0 
 01/31  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,67091316.44619734,142756.2635007033,0.0,13347692.9325,35982000.0,8616830.08824,9002037.161956642,219318392.91814167,219318392.91814167,179801826.42059706,0.0,172482335.5726208,0.0,50547076.56028292,0.0,77944401.00636362,0.0,28369889.544163906,0.0,24455330.069311158,0.0 
 02/01  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,71894024.34521374,584249.0972440185,0.0,13347692.9325,35982000.0,8616830.08824,13363252.227229735,323872306.1991921,323872306.1991921,264570284.66589613,0.0,254891275.8867248,0.0,80263106.13611189,0.0,117304837.05491373,0.0,31114634.115267524,0.0,38950322.773986,0.0 
 02/01  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,72914162.46158691,899587.4087316953,0.0,13347692.9325,35982000.0,8616830.08824,14068052.032115233,332182219.4426558,332182219.4426558,272090226.47529456,0.0,261721957.42690487,0.0,67586326.48918909,0.0,135781413.3422975,0.0,38653646.52210788,0.0,32831656.760260546,0.0 
 02/01  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,77665777.5822675,1146793.9921186309,0.0,13347692.9325,35982000.0,8616830.08824,18572460.569408887,441593528.6375588,441593528.6375588,360725110.05916807,0.0,347742888.29211297,0.0,101605797.77919933,0.0,174078966.96950154,0.0,40080815.35141097,0.0,49365595.8328608,0.0 
 02/01  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,77828241.67512635,1373416.0764545508,0.0,13347692.9325,35982000.0,8616830.08824,18508302.577931797,432140060.93750128,432140060.93750128,354190465.89661768,0.0,340562280.9527499,0.0,83032145.66224209,0.0,186546508.13184179,0.0,47804340.885597478,0.0,40276793.8381136,0.0 
 02/01  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,82649905.87931499,1581663.9548984715,0.0,13347692.9325,35982000.0,8616830.08824,23121718.90367651,545407983.1665099,545407983.1665099,446166201.8152764,0.0,429574997.1471081,0.0,120883668.13627388,0.0,223228685.49812079,0.0,47960839.20526816,0.0,59004480.319790277,0.0 
 02/01  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,81055151.42117097,1739358.814873709,0.0,13347692.9325,35982000.0,8616830.08824,21369269.585557268,497496223.3875613,497496223.3875613,407891313.16657748,0.0,392172497.63720425,0.0,93407062.76220683,0.0,219208687.56275309,0.0,53868758.70995944,0.0,45280520.43653476,0.0 
 02/01  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,140078980.6375107,8765308.996102464,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1399122901.063625,1399122901.063625,708867755.8553045,0.0,1105229501.5092655,0.0,208042864.94527249,0.0,744172615.2082465,0.0,104600251.77443105,0.0,112978230.26944436,0.0 
 02/01  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,157097810.96051059,7109230.43336237,0.0,53390771.73,5997000.0,17233660.17648,73367148.62066823,1164993795.4618817,1164993795.4618817,526851242.88826319,0.0,920027577.4110475,0.0,163527942.45993097,0.0,642147418.8028376,0.0,88549498.87423863,0.0,92023256.52491528,0.0 
 02/01  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,242755347.64777149,5752364.393263261,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,1035586086.9877896,1035586086.9877896,437142033.67695519,0.0,817158118.7645009,0.0,148309256.77052013,0.0,578836711.7520247,0.0,76191038.58434046,0.0,81398516.94859106,0.0 
 02/01  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,356054377.2977556,3653020.495007422,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,864134312.0773037,864134312.0773037,322393355.39055749,0.0,680517973.1484723,0.0,132901806.58985409,0.0,492040051.7186652,0.0,59391394.50309213,0.0,65861469.526090998,0.0 
 02/01  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354323489.6918099,1922132.8890617467,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,768917616.2592775,768917616.2592775,268013681.10211645,0.0,604001175.3901425,0.0,122924618.08163615,0.0,447906826.647441,0.0,49122058.43604847,0.0,55455309.020189817,0.0 
 02/01  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,353226961.3416073,825604.5388591497,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,683660272.4371282,683660272.4371282,218017486.47980116,0.0,536018452.0499933,0.0,114901433.05642547,0.0,404462489.029513,0.0,41439384.43536052,0.0,47719310.67407281,0.0 
 02/01  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352662450.94516596,261094.142417758,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,631067743.8779571,631067743.8779571,190772424.04227824,0.0,494195527.3406181,0.0,108658425.91795078,0.0,378896763.32627466,0.0,36661918.61565302,0.0,43047095.02256127,0.0 
 02/01  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352399035.1584166,10138.001144555707,0.0,240258472.78500004,0.0,38775735.39708,73354688.9751921,592521275.9280232,592521275.9280232,171017656.85984684,0.0,463742456.64101269,0.0,103556213.22768685,0.0,359231643.75355336,0.0,33927916.5843603,0.0,40346314.758506808,0.0 
 02/01  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352430894.2299576,35767.24994747866,0.0,240258472.78500004,0.0,38775735.39708,73360918.79793017,565796292.2865496,565796292.2865496,157355118.08915628,0.0,442868361.6352252,0.0,99528190.58641106,0.0,344529422.709883,0.0,32904184.83570349,0.0,39200565.937520619,0.0 
 02/01  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,352938556.2764864,537199.4737382641,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,535004519.3615507,535004519.3615507,141317436.25990809,0.0,419352900.1462402,0.0,95379827.62678898,0.0,324633325.2077919,0.0,33008242.461600484,0.0,39124075.06055838,0.0 
 02/01  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354161616.9391047,1760260.1363565173,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,555856518.0977583,555856518.0977583,153848287.85809607,0.0,437070528.5122613,0.0,95595764.73841603,0.0,331711608.2331383,0.0,37677160.4182264,0.0,43655504.67036355,0.0 
 02/01  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,391156048.21822437,2772691.4154761817,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,627059740.8719301,627059740.8719301,187552470.64619286,0.0,493965193.1318155,0.0,101355583.8937432,0.0,368085239.35501459,0.0,44580932.702320877,0.0,50500515.449497479,0.0 
 02/01  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,307463402.7625358,3474618.5989076795,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,732203046.3878336,732203046.3878336,236656207.99222107,0.0,577077183.0097253,0.0,112218231.56372325,0.0,423701278.69656816,0.0,52804420.44299124,0.0,58208403.39176979,0.0 
 02/01  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,307923087.2467834,3934303.0831552727,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,805597362.8809589,805597362.8809589,274423594.4668289,0.0,635049840.8506178,0.0,119116950.13987488,0.0,463699273.7967861,0.0,58055569.98963395,0.0,63573513.52540834,0.0 
 02/01  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,277264284.65940037,4279301.404892144,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,858987505.5536273,858987505.5536273,300847180.2704773,0.0,677245021.583629,0.0,125298248.24393094,0.0,491133313.04027828,0.0,62386889.57398843,0.0,67477039.00478049,0.0 
 02/01  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,114488412.36321694,0.0,0.0,53390771.73,35982000.0,17233660.17648,7881980.456736958,208175202.44454719,208175202.44454719,169798167.3702103,0.0,163729588.24371393,0.0,66093991.707203108,0.0,49296160.17994286,0.0,26464595.96265892,0.0,29756820.850644106,0.0 
 02/01  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,75769215.88610815,95310.19146278606,0.0,13347692.9325,35982000.0,8616830.08824,17727382.673905359,414360284.8663522,414360284.8663522,338864046.52949526,0.0,324969609.3902191,0.0,98079471.11436442,0.0,174971138.17838536,0.0,33762762.29192997,0.0,35772112.7488573,0.0 
 02/01  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,76514186.81815283,674404.5889683769,0.0,13347692.9325,35982000.0,8616830.08824,17893259.208444448,434354740.71853569,434354740.71853569,353930820.18955948,0.0,341977267.847513,0.0,97347107.30122435,0.0,157691452.68786837,0.0,50935970.91557251,0.0,53184212.62589275,0.0 
 02/02  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,81014312.90284109,993333.3268934967,0.0,13347692.9325,35982000.0,8616830.08824,22074456.555207597,507699883.99069467,507699883.99069467,415958219.4183479,0.0,398945933.8088249,0.0,109492397.47352544,0.0,229604023.6670989,0.0,39626282.63233506,0.0,41266974.327748548,0.0 
 02/02  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,79364047.28326151,1208431.22074439,0.0,13347692.9325,35982000.0,8616830.08824,20209093.041777117,487079631.8994973,487079631.8994973,397631965.9259053,0.0,383879867.3242728,0.0,105310188.25522492,0.0,183317624.7691166,0.0,56161925.45912473,0.0,58053411.725406158,0.0 
 02/02  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,84098776.59190727,1373695.5593165765,0.0,13347692.9325,35982000.0,8616830.08824,24778558.01185069,567311218.423954,567311218.423954,465032250.2618767,0.0,445996149.53902009,0.0,118317899.2323054,0.0,262967708.1781619,0.0,43274389.39977228,0.0,44803636.2448805,0.0 
 02/02  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,81597187.64871612,1534585.148639182,0.0,13347692.9325,35982000.0,8616830.08824,22116079.479336956,531336033.44211807,531336033.44211807,433804536.6437905,0.0,418938851.25565198,0.0,112601083.62537721,0.0,203834826.82792575,0.0,60491964.92228881,0.0,62555091.2743279,0.0 
 02/02  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,86342485.10282503,1659139.7591173605,0.0,13347692.9325,35982000.0,8616830.08824,26736822.32296768,611003774.308537,611003774.308537,500777299.6743692,0.0,480499767.42012098,0.0,125166550.33974922,0.0,286566814.791848,0.0,46210614.31966039,0.0,47596091.59627983,0.0 
 02/02  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,83371431.57491596,1795303.7536283406,0.0,13347692.9325,35982000.0,8616830.08824,23629604.800547616,566460407.7423958,566460407.7423958,462414697.4184498,0.0,446753887.01790228,0.0,118878713.46926977,0.0,220094586.624721,0.0,63969157.25708828,0.0,65608351.77730842,0.0 
 02/02  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,140122402.1941692,8808730.552760967,0.0,13347692.9325,35982000.0,8616830.08824,73367148.62066823,1477538658.6367639,1477538658.6367639,757558918.6235929,0.0,1166459553.3542953,0.0,209906068.2828248,0.0,802602466.9061436,0.0,108146414.90333513,0.0,110325642.3934698,0.0 
 02/02  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,150877095.49251724,6885514.965369023,0.0,53390771.73,0.0,17233660.17648,73367148.62066823,1182504388.8285919,1182504388.8285919,544744868.2081039,0.0,933409024.3607143,0.0,168478242.80883668,0.0,652926297.2065334,0.0,87607403.93000472,0.0,90841335.13420546,0.0 
 02/02  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,242438411.3869674,5435428.132459204,0.0,133476929.325,0.0,30158905.30883999,73367148.62066823,1021723779.5393646,1021723779.5393646,441583697.08977416,0.0,805889392.3594585,0.0,149378851.04150177,0.0,572382940.7154753,0.0,73430493.6364314,0.0,78591448.51782879,0.0 
 02/02  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,356305305.20221087,3903948.3994626768,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,808981886.237705,808981886.237705,314695165.4937483,0.0,637606880.4146528,0.0,128007303.4971175,0.0,459497673.50864097,0.0,56572412.76732637,0.0,62955311.92634245,0.0 
 02/02  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,355311305.21212598,2909948.4093778228,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,714743957.1069403,714743957.1069403,262500449.45020659,0.0,562689440.0010161,0.0,117237831.80060932,0.0,413057932.8438073,0.0,48212176.20057788,0.0,54601320.43087666,0.0 
 02/02  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354120897.6670513,1719540.86430317,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,619431734.0790315,619431734.0790315,207169521.66412647,0.0,486721290.31753256,0.0,107980651.24729532,0.0,364905698.3243093,0.0,39627530.22552805,0.0,45817639.34033096,0.0 
 02/02  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,353642965.6258155,1241608.8230673439,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,533370788.69958087,533370788.69958087,168977927.46489815,0.0,418824084.8453992,0.0,97301490.28443054,0.0,319835027.25332167,0.0,33825362.971885789,0.0,39950365.19693296,0.0 
 02/02  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354091978.6681503,1690621.865402131,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,479394177.2904145,479394177.2904145,147999955.5257047,0.0,377101938.03729847,0.0,89260718.49842987,0.0,288480757.24032059,0.0,32438391.394673595,0.0,38561218.72270926,0.0 
 02/02  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354379957.1141809,1978600.3114327952,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,448410030.8012766,448410030.8012766,134231046.87659056,0.0,353187737.0683305,0.0,84277690.67394075,0.0,270643411.78865316,0.0,31732400.764249214,0.0,37885403.214294757,0.0 
 02/02  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354431150.738375,2029793.9356268317,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,424004070.80806979,424004070.80806979,118092393.24414125,0.0,334155778.2862645,0.0,81186210.55448987,0.0,256511883.9641915,0.0,30803413.23605356,0.0,36954246.280140209,0.0 
 02/02  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,354628298.6501428,2226941.847394635,0.0,240258472.78500004,0.0,38775735.39708,73367148.62066823,443878840.5690513,443878840.5690513,125305701.62348919,0.0,349946443.40616777,0.0,82021804.05824429,0.0,267621935.88578088,0.0,32624553.25885448,0.0,38780978.04013065,0.0 
 02/02  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,390866106.5099265,2482749.707178346,0.0,240258472.78500004,35982000.0,38775735.39708,73367148.62066823,478212869.4626868,478212869.4626868,142411324.92134164,0.0,377118245.68162336,0.0,83963232.5114171,0.0,287178426.702835,0.0,35320669.70132084,0.0,41502936.74311348,0.0 
 02/02  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,306722214.5320404,2733430.368412276,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,518598445.65683498,518598445.65683498,166806394.382424,0.0,409026864.245951,0.0,87286871.68795134,0.0,309225186.5630646,0.0,38698598.44152522,0.0,44412546.86923432,0.0 
 02/02  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,306962158.81396219,2973374.650334083,0.0,160172315.18999998,35982000.0,34467320.35296,73367148.62066823,550051555.6299986,550051555.6299986,188290845.57848103,0.0,433916206.77513816,0.0,89079517.64527789,0.0,327443040.1250948,0.0,40990854.514675918,0.0,46759189.523995939,0.0 
 02/02  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,276031943.63127979,3046960.3767715936,0.0,133476929.325,35982000.0,30158905.30883999,73367148.62066823,553512731.886372,553512731.886372,195676119.49389375,0.0,436715453.5878311,0.0,89099691.32503015,0.0,329110783.2802331,0.0,41780755.19573344,0.0,47007033.09430064,0.0 
