Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 07/11  13:00:00,6603899.40934441,21.0,24.0,19.0,26.0,0.0,0.0,110834655.29492383,0.0,16966939.866931127,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00513836253988644,7563503.151339696,121768297.95636906,0.0,113441580.0,8326717.956369048,0.0,41557001.50105247,6812184.686206846,19234977.021234167,0.0,85531241.79314749,4902057.918935989,72238205.2706357,2962911.186655077,13293036.522511803 
 07/11  14:00:00,6601406.249381765,21.0,24.0,19.0,26.0,0.0,0.0,88423248.41116327,0.0,12526433.931971692,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004403433619628589,7592602.20327349,83951321.56542546,0.0,75627720.0,8323601.565425446,0.0,29661780.661182137,5839034.250473121,19237508.99921752,0.0,62348930.47561562,4902057.918935984,56895304.04606762,2962911.1866550606,5453626.429548003 
 07/11  15:00:00,6601368.418455261,21.0,24.0,19.0,26.0,0.0,0.0,87508638.62004066,0.0,11584282.641129584,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004406559479872565,7620143.7029898599,78549294.27766273,0.0,70225740.0,8323554.277662721,0.0,24946171.832819813,5839028.555562353,19239159.29544101,0.0,57209002.61868178,4902057.918936003,51109317.37929979,2962911.186655052,6099685.239381991 
 07/11  16:00:00,6601321.8152131489,21.0,24.0,19.0,26.0,0.0,0.0,90679744.0338363,0.0,14708527.053576604,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004403839978147698,7667004.704341218,89353196.02471313,0.0,81029700.0,8323496.024713116,0.0,26481630.710325686,5839026.420164941,19238608.785183103,0.0,71973949.90504448,4902057.918935989,58165587.5199254,2962911.18665508,13808362.385119057 
 07/11  17:00:00,8258424.245659188,21.0,24.0,19.0,26.0,0.0,0.0,114875227.78200287,0.0,20884091.82307303,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005875073821225977,7686923.681540102,102228494.84141138,0.0,91833660.00000002,10394834.841411367,0.0,37627852.05276688,7785377.879589019,19230315.354742759,0.0,101927016.36412752,4902057.918936009,75887017.32497832,2962911.186655077,26039999.039149215 
 07/11  18:00:00,11572502.077487708,21.0,24.0,19.0,26.0,0.0,0.0,115449120.70232062,0.0,21459348.716779375,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008075963764884842,7685559.705950635,106371013.69148505,0.0,91833660.00000002,14537353.691485018,0.0,39728204.20263593,10704871.21040253,19225988.862364286,0.0,104603672.50780592,4902057.91893599,75609179.80337565,2962911.1866550736,28994492.704430287 
 07/11  19:00:00,13228596.285580226,21.0,24.0,19.0,26.0,0.0,0.0,114210893.55615884,0.0,20239444.41084774,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00881057432362135,7667236.864985883,108441092.25410463,0.0,91833660.00000002,16607432.254104617,0.0,39373456.28762366,11678003.915875599,19227329.523987544,0.0,99048628.47184727,4902057.9189359969,71161872.91679618,2962911.186655078,27886755.55505109 
 07/11  20:00:00,9916296.951693424,21.0,24.0,19.0,26.0,0.0,0.0,97429774.20916654,0.0,14659686.087541705,13362043.1603184,6828300.0,47077200.0,7864969.111196254,0.0073428524547081799,7637575.842767334,93496836.48436348,0.0,81029700.0,12467136.484363484,0.0,32073510.817327579,9731706.866584696,19228570.055281365,0.0,71485614.85564658,4902057.918935978,56372221.25854672,2962911.186655078,15113393.59709984 
 07/11  21:00:00,11570382.772214227,21.0,24.0,19.0,26.0,0.0,0.0,97245753.8198679,0.0,12562866.732149408,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008074269505627913,7274274.808129568,90162424.61005424,0.0,75627720.0,14534704.61005424,0.0,29499979.344303997,10704879.803858348,17753004.216343456,0.0,61757769.656252119,4902057.918935989,52447314.07449714,2962911.1866550745,9310455.58175496 
 07/11  22:00:00,9912522.048946843,21.0,24.0,19.0,26.0,0.0,0.0,93902446.20162128,0.0,9250537.881877512,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0066093227652906879,7243296.041619809,77286177.94527707,0.0,64823759.99999999,12462417.945277069,0.0,25168738.0247389,8758553.529266134,17723091.15307629,0.0,45713623.41769645,4902057.918935975,44042509.36671159,2962911.186655069,1671114.0509848665 
 07/11  23:00:00,4950244.505593286,21.0,24.0,19.0,26.0,0.0,0.0,93983685.77616307,0.0,5333701.00428656,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0036706806588161337,11241372.496691183,17063648.466441178,0.0,10803960.0,6259688.466441178,0.0,23857218.625094505,4865852.541303219,21043853.190082704,0.0,26507487.018679758,4902057.918935998,26507487.018679739,2962911.186655069,0.0 
 07/11  24:00:00,4947769.492791216,21.0,24.0,19.0,26.0,0.0,0.0,53237897.688891608,0.0,2021026.376368407,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0029364044967641275,7489280.618231332,17060554.759018776,0.0,10803960.0,6256594.759018776,0.0,13222034.158454422,3892682.189763659,19421685.27318243,0.0,10120840.28221085,4902057.918935975,10120840.282210844,2962911.1866550745,0.0 
 07/12  01:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35765768.75044872,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6434361.557062319,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16598573.283067938,0.0,0.0,0.0,0.0,0.0,0.0 
 07/12  02:00:00,1647650.1377156939,15.6,30.0,15.6,30.0,0.0,0.0,35765969.62206948,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6434562.428683077,12935483.674508222,0.0,10803960.0,2131523.6745082216,0.0,0.0,0.0,16922233.43520333,0.0,0.0,0.0,0.0,0.0,0.0 
 07/12  03:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35728480.64325752,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6397073.449871123,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16965204.333413006,0.0,0.0,0.0,0.0,0.0,0.0 
 07/12  04:00:00,1647592.7094042917,15.6,30.0,15.6,30.0,0.0,0.0,36300183.66699293,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6968776.473606536,12935411.890478218,0.0,10803960.0,2131451.890478219,0.0,0.0,0.0,19036259.590946456,0.0,0.0,0.0,0.0,0.0,0.0 
 07/12  05:00:00,0.0,21.0,24.0,19.0,26.0,0.0,0.0,46193787.85285433,0.0,0.0,6681021.5801592,4552200.0,20077200.0,7864969.111196254,0.0,7018397.161498872,16600078.729782628,322138.72978262908,16205939.999999999,72000.0,0.0,16206640.62741343,0.0,18121862.281007865,251268.2092304507,0.0,5153326.128166448,0.0,2962911.186655063,0.0 
 07/12  06:00:00,3298190.4734965015,21.0,24.0,19.0,26.0,0.0,0.0,95741838.68952009,0.0,1882112.5225615227,13362043.1603184,0.0,65077200.0,7864969.111196254,0.002201672490370083,7555513.893242241,52812480.02819078,0.0,48617819.99999999,4194660.02819078,0.0,22711749.532365744,2913657.3988185517,19422255.1486217,0.0,9442120.24282119,4902057.91893599,9442120.242821187,2962911.18665508,0.0 
 07/12  07:00:00,13229649.090397589,21.0,24.0,19.0,26.0,0.0,0.0,99641579.12110487,0.0,5887597.511451485,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008804283538810557,7449769.329334426,92236468.23520786,0.0,75627720.0,16608748.235207864,0.0,29092592.060620309,11654609.79439431,19225748.19114386,0.0,29617452.153075756,4902057.918935989,29617452.153075763,2962911.1866550745,0.0 
 07/12  08:00:00,11572579.395841876,21.0,24.0,19.0,26.0,0.0,0.0,83057384.37315008,0.0,7255746.409141919,13362043.1603184,0.0,47077200.0,7864969.111196254,0.008072455709437546,7497425.684421055,68557250.33759772,0.0,54019800.0,14537450.33759771,0.0,25491646.76665764,10683410.240549293,19237578.73507777,0.0,36578679.68236642,4902057.918936,36578679.68236642,2962911.1866550745,0.0 
 07/12  09:00:00,9910933.155871964,21.0,24.0,19.0,26.0,0.0,0.0,82725089.98612325,0.0,6917163.279732553,13362043.1603184,0.0,47077200.0,7864969.111196254,0.006606119971868562,7503714.428269915,66480231.8665404,0.0,54019800.0,12460431.866540406,0.0,24013617.611615596,8740965.175965194,19241763.86379527,0.0,34877776.99741794,4902057.918936016,34877776.99741794,2962911.186655063,0.0 
 07/12  10:00:00,8258760.931690559,21.000000000000015,24.000000000000015,19.000000000000015,26.000000000000015,0.0,0.0,103967685.8780539,0.0,10097410.228582714,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005871247859507316,7566063.372085287,129238815.69098167,0.0,118843560.0,10395255.690981679,0.0,26298804.826386189,7769753.597193772,19249688.050547247,0.0,50579004.379710327,4902057.918935993,48720409.092454168,2962911.1866550578,1858595.287256173 
 07/12  11:00:00,9912287.638897563,21.0,24.0,19.0,26.0,0.0,0.0,114606072.48212588,0.0,16704021.015292637,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0066067355475492518,11597839.188711856,158315584.93826366,0.0,145853460.00000004,12462124.938263637,0.0,35882744.7393791,8740952.326217903,22162032.0,0.0,81876996.5602842,4902057.91893599,62540160.14045044,2962911.1866550736,19336836.419833729 
 07/12  12:00:00,8256461.100194548,21.0,24.0,19.0,26.0,0.0,0.0,114702185.68437399,0.0,19646969.782613718,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005868993528954925,8751003.624376622,140039900.95604555,0.0,129647519.99999999,10392380.956045548,0.0,43615497.012547988,7769760.377009727,22807544.404646204,0.0,95925125.75129918,4902057.918936005,72721092.50919084,2962911.1866550708,23204033.242108324 
 07/12  13:00:00,6604805.559161619,21.0,24.0,19.0,26.0,0.0,0.0,114348931.03651873,0.0,20382227.79783372,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005135882822373294,7662490.962034481,121769430.62219322,0.0,113441580.0,8327850.622193228,0.0,43200804.7247901,6798537.1158201149,19224181.07046109,0.0,98632074.43622229,4902057.918935994,72653302.18044779,2962911.1866550759,25978772.25577449 
 07/12  14:00:00,6602014.471216615,21.0,24.0,19.0,26.0,0.0,0.0,93325254.99856484,0.0,17303667.907716119,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004402663847335316,7717374.814931401,83952081.82832322,0.0,75627720.0,8324361.8283232259,0.0,31516046.200957546,5827316.011560221,19218317.807538064,0.0,81930297.00665565,4902057.918935984,59582073.42852226,2962911.18665508,22348223.5781334 
 07/12  15:00:00,6602269.535466737,21.0,24.0,19.0,26.0,0.0,0.0,93954304.68383157,0.0,17877464.11364885,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004402827365078693,7772628.294265249,78550420.65259886,0.0,70225740.0,8324680.652598854,0.0,27227490.168208787,5827318.31190226,19220528.910763116,0.0,83386549.97855164,4902057.918935994,57854327.574357,2962911.1866550829,25532222.40419461 
 07/12  16:00:00,6602933.060624064,21.0,24.0,19.0,26.0,0.0,0.0,93394456.081519,0.0,17329956.073963085,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004403095005774745,7760287.731638159,89355210.04334077,0.0,81029700.0,8325510.043340775,0.0,27282975.407015105,5827317.94695901,19224456.37446732,0.0,81192660.59436065,4902057.918935999,56470224.42947996,2962911.1866550676,24722436.164880694 
 07/12  17:00:00,8256582.905185811,21.0,24.0,19.0,26.0,0.0,0.0,115198368.02528492,0.0,21155224.98502063,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005872666643009896,7738930.762876978,102226193.20940168,0.0,91833660.00000002,10392533.209401668,0.0,38201552.96552232,7769740.99762635,19221597.906159589,0.0,99729950.25593472,4902057.9189359969,69941386.49067563,2962911.186655066,29788563.76525908 
 07/12  18:00:00,11571707.195450942,21.0,24.0,19.0,26.0,0.0,0.0,114669210.93871427,0.0,20646270.49807601,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008071069861158827,7718728.161052526,106370020.10775285,0.0,91833660.00000002,14536360.107752838,0.0,39954845.556271139,10683387.51649807,19216687.962426455,0.0,97607886.54177919,4902057.918935988,67711634.04591115,2962911.1866550857,29896252.49586803 
 07/12  19:00:00,13228410.60364979,21.0,24.0,19.0,26.0,0.0,0.0,113738307.93386051,0.0,19069364.563481504,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008805595563258199,8364731.090058774,108440860.15608642,0.0,91833660.00000002,16607200.156086408,0.0,39578800.000791478,11654594.821030133,21416770.742198457,0.0,91792028.60067722,4902057.918935984,64801163.73272158,2962911.18665507,26990864.867955634 
 07/12  20:00:00,9916328.650393704,21.0,24.0,19.0,26.0,0.0,0.0,98316036.43630317,0.0,14976046.574714832,13362043.1603184,6828300.0,47077200.0,7864969.111196254,0.007338751766798678,8207477.582734937,93496876.10698857,0.0,81029700.0,12467176.106988568,0.0,32242035.01499608,9712164.309559852,20878521.367343286,0.0,73173756.79989358,4902057.918936002,57673346.54204215,2962911.186655078,15500410.257851407 
 07/12  21:00:00,11570544.63882648,21.0,24.0,19.0,26.0,0.0,0.0,98167954.4189601,0.0,13008811.88809884,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008071292462045035,7750530.251275332,90162626.9394884,0.0,75627720.0,14534906.939488395,0.0,29646791.58763709,10683383.691992354,19274196.331186259,0.0,64163631.87437443,4902057.918935994,54329141.264743197,2962911.186655069,9834490.609631235 
 07/12  22:00:00,9912723.587024244,21.0,24.0,19.0,26.0,0.0,0.0,94429875.30050273,0.0,9773525.345506829,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0066059771869689258,7247737.676875293,77286429.86310369,0.0,64823759.99999999,12462669.863103688,0.0,25231360.449833655,8740980.73545834,17748633.30238276,0.0,48507340.26811991,4902057.918935989,46641959.95049071,2962911.1866550578,1865380.3176292028 
 07/12  23:00:00,4949741.689828307,21.0,24.0,19.0,26.0,0.0,0.0,96353940.08286654,0.0,7580874.964361787,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0036694261225760727,11364452.843320672,17063019.95863592,0.0,10803960.0,6259059.958635921,0.0,21053709.943474384,4856054.389139963,21216949.033347239,0.0,37573066.62856884,4902057.918935994,37573066.62856881,2962911.186655063,0.0 
 07/12  24:00:00,4947833.08549387,21.0,24.0,19.0,26.0,0.0,0.0,54497843.47110604,0.0,3172760.9823718375,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0029346804367813607,7597491.794444058,17060634.248391939,0.0,10803960.0,6256674.248391939,0.0,11709466.446855762,3884873.6383380715,19680662.656487958,0.0,15775420.66926793,4902057.918935998,15775420.669267932,2962911.1866550745,0.0 
 07/13  01:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35740802.00464949,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6409394.811263095,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16552514.934989486,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  02:00:00,1647597.1577471144,15.6,30.0,15.6,30.0,0.0,0.0,35739810.15435858,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6408402.960972186,12935417.450801462,0.0,10803960.0,2131457.450801461,0.0,0.0,0.0,16830242.559769419,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  03:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35705485.39214233,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6374078.198755931,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16913990.569574499,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  04:00:00,1647614.2065054428,15.6,30.0,15.6,30.0,0.0,0.0,36270212.606836859,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6938805.413450463,12935438.761345853,0.0,10803960.0,2131478.761345851,0.0,0.0,0.0,19047276.937200089,0.0,0.0,0.0,0.0,0.0,0.0 
 07/13  05:00:00,0.0,21.0,24.0,19.0,26.0,0.0,0.0,46084439.64546701,0.0,0.0,6681021.5801592,4552200.0,20077200.0,7864969.111196254,0.0,6909048.9541115569,16658193.672247421,380253.6722474216,16205939.999999999,72000.0,0.0,20328935.133808145,0.0,17885731.86700887,296597.8643529888,0.0,5198655.783288949,0.0,2962911.18665508,0.0 
 07/13  06:00:00,3298227.578756465,21.0,24.0,19.0,26.0,0.0,0.0,93996716.77875501,0.0,282652.2604431933,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00220032425428829,7409852.244596822,52812526.4088875,0.0,48617819.99999999,4194706.408887505,0.0,25492219.61207459,2907950.5379523236,19005943.937055816,0.0,1403328.4064226577,4902057.918936002,1403328.406422657,2962911.186655069,0.0 
 07/13  07:00:00,13230402.579803909,21.0,24.000000000000005,19.0,26.0,0.0,0.0,97806649.68471056,0.0,4105491.121898155,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0088008976448939,7396946.282496853,92237410.0791317,0.0,75627720.0,16609690.079131695,0.0,30637631.720797935,11631776.245224067,19063196.442688198,0.0,20159422.995536597,4902057.918935994,20159422.995536597,2962911.186655091,0.0 
 07/13  08:00:00,11572831.667043008,21.0,24.0,19.0,25.999999999999998,0.0,0.0,81313122.04699265,0.0,5487059.402479319,13362043.1603184,0.0,47077200.0,7864969.111196254,0.008069339775605924,7521850.364929343,68557565.6706282,0.0,54019800.0,14537765.67062821,0.0,25386682.090108307,10662467.042818789,19203223.501146623,0.0,26374687.06077324,4902057.918935997,26374687.060773244,2962911.1866550964,0.0 
 07/13  09:00:00,9912964.453822192,21.0,24.0,19.0,26.0,0.0,0.0,82573881.02453554,0.0,6652070.563849561,13362043.1603184,0.0,47077200.0,7864969.111196254,0.006601791720717745,7617598.182569524,66482770.94090013,0.0,54019800.0,12462970.940900136,0.0,21167647.65435713,8723837.958538624,19206562.548365904,0.0,31223888.61731484,4902057.918935995,31223888.617314824,2962911.1866550908,0.0 
 07/13  10:00:00,8258422.201393569,21.0,24.0,19.0,26.0,0.0,0.0,105345859.51437105,0.0,11355822.22420099,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005867352224156436,7685825.012788067,129238392.28612772,0.0,118843560.0,10394832.286127728,0.0,28127190.579019816,7754522.167265395,19213017.792486494,0.0,52278321.18385,4902057.918935996,37592678.03917535,2962911.1866550759,14685643.144674663 
 07/13  11:00:00,8259658.746497339,21.0,24.0,19.0,26.0,0.0,0.0,115810881.91840619,0.0,17803590.834094887,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00660421282711645,11703078.80619244,156249837.93824015,0.0,145853460.00000004,10396377.938240098,0.0,38432061.79469659,8723838.176424485,22162032.0,0.0,81270628.70940329,4902057.918936005,53239447.774467397,2962911.186655079,28031180.934935895 
 07/13  12:00:00,9909661.308941707,21.0,24.0,19.0,26.0,0.0,0.0,118441104.5063304,0.0,23153995.504381949,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005866980608444538,8982896.724566807,142106362.08798046,0.0,129647519.99999999,12458842.087980472,0.0,45984005.10751638,7754517.947526131,22797900.6282701,0.0,102350033.50895423,4902057.918935994,67659665.52154301,2962911.1866550857,34690367.98741119 
 07/13  13:00:00,6601877.705505092,21.0,24.0,19.0,26.0,0.0,0.0,115677144.5085269,0.0,21534547.307912146,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0051317907250189738,7838384.92396832,121765770.87442088,0.0,113441580.0,8324190.874420879,0.0,44948850.941776979,6785222.253727248,19194483.837035948,0.0,92089541.99224985,4902057.918936003,58672499.28657766,2962911.1866550745,33417042.705672213 
 07/13  14:00:00,6601653.395678131,21.0,24.0,19.0,26.0,0.0,0.0,93518084.13811077,0.0,17381039.553979737,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004401083590635228,7832832.308215298,83951630.49244629,0.0,75627720.0,8323910.492446287,0.0,32580002.979136357,5815901.197538035,19177745.13258629,0.0,72303675.8471655,4902057.918936012,47725008.43463773,2962911.1866550745,24578667.41252776 
 07/13  15:00:00,6601535.314987888,21.0,24.0,19.0,26.0,0.0,0.0,92447538.29958469,0.0,16315623.552236898,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004401862164169685,7827702.471431272,78549502.89437829,0.0,70225740.0,8323762.894378291,0.0,28237797.503683639,5815898.395147445,19162280.92155096,0.0,67202986.16410339,4902057.918935989,44904767.83001143,2962911.1866550717,22298218.334091955 
 07/13  16:00:00,6601425.05963426,21.0,24.0,19.0,26.0,0.0,0.0,92035181.60115987,0.0,15920540.700295648,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004401165719041788,7810428.624948418,89353325.07779587,0.0,81029700.0,8323625.077795852,0.0,29500963.945747168,5815886.955711328,19165293.189701458,0.0,66272830.772004958,4902057.918935998,44493821.64811252,2962911.1866550745,21779009.12389243 
 07/13  17:00:00,8257960.357710561,21.0,24.0,19.0,26.0,0.0,0.0,112232995.76727376,0.0,18224074.463746065,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0058680893454570019,7704709.026144953,102227914.99245519,0.0,91833660.00000002,10394254.992455177,0.0,40340135.99534482,7754522.945629597,18590550.098626209,0.0,76175874.01371159,4902057.9189359969,50335810.700425919,2962911.1866550727,25840063.31328568 
 07/13  18:00:00,11572076.46744628,21.0,24.0,19.0,26.0,0.0,0.0,111302793.17110835,0.0,17467949.713176155,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008068206593603987,7530631.178349348,106370481.68900687,0.0,91833660.00000002,14536821.689006845,0.0,42312262.64595611,10662452.95918857,17746761.900736609,0.0,74167949.67033907,4902057.918935986,48440041.54205722,2962911.1866550708,25727908.12828184 
 07/13  19:00:00,13229870.03532495,21.0,24.0,19.0,26.0,0.0,0.0,109161870.08962561,0.0,14687029.304786908,13362043.1603184,0.0,65077200.0,7864969.111196254,0.008802838381746014,8170628.504521229,108442684.41113761,0.0,91833660.00000002,16609024.411137604,0.0,41659704.70369576,11631785.885895048,20001193.63118733,0.0,63808882.63386693,4902057.918936003,42152415.11506766,2962911.1866550736,21656467.518799284 
 07/13  20:00:00,9916411.43699703,21.0,24.0,19.0,26.0,0.0,0.0,92060590.06980437,0.0,8921215.75949915,13362043.1603184,6828300.0,47077200.0,7864969.111196254,0.0073348722160401749,8006862.031455706,93496979.5882833,0.0,81029700.0,12467279.588283282,0.0,33562292.95520049,9693143.86159458,19882885.204468654,0.0,40421579.287769097,4902057.918935996,31424182.228678977,2962911.18665508,8997397.059090127 
 07/13  21:00:00,11571546.23849735,21.0,24.0,19.0,26.0,0.0,0.0,90616634.69815967,0.0,5623224.557814373,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.008068017677165711,7584797.860762624,90163878.91537048,0.0,75627720.0,14536158.915370482,0.0,31314838.488390909,10662464.594705409,18888645.802837247,0.0,26627987.305658796,4902057.91893599,26169757.565592305,2962911.186655063,458229.7400665059 
 07/13  22:00:00,9912339.371577496,21.0,24.0,19.0,26.0,0.0,0.0,88252332.50638461,0.0,3819428.9541476818,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.006602550246190547,7024291.274119725,77285949.6028891,0.0,64823759.99999999,12462189.602889112,0.0,30119051.13076532,8723806.266015578,17135609.05160106,0.0,18413981.09691199,4902057.91893598,18413981.09691198,2962911.1866550745,0.0 
 07/13  23:00:00,4950263.614228607,21.0,24.0,19.0,26.0,0.0,0.0,89864262.75833735,0.0,1434408.1956944436,13362043.1603184,9104400.0,47077200.0,7864969.111196254,0.0036671740012798284,11021242.287461069,17063672.351783057,0.0,10803960.0,6259712.351783056,0.0,28586122.106889845,4846572.701216651,20389731.46588838,0.0,6974496.164016323,4902057.918935984,6974496.164016329,2962911.1866550745,0.0 
 07/13  24:00:00,4948453.55680301,21.0,24.0,19.0,26.0,0.0,0.0,50891314.3405457,0.0,0.0,6681021.5801592,9104400.0,20077200.0,7864969.111196254,0.0029329458478049949,7163723.646257283,17162896.36406079,101486.54121813672,10803960.0,6257449.822842656,0.0,22033339.831939304,3877263.7846604699,18602038.59297944,79159.50215014664,0.0,4981217.421086123,0.0,2962911.18665508,0.0 
 07/14  01:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35454484.24482891,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6123077.051442507,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,15718312.862795869,0.0,0.0,0.0,0.0,0.0,0.0 
 07/14  02:00:00,1647533.076011391,15.6,30.0,15.6,30.0,0.0,0.0,35532215.07930456,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6200807.885918161,12935337.350148535,0.0,10803960.0,2131377.3501485346,0.0,0.0,0.0,16253232.294446849,0.0,0.0,0.0,0.0,0.0,0.0 
 07/14  03:00:00,0.0,15.6,30.0,15.6,30.0,0.0,0.0,35539166.80675147,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,6207759.613365067,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,16437163.967594609,0.0,0.0,0.0,0.0,0.0,0.0 
 07/14  04:00:00,1647550.1826332943,15.6,30.0,15.6,30.0,0.0,0.0,38264790.94700947,0.0,0.0,2227007.1933864,9104400.0,18000000.0,0.0,0.0,8933383.753623069,12935358.733021023,0.0,10803960.0,2131398.7330210229,0.0,0.0,0.0,26567337.892234036,0.0,0.0,0.0,0.0,0.0,0.0 
 07/14  05:00:00,0.0,21.0,24.0,19.0,26.0,0.0,0.0,48222197.47732252,0.0,45062.2183470341,6681021.5801592,4552200.0,20077200.0,7864969.111196254,0.0,9001744.567620026,16679655.48120753,401715.48120753056,16205939.999999999,72000.0,0.0,19790968.955177949,0.0,25399926.187698146,313338.0753418738,220220.152618442,5215395.994277865,220220.152618442,2962911.1866550745,0.0 
 07/14  06:00:00,3298289.1967745909,21.0,24.0,19.0,26.0,0.0,0.0,94897550.7900956,0.0,185121.95992140292,13362043.1603184,0.0,65077200.0,7864969.111196254,0.002200545387308058,8408216.556459003,52812603.42995174,0.0,48617819.99999999,4194783.429951747,0.0,24292765.556598739,2902394.798040988,22461449.482574524,0.0,898611.0072537619,4902057.918935995,898611.0072537635,2962911.186655069,0.0 
 07/14  07:00:00,13229276.969425843,21.0,24.0,19.0,26.0,0.0,0.0,96749378.20434734,0.0,3100551.415629912,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00879912068143302,7344614.508403663,92236003.09280078,0.0,75627720.0,16608283.092800778,0.0,30250384.613650167,11609537.68157522,18856879.08436134,0.0,15041490.015194625,4902057.918935995,15041490.015194621,2962911.1866550745,0.0 
