Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 06/25  10:00:00,98778008.9959265,0.0,4937223.1953957439,13362043.1603184,0.0,65077200.0,7864969.111196254,0.007409491430219064,7536573.521606623,133379524.8676019,0.0,118843560.0,14535964.867601905,0.0,20270717.318520845,10106806.607925829,18930295.26471887,0.0,21734650.123865665 
 06/25  11:00:00,107192555.06125243,0.0,9324452.503899232,13362043.1603184,0.0,65077200.0,7864969.111196254,0.007406946294045215,11563890.278431599,158321235.52051426,0.0,145853460.00000004,12467775.520514247,0.0,28764273.686102395,10106790.678877304,21788444.65854511,0.0,39982379.652691 
 06/25  12:00:00,108075056.30386102,0.0,12984434.236491912,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005928587285369388,8786409.7899259,142105837.31261299,0.0,129647519.99999999,12458317.312612985,0.0,34796509.03532241,8085411.07009827,22384187.51749675,0.0,54405486.49809131 
 06/25  13:00:00,106966052.4571891,0.0,12965006.749210304,13362043.1603184,0.0,65077200.0,7864969.111196254,0.005925043649417881,7696833.430539104,123834276.71801302,0.0,113441580.0,10392696.718013019,0.0,34253519.64363017,8085418.05965665,19148028.863034309,0.0,53268135.70787956 
 06/25  14:00:00,85579366.7598486,0.0,9609680.123573384,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004441921742134987,7665474.360318628,83951835.20089807,0.0,75627720.0,8324115.200898063,0.0,24772522.37279918,6064084.797834707,19132877.02985064,0.0,39299954.46873888 
 06/25  15:00:00,85513862.64461488,0.0,9540322.076716945,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004446115068060993,7669328.291937177,78549862.25145719,0.0,70225740.0,8324122.251457188,0.0,23569729.735776277,6064075.247788236,19125565.56451039,0.0,38729306.835262168 
 06/25  16:00:00,85353234.87989538,0.0,9661572.223711076,13362043.1603184,0.0,47077200.0,7864969.111196254,0.004444881029353331,7387450.380224767,89355288.30564726,0.0,81029700.0,8325588.305647253,0.0,24674851.55445505,6064073.950940458,17474673.468240829,0.0,38823419.651651937 
 06/25  17:00:00,104142838.19738221,0.0,10522112.302316018,13362043.1603184,0.0,65077200.0,7864969.111196254,0.0059275955036088658,7316513.617623955,104293318.85960859,0.0,91833660.00000002,12459658.859608572,0.0,31758335.84244083,8085437.993336513,17218568.391685599,0.0,42075236.354262847 
 06/25  18:00:00,103926480.44304341,0.0,10358736.38445215,13362043.1603184,0.0,65077200.0,7864969.111196254,0.007406666346782858,7263531.779669968,104301754.3637012,0.0,91833660.00000002,12468094.363701184,0.0,37393360.08953949,10106789.127713014,17175692.89058162,0.0,41337535.824118729 
 06/25  19:00:00,101984373.71398063,0.0,7842189.489828374,13362043.1603184,0.0,65077200.0,7864969.111196254,0.00740917962852051,7837971.945228422,106369271.93735232,0.0,91833660.00000002,14535611.937352298,0.0,37313086.37103608,10106800.708936179,19300059.17557857,0.0,31208541.285201789 
