Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),DINING:Zone Thermostat Heating Setpoint Temperature [C](Hourly),DINING:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),KITCHEN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC_1:1:Air System Total Heating Energy [J](Hourly),PSZ-AC_1:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC_2:2:Air System Total Heating Energy [J](Hourly),PSZ-AC_2:2:Air System Total Cooling Energy [J](Hourly) 
 09/21  16:00:00,6598633.104190974,21.0,24.0,19.0,26.0,87101975.79965014,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.0044089993320986149,6647117.162222235,89349835.19957353,0.0,81029700.0,8320135.199573528,0.0,33278056.622818378,5860527.401596325,16023450.075847082,0.0,0.0,5902248.002380334,0.0,3419968.9806404605,0.0 
 09/21  17:00:00,8256406.184291672,21.0,24.0,19.0,26.0,105108139.11510515,0.0,45820.69923653926,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005877103689350705,6607459.776972609,102225972.31246676,0.0,91833660.00000002,10392312.312466737,0.0,41721706.13745713,7814032.3905835,16064355.85264577,0.0,217853.72731719953,5902248.002380322,217853.72731719953,3419968.9806404605,0.0 
 09/21  18:00:00,11569628.94604514,21.0,24.0,19.0,26.0,107695416.73148738,0.0,0.0,24055441.644392939,2666700.0,65077200.0,9322216.98862597,0.008082467078254215,6573858.090386013,106367422.34518492,0.0,91833660.00000002,14533762.34518492,0.0,45295005.99923729,10744230.524419288,16086275.264335048,0.0,0.0,5902248.00238031,0.0,3419968.9806404605,0.0 
 09/21  19:00:00,11572594.966753353,21.0,24.0,19.0,26.0,116239131.35180643,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.008820151019914499,7117472.709967393,106371129.80086853,0.0,91833660.00000002,14537469.800868513,0.0,46031396.90164751,11720979.308108606,18255890.677655445,0.0,0.0,5902248.002380333,0.0,3419968.9806404605,0.0 
 09/21  20:00:00,11567125.887319232,21.0,24.0,19.0,26.0,98180333.5539984,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.00734775011187877,7058674.913631756,95797644.1084514,237310.52742986635,81029700.0,14530633.581021529,0.0,43172288.73085858,9767482.525714044,17979664.729488698,185102.21139529575,0.0,6087350.213775606,0.0,3419968.9806404665,0.0 
 09/21  21:00:00,11570753.975991425,21.0,24.0,19.0,26.0,97864376.73225181,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008084135861804967,6742718.091148773,90162888.60598985,0.0,75627720.0,14535168.60598985,0.0,43341671.306189429,10744251.592829332,16762814.198039392,0.0,0.0,5902248.002380322,0.0,3419968.9806404665,0.0 
 09/21  22:00:00,8257927.235073935,21.0,24.0,19.0,26.0,97450419.33194167,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.006614485613423371,6328760.692308292,75513237.88356523,295264.2936218715,64823759.99999999,10394213.589943365,0.0,40350732.584407169,8790749.295372798,15046607.577495834,230306.14902505975,0.0,6132554.151405365,0.0,3419968.9806404605,0.0 
 09/21  23:00:00,6599641.9690287,21.0,24.0,19.0,26.0,101576097.08690104,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0036711600528962766,10454438.450210982,21908118.34295857,2782762.0862163386,10803960.0,8321396.25674223,0.0,35335007.68880529,4883750.701288227,18510942.7696667,2170554.4272487445,0.0,8072802.42962898,0.0,3419968.9806404605,0.0 
 09/21  24:00:00,4948015.885775132,21.0,24.0,19.0,26.0,58652477.713210318,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.002940916010760922,6558539.899446949,37418475.89381709,20357613.149400206,10803960.0,6256902.744416883,0.0,18318938.098286604,3906983.085850719,16741678.290765912,15878938.25653216,0.0,21781186.258912289,0.0,3419968.9806404665,0.0 
 09/22  01:00:00,0.0,15.600000000000002,30.0,15.600000000000002,30.0,38254671.577898178,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5578631.303832683,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,13650877.959387396,0.0,0.0,0.0,0.0,0.0,0.0 
 09/22  02:00:00,1647583.7580184297,15.6,30.0,15.6,30.0,38267814.88968669,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5591774.615621195,12935400.701457758,0.0,10803960.0,2131440.7014577586,0.0,0.0,0.0,13727425.446899591,0.0,0.0,0.0,0.0,0.0,0.0 
 09/22  03:00:00,0.0,15.6,30.0,15.6,30.0,38236517.31819872,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,5560477.044133232,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,13639080.344841538,0.0,0.0,0.0,0.0,0.0,0.0 
 09/22  04:00:00,0.0,15.6,30.0,15.6,30.0,40745401.38907044,0.0,0.0,4009240.274065489,10666800.0,18000000.0,0.0,0.0,8069361.115004951,10875960.0,0.0,10803960.0,72000.0,0.0,0.0,0.0,23647981.204366425,0.0,0.0,0.0,0.0,0.0,0.0 
 09/22  05:00:00,1647638.0034388537,21.0,24.0,19.0,26.0,60324279.68374877,0.0,0.0,12027720.822196469,10666800.0,20077200.0,9322216.98862597,0.0,8230341.872926321,45458111.02090116,27120662.513951795,16205939.999999999,2131508.5069493737,0.0,15341580.617867597,0.0,23453707.445359399,21154116.760882398,0.0,26041790.502039758,0.0,4434543.241863081,0.0 
 09/22  06:00:00,3297828.473555342,21.0,24.0,19.0,26.0,111440825.33964218,0.0,0.0,24055441.644392939,5333400.0,65077200.0,9322216.98862597,0.002208603655427333,7652566.704414687,64860702.26815814,12048674.731325763,48617819.99999999,4194207.536832378,0.0,29758012.607639746,2936509.4707252106,20533127.625937813,9397966.290434096,0.0,15300214.292814449,0.0,3419968.9806404605,0.0 
 09/22  07:00:00,13226785.133222633,21.0,24.0,19.0,26.0,105123495.92995933,0.0,0.0,24055441.644392939,0.0,65077200.0,9322216.98862597,0.008823062263806938,6668637.288117364,92748911.40035504,516023.04382989867,75627720.0,16605168.356525135,0.0,38570889.748122949,11746108.221098964,16794324.487663203,402497.974187321,0.0,6304745.976567644,0.0,3419968.9806404665,0.0 
 09/22  08:00:00,11571037.542332933,21.0,24.0,19.0,26.0,87167325.09649146,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.008087795866951086,6712466.455384765,68839181.00116605,283857.94396095737,54019800.0,14535523.057205102,0.0,35576694.26808383,10767208.534126703,16897355.677060456,221409.19628954677,0.0,6123657.19866986,0.0,3419968.9806404605,0.0 
 09/22  09:00:00,8258202.612846911,21.0,24.0,19.0,26.0,87268699.85674152,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.006619127369989797,6813841.217103502,64414357.80564176,0.0,54019800.0,10394557.805641765,0.0,32635066.308615544,8809536.938013938,17225117.908042764,0.0,0.0,5902248.002380322,0.0,3419968.9806404665,0.0 
 09/22  10:00:00,9908956.713807099,21.0,24.0,19.0,26.0,105396910.69393902,0.0,23066.495074775998,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005880543441542973,6918985.559964806,131301521.36073902,0.0,118843560.0,12457961.360739019,0.0,31935381.59052269,7830731.740606797,17505152.385908229,0.0,109545.983036141,5902248.002380311,109545.983036141,3419968.9806404637,0.0 
 09/22  11:00:00,8259678.973364413,21.0,24.0,19.0,26.0,110657700.8123742,0.0,1125335.225820739,24055441.644392939,0.0,65077200.0,9322216.98862597,0.006617895930006874,11077506.946916677,156249863.22134526,0.0,145853460.00000004,10396403.2213452,0.0,32682892.907696148,8809566.007567022,20742030.949321465,0.0,5313188.982613441,5902248.002380316,5313188.982613418,3419968.9806404605,0.0 
 09/22  12:00:00,9909316.018991873,21.0,24.0,19.0,26.0,109709217.01573462,0.0,3077223.603551693,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005881176480342195,8177134.773282865,142105930.4837157,0.0,129647519.99999999,12458410.483715723,0.0,38634440.77970537,7830737.082780087,21732657.321014357,0.0,14580020.431489386,5902248.002380322,14580020.431489375,3419968.9806404665,0.0 
 09/22  13:00:00,6602116.554670517,21.0,24.0,19.0,26.0,108599952.36799775,0.0,2873298.562227158,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005144356198560766,7271795.16760735,121766069.43022444,0.0,113441580.0,8324489.430224427,0.0,39172571.66332474,6851896.607909963,18817765.452033834,0.0,13601843.206267318,5902248.00238031,13601843.20626734,3419968.9806404605,0.0 
 09/22  14:00:00,6602078.460001015,21.0,24.0,19.0,26.0,90456345.08170678,0.0,2644965.017370461,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004411858150598459,7356521.426905565,83952161.8127892,0.0,75627720.0,8324441.812789198,0.0,29561095.870443483,5873048.4259124719,18921857.57363312,0.0,12184785.284474712,5902248.002380322,12184785.28447469,3419968.9806404605,0.0 
 09/22  15:00:00,6602139.5964087559,21.0,24.0,19.0,26.0,88169113.27511306,0.0,515308.3843444761,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004411398617168572,7198946.2533382889,78895668.0757147,345409.84386285339,70225740.0,8324518.231851857,0.0,28827759.476521017,5873054.308293404,18557678.747940586,269419.6782130256,2393758.662768229,6171667.6805933569,2393758.662768223,3419968.980640463,0.0 
 09/22  16:00:00,6602206.626993041,21.0,24.0,19.0,26.0,87242385.5334103,0.0,0.0,24055441.644392939,0.0,47077200.0,9322216.98862597,0.004411687796474424,6787526.895979712,89354302.01849568,0.0,81029700.0,8324602.01849569,0.0,32668296.76759153,5873053.263840581,16490159.326130605,0.0,0.0,5902248.002380298,0.0,3419968.9806404479,0.0 
 09/22  17:00:00,8256507.747569461,21.0,24.0,19.0,26.0,106029465.63012275,0.0,755910.2703767686,24055441.644392939,0.0,65077200.0,9322216.98862597,0.005884790411220293,6818696.720842307,102226099.26416013,0.0,91833660.00000002,10392439.264160108,0.0,38334226.88170617,7830736.225912512,16620349.799340737,0.0,3603203.485217496,5902248.002380322,3603203.4852174727,3419968.9806404605,0.0 
 09/22  18:00:00,11571304.630003009,21.0,24.0,19.0,26.0,107990729.22439124,0.0,93771.11022478556,24055441.644392939,2666700.0,65077200.0,9322216.98862597,0.008087404628020889,6775399.473060162,106369516.91047111,0.0,91833660.00000002,14535856.9104711,0.0,41325991.0458847,10767169.143850945,16659818.750809389,0.0,447443.64516346176,5902248.002380322,447443.64516346176,3419968.9806404665,0.0 
 09/22  19:00:00,13229941.421554188,21.0,24.0,19.0,26.0,115744483.15997173,0.0,0.0,24055441.644392939,10666800.0,65077200.0,9322216.98862597,0.008817604069272668,6622824.518135225,109026009.60377145,583235.9615369057,91833660.00000002,16609113.64223453,0.0,47624835.490923959,11746035.694576508,16356661.405363249,454924.0499987864,0.0,6357172.052379089,0.0,3419968.9806404605,0.0 
 09/22  20:00:00,9913328.306154119,21.0,24.0,19.0,26.0,97592124.03326199,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.00735587265905199,6470465.392887214,93667286.6581862,174160.910483052,81029700.0,12463425.747703154,0.0,48639149.54258304,9788358.778813718,15801754.246852221,135845.51017678056,0.0,6038093.512557102,0.0,3419968.9806404605,0.0 
 09/22  21:00:00,11570437.634699054,21.0,24.0,19.0,26.0,97360078.49220094,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.008087512424788161,6238419.8510945229,90434248.28673297,271755.0998712219,75627720.0,14534773.186861752,0.0,48577292.97972234,10767182.64481275,14857068.136723079,211968.97789955306,0.0,6114216.98027987,0.0,3419968.9806404539,0.0 
 09/22  22:00:00,9911625.186683519,21.0,24.0,19.0,26.0,97291798.74854611,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.006614397292818995,6170140.108912812,84586457.53607275,7301400.647397341,64823759.99999999,12461296.888675424,0.0,44926108.66453931,8809566.329681252,14598581.023466446,5695092.5049699279,0.0,11597340.507350304,0.0,3419968.980640467,0.0 
 09/22  23:00:00,6598187.56393595,21.0,24.0,19.0,26.0,101362416.58448406,0.0,0.0,24055441.644392939,10666800.0,47077200.0,9322216.98862597,0.0036793709436777684,10240757.947785788,34725760.90928843,15602222.624488349,10803960.0,8319578.284800081,0.0,40152011.613376367,4894211.196584458,18006130.34885136,12169733.64710091,0.0,18071981.649481585,0.0,3419968.9806404637,0.0 
