Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 08/02  24:00:00,1118026276.5590938,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,7931.605163890208,0.0,7880102.223312761,0.0,7880102.223312761,0.0,0.0,0.0,4864796.329755603,0.0,0.0 
 08/03  01:00:00,1118026271.2725237,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,7926.318593713934,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,4860010.6133607369,0.0,0.0 
 08/03  02:00:00,1118026273.0645762,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,7928.110646243502,0.0,7880378.808143292,0.0,7880378.808143292,0.0,0.0,0.0,4860010.639354417,0.0,0.0 
 08/03  03:00:00,1118026275.8385528,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,7930.884622777329,0.0,7880664.967427413,0.0,7880664.967427413,0.0,0.0,0.0,4860010.672430205,0.0,0.0 
 08/03  04:00:00,1162026190.6350113,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,87999824.17582415,0.0,7933.593169227106,0.0,7880026.4736867439,0.0,7880026.4736867439,0.0,0.0,0.0,4860010.578218834,0.0,0.0 
 08/03  05:00:00,1347643741.1338759,0.0,0.0,269139926.16821607,184785000.0,717706469.7819098,175999648.3516483,0.0,12696.832101755504,0.0,7887382.054117866,0.0,7887382.054117866,0.0,0.0,0.0,7776015.183580279,0.0,0.0 
 08/03  06:00:00,3374301384.8070929,0.0,1457338560.0157595,269139926.16821607,0.0,717706469.7819098,351999296.7032966,142455289.42453698,271327469.8092048,164334372.9041696,15699536.566514817,0.0,15699536.566514817,10454896921.596152,19761085.45136018,3784823293.175488,6804015.400566884,0.0,7389415285.423131 
 08/03  07:00:00,4077329901.960614,0.0,1562546047.1652263,807419778.5046485,0.0,717706469.7819098,439999120.8791207,120740838.76930252,264583273.95623649,164334372.9041696,23600159.73402222,0.0,23600159.73402222,10831959008.05431,0.0,3540363223.1205208,18468011.404950523,0.0,7115796700.327639 
 08/03  08:00:00,6589826245.871647,0.0,1517035387.8050078,2422259335.513945,0.0,1614839557.0092962,439999120.8791207,160152303.21365274,271206168.5464562,164334372.9041696,39486973.950236577,0.0,39486973.950236577,9953184078.244742,0.0,4549920210.866236,34019939.2027224,0.0,7508214318.37997 
 08/03  09:00:00,6834733647.7657179,0.0,1874995619.4877992,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,183648066.32568554,266657311.90944059,164334372.9041696,47415174.86711602,0.0,47415174.86711602,12578387613.377392,0.0,5023199410.497984,36936080.640328388,0.0,8685336947.251152 
 08/03  10:00:00,6865284475.486744,0.0,2070580604.7013205,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,195759725.58637885,265511143.50789873,164334372.9041696,47431914.77849641,0.0,47431914.77849641,13908886511.396914,0.0,5241447224.763589,37908082.00765506,0.0,9278317281.694302 
 08/03  11:00:00,7018370301.334739,0.0,2216128344.109822,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,204033484.69235326,264775470.84141959,164334372.9041696,63375829.62359271,0.0,63375829.62359271,14841951717.877335,0.0,5389740539.886057,45684088.312246087,0.0,9677314483.567807 
 08/03  12:00:00,6745922753.265787,0.0,2138166009.215541,2422259335.513945,0.0,1435412939.5638197,131999736.26373624,188977563.77936397,264772796.02521367,164334372.9041696,69282364.59139578,0.0,69282364.59139578,14240248160.790202,0.0,5171903803.151672,55403877.79258107,0.0,9324691193.862652 
 08/03  13:00:00,6998257447.381834,0.0,2184458995.122031,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,215417243.70906026,264948206.85959638,164334372.9041696,65740326.39328227,0.0,65740326.39328227,14678601531.490466,0.0,5586777690.709349,52488065.78370851,0.0,9722823719.999329 
 08/03  14:00:00,7128682318.666403,0.0,2305119752.7116396,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,224612714.00435285,265516850.25926513,164334372.9041696,39467179.21469533,0.0,39467179.21469533,15437900384.276682,0.0,5730515176.594823,33047937.386126404,0.0,10121353718.43477 
 08/03  15:00:00,7155148773.063724,0.0,2322184413.732261,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,232994855.26559759,266536502.37471957,164334372.9041696,39453009.09425275,0.0,39453009.09425275,15527798146.700882,0.0,5852991520.942127,32076052.44024175,0.0,10268718990.032948 
 08/03  16:00:00,7310738318.690159,0.0,2297308399.2091414,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,238183656.0224407,265813613.4157835,164334372.9041696,55404813.263211149,0.0,55404813.263211149,15502922132.177765,0.0,5926329587.693616,42768094.75241812,0.0,10131901316.042675 
 08/03  17:00:00,6507282999.5704779,0.0,2121425444.081294,1883979483.1775125,0.0,1435412939.5638197,439999120.8791207,197299590.73857869,264832048.2259834,164334372.9041696,31511415.654955687,0.0,31511415.654955687,14208701911.622696,0.0,5349091942.209014,25272001.065651724,0.0,9371529891.602734 
 08/03  18:00:00,5397274575.33102,0.0,1953691809.2832504,1345699630.8410807,0.0,1076559704.672864,439999120.8791207,151653788.75282736,265336147.99770708,164334372.9041696,31461484.9532906,0.0,31461484.9532906,12762151701.817269,0.0,4508134980.7551569,20412006.154057385,0.0,8508544623.364514 
 08/03  19:00:00,5165178168.455993,0.0,1825014378.1905504,1345699630.8410807,0.0,1076559704.672864,351999296.7032966,135608924.133335,265961861.01069645,164334372.9041696,15738234.342001729,0.0,15738234.342001729,11742390100.133612,0.0,4124825230.3287127,14580015.94067007,0.0,7931813107.936168 
 08/03  20:00:00,4509948813.920858,0.0,1676189529.2149802,807419778.5046485,221742000.0,897133087.2273873,351999296.7032966,123421490.22995714,267709259.13642047,164334372.9041696,23583619.13312786,0.0,23583619.13312786,10543533916.595967,0.0,3740917927.200139,16524004.147728369,0.0,7357157046.395264 
 08/03  21:00:00,4325100052.940491,0.0,1581479714.4858137,807419778.5046485,221742000.0,897133087.2273873,263999472.52747248,120919971.7774831,268071655.51351644,164334372.9041696,7888407.628688514,0.0,7888407.628688514,9847523478.883715,0.0,3616569849.326528,7776015.016549727,0.0,6985253854.5856289 
 08/03  22:00:00,1384595972.6788827,0.0,0.0,269139926.16821607,221742000.0,717706469.7819098,175999648.3516483,0.0,7928.377108708901,0.0,7880932.384226071,0.0,7880932.384226071,0.0,0.0,0.0,4860011.042633519,0.0,0.0 
 08/03  23:00:00,1320317370.619582,0.0,97948534.98446305,134569963.08410803,221742000.0,717706469.7819098,87999824.17582415,1553193.2342600136,31408323.208321886,27389062.15069493,7880623.911969576,0.0,7880623.911969576,411135716.44311669,604633.3934104513,50031752.73574607,4860010.671184802,0.0,134320689.40182085 
 08/03  24:00:00,1701868141.3648856,0.0,372195095.58492,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,19208966.566195318,110278547.80775582,82167186.45208478,7880951.075127344,0.0,7880951.075127344,2017875511.3836909,6138509.997640166,618057019.0618415,4860011.069934394,0.0,1288525174.3187247 
 08/04  01:00:00,1739028072.9167662,0.0,441767983.70863828,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,32205160.195350574,92258459.75745765,54778124.30138986,7880858.596566785,0.0,7880858.596566785,2472179553.2158439,0.0,988685197.3040325,4855599.4657426229,0.0,1814748230.32042 
 08/04  02:00:00,1493942600.7968617,0.0,194889237.9760937,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,4659579.70278004,94208251.71197315,82167186.45208478,7880951.813267369,0.0,7880951.813267369,900251357.4558339,611552.9531736032,144796142.96685858,4855599.493809333,0.0,344940706.2577001 
 08/04  03:00:00,1118026276.9856668,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,7932.031736761701,0.0,7880822.790162893,0.0,7880822.790162893,0.0,0.0,0.0,4855599.220472394,0.0,0.0 
 08/04  04:00:00,1162026187.234548,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,87999824.17582415,0.0,7930.192706177686,0.0,7880178.964419032,0.0,7880178.964419032,0.0,0.0,0.0,4855599.216271517,0.0,0.0 
 08/04  05:00:00,2200104309.495001,0.0,527996816.2535302,269139926.16821607,184785000.0,717706469.7819098,175999648.3516483,30423707.8590605,168063055.1874395,125989685.89319667,7888309.786014769,0.0,7888309.786014769,3104750552.1734569,7530463.359907869,952496763.2437018,7768957.651441556,0.0,2075194336.861127 
 08/04  06:00:00,3355105423.515007,0.0,1452075881.649327,269139926.16821607,0.0,717706469.7819098,351999296.7032966,126382063.70545028,273467412.60263726,164334372.9041696,7897366.141094243,11753.672291303596,7885612.468802939,9782431632.475136,2440976.4423652158,3642044162.253588,6797838.037718708,10691.476650563933,6808197863.477465 
 08/04  07:00:00,4221110690.562645,0.0,1710406264.2542105,807419778.5046485,0.0,717706469.7819098,439999120.8791207,120498881.29917348,260745802.93941219,164334372.9041696,23599493.908515935,0.0,23599493.908515935,12182712717.412569,0.0,3537408974.6251156,18451277.586588529,0.0,7504118241.004279 
 08/04  08:00:00,6614868164.012416,0.0,1556829127.1633425,2422259335.513945,0.0,1614839557.0092962,439999120.8791207,145292963.0257626,271313687.51678118,164334372.9041696,47363704.72831489,0.0,47363704.72831489,10093578329.87716,0.0,4235486181.9035656,33989189.7305688,0.0,7451183120.431746 
 08/04  09:00:00,6957099500.325116,0.0,2018546030.6036199,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,163022942.04507516,266097877.6336286,164334372.9041696,47397548.13400653,0.0,47397548.13400653,13383941936.463028,0.0,4644108716.219847,36902553.55136002,0.0,8862045540.256932 
 08/04  10:00:00,6924658483.15328,0.0,2151873947.781324,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,174182703.2152945,265168830.46551679,164334372.9041696,47413792.31855385,0.0,47413792.31855385,14296581403.762856,0.0,4875338683.949369,37873674.86041588,0.0,9281925795.014689 
 08/04  11:00:00,7068783239.496862,0.0,2286259338.50512,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,184617459.80835719,264473439.49224026,164334372.9041696,55455820.69630046,0.0,55455820.69630046,15112942096.354695,0.0,5080857520.0804,45642622.39298536,0.0,9766100348.745619 
 08/04  12:00:00,6907894356.812898,0.0,2313328481.8383276,2422259335.513945,0.0,1435412939.5638197,131999736.26373624,176374739.90980784,264184750.81909544,164334372.9041696,71510688.72978519,0.0,71510688.72978519,15171533086.270539,0.0,4959450998.950842,55353580.67399352,0.0,9702145330.668969 
 08/04  13:00:00,7184975768.298938,0.0,2379083276.0725977,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,206035099.28528968,266424391.24990566,164334372.9041696,63517818.99041818,0.0,63517818.99041818,15576516502.710713,0.0,5454157042.756959,52440403.94448912,0.0,10384189556.384196 
 08/04  14:00:00,7208436561.714142,0.0,2394215885.306884,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,212186299.83803053,268601374.87808266,164334372.9041696,47350587.35914152,0.0,47350587.35914152,15578419618.004916,0.0,5560888575.17072,33017984.890754038,0.0,10682801643.161988 
 08/04  15:00:00,7231422895.201523,0.0,2408517168.0209949,2422259335.513945,0.0,1614839557.0092962,131999736.26373624,218671948.79109217,270800776.69828966,164334372.9041696,39454265.50429634,0.0,39454265.50429634,15578657543.215786,0.0,5666547837.023397,32046801.71157474,0.0,10949474433.387698 
 08/04  16:00:00,7433715182.104581,0.0,2420571833.3500039,2422259335.513945,0.0,1614839557.0092962,307999384.6153846,230335344.28036676,273375354.4314167,164334372.9041696,55405467.46520977,0.0,55405467.46520977,15578822653.30349,0.0,5837446711.45791,42729271.08229868,0.0,11264864603.749876 
 08/04  17:00:00,6794944233.891001,0.0,2409844220.673542,1883979483.1775125,0.0,1435412939.5638197,439999120.8791207,195079550.5417808,266294546.15105758,164334372.9041696,31507920.766794325,0.0,31507920.766794325,15578681211.889405,0.0,5326556500.975394,25249038.922940948,0.0,10490352235.135045 
 08/04  18:00:00,5725698090.244438,0.0,2286194320.2491385,1345699630.8410807,0.0,1076559704.672864,439999120.8791207,149031402.7770428,263879537.9210209,164334372.9041696,23611761.712423076,0.0,23611761.712423076,14713529625.36459,0.0,4459414845.0471,20393490.333940016,0.0,9399020557.699139 
 08/04  19:00:00,5507546110.883351,0.0,2170342329.5377199,1345699630.8410807,0.0,1076559704.672864,351999296.7032966,134266515.04551337,264344261.17870597,164334372.9041696,23570254.61976513,0.0,23570254.61976513,13877756728.35623,0.0,4095565831.2027275,14566785.221984297,0.0,8946071294.550612 
 08/04  20:00:00,4841608178.648886,0.0,2010726283.5900694,807419778.5046485,221742000.0,897133087.2273873,351999296.7032966,122569612.2956599,265683747.42365469,164334372.9041696,23582893.218585794,0.0,23582893.218585794,12737133141.066813,0.0,3714514768.86994,16509022.111218224,0.0,8391666656.129156 
 08/04  21:00:00,4751830556.485601,0.0,2010668748.65654,807419778.5046485,221742000.0,897133087.2273873,263999472.52747248,120840261.73506955,265692834.93031515,164334372.9041696,7888177.6793618709,0.0,7888177.6793618709,12698202912.987053,0.0,3617317719.1630818,7768955.979879459,0.0,8340674838.726635 
 08/04  22:00:00,1940515989.5046287,0.0,401348059.42112198,269139926.16821607,221742000.0,717706469.7819098,175999648.3516483,20152737.28697978,79649024.19336266,54778124.30138986,7880066.747780251,0.0,7880066.747780251,1953702641.921575,4528969.754886262,652575616.0655303,4855599.462580498,0.0,1170334446.3058773 
 08/04  23:00:00,2088249177.8921138,0.0,617607138.6114308,134569963.08410803,221742000.0,717706469.7819098,87999824.17582415,40010642.30074549,159056891.33531557,109556248.60277972,7880942.861661316,0.0,7880942.861661316,3035195450.284698,0.0,1242057819.8325189,4855599.494335953,0.0,2128166319.1405128 
 08/04  24:00:00,1255064998.9954377,0.0,76696330.85661465,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,1553193.2342600136,31408067.79993812,27389062.15069493,7880654.03402001,0.0,7880654.03402001,320878099.5894927,0.0,50189567.52345617,4855599.484410402,0.0,113091768.87984076 
 08/05  01:00:00,938599649.8759449,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,7922.367492811611,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,4851562.919785287,0.0,0.0 
 08/05  02:00:00,938599648.0745192,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,7920.566067123946,0.0,7880897.945549106,0.0,7880897.945549106,0.0,0.0,0.0,4851562.915105344,0.0,0.0 
 08/05  03:00:00,938599650.6817788,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,7923.173326753919,0.0,7880248.933114447,0.0,7880248.933114447,0.0,0.0,0.0,4851562.893204823,0.0,0.0 
 08/05  04:00:00,982599565.3522561,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,87999824.17582415,0.0,7925.755891745473,0.0,7880525.858293082,0.0,7880525.858293082,0.0,0.0,0.0,4851562.927706917,0.0,0.0 
 08/05  05:00:00,1033647155.7582858,0.0,0.0,134569963.08410803,184785000.0,538279852.336432,175999648.3516483,0.0,12691.986097389094,0.0,15703138.538536732,0.0,15703138.538536732,0.0,0.0,0.0,7762499.141164693,0.0,0.0 
 08/05  06:00:00,3178524583.5995056,0.0,1260702223.9067913,269139926.16821607,0.0,717706469.7819098,351999296.7032966,138931340.96772964,275710953.16739276,164334372.9041696,8084784.2807623059,199814.95772277018,7884969.323039535,8957263317.920464,15107117.328457546,3718905525.920177,6792187.993449311,177904.42147261138,6615978985.069747 
 08/05  07:00:00,3387574846.7930958,0.0,1407694180.8786584,269139926.16821607,0.0,717706469.7819098,439999120.8791207,120498881.29917348,268201894.88184808,164334372.9041696,18078290.20748598,2360784.1727791998,15717506.034706785,10054605682.700747,0.0,3443018020.936776,10673431.10261381,1975881.0707110193,6866982765.697567 
 08/05  08:00:00,4907763851.08275,0.0,1678286320.4359086,1345699630.8410807,0.0,897133087.2273873,439999120.8791207,120498881.29917348,261812437.49591134,164334372.9041696,15737263.720650353,0.0,15737263.720650353,11959353358.94347,0.0,3512429962.443936,14554675.794963923,0.0,7525017358.873795 
 08/05  09:00:00,4858144951.216162,0.0,1761921979.0700024,1345699630.8410807,0.0,897133087.2273873,307999384.6153846,120498881.29917348,260557615.2589652,164334372.9041696,23612266.533113664,0.0,23612266.533113664,12499398318.86718,0.0,3537786023.6527535,20376543.00863252,0.0,7909825707.320032 
 08/05  10:00:00,4360799545.018484,0.0,1432118121.623503,1345699630.8410807,0.0,897133087.2273873,131999736.26373624,122181795.62607917,267332800.53252868,164334372.9041696,23602008.70470447,0.0,23602008.70470447,9329261487.068793,0.0,3623538540.6723878,18435931.397741774,0.0,6540409184.215958 
 08/05  11:00:00,4357293522.625583,0.0,1421897802.53717,1345699630.8410807,0.0,897133087.2273873,131999736.26373624,126852036.47461592,269376856.3774241,164334372.9041696,31483165.91710283,0.0,31483165.91710283,9006806634.634129,0.0,3760037631.490889,22317127.276636337,0.0,6626652055.346046 
 08/05  12:00:00,4484924442.561277,0.0,1546521255.7676442,1345699630.8410807,0.0,897133087.2273873,131999736.26373624,130788416.50037924,268447943.05688157,164334372.9041696,23605123.337610067,0.0,23605123.337610067,9829254388.967352,0.0,3863360251.975597,19406252.487467689,0.0,7080595485.724366 
 08/05  13:00:00,4534465377.809911,0.0,1597042416.209073,1345699630.8410807,0.0,897133087.2273873,131999736.26373624,130233320.47255805,268022813.89190764,164334372.9041696,23600648.89393481,0.0,23600648.89393481,10128384618.750905,0.0,3855967339.47719,18435939.962272686,0.0,7208155426.1357769 
 08/05  14:00:00,3038862247.344227,0.0,1316165152.5921808,403709889.2523242,0.0,627993161.0591707,131999736.26373624,123947711.45660869,270712223.81603649,164334372.9041696,23570494.73163378,0.0,23570494.73163378,8175810307.264391,0.0,3616061503.8131096,14554674.533047155,0.0,6150266598.775566 
 08/05  15:00:00,2875250261.535934,0.0,1149951331.121662,403709889.2523242,0.0,627993161.0591707,131999736.26373624,124126584.29018092,273135186.64469048,164334372.9041696,15727337.545753092,0.0,15727337.545753092,7083034129.9786829,0.0,3618038797.32234,12614054.19261504,0.0,5721863773.544278 
 08/05  16:00:00,3151075001.071784,0.0,1249310076.3960267,403709889.2523242,0.0,627993161.0591707,307999384.6153846,126648278.82247585,271079838.02223297,164334372.9041696,15733540.401943442,0.0,15733540.401943442,7672096275.003642,0.0,3676418303.616649,13584362.485130579,0.0,6058018833.57759 
 08/05  17:00:00,2930079975.4304459,0.0,1253271824.0118113,134569963.08410803,0.0,538279852.336432,439999120.8791207,128469052.02170317,271155790.1931009,164334372.9041696,7885495.292927586,0.0,7885495.292927586,7689667027.487466,0.0,3673714139.8396799,6792187.332194708,0.0,6077304554.710375 
 08/05  18:00:00,2251617670.3581469,0.0,717459794.3708636,134569963.08410803,0.0,538279852.336432,439999120.8791207,88758334.79050024,206560919.00392557,125989685.89319667,15699780.264812027,0.0,15699780.264812027,3956847553.0866639,0.0,2613505436.6537778,6792188.5623049349,0.0,3134377989.318247 
 08/05  19:00:00,2016271687.4434317,0.0,622334227.3366709,134569963.08410803,0.0,538279852.336432,351999296.7032966,76987468.91331043,182544630.46683393,109556248.60277972,7885628.103684244,0.0,7885628.103684244,3515736412.741291,0.0,2240188685.768371,6792188.612998527,0.0,2836811218.8161628 
 08/05  20:00:00,1957256799.6237787,0.0,441862046.3495492,134569963.08410803,221742000.0,538279852.336432,351999296.7032966,52967319.995805907,133669134.70250203,82167186.45208478,7885931.756500506,0.0,7885931.756500506,2478499474.5876629,0.0,1509739753.4122313,6792188.648679193,0.0,1995996798.787085 
 08/05  21:00:00,1158605562.7759107,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,263999472.52747248,0.0,14274.827898126943,0.0,15707494.589769025,0.0,15707494.589769025,0.0,0.0,0.0,8732810.228003618,0.0,0.0 
 08/05  22:00:00,1070599387.8096199,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,175999648.3516483,0.0,7924.037431614057,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,4851562.977715587,0.0,0.0 
 08/05  23:00:00,982599561.3434258,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,87999824.17582415,0.0,7921.747061527509,0.0,7880691.505960658,0.0,7880691.505960658,0.0,0.0,0.0,4851562.9555943,0.0,0.0 
 08/05  24:00:00,938599652.193053,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,7924.684600997383,0.0,7880043.890799067,0.0,7880043.890799067,0.0,0.0,0.0,4851562.852925423,0.0,0.0 
 08/06  01:00:00,938598071.0981815,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,6343.589729493552,0.0,7876406.871446807,0.0,7876406.871446807,0.0,0.0,0.0,3878322.8535566467,0.0,0.0 
 08/06  02:00:00,938598074.0138176,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,6346.505365509624,0.0,7878333.274081982,0.0,7878333.274081982,0.0,0.0,0.0,3878322.93937625,0.0,0.0 
 08/06  03:00:00,938598061.157358,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,6333.648906105785,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,3878322.9548287556,0.0,0.0 
 08/06  04:00:00,982597971.823346,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,87999824.17582415,0.0,6332.226981756197,0.0,7878248.81256671,0.0,7878248.81256671,0.0,0.0,0.0,3878322.880538891,0.0,0.0 
 08/06  05:00:00,1033645561.3659768,0.0,0.0,134569963.08410803,184785000.0,538279852.336432,175999648.3516483,0.0,11097.593788572249,0.0,7885373.823287238,0.0,7885373.823287238,0.0,0.0,0.0,6787063.971716388,0.0,0.0 
 08/06  06:00:00,1024855448.8832382,0.0,0.0,134569963.08410803,0.0,538279852.336432,351999296.7032966,0.0,6336.759401472094,0.0,7878306.91834485,0.0,7878306.91834485,0.0,0.0,0.0,3878323.042104479,0.0,0.0 
 08/06  07:00:00,1964317190.1609774,0.0,390347897.0473392,134569963.08410803,0.0,538279852.336432,439999120.8791207,82088504.37899298,223827166.9143796,155204685.5206046,7878309.109533113,0.0,7878309.109533113,2845632833.4897205,24543370.9026527,2337911227.703082,3878323.0493422949,0.0,2338087506.467621 
 08/06  08:00:00,2016291851.2819374,0.0,424362438.48237457,134569963.08410803,0.0,538279852.336432,439999120.8791207,78578297.76962148,236167805.82611073,164334372.9041696,7878137.864628156,0.0,7878137.864628156,3065621155.372809,8990785.634512924,2189637883.2126924,3878323.0481719744,0.0,2491663719.3457949 
 08/06  09:00:00,1646969510.5299576,0.0,334479659.882345,134569963.08410803,0.0,538279852.336432,307999384.6153846,57686173.599728208,164398228.40918017,109556248.60277972,72000.0,0.0,72000.0,2406780112.810285,2513560.422224744,1598726913.4904438,3878323.0492413577,0.0,1977750389.2775706 
 08/06  10:00:00,1376765325.1452807,0.0,311593674.2639359,134569963.08410803,0.0,538279852.336432,131999736.26373624,48307740.293025869,129847172.4519579,82167186.45208478,7877470.272255659,0.0,7877470.272255659,2123116981.2555214,1632795.232684433,1360759980.8451527,3878323.0454953724,0.0,1776050583.8537153 
 08/06  11:00:00,804859059.9676545,0.0,0.0,134569963.08410803,0.0,538279852.336432,131999736.26373624,0.0,9508.283378187862,0.0,7883208.282783998,0.0,7883208.282783998,0.0,0.0,0.0,5817483.790749313,0.0,0.0 
 08/06  12:00:00,804859060.249672,0.0,0.0,134569963.08410803,0.0,538279852.336432,131999736.26373624,0.0,9508.5653957586,0.0,7882435.019917522,0.0,7882435.019917522,0.0,0.0,0.0,5817483.596524771,0.0,0.0 
 08/06  13:00:00,804863828.593236,0.0,0.0,134569963.08410803,0.0,538279852.336432,131999736.26373624,0.0,14276.908959697537,0.0,15709467.719518714,0.0,15709467.719518714,0.0,0.0,0.0,8726223.863882756,0.0,0.0 
 08/06  14:00:00,804859057.1346557,0.0,0.0,134569963.08410803,0.0,538279852.336432,131999736.26373624,0.0,9505.450379327243,0.0,7882975.148582486,0.0,7882975.148582486,0.0,0.0,0.0,5817483.532886027,0.0,0.0 
 08/06  15:00:00,804855888.4295211,0.0,0.0,134569963.08410803,0.0,538279852.336432,131999736.26373624,0.0,6336.745244687917,0.0,7877769.178632509,0.0,7877769.178632509,0.0,0.0,0.0,3878322.9515947557,0.0,0.0 
 08/06  16:00:00,980855530.3117039,0.0,0.0,134569963.08410803,0.0,538279852.336432,307999384.6153846,0.0,6330.275779392141,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,3878322.8635474147,0.0,0.0 
 08/06  17:00:00,1112855279.6780484,0.0,0.0,134569963.08410803,0.0,538279852.336432,439999120.8791207,0.0,6343.378387626739,0.0,7877685.646462466,0.0,7877685.646462466,0.0,0.0,0.0,3878322.836380416,0.0,0.0 
 08/06  18:00:00,1112855283.1071935,0.0,0.0,134569963.08410803,0.0,538279852.336432,439999120.8791207,0.0,6346.807532583185,0.0,7878367.758675793,0.0,7878367.758675793,0.0,0.0,0.0,3878322.938052995,0.0,0.0 
 08/06  19:00:00,1024855446.0391681,0.0,0.0,134569963.08410803,0.0,538279852.336432,351999296.7032966,0.0,6333.915331350014,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,3878322.9667417348,0.0,0.0 
 08/06  20:00:00,1246597444.224917,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,351999296.7032966,0.0,6332.1010801899069,0.0,7878299.281499048,0.0,7878299.281499048,0.0,0.0,0.0,3878322.892091402,0.0,0.0 
 08/06  21:00:00,1158602386.088823,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,263999472.52747248,0.0,11098.140810628645,0.0,7885408.013337442,0.0,7885408.013337442,0.0,0.0,0.0,6787063.943115426,0.0,0.0 
 08/06  22:00:00,1070597799.9091292,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,175999648.3516483,0.0,6336.136940804384,0.0,7877942.334971617,0.0,7877942.334971617,0.0,0.0,0.0,3878322.8577821247,0.0,0.0 
 08/06  23:00:00,982597985.7356662,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,87999824.17582415,0.0,6346.13930188739,0.0,7877857.083134852,0.0,7877857.083134852,0.0,0.0,0.0,3878322.852827197,0.0,0.0 
 08/06  24:00:00,938598071.9910189,0.0,0.0,134569963.08410803,221742000.0,538279852.336432,43999912.087912078,0.0,6344.482566788108,0.0,7877773.109403518,0.0,7877773.109403518,0.0,0.0,0.0,3878322.982143271,0.0,0.0 
 08/07  01:00:00,1118026263.3169025,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,7918.3629724774459,0.0,7880216.961646588,0.0,7880216.961646588,0.0,0.0,0.0,4844621.571369225,0.0,0.0 
 08/07  02:00:00,1118026261.84321,0.0,0.0,134569963.08410803,221742000.0,717706469.7819098,43999912.087912078,0.0,7916.889280091746,0.0,72000.0,0.0,72000.0,0.0,0.0,0.0,4844621.523157931,0.0,0.0 
