Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/01  01:00:00,254214580.94044949,0.0,0.0,85725350.6868,37868400.0,105272514.0,18415475.31740599,1118138.1201609937,5814702.816082453,640969105.3436459,629356657.3436459,11540448.000000002,72000.0,281970320.9584236,8866689.611825994,2864062.7950066116,15465825.536444359,432370658.4057377,0.0 
 01/01  02:00:00,254220339.77010534,0.0,0.0,85725350.6868,37868400.0,105272514.0,18326683.410772943,1357996.0142832637,5669395.658249114,645712676.1786609,634100228.1786609,11540448.000000002,72000.0,307417497.82998189,5683406.172059003,2864062.8157014737,14617185.548155029,468310771.8316666,0.0 
 01/01  03:00:00,257654138.7304991,0.0,0.0,85725350.6868,37868400.0,105272514.0,21188709.680526657,2086073.2491482464,5513091.114024184,867257889.7486599,845074066.386482,11540448.000000002,10643375.362177965,406535695.1041595,6134358.23799452,2864062.810968709,13707175.111422342,605596189.1304399,0.0 
 01/01  04:00:00,253823217.63876755,0.0,0.0,85725350.6868,37868400.0,105272514.0,18124134.88452458,1381372.0646639998,5451446.002778914,642678708.5901847,631066260.5901848,11540448.000000002,72000.0,312683062.09380128,4156459.192488151,2864062.8166791738,13347628.352897572,469231572.84005346,0.0 
 01/01  05:00:00,258605124.5916193,0.0,0.0,85725350.6868,37868400.0,105272514.0,21350748.501525348,2190093.172096653,6198018.2311972719,884994974.0281953,862810701.0514009,11540448.000000002,10643824.97679431,420015022.10912486,5004365.504074787,2864062.805462281,16497266.112173435,618033447.9603385,0.0 
 01/01  06:00:00,254808573.1408673,0.0,0.0,85725350.6868,37868400.0,105272514.0,18367193.116022618,1451056.7926375499,6124058.545407083,658260511.432978,646648063.432978,11540448.000000002,72000.0,324149756.3175217,3815510.2331438309,2864062.816630011,16142244.251866546,480530653.6718126,0.0 
 01/01  07:00:00,258849032.05848439,0.0,0.0,85725350.6868,37868400.0,105272514.0,21512787.322524039,2296012.58751175,6173967.461648568,906367115.5362496,884182929.4321189,11540448.000000002,10643738.104130796,435012407.6020263,4151614.2733187426,2864062.8164112034,16731236.217300736,633685310.9074227,0.0 
 01/01  08:00:00,226473108.85247929,0.0,0.0,85725350.6868,12622800.0,105272514.0,16176064.794255466,752782.2666717216,5923597.104752082,442928423.0957883,431315975.0957883,11540448.000000002,72000.0,194922813.3130365,3918135.86181907,2864062.8129658268,15850910.494812424,338442328.5741136,0.0 
 01/01  09:00:00,215190134.18222506,0.0,0.0,85725350.6868,0.0,105272514.0,17288965.261703604,826496.1163319456,6076808.117389487,535969524.4497374,513778580.99352946,11540448.000000002,10650495.456208008,196679710.27859438,5381025.374041355,4773437.856695065,16727286.32820094,372812275.52117058,0.0 
 01/01  10:00:00,210842612.9990827,0.0,0.0,85725350.6868,0.0,105272514.0,13244949.063139735,329369.9366743554,6270429.312468628,293893515.00031509,282281067.00031509,11540448.000000002,72000.0,91039937.50483535,12636811.619257816,4773437.836483273,17848338.861096868,216456595.39116148,0.0 
 01/01  11:00:00,214203295.73910869,0.0,0.0,85725350.6868,0.0,105272514.0,16556186.328924669,330290.9763687048,6318953.747015298,329215933.6614983,307025384.77529087,11540448.000000002,10650100.886207464,96147855.1786122,32677346.471794897,4773437.8422168749,18110431.666757257,227835269.99793,0.0 
 01/01  12:00:00,213326540.24935029,0.0,0.0,85725350.6868,0.0,105272514.0,13132773.204926236,159706.79830365635,9036195.559320352,212260926.68925715,190070345.84328337,11540448.000000002,10650132.84597377,55570459.39587511,29948492.566785516,4773438.018320916,21321741.3676611,151083534.1376775,0.0 
 01/01  13:00:00,212929538.90346004,0.0,0.0,85725350.6868,0.0,105272514.0,15434427.746789657,161374.88125527954,6335871.588615052,225795106.3672703,214182658.3672703,11540448.000000002,72000.0,57181907.45087298,31032615.54722273,4773438.003116304,18180442.08504194,168675877.41372327,0.0 
 01/01  14:00:00,208569666.99507935,0.0,0.0,85725350.6868,0.0,105272514.0,11001431.89886971,85557.97089403888,6484812.4385156319,164068034.40412215,141877136.48131038,11540448.000000002,10650449.922811753,31451799.75740984,18359219.14555937,4773437.878994153,19070362.329575927,112777893.33936566,0.0 
 01/01  15:00:00,210391373.89385674,0.0,0.0,85725350.6868,0.0,105272514.0,12760445.1027074,96697.48936984773,6536366.61497951,168041791.63213004,156429343.63213004,11540448.000000002,72000.0,34297433.01766025,22670867.029782066,2864062.814529279,19378329.50254952,123469907.5916031,0.0 
 01/01  16:00:00,208072550.5714069,0.0,0.0,85725350.6868,0.0,105272514.0,10505759.513429841,74335.39767019019,6494590.973506843,151079997.33704836,128896110.7943945,11540448.000000002,10643438.54265387,26007429.842195788,16665836.04454834,2864062.7968156936,19127373.102608526,100888905.53165543,0.0 
 01/01  17:00:00,235258437.49311359,0.0,0.0,85725350.6868,25245600.0,105272514.0,12760445.1027074,108468.84215142946,6146058.861454768,181325403.1219871,169712955.1219871,11540448.000000002,72000.0,36496598.75474702,16288404.666915253,2864062.81581612,17035784.901322165,130418955.83994937,0.0 
 01/01  18:00:00,246041186.1972361,0.0,0.0,85725350.6868,37868400.0,105272514.0,10926418.98173047,100749.7418588155,6147752.786846817,175475582.34279118,153291495.6478038,11540448.000000002,10643638.694987348,31551593.519472269,9657055.8511722,2864062.782039719,17045711.528950234,116867164.18824278,0.0 
 01/01  19:00:00,251182231.7411866,0.0,0.0,85725350.6868,37868400.0,105272514.0,15995307.037857164,173572.40907856558,6147087.607450858,254093593.052202,242481145.052202,11540448.000000002,72000.0,52664463.89671123,11631755.913375292,2864062.816216859,17041813.489402243,180657967.17064823,0.0 
 01/01  20:00:00,248747690.24450935,0.0,0.0,85725350.6868,37868400.0,105272514.0,12824289.594839106,139414.46550623736,6917721.497363935,215131424.08053369,192947176.74008487,11540448.000000002,10643799.340448818,42186578.25696044,8270756.762317805,2864062.814818828,20331050.677184587,144080771.2274127,0.0 
 01/01  21:00:00,251777135.95339323,0.0,0.0,85725350.6868,37868400.0,105272514.0,15855087.215090286,186816.9980158594,6868967.0534870619,262077470.9360572,250465022.9360572,11540448.000000002,72000.0,58554674.63730052,9960391.723240823,2864062.8055216127,20123878.428961167,184313300.11847533,0.0 
 01/01  22:00:00,248967596.41603739,0.0,0.0,85725350.6868,37868400.0,105272514.0,13244949.063139735,418121.89114128387,6438260.774956359,379997669.3314946,357813462.8746699,11540448.000000002,10643758.45682471,130349149.51224527,8838270.116239232,2864062.814091917,18238804.867820637,233434762.49052505,0.0 
 01/01  23:00:00,251935772.21289469,0.0,0.0,85725350.6868,37868400.0,105272514.0,16556186.328924669,660927.5255756495,5852393.671594381,469984097.33327236,458371649.33327236,11540448.000000002,72000.0,185744277.30306814,10907515.495759096,2864062.7899726175,15688531.259187673,314970022.3615254,0.0 
 01/01  24:00:00,251114113.6005043,0.0,0.0,85725350.6868,37868400.0,105272514.0,13244949.063139735,491943.8062726766,8510956.044291895,349479896.2720613,337867448.2720613,11540448.000000002,72000.0,147231553.82880027,8564436.95655521,2864062.815305516,18683737.68458513,251551005.1498555,0.0 
 01/02  01:00:00,254328973.7637837,0.0,0.0,85725350.6868,37868400.0,105272514.0,18754523.127261469,878576.1865971193,5829609.763125082,540571997.9466606,518381112.4388158,11540448.000000002,10650437.507844793,226231007.67141543,10558787.132786349,4782611.352640476,15554358.143267677,360582377.47106209,0.0 
 01/02  02:00:00,250505999.35623429,0.0,0.0,85725350.6868,37868400.0,105272514.0,15150174.28836496,664947.1695562303,5824613.21151305,406827428.6331313,384637272.8140032,11540448.000000002,10649707.81912809,179354310.00579573,7907271.1895189429,4782611.618977861,15524543.03664891,288430849.8594973,0.0 
 01/02  03:00:00,254467670.5704426,0.0,0.0,85725350.6868,37868400.0,105272514.0,18754523.127261469,1026723.1633217314,5820159.593059359,547269027.5343179,535656579.53431788,11540448.000000002,72000.0,241520622.86384288,9588711.440680147,4782611.75000715,15498400.242424565,377404725.3091154,0.0 
 01/02  04:00:00,250813678.9351008,0.0,0.0,85725350.6868,37868400.0,105272514.0,15443285.861476534,686107.837301704,5818020.5495225139,407851000.931299,385660798.3919976,11540448.000000002,10649754.53930137,183395608.04213105,7069951.31756448,4782611.686938683,15485557.020930646,291863727.0052154,0.0 
 01/02  05:00:00,255010555.5644279,0.0,0.0,85725350.6868,37868400.0,105272514.0,18607967.34070568,946559.6071688853,6589763.929753324,527441995.2355218,505251994.792433,11540448.000000002,10649552.443088806,229533545.68991787,8894863.184964065,4782611.632141279,18781437.61221319,360042824.0346381,0.0 
 01/02  06:00:00,251407292.25647504,0.0,0.0,85725350.6868,37868400.0,105272514.0,15443285.861476534,553546.4567451519,6544195.251453285,358550927.9685862,346938479.9685862,11540448.000000002,72000.0,163279309.01313374,6849548.618937838,4782611.647221939,18593054.288022799,264538434.95462079,0.0 
 01/02  07:00:00,274433471.28302469,0.0,17017.214535760435,85725350.6868,37868400.0,107346114.0,26694679.506363565,10444979.050592997,6336930.824732359,2306361125.143859,2284170219.1322066,11540448.000000002,10650458.01165277,855751987.169629,24605172.453343825,4782611.685252354,17694086.331242119,1589353544.1696923,142412.7006756721 
 01/02  08:00:00,593016485.0129608,0.0,4656.073733194962,435154064.4,12622800.0,107346114.0,26694679.506363565,4262250.125631139,6931920.907232735,1706800318.5678945,1684593304.984995,11540448.000000002,10666565.582899785,515064642.2760542,32778186.13373843,9565216.3352851,17879106.254188405,1266055141.4896789,41007.43861956515 
 01/02  09:00:00,740979751.4932309,0.0,20120.906137727376,435154064.4,0.0,270330255.0,26694679.506363565,1693549.9030867189,7087081.777642719,1243805923.9707943,1114484113.5961185,86553360.0,42768450.37467571,103501277.77826114,51862667.11239681,32521686.326276266,18782893.991805834,829820261.5008307,168228.1818766061 
 01/02  10:00:00,740774237.2885296,0.0,9270.44581583203,435154064.4,0.0,270330255.0,26694679.506363565,1363230.2408845889,7222737.695465496,1129303861.7142063,967346217.4180229,86553360.0,75404284.29618308,61031498.34437357,108066015.79210691,57391339.19163312,19510827.607369394,711882852.9301491,74814.48639692288 
 01/02  11:00:00,755012260.0248515,0.0,11484.738578829187,435154064.4,0.0,284728041.0,26694679.506363565,1129500.5305130615,7294489.849395976,1036322042.7563627,834662108.7318802,115404480.0,86255454.02448261,34724535.281115557,145054165.23806603,60260901.881447929,19735623.11251718,617953628.5313327,89504.71707690155 
 01/02  12:00:00,757643261.0056056,0.0,0.0,435154064.4,0.0,284728041.0,26694679.506363565,1023373.9502776399,10043102.148964242,919128685.5502639,717228386.1823137,115404480.0,86495819.36795014,9554008.15048758,197450790.3063676,68869558.95619482,23151190.14774512,528602501.9130608,0.0 
 01/02  13:00:00,754916187.6946969,0.0,0.0,435154064.4,0.0,284728041.0,26694679.506363565,995610.0606035082,7343792.727729648,906126004.9568327,693196027.3417713,115404480.0,97525497.61506136,7504646.613875879,219817878.5763301,75565259.74660667,19908965.523751208,510272030.0209165,0.0 
 01/02  14:00:00,740689248.6756865,0.0,0.0,435154064.4,0.0,270330255.0,26694679.506363565,1121066.2278321759,7389183.541490595,951846471.3506128,796500873.0531838,57702240.0,97643358.29742882,6901358.567621173,188139899.95285789,79391054.5841669,20406260.97693852,583568224.8433735,0.0 
 01/02  15:00:00,740822930.7145529,0.0,0.0,435154064.4,0.0,270330255.0,26694679.506363565,1275130.127172256,7368801.681016929,979340074.7775595,846215838.0860124,57702240.0,75421996.69154728,7335666.469329327,192673170.43317364,58347856.904497567,20442533.050893856,623040182.2573317,0.0 
 01/02  16:00:00,733469515.5796763,0.0,0.0,435154064.4,0.0,263131362.0,26694679.506363565,1201483.485709979,7287926.187602627,918353442.9733021,820509382.337157,11540448.000000002,86303612.63614504,15538526.527042587,198127823.5240809,62173950.247147757,19922048.05293509,611118999.7073248,0.0 
 01/02  17:00:00,758277411.5233513,0.0,0.0,435154064.4,25245600.0,263131362.0,26694679.506363565,1172337.5054015206,6879368.111586086,827851814.6451578,805646706.6931511,11540448.000000002,10664659.952006646,21327919.460309037,183532822.06449724,9565217.073788938,17394869.892694985,598352271.1032009,0.0 
 01/02  18:00:00,615348083.3059125,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1455675.1350243814,6829150.264524437,996838255.0292504,974631910.3537927,11540448.000000002,10665896.675457517,40517159.41194318,102164573.04332166,9565217.501757089,17205283.772195463,720505848.2011049,0.0 
 01/02  19:00:00,615340229.1417124,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1445052.8163973108,6831918.418951415,1021091878.6463974,977609128.8450546,11540448.000000002,31942301.801342504,41762658.64734722,93861754.29874549,18173876.6863324,17199965.23810365,722089308.683292,0.0 
 01/02  20:00:00,616029930.9146181,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1325955.3062025635,7640717.702051918,979899077.5517247,936358816.3140287,11540448.000000002,31999813.237695915,40174146.94035077,93870611.69906391,23912980.985494436,20566533.765779139,690156867.0283593,0.0 
 01/02  21:00:00,615926423.8085644,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1246697.0552700172,7616468.846930761,938164927.887637,905286051.8400264,11540448.000000002,21338428.047610634,38951830.251083988,94219119.27641995,21043427.929619805,20384750.383737126,667284615.6157153,0.0 
 01/02  22:00:00,235360581.27318049,0.0,0.0,85725350.6868,37868400.0,105272514.0,0.0,0.12731822112625763,6494316.4590621809,43517534.57196984,0.0,11540448.000000002,31977086.57196984,0.0,0.0,21043423.699242344,18180444.588537009,0.0,0.0 
 01/02  23:00:00,234884699.7927815,0.0,0.0,85725350.6868,37868400.0,105272514.0,0.0,0.06940811289720608,6018435.036573359,22213436.14817216,0.0,11540448.000000002,10672988.148172159,0.0,0.0,11478258.592921034,16494273.516122099,0.0,0.0 
 01/02  24:00:00,238938891.22950966,0.0,0.0,85725350.6868,37868400.0,105272514.0,1263340.8183978233,10168.565106559581,8799117.1592052,37623817.45213781,4829230.106433012,11540448.000000002,21254139.345704799,3212901.0937590228,9207182.845478705,8608697.165141477,20207407.868572758,5566248.283841622,0.0 
 01/03  01:00:00,241254183.21998275,0.0,0.0,85725350.6868,37868400.0,105272514.0,6316704.091989117,48960.45016324237,6022253.991030361,36433399.88989997,24820951.889899974,11540448.000000002,72000.0,15237001.60691593,42107262.52063063,4791611.200631284,16701646.816524176,27053147.507667226,0.0 
 01/03  02:00:00,239999445.77733923,0.0,0.0,85725350.6868,37868400.0,105272514.0,5053363.273591293,53168.077689537364,6026649.739258338,51382571.66171923,29192392.43749829,11540448.000000002,10649731.224220945,17726993.452923098,31466854.997482897,4791611.435369311,16724948.737330236,27177409.521047474,0.0 
 01/03  03:00:00,241288117.28733997,0.0,0.0,85725350.6868,37868400.0,105272514.0,6316704.091989117,66913.07833883594,6038235.430211997,61271069.781973,39080830.59359478,11540448.000000002,10649791.188378213,22532418.759958414,36605365.06756112,4791611.530940843,16717252.328185998,34456254.84970007,0.0 
 01/03  04:00:00,241932976.02808995,0.0,0.0,85725350.6868,37868400.0,105272514.0,6961039.898211528,80531.91629844977,6025139.526779928,80768617.19175205,69156169.19175205,11540448.000000002,72000.0,25385307.032290006,25810828.84720274,4791611.508186258,16660411.829757428,54793110.607143398,0.0 
 01/03  05:00:00,254384340.0818221,0.0,0.0,85725350.6868,37868400.0,105272514.0,15532238.105231114,147875.2761889561,9837962.013602006,208957135.65689988,186766092.71270997,11540448.000000002,10650594.94418987,41558526.47202166,24781682.54441788,4791611.348481705,32957829.82746418,148309247.42135204,0.0 
 01/03  06:00:00,251531116.72676567,0.0,0.0,85725350.6868,37868400.0,105272514.0,13244949.063139735,221048.25458115946,9198854.722244716,257187064.3361084,234996094.18383206,11540448.000000002,10650522.152276345,64553740.581463489,14064107.818678767,4791611.56423784,30198786.378451334,167232247.4469797,0.0 
 01/03  07:00:00,275481513.2628475,0.0,12818.061267658797,85725350.6868,37868400.0,107346114.0,26694679.506363565,10198134.902068535,7636016.106347681,2359279551.6579945,2347667103.6579945,11540448.000000002,72000.0,797248395.4958797,34054947.15621802,4791611.566770962,23347900.695476533,1619060832.6432808,108486.72010398889 
 01/03  08:00:00,592035132.0008299,0.0,4057.649540120083,435154064.4,12622800.0,107346114.0,26694679.506363565,3261957.808215887,6951458.63671025,1629873068.0625356,1607665893.5659657,11540448.000000002,10666726.496569997,358022504.14096179,40290891.46007304,9583217.952967298,17994210.721150519,1210419850.6670316,39257.64984892984 
 01/03  09:00:00,741383709.7745866,0.0,12166.173789690116,435154064.4,0.0,270330255.0,26694679.506363565,2101360.116581112,7091184.577852045,1330588408.3380807,1201262294.4559844,86553360.0,42772753.88209617,59234116.595362517,107643918.49293864,32582865.31470496,18808013.456966774,875826379.7460945,113583.20104210262 
 01/03  10:00:00,741443230.8492032,0.0,7104.635086789519,435154064.4,0.0,270330255.0,26694679.506363565,2067605.2655830174,7189522.042169758,1300788482.4777036,1138830030.745259,86553360.0,75405091.73244447,42398336.765596788,150009019.93429927,57499337.42192595,19392397.1594524,837752793.2841611,67166.80336320806 
 01/03  11:00:00,755770328.3468663,0.0,4439.554084109413,435154064.4,0.0,284728041.0,26694679.506363565,1968616.10884473,7220487.77757379,1287186302.5260065,1085528023.275489,115404480.0,86253799.25051734,26011240.52500954,162810301.15311424,60374269.11471747,19566610.600200856,802453212.4248464,41395.72872512695 
 01/03  12:00:00,758403313.1449881,0.0,0.0,435154064.4,0.0,284728041.0,26694679.506363565,1842757.4823090919,9983770.756315256,1179580437.7193974,977677256.6987475,115404480.0,86498701.02064967,8548439.617024983,210492214.55914397,68999153.42876017,22979269.58153214,721003723.6318231,0.0 
 01/03  13:00:00,755555610.2173258,0.0,0.0,435154064.4,0.0,284728041.0,26694679.506363565,1728565.0443633432,7250260.266598886,1145207979.4170769,932282333.1660767,115404480.0,97521166.25099996,6953022.370191345,226388884.16481609,75707062.87852341,19721878.059220595,687426765.6296638,0.0 
 01/03  14:00:00,741180927.6751008,0.0,0.0,435154064.4,0.0,270330255.0,26694679.506363565,1679289.6010243432,7322639.167712817,1132483555.0875695,966292127.3321178,57702240.0,108489187.7554518,6456949.614442547,194560538.14000238,79540479.8581492,20170035.616865718,713979144.7539388,0.0 
 01/03  15:00:00,741165181.1438761,0.0,0.0,435154064.4,0.0,270330255.0,26694679.506363565,1672673.1923970706,7313509.045115216,1095905259.2256203,962776311.287229,57702240.0,75426707.93839142,6873128.352644389,199917665.37532694,58457659.34556684,20126312.812327338,711553486.9485622,0.0 
 01/03  16:00:00,733869825.3419482,0.0,0.0,435154064.4,0.0,263131362.0,26694679.506363565,1670412.4429607019,7219306.992623858,1059377301.4654832,972318830.3888216,11540448.000000002,75518023.07666159,15858778.129944861,202595449.74123065,62290948.21914744,19570459.440872805,719308943.3397503,0.0 
 01/03  17:00:00,758737259.2947903,0.0,0.0,435154064.4,25245600.0,263131362.0,26694679.506363565,1728013.9295004165,6783539.458926205,1011080432.4345503,988873242.3414881,11540448.000000002,10666742.093062193,26520651.081544095,184252260.12219084,9583215.96119688,16969033.885442798,732568691.2181151,0.0 
 01/03  18:00:00,615733540.3411086,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1920847.1448751826,6749435.28986976,1157608185.9559165,1124806254.1115339,11540448.000000002,21261483.844382448,46368404.6607782,98211161.81961106,9583216.857585475,16768858.250004173,833319383.7236958,0.0 
 01/03  19:00:00,615766575.3209947,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1957337.4316250925,6745979.983005985,1189837441.9871224,1156978093.875495,11540448.000000002,21318900.11162745,50701449.914784748,85409276.77618493,18208050.30355894,16748594.694052719,849769182.7817962,0.0 
 01/03  20:00:00,615793995.2102114,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1980934.8241882264,6749802.479659496,1215085505.3440755,1171539096.24034,11540448.000000002,32005961.103735415,53755634.39209412,78194310.91976834,23958053.75774146,16770438.5339245,859871573.9548998,0.0 
 01/03  21:00:00,615814415.4100962,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,1999297.1642697487,6751860.339462755,1225931442.1544502,1182419835.9851177,11540448.000000002,31971158.169332766,57378304.08794317,74065393.90761556,21083051.33381781,16781492.568469854,867536049.9211872,0.0 
 01/03  22:00:00,234656672.68106307,0.0,0.0,85725350.6868,37868400.0,105272514.0,0.0,0.1272618503244374,5790407.867001156,32881005.817846326,0.0,11540448.000000002,21340557.81784632,0.0,0.0,21083070.490159818,15358396.106662648,0.0,0.0 
 01/03  23:00:00,238612017.6582446,0.0,0.0,85725350.6868,37868400.0,105272514.0,3790022.4551934699,34658.08157897512,5921072.434672125,46982265.86119509,14167719.161120944,11540448.000000002,21274098.70007415,11354623.367473839,26723042.357139395,11499861.593730212,16115916.25782292,18430899.832723496,0.0 
 01/03  24:00:00,242754968.84750814,0.0,0.0,85725350.6868,37868400.0,105272514.0,5053363.273591293,65595.22651613842,8769745.660600713,52365893.969638388,30161542.725834304,11540448.000000002,10663903.243804085,21795601.52328129,32330095.490772904,8624900.685837083,20016791.97052244,31229149.989765567,0.0 
 01/04  01:00:00,242758634.594385,0.0,0.0,85725350.6868,37868400.0,105272514.0,7803721.24830872,93177.2224565217,5995471.436819758,82370006.94410606,70757558.94410606,11540448.000000002,72000.0,31166277.767112979,33458540.673105588,4800434.773459485,16542192.215364537,62859007.18048882,0.0 
 01/04  02:00:00,248987593.80517728,0.0,0.0,85725350.6868,37868400.0,105272514.0,13988457.641299539,141230.7851074105,5991640.691970304,204474253.96681214,182283178.08307315,11540448.000000002,10650627.88373898,39631484.76321543,26376352.92587871,4800434.817808323,16517312.13681142,143810426.83346886,0.0 
 01/04  03:00:00,249567956.12223909,0.0,0.0,85725350.6868,37868400.0,105272514.0,14508289.881537557,203891.52813968808,5989510.025761771,239911921.81588275,217720953.51766557,11540448.000000002,10650520.298217146,58755809.02275069,17446922.001550113,4800434.804760152,16503001.704395252,172095917.33930043,0.0 
 01/04  04:00:00,250419981.19176723,0.0,0.0,85725350.6868,37868400.0,105272514.0,15292845.510526848,281027.2073477222,5979843.787092636,304913376.33854058,293300928.33854058,11540448.000000002,72000.0,80985607.24333361,15538403.947470384,4800434.823319109,16444911.202668677,208586818.3524892,0.0 
 01/04  05:00:00,250446324.06474123,0.0,0.0,85725350.6868,37868400.0,105272514.0,14508289.881537557,331987.3311751729,6739782.1652284399,320096650.5079373,297905682.7080635,11540448.000000002,10650519.79987387,103785164.76978202,13759493.6923015,4800434.820967993,19670181.510131256,221641641.58871497,0.0 
 01/04  06:00:00,251259093.53269098,0.0,0.0,85725350.6868,37868400.0,105272514.0,15292845.510526846,423910.19027495247,6676073.145089099,381154731.5472151,358963692.1343608,11540448.000000002,10650591.412854325,116613485.90835464,13259059.795440745,4800434.822471585,19374421.846583867,246571466.7623962,0.0 
 01/04  07:00:00,274613897.5488553,0.0,15203.922339685545,85725350.6868,37868400.0,107346114.0,26694679.506363565,10578333.234870127,6385816.198481934,2361154968.65129,2349542520.65129,11540448.000000002,72000.0,813650041.2668719,32274685.037101915,4800434.797168311,17983258.87929984,1640153259.043132,133183.46530895629 
 01/04  08:00:00,592192564.098004,0.0,4361.779677853406,435154064.4,12622800.0,107346114.0,26694679.506363565,3407425.069435341,6963119.342527093,1660694601.979076,1627893135.1863123,11540448.000000002,21261018.79276385,393197369.5296135,39151530.672691877,9600866.396502668,18059790.426358627,1227479520.2779227,40769.026137181674 
 01/04  09:00:00,741176422.5068996,0.0,13757.439884388365,435154064.4,0.0,270330255.0,26694679.506363565,1871145.0421383982,7112521.118513092,1264135807.5651479,1134813879.7966016,86553360.0,42768567.76854605,63185483.21800938,97437197.04836193,32642870.350276568,18929985.843844039,832940715.6475992,122524.76582774996 
 01/04  10:00:00,741054521.991268,0.0,8452.974206378016,435154064.4,0.0,270330255.0,26694679.506363565,1640586.385384243,7226483.7253137179,1174256650.3442295,1012298206.5965064,86553360.0,75405083.74772319,41538657.02229101,146166454.498801,57605216.66344574,19605248.759417956,745638020.846443,72348.08549309 
 01/04  11:00:00,755399809.0484271,0.0,4993.034620673898,435154064.4,0.0,284728041.0,26694679.506363565,1558062.655780563,7259968.451662307,1153327339.8774868,962444078.4470537,115404480.0,75478781.43043314,23436432.412876484,160339588.62392325,60485476.63290346,19794175.515972366,710811820.3866034,42064.82520443182 
 01/04  12:00:00,758068242.5661694,0.0,0.0,435154064.4,0.0,284728041.0,26694679.506363565,1470306.1787555265,10021151.48105012,1062984719.7964118,861079129.8164091,115404480.0,86501109.98000254,7995983.599713839,212128267.61725424,69126234.69617889,23200739.42048233,635699950.7337644,0.0 
 01/04  13:00:00,755227295.2030168,0.0,0.0,435154064.4,0.0,284728041.0,26694679.506363565,1357043.8561087968,7293466.440544416,1026126371.1891531,813187092.9712231,115404480.0,97534798.21793005,6763591.647174476,230615011.31948174,75846863.82416153,19970746.183418074,600409419.1132884,0.0 
 01/04  14:00:00,740856761.6721637,0.0,0.0,435154064.4,0.0,270330255.0,26694679.506363565,1309902.9137006549,7367859.852099394,1013674112.1001173,847476120.7636852,57702240.0,108495751.33643219,6024790.5039029079,199034416.45247329,79686927.94010084,20430548.27232871,626742607.8754813,0.0 
 01/04  15:00:00,740892057.0100596,0.0,0.0,435154064.4,0.0,270330255.0,26694679.506363565,1352074.2322214226,7360983.871474394,994972353.6962996,861839145.657858,57702240.0,75430968.03844163,5690612.60976525,203585659.19286163,58565302.91331507,20399605.08412498,635805899.9112867,0.0 
 01/04  16:00:00,733635611.7907492,0.0,0.0,435154064.4,0.0,263131362.0,26694679.506363565,1387304.1185312602,7268201.7658542,969372103.4677162,882297703.1745026,11540448.000000002,75533952.29321358,14846997.495067027,204849798.9849316,62405644.37017618,19851391.91840772,653001351.2269535,0.0 
 01/04  17:00:00,758659440.4149728,0.0,0.0,435154064.4,25245600.0,263131362.0,26694679.506363565,1615950.46293295,6817784.04567616,992907821.5965942,960106219.2810927,11540448.000000002,21261154.315501639,26686413.508521186,183746854.32625024,9600866.425283352,17165587.049309095,707062350.6612866,0.0 
 01/04  18:00:00,615874092.707678,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,2063437.96419691,6747396.837117305,1203261447.3981748,1181054708.3442684,11540448.000000002,10666291.053906525,52186803.16670236,90655641.58794928,9600864.273556939,16756604.044949335,871048275.4417951,0.0 
 01/04  19:00:00,616122740.9426458,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,2334712.3984980478,6724770.637783923,1320711789.6969529,1287852041.3431845,11540448.000000002,21319300.35376806,66267160.55076532,74587560.65896178,18241608.45551917,16625353.00621679,942179524.4884613,0.0 
 01/04  20:00:00,617011652.6093891,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,2464807.119856709,7483587.583168733,1374774729.7029544,1331230249.836928,11540448.000000002,32004031.866026284,80470267.53492432,71871720.74866627,24002173.747866297,19846282.044953783,976110646.1971572,0.0 
 01/04  21:00:00,616908925.1106151,0.0,0.0,435154064.4,37868400.0,107346114.0,26694679.506363565,2414050.390801128,7431616.813450344,1364364265.3435455,1320849708.011257,11540448.000000002,31974109.332288706,86374355.1140641,70344616.90258405,21121844.912738027,19620133.722264727,969948362.5003438,0.0 
