Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 11/15  09:00:00,1758062631.0836774,0.0,8787.569163778131,963113651.9999994,0.0,524349514.9186813,254313066.00440527,286543.63544103867,15991066.95598615,1693281281.6166783,1432167822.8172575,130525020.0,130588438.79942079,0.0,0.0,703518390.440914,88310688.67232494,41794158.91462853,1111665933.9727746,50312.439929758926 
 11/15  10:00:00,1765658630.9937945,0.0,6362084.989069676,963113651.9999994,0.0,524349514.9186813,254328205.63365666,1149879.582932149,16355293.869454759,1309248094.6481932,1046701612.8793037,130525020.0,132021461.76888964,25206661.297184875,0.0,778860977.621517,121063509.06949651,43023885.28988576,816683352.5294526,14571072.381076213 
 11/15  11:00:00,1830276498.9654756,0.0,42969348.500751707,963113651.9999994,0.0,545953921.3186814,255573196.08801747,5920683.425449656,16745697.63257623,870724813.8463687,531466084.5155855,174033360.00000004,165225369.33078317,167095651.42563827,0.0,867038398.8553134,124843678.76053475,43653429.80746892,414582116.58858177,123581063.26634626 
 11/15  12:00:00,1862285630.045217,0.0,66385047.06976238,963113651.9999994,0.0,545953921.3186814,258989328.2250701,7700140.67519718,20143540.756506117,586239356.6987767,242814097.18195064,174033360.00000004,169391899.51682607,255814892.1409105,0.0,1047952103.4651543,136182722.37386305,48147301.83677942,189394995.8019215,193861046.7744294 
 11/15  13:00:00,1833842453.3154879,0.0,46500085.173614848,963113651.9999994,0.0,545953921.3186814,257945336.4141278,3576540.0971315808,16752918.311933067,776119586.5114448,405959069.4766542,174033360.00000004,196127157.03479067,181209340.22834058,0.0,1051785927.4827888,145000416.07109986,43696269.53573437,316648074.1917903,130912486.55283198 
 11/15  14:00:00,1801145003.845347,0.0,36529568.15540527,963113651.9999994,0.0,524349514.9186813,257396975.6598642,3085116.7570342065,16670176.354362393,844216040.5137937,557222268.7587497,87016680.00000002,199977091.75504384,143204495.18124087,0.0,975317023.907641,150040430.6587198,43592292.921448629,434634328.3199892,104604811.90820574 
 11/15  15:00:00,1815373327.618396,0.0,48940645.61406791,963113651.9999994,0.0,524349514.9186813,258547526.66193707,3721763.439597848,16700224.984112343,687087340.4013888,434993961.6494968,87016680.00000002,165076698.75189189,190594298.2227878,0.0,1008335586.9152013,122325061.01996492,43397446.15092465,339295290.0866075,141403379.4805563 
 11/15  16:00:00,1787462100.0203865,0.0,48885339.65492544,963113651.9999994,0.0,496207971.0593406,259122681.87387426,3618523.1542391565,16513932.27800736,546430135.0458562,363653730.0644666,17403336.0,165373068.98138977,190612802.6867718,0.0,1126225685.0613776,127363928.79964663,42373089.09199983,283649909.45028397,137780606.34930585 
 11/15  17:00:00,1789301517.1337696,0.0,22674910.451249236,963113651.9999994,52497600.0,478868630.4,254593952.7043239,2049030.5734991374,15503741.004697159,296656013.668154,148003119.17779658,17403336.0,131249558.49035746,89433459.18733272,0.0,1360625162.7927514,103554018.15223241,37213905.73773034,115518607.92428856,56859296.34711958 
 11/15  18:00:00,1507083276.012809,0.0,3432890.422926659,963113651.9999994,78746400.0,191659478.4,254313066.00440527,524039.0984287253,15293750.087049336,695109699.798235,546456333.0096723,17403336.0,131250030.7885627,13690026.501912788,0.0,1144819814.9160727,103553363.33724268,36713865.049327749,428515380.7727691,6209599.308787891 
 11/15  19:00:00,1503289786.8599835,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,352904.9721103917,15104285.483469069,1145471079.987015,996327033.6006467,17403336.0,131740710.38636837,0.0,0.0,1108888855.8237844,114890585.3406419,36687554.070506978,765434182.9768667,0.0 
 11/15  20:00:00,1504803019.3300224,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,432015.3462785763,16538407.579339598,1476659429.3973556,1395155299.016722,17403336.0,64100794.380633559,0.0,0.0,1075605076.4010368,31494588.644303834,43434747.811669308,1056626547.037899,0.0 
 11/15  21:00:00,1504742570.0503627,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,320475.91922551728,16589497.726732934,1250621363.75941,1201170668.9292334,17403336.0,32047358.83017656,0.0,0.0,1056357179.2279036,27715230.847505846,43350385.00241886,925026710.6856873,0.0 
 11/15  22:00:00,472210442.39916089,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,36795.49678875311,14550779.05837202,49445970.63068923,0.0,17403336.0,32042634.630689239,0.0,0.0,0.0,27715237.500554395,39204565.31592403,0.0,0.0 
 11/15  23:00:00,471364889.69118019,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,20110.45132113464,13721911.395858944,49318343.78852659,0.0,17403336.0,31915007.788526585,0.0,0.0,0.0,15117420.777699832,35942169.28250123,0.0,0.0 
 11/15  24:00:00,474774971.20077136,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,15011.263959660162,17137092.09281159,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,11338064.784336808,41172084.34948315,0.0,0.0 
 11/16  01:00:00,471366368.79603716,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8369.35698194423,13735131.595055115,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6319557.075476069,36783777.13458044,0.0,0.0 
 11/16  02:00:00,471148791.9869,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8440.541640074012,13517483.601259776,49226865.72610167,0.0,17403336.0,31823529.726101664,0.0,0.0,0.0,6319557.062094187,36700800.25511809,0.0,0.0 
 11/16  03:00:00,470957306.5826241,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8342.62918411665,13326096.109439826,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6319556.994434754,36418205.763888519,0.0,0.0 
 11/16  04:00:00,470882140.2886548,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8338.267030974717,13250934.17762369,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6319557.079507757,36183390.18389512,0.0,0.0 
 11/16  05:00:00,472344256.00061669,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8409.77439405019,14712978.382222522,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6319557.072343716,42586230.5368474,0.0,0.0 
 11/16  06:00:00,472074011.5733526,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8406.09751673944,14442737.631835707,49226841.93086077,0.0,17403336.0,31823505.930860774,0.0,0.0,0.0,6319557.002143052,41945395.96530028,0.0,0.0 
 11/16  07:00:00,706243404.3776937,0.0,0.0,189733389.44400008,52497600.0,191659478.4,254313066.00440527,4371279.195133492,13668591.334155051,5549741071.909871,5532265735.909871,17403336.0,72000.0,0.0,847416543.0751252,100856301.5861437,6319557.080179436,38714956.85022945,4111667862.5190775,0.0 
 11/16  08:00:00,1425967003.2550119,0.0,2432.6790239491849,963113651.9999994,0.0,191659478.4,254313066.00440527,2132501.4555786766,14745872.716005046,4372682553.477028,4258008187.3737137,17403336.0,97271030.10331315,0.0,105734285.85308157,263504014.26266784,67410398.5125202,38451742.30907023,3253023588.0481016,18357.84608394421 
 11/16  09:00:00,1758315006.1744068,0.0,6831.994347627921,963113651.9999994,0.0,524349514.9186813,254313066.00440527,1286944.9815985207,15244996.275374549,3214523986.071807,2986029009.4856088,130525020.0,97969956.58619887,0.0,0.0,729788313.7687211,88615154.90997657,40372597.8161397,2290049633.043797,48333.21776859525 
 11/16  10:00:00,1759272657.5407749,0.0,9501.499227617524,963113651.9999994,0.0,524349514.9186813,255311314.96145118,759505.6811549396,15729168.480260432,2400244167.332951,2104683437.8899892,130525020.0,165035709.44296194,0.0,0.0,833166515.9888857,121476674.76661602,41869820.78277361,1636464671.252698,59422.90560332638 
 11/16  11:00:00,1781447527.268826,0.0,6147.240493918543,963113651.9999994,0.0,545953921.3186814,255950616.3498453,522034.15076939229,15901156.209036462,2028433294.6707004,1689143205.8891197,174033360.00000004,165256728.78158079,0.0,0.0,875290447.7957454,125268629.08326473,42197724.2092081,1316115092.0636309,36857.31580974384 
 11/16  12:00:00,1786090821.1060203,0.0,0.0,963113651.9999994,0.0,545953921.3186814,257306673.2968916,509049.37186992345,19207525.118577538,1836107720.233736,1496191007.179182,174033360.00000004,165883353.0545541,0.0,0.0,1018626508.9802499,136643455.6391058,46157919.82613053,1160667249.457923,0.0 
 11/16  13:00:00,1786515428.6106044,0.0,0.0,963113651.9999994,0.0,545953921.3186814,261057796.47778226,385177.94921467246,16004880.864926089,1572076226.8217164,1198386354.9600886,174033360.00000004,199656511.86162768,0.0,0.0,1118498562.051614,145491904.50618566,41959807.752391587,934124890.2785714,0.0 
 11/16  14:00:00,1768280742.425315,0.0,0.0,963113651.9999994,0.0,524349514.9186813,264301355.2960269,286114.838215659,16230105.372391383,1376380721.5837146,1089390795.243233,87016680.00000002,199973246.34048153,0.0,0.0,1107301909.9328225,150547471.21519796,42826415.246406819,852368474.2768595,0.0 
 11/16  15:00:00,1764317712.543221,0.0,0.0,963113651.9999994,0.0,524349514.9186813,260385535.7670097,340843.36794138888,16128166.489588738,1500896032.6489268,1281778347.3884555,87016680.00000002,132101005.26047132,0.0,0.0,1037386822.9770541,122740710.88060126,42707476.483421619,995955815.4502331,0.0 
 11/16  16:00:00,1734434287.422153,0.0,0.0,963113651.9999994,0.0,496207971.0593406,258750614.8568653,581524.2386189653,15780525.26732812,1716507975.842979,1533712448.0169464,17403336.0,165392191.82603289,0.0,0.0,1139635137.3970276,127796473.799601,41569993.89145058,1169626949.9643763,0.0 
 11/16  17:00:00,1764516912.907242,0.0,0.0,963113651.9999994,52497600.0,478868630.4,254574130.0076704,609838.5751579681,14853061.924414058,1429481056.4621635,1271848546.410952,17403336.0,140229174.0512113,0.0,0.0,1360352650.8681646,103924430.6029947,36374208.1810521,967684889.8006811,0.0 
 11/16  18:00:00,1503298398.347243,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,735417.8100630638,14730384.132775808,1903027747.7360779,1730529263.9429348,17403336.0,155095147.79314304,0.0,0.0,1106127438.1909912,103923962.6911556,35946447.35853709,1320996917.8341394,0.0 
 11/16  19:00:00,1503368528.0407565,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,843758.9060569975,14692172.73029506,2025231692.8838258,1876060449.3570176,17403336.0,131767907.52680862,0.0,0.0,1079356147.6300727,115298612.03460408,35927752.25420492,1433156473.94249,0.0 
 11/16  20:00:00,1504846892.9830223,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,806534.444531405,16207762.134086492,2050857143.5079096,2001365948.5180906,17403336.0,32087858.989818988,0.0,0.0,1052287497.318423,31597734.40211384,42513593.303661059,1527830516.0410529,0.0 
 11/16  21:00:00,1504784378.1523987,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,853899.2178433451,16097882.530150738,2189643187.837775,2108214726.8684717,17403336.0,64025124.96930361,0.0,960785.1270769955,1018740074.369066,27806023.092256987,42136033.19034968,1611129378.520653,0.0 
 11/16  22:00:00,471530003.0338409,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,36867.37277118727,13870267.817069598,49445600.81718162,0.0,17403336.0,32042264.817181618,0.0,0.0,0.0,27806036.39504295,38076732.1814672,0.0,0.0 
 11/16  23:00:00,470665611.30315425,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,20035.836042875282,13022707.623111247,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,15166934.619888362,34997915.65840538,0.0,0.0 
 11/16  24:00:00,474280320.2927113,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,15112.322508426114,16642340.126202792,49280424.268559399,0.0,17403336.0,31877088.26855939,0.0,0.0,0.0,11375201.650951697,40332552.894418317,0.0,0.0 
 11/17  01:00:00,470713107.9425646,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8337.425692635814,13081902.672871838,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6340178.804040128,35828798.82139269,0.0,0.0 
 11/17  02:00:00,470676666.9396676,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8403.607527206661,13045395.48814022,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6340178.801040808,35863616.471612017,0.0,0.0 
 11/17  03:00:00,470648104.6683163,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8428.962177830337,13016807.862138339,49227178.327003877,0.0,17403336.0,31823842.327003875,0.0,0.0,0.0,6340178.743031295,35806469.02366786,0.0,0.0 
 11/17  04:00:00,470550448.9949118,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8333.200543592253,12919247.950368084,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6340178.772317626,35680976.17220895,0.0,0.0 
 11/17  05:00:00,478098885.8334383,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,8366.092568468459,20467651.89686966,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,6340178.804999672,68192205.87292223,0.0,0.0 
 11/17  06:00:00,480766427.3116243,0.0,0.0,189733389.44400008,78746400.0,189143078.4,3966143.9638591448,15657.487070853938,19161758.01669417,53050310.02655695,3822993.9222051345,17403336.0,31823980.10435181,0.0,2364559.463360895,47686073.145262319,6340178.802664195,62852296.34636828,4149674.963085633,0.0 
 11/17  07:00:00,710444647.5696025,0.0,0.0,189733389.44400008,52497600.0,191659478.4,254313066.00440527,6324753.058553938,15916360.662643359,6444289966.683052,6426814630.683052,17403336.0,72000.0,0.0,1157566721.5854762,97315507.77755006,6340178.738353713,48821408.1697525,4808978657.684826,0.0 
 11/17  08:00:00,1426456546.3077808,0.0,4213.333135513114,963113651.9999994,0.0,191659478.4,254313066.00440527,2803354.5071334659,14562782.06310761,4995433340.751089,4880758874.566939,17403336.0,97271130.1841494,0.0,211070481.52633108,155914565.2912341,67649019.06618345,37991019.13938061,3738513575.544138,33880.15770860451 
 11/17  09:00:00,1758650810.2496899,0.0,6417.652715088445,963113651.9999994,0.0,524349514.9186813,254313066.00440527,1896584.5108279824,14971575.1630605,4003531720.4457609,3775022128.834448,130525020.0,97984571.61131276,0.0,1392978.820111742,631356961.7742313,88920083.52244973,39877650.02442645,2872538493.1556169,48324.39384343419 
 11/17  10:00:00,1758624709.05984,0.0,7647.359373952303,963113651.9999994,0.0,524349514.9186813,254313066.00440527,1551021.412768813,15289807.364610838,3586008860.012413,3290425233.208691,130525020.0,165058606.8037221,0.0,0.0,697302333.1108022,121888839.78268254,41103171.48623137,2531810276.9292809,54217.595668753245 
 11/17  11:00:00,1780799017.4673949,0.0,5851.681987661777,963113651.9999994,0.0,545953921.3186814,255071446.95468629,1143444.8491243798,15510700.662915394,3042205092.23774,2702884097.4073259,174033360.00000004,165287634.8304148,0.0,0.0,776060972.6618325,125692737.38836575,41483103.29284865,2088710661.035308,39864.86626367345 
 11/17  12:00:00,1783759041.8279362,0.0,0.0,963113651.9999994,0.0,545953921.3186814,254726205.34608386,956221.8845483472,19009041.278623225,2655908687.0085608,2315959038.6669876,174033360.00000004,165916288.3415729,0.0,0.0,881423999.3767576,137105015.3692526,45620126.49125542,1786394439.6916795,0.0 
 11/17  13:00:00,1780743460.6201425,0.0,0.0,963113651.9999994,0.0,545953921.3186814,255080430.3899305,1101247.4668759339,15494209.444655445,2870017262.090984,2496307589.9090445,174033360.00000004,199676312.1819395,0.0,0.0,907645893.9521275,145982273.3471199,41234786.131630379,1909886439.5462478,0.0 
 11/17  14:00:00,1759166675.0183738,0.0,0.0,963113651.9999994,0.0,524349514.9186813,254897515.65903149,1250937.5594861408,15555054.881175247,3089838816.2209188,2802823729.107355,87016680.00000002,199998407.1135641,0.0,0.0,824290434.6281978,151054273.99004806,41976986.50457002,2143843197.4318517,0.0 
 11/17  15:00:00,1759499598.8958965,0.0,0.0,963113651.9999994,0.0,524349514.9186813,255245360.19855536,1270948.3093862804,15520123.469274106,3073720705.5418398,2854588673.5280115,87016680.00000002,132115352.01382837,0.0,0.0,840442336.1238518,123156322.39475784,41886047.66110568,2186840474.339919,0.0 
 11/17  16:00:00,1730648903.918453,0.0,0.0,963113651.9999994,0.0,496207971.0593406,254746497.6375807,1253818.4941869104,15326964.72734489,2845132126.2885277,2662315060.966425,17403336.0,165413729.32210196,0.0,0.0,966007769.3151682,128228766.25300566,40746639.25119913,2041166779.352878,0.0 
 11/17  17:00:00,1764500395.790774,0.0,0.0,963113651.9999994,52497600.0,478868630.4,254313066.00440527,1252705.912954114,14454741.473414949,2407250500.3215906,2258554656.3689906,17403336.0,131292507.95260006,0.0,0.0,1234324378.6372724,104294902.39882967,35542353.49029518,1731219619.8221753,0.0 
 11/17  18:00:00,1503485498.4676972,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,1235626.8280463515,14417275.235246586,2646979343.484252,2465500652.45998,17403336.0,164075355.0242721,0.0,0.0,989342196.2550713,104295136.31001139,35191267.09478261,1891983146.531609,0.0 
 11/17  19:00:00,1503525835.3158305,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,1276794.8330540076,14416444.078372159,2658636541.2395327,2509447176.827797,17403336.0,131786028.41173536,0.0,136101.02966309095,974026345.3475733,115706055.25286305,35222901.943949479,1916975213.0709275,0.0 
 11/17  20:00:00,1503588991.0250834,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,1440204.3106115317,14316190.310067449,2936041248.3282268,2886548887.4079039,17403336.0,32089024.920323343,0.0,2730080.5574612298,943117689.7721741,31700844.675885906,35177210.569628719,2191027962.441234,0.0 
 11/17  21:00:00,1503675493.8505727,0.0,0.0,963113651.9999994,78746400.0,191659478.4,254313066.00440527,1607595.791031576,14235301.655136764,3192174851.685053,3110744125.844096,17403336.0,64027389.840956818,0.0,19106460.968189334,919802378.7452123,27896760.48765544,35023671.492565009,2370628755.8788106,0.0 
 11/17  22:00:00,470020495.5881088,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,36893.94367028492,12360733.800438403,49452086.52493351,0.0,17403336.0,32048750.52493351,0.0,0.0,0.0,27896767.421998826,32486359.3357896,0.0,0.0 
 11/17  23:00:00,470287917.73913899,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,20062.409725515045,12644987.485413365,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,15216426.989479373,34298664.95250125,0.0,0.0 
 11/17  24:00:00,474053432.5467637,0.0,0.0,189733389.44400008,78746400.0,189143078.4,0.0,15117.118940144996,16415447.583823465,49279546.33971229,0.0,17403336.0,31876210.33971229,0.0,0.0,0.0,11412320.510950463,39636429.239173728,0.0,0.0 
 11/18  01:00:00,474355876.44618907,0.0,0.0,189733389.44400008,78746400.0,189143078.4,3966143.9638591448,11877.972946789314,12754986.665382982,20624613.76671993,3149277.766719927,17403336.0,72000.0,0.0,2193319.97218595,48948019.01797992,3816470.7617202356,35042375.230563279,3973342.84744991,0.0 
 11/18  02:00:00,474358821.7513543,0.0,0.0,189733389.44400008,78746400.0,189143078.4,3966143.9638591448,12316.688152899094,12757493.2553421,20847926.32473416,3372590.324734161,17403336.0,72000.0,0.0,2427490.7772017137,47017970.011137139,3816470.7617248699,35053079.56380512,4208146.80312362,0.0 
 11/18  03:00:00,475658337.3664064,0.0,0.0,189733389.44400008,78746400.0,189143078.4,5288191.951812193,17087.586833254536,12730189.98376078,23103923.879931168,5628587.879931165,17403336.0,72000.0,0.0,4231181.828086457,60832017.58836404,3816470.7614886735,35022152.48175705,6608786.5966284,0.0 
 11/18  04:00:00,478612035.5224675,0.0,0.0,189733389.44400008,78746400.0,189143078.4,8261546.529674678,26195.197019800406,12701425.951772886,59271420.22754514,10070504.154765424,17403336.0,31797580.072779735,0.0,6739750.160516491,88572385.13863573,3816470.7614215037,34945145.41341341,12028971.76120418,0.0 
 11/18  05:00:00,489642161.9655732,0.0,0.0,189733389.44400008,78746400.0,189143078.4,17751160.71751338,63975.68486369954,14204157.719196035,46839945.086364228,29364609.08636422,17403336.0,72000.0,0.0,16368372.607280069,178228290.93333168,3816470.761954787,41453635.08494368,33265182.793730834,0.0 
 11/18  06:00:00,488354254.3775012,0.0,0.0,189733389.44400008,78746400.0,189143078.4,16580614.952326192,74607.52270300538,14076164.058471915,54222912.27734747,36747576.27734746,17403336.0,72000.0,0.0,20539435.069947654,157051563.77474738,3816470.7620899647,40971064.55725164,38319025.92865335,0.0 
 11/18  07:00:00,463391740.45464977,0.0,0.0,189733389.44400008,52497600.0,189143078.4,17751160.71751338,95366.58950751601,14171145.303628779,67972923.34001903,50497587.340019028,17403336.0,72000.0,0.0,25628553.03783288,156486042.1841986,3816470.7620825825,42116740.91691301,49212405.07219684,0.0 
 11/18  08:00:00,397928759.5785539,0.0,0.0,189733389.44400008,0.0,189143078.4,5288191.951812193,14522.552725651796,13749577.230015947,22943319.17184447,5467983.171844473,17403336.0,72000.0,0.0,3124264.5017075606,54888109.29917686,3816470.7616278009,40659868.140935938,5499122.350149047,0.0 
 11/18  09:00:00,397959412.19250157,0.0,0.0,189733389.44400008,0.0,189143078.4,5288191.951812193,14521.645650492577,13780230.751038691,22959474.132366968,5484138.132366968,17403336.0,72000.0,0.0,3107726.512531375,55173262.20752671,3816470.7610501239,40833601.93378655,5482236.689583403,0.0 
 11/18  10:00:00,396762971.46234896,0.0,0.0,189733389.44400008,0.0,189143078.4,3966143.9638591448,15418.164666299677,13904941.489823427,53332059.58081751,4104339.058261385,17403336.0,31824384.522556124,0.0,2297422.7266658328,41667869.07557578,6360784.554344104,41415997.10636395,4078615.9608315865,0.0 
 11/18  11:00:00,396139336.5879779,0.0,0.0,189733389.44400008,0.0,189143078.4,3305119.9698826207,62399.01498321304,13895349.759111902,84971581.08124936,3216139.934614392,17403336.0,64352105.14663496,0.0,1774115.9003527254,35747805.87677055,43138292.991189669,40943129.44432627,3217674.7507695567,0.0 
 11/18  12:00:00,400133446.44297948,0.0,0.0,189733389.44400008,0.0,189143078.4,3966143.9638591448,31364.438959680156,17259470.19616053,21033456.415483856,3558120.415483857,17403336.0,72000.0,0.0,1810376.8704932472,45300227.35392174,19232917.543297154,43826183.91992693,3590937.691433143,0.0 
 11/18  13:00:00,392801378.83109107,0.0,0.0,189733389.44400008,0.0,189143078.4,0.0,25354.883956236892,13899556.103134703,49362821.40944534,0.0,17403336.0,31959485.409445336,0.0,0.0,0.0,19232914.242696059,39945674.95552553,0.0,0.0 
 11/18  14:00:00,393065880.6670044,0.0,0.0,189733389.44400008,0.0,189143078.4,0.0,22058.262874686163,14167354.560129594,49336352.83443955,0.0,17403336.0,31933016.834439555,0.0,0.0,0.0,16688603.154142714,41476179.21655817,0.0,0.0 
 11/18  15:00:00,393146437.2853472,0.0,0.0,189733389.44400008,0.0,189143078.4,0.0,22036.60103389596,14247932.840313264,49335154.05104657,0.0,17403336.0,31931818.05104657,0.0,0.0,0.0,16688607.03235891,41922561.80616191,0.0,0.0 
 11/18  16:00:00,393036494.42671576,0.0,0.0,189733389.44400008,0.0,189143078.4,0.0,21947.780616950167,14138078.80209862,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,16688602.508095926,41304226.574455659,0.0,0.0 
 11/18  17:00:00,447958366.2310932,0.0,0.0,189733389.44400008,52497600.0,189143078.4,3305119.9698826207,10273.636953075305,13268904.780257455,20554602.447774475,3079266.4477744747,17403336.0,72000.0,0.0,1636531.493179134,38185555.605371277,3816470.761197217,36945853.89907996,3079465.2773408649,195.64448569396044 
 11/18  18:00:00,474700702.81074038,0.0,0.0,189733389.44400008,78746400.0,189143078.4,3966143.9638591448,12071.582178151011,13099619.420703005,53355954.99863241,4155254.4244740616,17403336.0,31797364.574158353,0.0,2286457.9399487546,43850158.248426709,3816470.760924776,36772125.227266918,4066042.2914662149,0.0 
 11/18  19:00:00,477293017.3862964,0.0,0.0,189733389.44400008,78746400.0,189143078.4,6610239.939765241,18757.43403467905,13041152.168496255,25680755.615581465,8205419.615581464,17403336.0,72000.0,0.0,4610338.422810714,70197531.77069985,3816470.759319105,36636904.11667873,7740974.11000854,0.0 
 11/18  20:00:00,479603864.69451788,0.0,0.0,189733389.44400008,78746400.0,189143078.4,7344985.035780999,18852.493161351802,14617159.32157543,25814960.41393076,8339624.413930761,17403336.0,72000.0,0.0,4315791.5925550139,76448592.95864563,3816470.7617163194,43128589.18379341,8026703.965666234,0.0 
 11/18  21:00:00,488618241.11022129,0.0,0.0,189733389.44400008,78746400.0,189143078.4,16445770.641453103,35810.07978686819,14513792.544981249,36257809.876754719,18782473.876754717,17403336.0,72000.0,0.0,9169799.714879735,169876725.50692735,3816470.762014495,42630851.013505879,17584702.43111162,0.0 
 11/18  22:00:00,486700704.1037273,0.0,0.0,189733389.44400008,78746400.0,189143078.4,15258566.964373146,198980.83142366733,13620288.463930378,175446162.04187117,60417291.240947578,17403336.0,97625534.8009236,0.0,26948693.280926926,124840690.1779529,77371409.92723835,38812574.523285347,50332379.53134334,0.0 
 11/18  23:00:00,512058921.8838668,0.0,0.0,189733389.44400008,78746400.0,189143078.4,41822522.00118044,178300.49396481255,12435231.544721462,137597212.5786297,120121876.5786297,17403336.0,72000.0,0.0,71429338.4197855,136674098.0330803,3816470.761811112,33765374.41387841,93071957.1931117,0.0 
 11/18  24:00:00,516195332.62567886,0.0,0.0,189733389.44400008,78746400.0,189143078.4,42488068.396506588,178976.3533009145,15905420.031871153,174139611.29660998,124938747.27564407,17403336.0,31797528.02096591,0.0,77192011.32454318,101219255.4324026,3816470.7618849726,37361907.048936057,92213375.77211984,0.0 
 11/19  01:00:00,535982615.4383377,0.0,0.0,189733389.44400008,78746400.0,189143078.4,65748073.62884521,330204.14877354659,12281469.816718877,238880044.75497116,221404708.75497116,17403336.0,72000.0,0.0,132145695.06316167,113742762.79184953,3828821.0153781289,33501010.24392332,148191491.05969645,206.24983597678603 
 11/19  02:00:00,534483574.8131416,0.0,0.0,189733389.44400008,78746400.0,189143078.4,64315871.27360336,329328.8747220709,12215506.820816124,250756096.25344683,233280760.25344683,17403336.0,72000.0,0.0,150242741.34598137,76676556.48886472,3828821.016499835,33336548.259197594,160284356.6667956,0.0 
 11/19  03:00:00,535080224.1967139,0.0,0.0,189733389.44400008,78746400.0,189143078.4,64762881.23189459,442013.02181491666,12252462.09900432,298992875.7050511,281517539.7050511,17403336.0,72000.0,0.0,161047231.909168,83850391.37715975,3828821.016464596,33262083.253081737,196948695.88504727,0.0 
 11/19  04:00:00,534623690.4921204,0.0,0.0,189733389.44400008,78746400.0,189143078.4,64379553.25193674,393159.3234518584,12228110.072731711,283668608.1968811,266193272.19688113,17403336.0,72000.0,0.0,161987491.99222548,55625894.35533729,3828821.016470636,33201475.06205891,191138988.74705277,0.0 
 11/19  05:00:00,541127666.728061,0.0,0.0,189733389.44400008,78746400.0,189143078.4,69179387.38998065,580450.1017152548,13744961.392364975,416572296.3718484,367371240.6911557,17403336.0,31797719.68069273,0.0,210380081.7488376,65314880.64295831,3828821.016230317,39684772.32076064,258132345.87300397,0.0 
