Date/Time,SWHSYS1 WATER HEATER:Water Heater Heating Energy [J](Hourly),ATTIC:Zone Thermostat Heating Setpoint Temperature [C](Hourly),ATTIC:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_ZN:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_1:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_2:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_3:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Heating Setpoint Temperature [C](Hourly),PERIMETER_ZN_4:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly),PSZ-AC:5:Air System Total Heating Energy [J](Hourly),PSZ-AC:5:Air System Total Cooling Energy [J](Hourly) 
 01/03  06:00:00,1247309.9453870664,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,27900784.949551979,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,6438463.116257434,0.000014538461538461542,13834816.939415398,12163731.14694548,1671085.7924699183,15226049.43324887,0.0,133090.95058301744,9730984.917556383,0.0,0.0,0.0,4395138.790023161,0.0,3726515.940960805,0.0,4272321.838360236,0.0,3775471.4644696505,0.0 
 01/03  07:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,31485588.77280579,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,82868325.94082839,82796325.94082839,72000.0,74526903.32119535,0.0,116454.58176014028,66237060.75266272,0.0,11708351.58695738,0.0,19651419.70797396,0.0,12578159.858602297,0.0,19656778.61394672,0.0,12665617.92469247,0.0 
 01/03  08:00:00,1247312.1304627313,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,32016478.00224579,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,10023266.939511246,0.000014538461538461542,84062563.7001226,82391475.10632535,1671088.5937972579,47373667.176812019,0.0,316091.00763466648,65913180.08506027,0.0,14026617.757565992,0.0,19029308.689942916,0.0,11863878.537259072,0.0,18999235.732208253,0.0,12017406.307594208,0.0 
 01/03  09:00:00,1247441.9422421333,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,51060973.71893843,49389718.70285544,1671255.0160829975,21393121.493467839,1173565.5425866966,582272.9088007013,39511774.96228436,0.0,7445307.495892272,0.0,12753172.572288748,0.0,8062133.1108941989,0.0,12944423.522200158,0.0,8330005.200519333,0.0 
 01/03  10:00:00,1247521.5323205356,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,41686855.71316588,40015498.660404618,1671357.052761263,14887640.480081013,2703415.0194987419,632182.0152693329,32012398.928323695,0.0,6037676.060319444,0.0,10715704.615956027,0.0,6906333.376473531,0.0,11169993.12269827,0.0,7205958.692387228,0.0 
 01/03  11:00:00,2494849.695989035,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,37269351.10485774,33998884.9032867,3270466.2015710475,11126952.959476032,3414464.758708314,648818.3840922102,27199107.92262936,0.0,5226754.63691345,0.0,9368077.72414257,0.0,6209492.801139847,0.0,9974860.258249712,0.0,6443189.441694727,0.0 
 01/03  12:00:00,1247445.1988062568,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,31126869.69322816,29455610.50214003,1671259.1910881284,8630321.235547886,3900976.87104292,781909.3346752273,23564488.401712028,0.0,4549498.369668221,0.0,8421477.012125399,0.0,5730991.023097009,0.0,9038552.238006596,0.0,5847236.698325784,0.0 
 01/03  13:00:00,1247587.519478244,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,58125222.90912577,0.0,0.0,32261801.53248001,0.0,15840154.437120002,10023266.939511246,0.000014538461538461542,32324252.522613396,30652810.872493823,1671441.650119576,9512437.143708494,3190752.9019674879,948273.0229039993,24522248.697995057,0.0,5073820.964810803,0.0,8555055.293975018,0.0,5835901.6154808909,0.0,9188423.516026056,0.0,5892314.2472133,0.0 
 01/03  14:00:00,1247473.8513596934,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,25045875.151922127,23374579.2274693,1671295.924452829,5410605.945565783,4667104.279229578,898363.9164353678,18699663.38197544,0.0,3526098.297672938,0.0,7216263.427241092,0.0,5068044.09069133,0.0,7894741.593136472,0.0,5017782.912744619,0.0 
 01/03  15:00:00,1247441.3892460017,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,23431267.27576887,21760012.96864218,1671254.3071266865,4475506.690335359,5024018.50723772,565636.5399778242,17408010.374913746,0.0,3169506.543649536,0.0,7008819.758217665,0.0,4899064.150900887,0.0,7595002.531891806,0.0,4758884.329764829,0.0 
 01/03  16:00:00,1247468.1962852437,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,22476963.53933994,20805674.864848716,1671288.6744912286,3999695.105397322,5311785.015438427,549000.1711549469,16644539.891878974,0.0,2881813.9450633095,0.0,6964550.520857945,0.0,4804710.625021534,0.0,7411271.297923293,0.0,4605460.442523874,0.0 
 01/03  17:00:00,2495127.4404623808,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,66743642.21376578,0.0,0.0,32261801.53248001,6638400.0,17820173.74176,10023266.939511246,0.000014538461538461542,23980662.510415496,20709840.232760148,3270822.2776553488,4201657.924462756,5592762.1735852709,732000.2282065961,16567872.186208116,0.0,2600711.530436138,0.0,7152936.515196663,0.0,4795639.803602079,0.0,7370812.438821078,0.0,4671038.837663221,0.0 
 01/03  18:00:00,1247423.1954686165,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,47804186.5363258,0.0,0.0,17923223.073600007,9957600.0,9900096.523200002,10023266.939511246,0.000014538461538461542,38546552.141349058,36875321.15914737,1671230.9822016864,13547614.94360321,2006413.4401365512,432545.58939480668,29500256.927317896,0.0,6188865.090175748,0.0,10141801.882396544,0.0,6504782.040901736,0.0,10216656.52183931,0.0,6471418.331515728,0.0 
 01/03  19:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,38654878.00224579,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,45468842.16719936,45396842.16719936,72000.0,18647627.466825159,283542.2059467212,349363.74528042078,36317473.733759488,0.0,7908106.366414747,0.0,11746426.036455168,0.0,7464709.720447646,0.0,11775171.791342549,0.0,7446326.758610145,0.0 
 01/03  20:00:00,1247379.5004703096,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,38654878.00224579,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,49560192.610407669,47889017.64640038,1671174.964007289,20353610.67829672,0.0,249545.53234315775,38311214.117120299,0.0,8344037.6336209899,0.0,12245157.33936972,0.0,7761016.199914,0.0,12240381.422473999,0.0,7743888.461252211,0.0 
 01/03  21:00:00,1247334.825473917,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,52581711.32782289,50910593.6383946,1671117.6894282846,22763966.262049397,0.0,282818.2699889121,40728474.910715688,0.0,8918206.6037481,0.0,12835291.257429006,0.0,8101630.04035306,0.0,12803414.859554515,0.0,8093199.089141732,0.0 
 01/03  22:00:00,1247304.3213877627,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,54284280.520803797,52613201.93845628,1671078.5823475132,24123159.984861029,0.0,133090.95058301747,42090561.55076502,0.0,9236257.255050146,0.0,13179499.136247248,0.0,8286497.212280235,0.0,13112535.452180144,0.0,8299039.434518192,0.0 
 01/03  23:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83181.84411438593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/03  24:00:00,1247293.5628076578,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,20241108.623250035,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,571109.0973154898,0.000014538461538461542,1985437.9897758628,314373.20022512556,1671064.7895507373,664721.2837430287,0.0,83181.84411438593,251498.5601801005,0.0,0.0,0.0,0.0,0.0,410219.74804699557,0.0,0.0,0.0,412387.90944859306,0.0 
 01/04  01:00:00,1247297.9617873659,0.0,0.0,15.600000000000002,26.700000000000008,15.600000000000002,26.700000000000008,15.600000000000002,26.700000000000008,15.600000000000002,26.700000000000008,15.600000000000002,26.700000000000008,25038797.974556857,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,5368798.448622314,0.000014538461538461542,5664025.164052616,3992954.734888422,1671070.4291641939,8081813.895838594,0.0,83350.90273034208,3194363.787910738,0.0,0.0,0.0,2309988.434895916,0.0,2278010.8999870216,0.0,1689519.7259659274,0.0,2285643.175684213,0.0 
 01/04  02:00:00,0.0,0.0,0.0,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,15.599999999999996,26.7,25537353.544876487,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,5867354.018941944,0.000014538461538461542,8833416.138823972,8761416.138823972,72000.0,12196760.14132728,0.0,83350.90273034208,7009132.9110591779,0.0,0.0,0.0,3818779.6945850795,0.0,2591655.3642057499,0.0,3869216.103135297,0.0,2596835.768075045,0.0 
 01/04  03:00:00,1247318.986602887,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,25391879.116255978,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,5721879.590321437,0.000014538461538461542,12842661.9915655,11171564.608007241,1671097.383558259,14161815.082940935,0.0,83350.90273034208,8937251.686405793,0.0,0.0,0.0,4178864.5440242218,0.0,3451264.6324680319,0.0,3575778.5878031698,0.0,3453223.512431841,0.0 
 01/04  04:00:00,1247326.0180582852,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,25537353.544876487,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,5867354.018941944,0.000014538461538461542,16931472.31822823,15260365.920149986,1671106.3980782419,17259862.916577709,0.0,83350.90273034208,12208292.736119992,0.0,0.0,0.0,5459387.749844749,0.0,3485566.9218705089,0.0,5643416.320485414,0.0,3487275.7628612748,0.0 
 01/04  05:00:00,0.0,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,25391879.116255978,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,5721879.590321437,0.000014538461538461542,16634107.857855764,16562107.857855764,72000.0,18388560.30331965,0.0,83350.90273034208,13249686.28628461,0.0,0.0,0.0,5532122.731349163,0.0,4341053.418706786,0.0,4753854.611087432,0.0,4344535.115462746,0.0 
 01/04  06:00:00,1247343.6085111737,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,27329675.852236488,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,5867354.018941944,0.000014538461538461542,20856049.08839401,19184920.13886943,1671128.9495245773,20265333.66534839,0.0,133361.44436854727,15347936.111095548,0.0,0.0,0.0,6427473.723168459,0.0,4015793.3633928748,0.0,6747077.98638453,0.0,4024945.0570916377,0.0 
 01/04  07:00:00,1247317.7735088447,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,31485588.77280579,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,87855027.50813374,86183931.67979555,1671095.8283381989,77212616.3516597,0.0,116691.26382247891,68947145.34383644,0.0,12519287.025800163,0.0,20262497.890897979,0.0,13002376.281400826,0.0,20153301.56875575,0.0,13032949.51649198,0.0 
 01/04  08:00:00,1247324.7318044932,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,32016478.00224579,0.0,0.0,10753933.844160002,3319200.0,7920077.218560001,10023266.939511246,0.000014538461538461542,85439403.15294443,83768298.40387906,1671104.7490653627,49040591.57915613,0.0,316733.4303752998,67014638.723103258,0.0,14317170.80178827,0.0,19289182.73021309,0.0,12088844.066359319,0.0,19154463.65645297,0.0,12188244.407800205,0.0 
 01/04  09:00:00,1247420.025923157,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,49835834.06140182,48164607.142644938,1671226.9187568858,21912313.587287845,943456.9416134032,583456.3191123944,38531685.714115958,0.0,7231173.658765882,0.0,12565895.788615108,0.0,7976085.06919103,0.0,12617798.173801512,0.0,8163999.963253101,0.0 
 01/04  10:00:00,1247524.8244080577,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,38278221.39063618,36606860.11732781,1671361.273308372,14900762.951734256,2541261.269520197,633466.8607505997,29285488.09386225,0.0,5349810.753891365,0.0,10235915.492088685,0.0,6583123.842191319,0.0,10391921.488636679,0.0,6747983.456565002,0.0 
 01/04  11:00:00,1247546.1249773673,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,32159855.132247986,30488466.551021577,1671388.581226408,10993687.826987703,3287975.8882801386,650137.041296668,24390773.240817265,0.0,4532933.062860118,0.0,8866843.938716766,0.0,5839008.399755506,0.0,9195656.660553303,0.0,5979598.11844261,0.0 
 01/04  12:00:00,1247481.2789245875,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,27698590.7978129,26027285.351016776,1671305.4467961237,8354645.148559443,3813914.1669933286,783498.4856652154,20821828.280813427,0.0,3888541.0434847229,0.0,7912418.10034417,0.0,5331541.927322409,0.0,8304479.94498942,0.0,5408114.204183512,0.0 
 01/04  13:00:00,2495081.478978386,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,58125222.90912577,0.0,0.0,32261801.53248001,0.0,15840154.437120002,10023266.939511246,0.000014538461538461542,30223692.97807759,26952929.624313877,3270763.3537637146,9035056.329726007,3119221.582056486,950200.2911258994,21562343.699451105,0.0,4397414.476462127,0.0,7973527.078896767,0.0,5389259.640525325,0.0,8406985.209426078,0.0,5418424.233651632,0.0 
 01/04  14:00:00,1247573.0985192483,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,21338821.773042635,19667398.610990704,1671423.162051931,4941927.146226,4609944.53801442,900189.7494876946,15733918.888792566,0.0,2835315.629055724,0.0,6710441.044406351,0.0,4597671.461871056,0.0,7058982.686819725,0.0,4554775.00615086,0.0 
 01/04  15:00:00,1247410.421631338,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,20211216.561073707,18540001.95528414,1671214.6057895665,4096216.1853570349,5007495.998913518,566786.1385663261,14832001.564227315,0.0,2533807.794662464,0.0,6581409.374540447,0.0,4492006.572045338,0.0,6859133.447778886,0.0,4388911.314711159,0.0 
 01/04  16:00:00,1247452.787394964,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,19883906.081211684,18212637.161343285,1671268.919868398,3898139.277215912,5318520.854200659,550115.9580202577,14570109.729074628,0.0,2297111.200002323,0.0,6662097.604792453,0.0,4471960.406296552,0.0,6805354.745705958,0.0,4356852.711788366,0.0 
 01/04  17:00:00,1247533.4555704115,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,66743642.21376578,0.0,0.0,32261801.53248001,6638400.0,17820173.74176,10023266.939511246,0.000014538461538461542,21978546.592218877,20307174.253522036,1671372.338696845,4654475.022442707,5543498.768356609,733487.9440270101,16245739.402817626,0.0,2404279.0211105968,0.0,7238385.283767805,0.0,4735932.987306504,0.0,7218624.02964961,0.0,4671785.020494143,0.0 
 01/04  18:00:00,1247419.8511275158,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,47804186.5363258,0.0,0.0,17923223.073600007,9957600.0,9900096.523200002,10023266.939511246,0.000014538461538461542,41337671.33314251,39666444.638478469,1671226.6946640469,14929947.56816221,1905621.385779663,433424.69419777879,31733155.710782768,0.0,6507913.0365571579,0.0,10855999.686321797,0.0,6845055.079688627,0.0,10702826.801844836,0.0,6844628.0458811619,0.0 
 01/04  19:00:00,1247309.3858028046,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,38654878.00224579,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,52561531.78618197,50890446.71111453,1671085.0750674424,20894211.21689657,169452.37083861029,350073.79146743656,40712357.36889163,0.0,8640495.605886549,0.0,13012144.487678003,0.0,8138449.125837629,0.0,12794229.769805173,0.0,8150305.319194794,0.0 
 01/04  20:00:00,1247364.2165545969,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,38654878.00224579,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,56195921.056660119,54524765.68705481,1671155.3696053047,23097916.63105628,0.0,250052.70819102619,43619812.54964385,0.0,9251341.929870069,0.0,13744311.97413975,0.0,8575929.630649522,0.0,13483492.3030585,0.0,8588003.651436694,0.0 
 01/04  21:00:00,1247337.176704601,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,58534399.05105587,56863278.34728492,1671120.703770947,25375386.011140966,0.0,283393.06928316308,45490622.67782795,0.0,9690903.798298637,0.0,14202310.133053227,0.0,8841507.96329498,0.0,13922994.911730184,0.0,8856172.810961618,0.0 
 01/04  22:00:00,0.0,0.0,0.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,21.0,24.0,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,58956143.565118,58884143.565118,72000.0,26872653.170513974,0.0,133361.44436854727,47107314.852094408,0.0,10063607.20049482,0.0,14598477.707631289,0.0,9071533.444282566,0.0,14302876.989848877,0.0,9094086.44934732,0.0 
 01/04  23:00:00,1247311.1713643396,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671087.3642066357,0.0,1671087.3642066357,0.0,0.0,83350.90273034208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 01/04  24:00:00,1247316.875215283,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,24285937.685122927,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,4615938.159188387,0.000014538461538461542,7909174.969015943,6238080.2923148949,1671094.676701048,8883580.39081306,0.0,83350.90273034208,4990464.233851917,0.0,0.0,0.0,2802545.605418302,0.0,2493853.1277338045,0.0,1810070.5168106196,0.0,2499933.1430775939,0.0 
 01/05  01:00:00,0.0,0.0,0.0,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,15.600000000000002,26.700000000000004,26108462.642191978,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,6438463.116257434,0.000014538461538461542,15459063.101143655,15387063.101143655,72000.0,18118857.13067008,0.0,83516.52808049132,12309650.480914923,0.0,0.0,0.0,5811574.937236929,0.0,4224728.043090636,0.0,4483885.063198161,0.0,4227925.553646647,0.0 
 01/05  02:00:00,1247293.698952488,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,24820770.018940487,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,5150770.493005947,0.000014538461538461542,19504916.940319148,17833851.976226979,1671064.964092169,18745444.35372949,0.0,83516.52808049132,14267081.580981583,0.0,0.0,0.0,6137785.459952412,0.0,4377341.083741842,0.0,4522469.840068471,0.0,4380255.690224882,0.0 
 01/05  03:00:00,1247322.4467696935,0.0,0.0,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,15.6,26.7,26108462.642191978,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,6438463.116257434,0.000014538461538461542,24392907.766333656,22721805.946746004,1671101.8195876517,23926383.586380446,0.0,83516.52808049132,18177444.757396804,0.0,0.0,0.0,7685355.112861555,0.0,5391666.23997993,0.0,6154133.309190188,0.0,5384753.211622624,0.0 
