Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 03/21  21:00:00,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,29511265.89763708,27840171.956072917,1671093.9415641644,9518572.807539983,1524497.8560107565,134657.693826217,22272137.564858337,0.0 
 03/21  22:00:00,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671031.3283943874,0.0,1671031.3283943874,0.0,0.0,84161.05864138564,0.0,0.0 
 03/21  23:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,84161.05864138564,0.0,0.0 
 03/21  24:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671024.6762116908,0.0,1671024.6762116908,0.0,0.0,84161.05864138562,0.0,0.0 
 03/22  01:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671017.8723110886,0.0,1671017.8723110886,0.0,0.0,84010.06967084175,0.0,0.0 
 03/22  02:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,84010.06967084177,0.0,0.0 
 03/22  03:00:00,20417649.194099595,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,747649.6681650512,0.000014538461538461542,1831568.3607992409,160557.3444861869,1671011.016313054,689096.070266247,0.0,84010.06967084175,128445.87558894952,0.0 
 03/22  04:00:00,24654453.105244478,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,4984453.579309937,0.000014538461538461542,5380552.206554811,3709481.53664216,1671070.6699126512,7472994.666467182,0.0,84010.06967084177,2967585.229313728,0.0 
 03/22  05:00:00,26976594.710537364,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,5514272.877242821,0.000014538461538461542,8199631.55318433,8127631.55318433,72000.0,11097092.787664928,0.0,134416.1114733468,6502105.242547464,0.0 
 03/22  06:00:00,29825988.77280579,0.0,0.0,3584644.614720001,8298000.0,7920077.218560001,10023266.939511246,0.000014538461538461542,70520020.865589,68848899.19355114,1671121.6720378579,63406828.76699694,0.0,117614.09753917848,55079119.35484093,0.0 
 03/22  07:00:00,28697278.00224579,0.0,0.0,10753933.844160002,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,66486299.75808737,64815091.57566139,1671208.1824259733,35817458.45163379,0.0,319238.26474919859,51852073.260529119,0.0 
 03/22  08:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511247,0.000014538461538461542,28333171.04332522,26661844.912213673,1671326.131111548,10595115.943480501,2773318.2835786559,588070.4876958921,21329475.929770937,0.0 
 03/22  09:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511247,0.000014538461538461542,13104744.982299308,11433351.784557943,1671393.1977413647,3364585.4585233198,5186338.201021622,638476.5294983974,9146681.427646354,0.0 
 03/22  10:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,5507689.627546852,3836299.555968879,1671390.071577974,495124.3917131998,6318133.827746885,655278.5434325658,3069039.6447751035,0.0 
 03/22  11:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511247,0.000014538461538461542,4605576.203437108,1334895.1684974568,3270681.0349396516,0.0,6910753.478812161,789694.6549059125,1067916.1347979655,0.0 
 03/22  12:00:00,58125222.90912577,0.0,0.0,32261801.53248001,0.0,15840154.437120002,10023266.939511246,0.000014538461538461542,3284466.152754365,1613021.2458694466,1671444.9068849185,0.0,5747181.668144893,957714.7942475961,1290416.9966955574,0.0 
 03/22  13:00:00,60150653.87640764,0.0,45411.66264186325,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671439.5248701294,0.0,1671439.5248701294,0.0,8412862.406019139,907308.752445091,0.0,241333.65266605703 
 03/22  14:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671197.2448972238,0.0,1671197.2448972238,0.0,8146485.72491928,571268.473761724,0.0,0.0 
 03/22  15:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671262.4533390322,0.0,1671262.4533390322,0.0,7845302.191241731,554466.4598275556,0.0,0.0 
 03/22  16:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671419.915645602,0.0,1671419.915645602,0.0,7980067.516918097,739288.6131034074,0.0,0.0 
 03/22  17:00:00,37846586.53632579,0.0,0.0,17923223.073600007,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,3570369.1970605507,1899085.531519219,1671283.665541332,10492.256843456196,4871160.653978618,436852.3622883771,1519268.4252153752,0.0 
 03/22  18:00:00,28697278.00224579,0.0,0.0,10753933.844160002,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,9836601.551897113,8165371.223613299,1671230.328283813,2277310.3519949328,3237841.9417087885,352842.2926175353,6532296.97889064,0.0 
 03/22  19:00:00,38654878.00224579,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,13465640.482971304,11794515.80684287,1671124.676128434,4296636.405151884,2920922.70336682,252030.20901252528,9435612.645474296,0.0 
 03/22  20:00:00,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,16927407.333174,15256348.114256278,1671059.2189177224,6175253.748971693,2077301.3268427905,285634.236880862,12205078.491405026,0.0 
 03/22  21:00:00,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,15765865.651082684,14094860.679239899,1671004.9718427826,6370809.395458833,1693910.2674372127,134416.1114733468,11275888.54339192,0.0 
 03/22  22:00:00,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,84010.06967084177,0.0,0.0 
 03/22  23:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1670987.694212738,0.0,1670987.694212738,0.0,0.0,84010.06967084175,0.0,0.0 
 03/22  24:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1670980.8224725249,0.0,1670980.8224725249,0.0,0.0,84010.06967084177,0.0,0.0 
 03/23  01:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83855.45222844488,0.0,0.0 
 03/23  02:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671080.8872260499,0.0,1671080.8872260499,0.0,0.0,83855.45222844489,0.0,0.0 
 03/23  03:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671074.1952214265,0.0,1671074.1952214265,0.0,0.0,83855.45222844489,0.0,0.0 
 03/23  04:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83855.45222844489,0.0,0.0 
 03/23  05:00:00,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671106.1897088937,0.0,1671106.1897088937,0.0,0.0,134168.72356551179,0.0,0.0 
 03/23  06:00:00,29825988.77280579,0.0,0.0,3584644.614720001,8298000.0,7920077.218560001,10023266.939511246,0.000014538461538461542,49980788.87727434,48309762.29244363,1671026.5848307126,46808507.98851023,0.0,117397.63311982286,38647809.833954919,0.0 
 03/23  07:00:00,28697278.00224579,0.0,0.0,10753933.844160002,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,47923261.8039321,46252202.675396058,1671059.128536044,26149835.820786124,0.0,318650.71846809049,37001762.140316847,0.0 
 03/23  08:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,18122718.52165693,16451496.171412006,1671222.3502449236,6213161.05736223,3576443.9287216749,586988.1655991142,13161196.937129604,0.0 
 03/23  09:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,10855403.946970983,9184036.714649888,1671367.2323210946,1298222.428009712,4013167.5087362,637301.4369361809,7347229.371719912,0.0 
 03/23  10:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511247,0.000014538461538461542,6125551.334868433,4454175.113751063,1671376.2211173708,15034.339234325489,6313834.666875063,654072.5273818702,3563340.0910008505,0.0 
 03/23  11:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,3637920.790506454,1966578.748515287,1671342.0419911673,0.0,7977539.607073378,788241.2509473818,1573262.9988122297,0.0 
 03/23  12:00:00,58125222.90912577,0.0,0.0,32261801.53248001,0.0,15840154.437120002,10023266.939511246,0.000014538461538461542,5566241.942866952,3894736.4396597046,1671505.5032072485,0.0,6011003.961623099,955952.1554042716,3115789.151727764,0.0 
 03/23  13:00:00,60125727.42479588,0.0,20485.211030101425,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,3337317.483217276,66453.03057717275,3270864.452640103,0.0,9479704.622575961,905638.8840672049,53162.42446173819,112859.17996942185 
 03/23  14:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671231.4527430773,0.0,1671231.4527430773,0.0,9023597.753747654,570217.0751534252,0.0,0.0 
 03/23  15:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671271.340675692,0.0,1671271.340675692,0.0,8886258.693430618,553445.9847077361,0.0,0.0 
 03/23  16:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,1671295.687815566,0.0,1671295.687815566,0.0,9084808.375624294,737927.979610315,0.0,0.0 
 03/23  17:00:00,37846586.53632579,0.0,0.0,17923223.073600007,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,4665179.739753296,2993961.9228042506,1671217.8169490444,935.6026891509827,4352045.6907298699,436048.35158791337,2395169.538243401,0.0 
 03/23  18:00:00,28697278.00224579,0.0,0.0,10753933.844160002,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,11541856.111219952,9870681.215128838,1671174.8960911139,3325665.245635604,2702851.809591216,352192.8993594685,7896544.97210307,0.0 
 03/23  19:00:00,38654878.00224579,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,14270635.137037533,12599496.614275147,1671138.5227623848,5223596.415551367,2706117.5427861216,251566.35668533465,10079597.291420117,0.0 
 03/23  20:00:00,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,15845677.276577732,15773677.276577732,72000.0,6890473.019949727,1862876.4912069829,285108.5375767126,12618941.821262185,0.0 
 03/23  21:00:00,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,19245279.39636274,17574237.923337167,1671041.4730255726,7932581.869220369,1467141.9386778423,134168.72356551179,14059390.338669735,0.0 
 03/23  22:00:00,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671043.8657781357,0.0,1671043.8657781357,0.0,0.0,83855.45222844489,0.0,0.0 
 03/23  23:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83855.45222844489,0.0,0.0 
 03/23  24:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671036.9048475428,0.0,1671036.9048475428,0.0,0.0,83855.45222844489,0.0,0.0 
 03/24  01:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671029.7916839696,0.0,1671029.7916839696,0.0,0.0,83697.25210268612,0.0,0.0 
 03/24  02:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83697.25210268612,0.0,0.0 
 03/24  03:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671022.5948385923,0.0,1671022.5948385923,0.0,0.0,83697.25210268612,0.0,0.0 
 03/24  04:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671015.3833791528,0.0,1671015.3833791528,0.0,0.0,83697.25210268612,0.0,0.0 
 03/24  05:00:00,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,133915.6033642978,0.0,0.0 
 03/24  06:00:00,29825988.77280579,0.0,0.0,3584644.614720001,8298000.0,7920077.218560001,10023266.939511246,0.000014538461538461542,53622907.922250349,51951794.20441821,1671113.717832132,49644428.427044529,0.0,117176.15294376058,41561435.36353457,0.0 
 03/24  07:00:00,28697278.00224579,0.0,0.0,10753933.844160002,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,48960904.06800072,47289767.895056288,1671136.1729444375,27666925.59749683,0.0,318049.5579902072,37831814.31604504,0.0 
 03/24  08:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,20146799.422627555,18475617.175296245,1671182.2473313092,7683894.593062335,3514319.449694119,585880.7647188028,14780493.740236996,0.0 
 03/24  09:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,13020306.218874759,11348996.216564127,1671310.002310631,2328516.5520271698,3898259.552144836,636099.1159804144,9079196.973251302,0.0 
 03/24  10:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511247,0.000014538461538461542,7081078.6822785059,5409704.428356649,1671374.2539218569,62441.908182326006,5441366.17857023,652838.5664009518,4327763.54268532,0.0 
 03/24  11:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,6619569.393159962,3348899.8625580149,3270669.5306019478,0.0,6983095.068630713,786754.1697652495,2679119.890046412,0.0 
 03/24  12:00:00,58125222.90912577,0.0,0.0,32261801.53248001,0.0,15840154.437120002,10023266.939511246,0.000014538461538461542,6948757.845619992,5277315.391160215,1671442.4544597779,128.02544775258864,5152184.2763975,954148.6739706218,4221852.312928172,0.0 
 03/24  13:00:00,60109475.85727974,0.0,4233.64351396527,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,2128038.924800871,456603.52127310939,1671435.4035277616,0.0,9748382.963399342,903930.3227090102,365282.8170184875,23541.247425149228 
 03/24  14:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,2731518.5332857307,1060327.1197562717,1671191.4135294592,0.0,10138814.741313104,569141.3142982657,848261.6958050173,0.0 
 03/24  15:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,2850831.1871355415,1179575.6461736488,1671255.5409618929,0.0,10386464.802917369,552401.8638777284,943660.5169389192,0.0 
 03/24  16:00:00,60105242.21376578,0.0,0.0,32261801.53248001,0.0,17820173.74176,10023266.939511246,0.000014538461538461542,2584318.1259519357,912916.1110889437,1671402.0148629919,0.0,10975287.404329503,736535.8185036379,730332.888871155,0.0 
 03/24  17:00:00,37846586.53632579,0.0,0.0,17923223.073600007,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,14305498.901547995,12634226.010185838,1671272.8913621573,2418132.5911663437,3652846.6683583764,435225.71093396787,10107380.808148671,0.0 
 03/24  18:00:00,28697278.00224579,0.0,0.0,10753933.844160002,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,21756560.66920867,20085340.726359719,1671219.9428489486,7379184.643269695,2713753.08887419,351528.45883128177,16068272.581087776,0.0 
 03/24  19:00:00,38654878.00224579,0.0,0.0,10753933.844160002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,26114007.28833274,24442836.37844566,1671170.9098870799,9574869.06249694,1869367.4901261326,251091.75630805834,19554269.10275653,0.0 
 03/24  20:00:00,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,30101596.544866068,28430407.985264426,1671188.5596016437,11750564.459700693,1146366.7357769788,284570.6571491328,22744326.38821154,0.0 
 03/24  21:00:00,35070233.38752579,0.0,0.0,7169289.229440002,9957600.0,7920077.218560001,10023266.939511246,0.000014538461538461542,31874676.488601179,30203569.632758559,1671106.8558426165,12835696.306311593,808382.6276380271,133915.60336429778,24162855.70620685,0.0 
 03/24  22:00:00,21462321.833294546,0.0,0.0,3584644.614720001,9957600.0,7920077.218560001,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83697.25210268612,0.0,0.0 
 03/24  23:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671080.3240344346,0.0,1671080.3240344346,0.0,0.0,83697.25210268612,0.0,0.0 
 03/24  24:00:00,19669999.525934545,0.0,0.0,1792322.3073600005,9957600.0,7920077.218560001,0.0,0.000014538461538461542,1671073.4493318927,0.0,1671073.4493318927,0.0,0.0,83697.25210268612,0.0,0.0 
 03/25  01:00:00,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,83535.51614303436,0.0,0.0 
 03/25  02:00:00,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671066.2575887666,0.0,1671066.2575887666,0.0,0.0,83535.51614303436,0.0,0.0 
 03/25  03:00:00,19403307.513241009,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,1713327.2919464694,0.000014538461538461542,1843019.005807378,171939.15574307857,1671079.8500642996,1680557.5926623834,0.0,83535.51614303436,137551.32459446285,0.0 
 03/25  04:00:00,22529156.95736817,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,4839176.736073631,0.000014538461538461542,1046133.22829496,974133.22829496,72000.0,4980737.264744354,0.0,83535.51614303436,779306.582635968,0.0 
 03/25  05:00:00,22664210.143450928,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,4974229.922156385,0.000014538461538461542,3423588.029359267,1752486.4347499035,1671101.5946093638,5962704.653881818,0.0,133656.82582885496,1401989.147799923,0.0 
 03/25  06:00:00,29825988.77280579,0.0,0.0,3584644.614720001,8298000.0,7920077.218560001,10023266.939511246,0.000014538461538461542,71659014.5405499,69988004.79961415,1671009.7409357557,63739141.456656608,0.0,116949.72260024812,55990403.839691329,0.0 
 03/25  07:00:00,21527988.772805789,0.0,0.0,3584644.614720001,0.0,7920077.218560001,10023266.939511246,0.000014538461538461542,65541373.696157339,65469373.696157339,72000.0,39675717.3777011,0.0,183778.1355146756,52375498.95692588,0.0 
 03/25  08:00:00,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,50726882.206957038,49055840.1471946,1671042.059762429,27299092.56274746,0.0,250606.54842910305,39244672.11775569,0.0 
 03/25  09:00:00,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511247,0.000014538461538461542,42095761.58814533,40424553.512732718,1671208.0754126104,21272024.61469701,0.0,350849.16780074426,32339642.810186179,0.0 
 03/25  10:00:00,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,36762311.37375144,35091121.09791229,1671190.2758391568,17661031.53269359,0.0,317434.96134353059,28072896.87832983,0.0 
 03/25  11:00:00,30677297.306885788,0.0,0.0,10753933.844160002,0.0,9900096.523200002,10023266.939511246,0.000014538461538461542,31447448.813871255,29776200.516345525,1671248.29752573,14455637.635355935,0.0,384263.374257958,23820960.413076424,0.0 
 03/25  12:00:00,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,32796808.986198479,31125632.78269089,1671176.2035075848,16481571.00432596,0.0,334142.06457213746,24900506.226152716,0.0 
 03/25  13:00:00,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,30338139.910325778,28667068.301644807,1671071.6086809717,15151513.218342072,0.0,317434.96134353059,22933654.641315845,0.0 
 03/25  14:00:00,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,26778139.93410735,26706139.93410735,72000.0,13828875.50431638,0.0,250606.5484291031,21364911.947285884,0.0 
 03/25  15:00:00,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,26640796.14091726,24969704.331602258,1671091.809315004,12851345.942113404,0.0,217192.3419718893,19975763.465281808,0.0 
 03/25  16:00:00,22330301.427845789,0.0,0.0,5376966.922080001,0.0,6930067.566240001,10023266.939511246,0.000014538461538461542,25446598.428638787,23775453.398651285,1671145.029987502,12190048.115739463,0.0,233899.44520049625,19020362.718921029,0.0 
 03/25  17:00:00,17755647.160805789,0.0,0.0,1792322.3073600005,0.0,5940057.91392,10023266.939511246,0.000014538461538461542,29063470.166196295,27392366.81106776,1671103.3551285363,14671709.762930222,0.0,116949.72260024812,21913893.448854209,0.0 
 03/25  18:00:00,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,116949.72260024812,0.0,0.0 
 03/25  19:00:00,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671093.7316022306,0.0,1671093.7316022306,0.0,0.0,116949.72260024812,0.0,0.0 
 03/25  20:00:00,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671064.8766568034,0.0,1671064.8766568034,0.0,0.0,116949.72260024812,0.0,0.0 
 03/25  21:00:00,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,150363.92905746183,0.0,0.0 
 03/25  22:00:00,17689980.22129454,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,0.0,0.000014538461538461542,1671028.4154326877,0.0,1671028.4154326877,0.0,0.0,83535.51614303436,0.0,0.0 
 03/25  23:00:00,19111334.114784235,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,1421353.893489692,0.000014538461538461542,1831780.993182226,160697.7159191097,1671083.2772631164,1385008.5075171658,0.0,83535.51614303436,128558.17273528778,0.0 
 03/25  24:00:00,22590264.70061052,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,4900284.479315976,0.000014538461538461542,2291298.615708,2219298.615708,72000.0,6221984.4219799409,0.0,83535.51614303436,1775438.8925664004,0.0 
 03/26  01:00:00,23849307.638693263,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6159327.417398722,0.000014538461538461542,6038942.645283735,4367856.108318382,1671086.5369653535,9159130.703658456,0.0,66696.23379684967,3494284.8866547059,0.0 
 03/26  02:00:00,23119886.413159204,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,5429906.191864659,0.000014538461538461542,7689452.779541854,6018383.801018285,1671068.9785235683,9796783.395173045,0.0,66696.23379684967,4814707.040814629,0.0 
 03/26  03:00:00,23849307.638693263,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6159327.417398722,0.000014538461538461542,9854357.083792896,9782357.083792896,72000.0,13366621.772545672,0.0,66696.23379684967,7825885.667034317,0.0 
 03/26  04:00:00,23119886.413159204,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,5429906.191864659,0.000014538461538461542,11603433.76056438,9932367.827615742,1671065.932948637,12858018.038953677,0.0,66696.23379684967,7945894.262092593,0.0 
 03/26  05:00:00,23849307.638693263,0.0,0.0,1792322.3073600005,9957600.0,5940057.91392,6159327.417398722,0.000014538461538461542,12792324.450160677,11121212.298311145,1671112.1518495326,14403125.72194534,0.0,116718.40914448694,8896969.838648916,0.0 
 03/26  06:00:00,21460286.413159204,0.0,0.0,1792322.3073600005,8298000.0,5940057.91392,5429906.191864659,0.000014538461538461542,11960088.644267723,11888088.644267723,72000.0,14402862.394080205,0.0,66696.23379684969,9510470.915414179,0.0 
 03/26  07:00:00,13891707.638693262,0.0,0.0,1792322.3073600005,0.0,5940057.91392,6159327.417398722,0.000014538461538461542,12034753.533480853,10363666.319744306,1671087.2137365449,13748797.069231395,0.0,66696.23379684967,8290933.055795446,0.0 
 03/26  08:00:00,11403105.534628762,0.0,0.0,1792322.3073600005,0.0,5940057.91392,3670725.313334223,0.000014538461538461542,4371483.130487729,2700386.389938009,1671096.7405497202,5665693.501485745,0.0,66696.23379684967,2160309.1119504075,0.0 
 03/26  09:00:00,8608300.41666487,0.0,0.0,1792322.3073600005,0.0,5940057.91392,875920.195370332,0.000014538461538461542,222196.4367858078,150196.4367858078,72000.0,951547.857865151,0.0,66696.23379684967,120157.14942864624,0.0 
 03/26  10:00:00,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671086.3171360049,0.0,1671086.3171360049,0.0,0.0,66696.23379684967,0.0,0.0 
 03/26  11:00:00,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671090.3190030263,0.0,1671090.3190030263,0.0,0.0,100044.35069527451,0.0,0.0 
 03/26  12:00:00,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,100044.35069527451,0.0,0.0 
 03/26  13:00:00,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671115.0048681338,0.0,1671115.0048681338,0.0,0.0,150066.52604291179,0.0,0.0 
 03/26  14:00:00,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,1671059.8480566315,0.0,1671059.8480566315,0.0,0.0,100044.35069527451,0.0,0.0 
 03/26  15:00:00,7732380.221294538,0.0,0.0,1792322.3073600005,0.0,5940057.91392,0.0,0.000014538461538461542,72000.0,0.0,72000.0,0.0,0.0,66696.23379684967,0.0,0.0 
