Time,BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
08:45:00,3.420996E+04,1.985865E+04,1.762625E+00,1.948309E+00,3.262824E+04,1.916561E+04,1.681980E+00,1.881305E+00,9.403519E+04,8.981852E+03,4.845363E+00,8.808642E-01,1.756575E+04,2.466420E+03,9.049197E-01,2.419452E-01,1.037505E+05,4.672553E+03,5.345466E+00,4.579639E-01,2.937528E+05,0.000000E+00,1.513807E+01,0.000000E+00
09:00:00,3.404066E+04,1.982143E+04,1.753888E+00,1.944768E+00,3.245483E+04,1.916167E+04,1.673035E+00,1.881008E+00,9.357434E+04,9.281185E+03,4.821582E+00,9.102545E-01,1.747464E+04,2.501995E+03,9.002169E-01,2.454479E-01,1.033095E+05,4.917953E+03,5.322703E+00,4.820283E-01,2.926317E+05,0.000000E+00,1.508027E+01,0.000000E+00
09:15:00,3.389913E+04,1.981407E+04,1.746586E+00,1.944129E+00,3.231007E+04,1.919510E+04,1.665569E+00,1.884388E+00,9.318780E+04,9.590213E+03,4.801638E+00,9.405997E-01,1.739935E+04,2.542899E+03,8.963316E-01,2.494730E-01,1.029357E+05,5.180171E+03,5.303415E+00,5.077434E-01,2.916709E+05,0.000000E+00,1.503073E+01,0.000000E+00
09:30:00,3.377838E+04,1.982978E+04,1.740356E+00,1.945725E+00,3.218663E+04,1.925505E+04,1.659203E+00,1.890367E+00,9.285695E+04,9.906683E+03,4.784570E+00,9.716735E-01,1.733587E+04,2.587967E+03,8.930562E-01,2.539045E-01,1.026125E+05,5.455567E+03,5.286742E+00,5.347511E-01,2.908544E+05,0.000000E+00,1.498862E+01,0.000000E+00
09:45:00,3.367336E+04,1.986398E+04,1.734938E+00,1.949108E+00,3.207934E+04,1.933647E+04,1.653669E+00,1.898444E+00,9.256839E+04,1.022905E+04,4.769685E+00,1.003322E+00,1.728129E+04,2.636419E+03,8.902404E-01,2.586656E-01,1.023280E+05,5.741580E+03,5.272069E+00,5.627998E-01,2.901247E+05,0.000000E+00,1.495092E+01,0.000000E+00
10:00:00,3.358070E+04,1.991335E+04,1.730159E+00,1.953968E+00,3.198459E+04,1.943681E+04,1.648781E+00,1.908363E+00,9.231312E+04,1.055621E+04,4.756518E+00,1.035438E+00,1.723366E+04,2.687665E+03,8.877831E-01,2.636991E-01,1.020742E+05,6.036315E+03,5.258979E+00,5.917040E-01,2.894559E+05,2.731089E+02,1.491636E+01,2.679911E-02
10:15:00,3.349795E+04,1.997534E+04,1.725891E+00,1.960059E+00,3.189983E+04,1.954134E+04,1.644407E+00,1.918682E+00,9.208462E+04,1.088729E+04,4.744732E+00,1.067937E+00,1.719156E+04,2.741245E+03,8.856114E-01,2.689607E-01,1.018453E+05,6.338242E+03,5.247174E+00,6.213135E-01,2.888433E+05,8.683270E+02,1.488473E+01,8.511972E-02
10:30:00,3.342327E+04,2.004771E+04,1.722039E+00,1.967166E+00,3.182320E+04,1.964304E+04,1.640454E+00,1.928715E+00,9.187799E+04,1.122117E+04,4.734075E+00,1.100708E+00,1.715393E+04,2.796756E+03,8.836704E-01,2.744109E-01,1.016369E+05,6.645708E+03,5.236424E+00,6.514662E-01,2.882793E+05,1.771824E+03,1.485563E+01,1.736499E-01
10:45:00,3.335549E+04,2.012858E+04,1.718544E+00,1.975105E+00,3.175356E+04,1.973899E+04,1.636861E+00,1.938176E+00,9.169011E+04,1.155668E+04,4.724386E+00,1.133637E+00,1.712008E+04,2.853842E+03,8.819246E-01,2.800154E-01,1.014461E+05,6.957128E+03,5.226588E+00,6.820067E-01,2.877587E+05,2.990689E+03,1.482877E+01,2.930870E-01
11:00:00,3.329347E+04,2.021632E+04,1.715345E+00,1.983717E+00,3.168974E+04,1.982606E+04,1.633570E+00,1.946753E+00,9.151792E+04,1.189266E+04,4.715506E+00,1.166610E+00,1.708937E+04,2.912184E+03,8.803404E-01,2.857427E-01,1.012703E+05,7.271055E+03,5.217522E+00,7.127933E-01,2.872751E+05,4.258921E+03,1.480383E+01,4.173312E-01
11:15:00,3.323629E+04,2.030449E+04,1.712396E+00,1.992371E+00,3.163083E+04,1.990955E+04,1.630532E+00,1.954963E+00,9.135893E+04,1.221406E+04,4.707307E+00,1.198153E+00,1.706126E+04,2.968874E+03,8.788907E-01,2.913077E-01,1.011071E+05,7.572567E+03,5.209107E+00,7.423627E-01,2.868233E+05,5.469753E+03,1.478053E+01,5.360017E-01
11:30:00,3.318323E+04,2.039211E+04,1.709660E+00,2.000969E+00,3.157610E+04,1.999320E+04,1.627709E+00,1.963172E+00,9.121125E+04,1.252027E+04,4.699691E+00,1.228202E+00,1.703535E+04,3.023644E+03,8.775548E-01,2.966836E-01,1.009549E+05,7.861006E+03,5.201257E+00,7.706499E-01,2.862862E+05,6.636700E+03,1.475283E+01,6.503795E-01
11:45:00,3.313351E+04,2.047829E+04,1.707096E+00,2.009426E+00,3.152423E+04,2.007603E+04,1.625042E+00,1.971305E+00,9.107277E+04,1.281071E+04,4.692550E+00,1.256702E+00,1.701122E+04,3.076233E+03,8.763102E-01,3.018453E-01,1.008110E+05,8.135602E+03,5.193959E+00,7.975965E-01,2.857324E+05,7.749455E+03,1.472459E+01,7.594590E-01
12:00:00,3.308676E+04,2.056223E+04,1.704685E+00,2.017661E+00,3.147501E+04,2.015710E+04,1.622522E+00,1.979304E+00,9.094247E+04,1.308474E+04,4.685831E+00,1.283590E+00,1.698864E+04,3.126390E+03,8.751457E-01,3.067680E-01,1.006745E+05,8.395909E+03,5.187106E+00,8.231575E-01,2.853029E+05,8.796105E+03,1.470294E+01,8.620733E-01
12:15:00,3.304270E+04,2.064824E+04,1.702413E+00,2.026100E+00,3.142887E+04,2.024029E+04,1.620160E+00,1.987535E+00,9.081961E+04,1.335585E+04,4.679495E+00,1.310190E+00,1.696745E+04,3.176509E+03,8.740532E-01,3.116866E-01,1.005454E+05,8.655792E+03,5.180539E+00,8.486690E-01,2.849254E+05,9.805893E+03,1.468373E+01,9.610774E-01
12:30:00,3.300108E+04,2.073555E+04,1.700267E+00,2.034667E+00,3.138545E+04,2.032473E+04,1.617931E+00,1.995879E+00,9.070353E+04,1.362319E+04,4.673510E+00,1.336420E+00,1.694752E+04,3.226332E+03,8.730254E-01,3.165763E-01,1.004234E+05,8.914564E+03,5.174281E+00,8.740648E-01,2.846900E+05,1.077151E+04,1.467170E+01,1.055753E+00
