Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/18  22:00:00,436933686.81112387,217390248.41804464,0.0,57896985.85326433,53294400.0,96494976.4221072,11826691.77888405,30384.338823529408,72922319.52066833,68950859.55048988,3971459.9701784604,89004163.87533945,54027364.86672643,1352378.1593803312,272550936.0584366,0.0 
 01/18  23:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0,6432998.42814048,0.0,845236.3496127068,0.0,0.0 
 01/18  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970820.95989036,0.0,3970820.95989036,4503098.899698336,0.0,845236.3496127067,0.0,0.0 
 01/19  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,846354.5697966465,0.0,0.0 
 01/19  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970810.1331012856,0.0,3970810.1331012856,3859799.056884288,0.0,846354.5697966465,0.0,0.0 
 01/19  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,846354.5697966465,0.0,0.0 
 01/19  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970797.7725733595,0.0,3970797.7725733595,3859799.056884288,0.0,846354.5697966465,0.0,0.0 
 01/19  05:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,846354.5697966465,0.0,0.0 
 01/19  06:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.338823529408,3971180.84057954,0.0,3971180.84057954,7076298.270954527,0.0,1354167.3116746345,0.0,0.0 
 01/19  07:00:00,563567674.62586,401921222.08604517,0.0,19298995.284421438,53294400.0,77195981.13768575,11826691.77888405,30384.33882352941,72000.0,0.0,72000.0,267771808.0927963,24406245.438776979,1184896.3977153048,401921222.08604517,0.0 
 01/19  08:00:00,509782546.90483626,304609242.2577169,0.0,57896985.85326433,17764800.0,117654442.67614728,11826691.77888405,30384.338823529408,101039456.42635958,93163980.19862445,7875476.227735145,191609758.14290566,47368041.92276917,3216147.3652272566,379140426.41661646,0.0 
 01/19  09:00:00,617909146.4281744,178909188.1579138,0.0,173690957.55979295,0.0,253451924.59275989,11826691.77888405,30384.33882352941,87946075.80927703,80064617.23792705,7881458.571349971,132933825.18739712,93247219.6815647,5924481.988576524,242960881.94825549,0.0 
 01/19  10:00:00,558618820.1973492,149673719.06994576,0.0,173690957.55979295,0.0,223397067.4499028,11826691.77888405,30384.338823529408,82711541.51264163,74828754.00759536,7882787.505046267,103948863.56326023,99810206.09318823,6432294.730454514,209536722.27602206,0.0 
 01/19  11:00:00,534326398.5514984,132317033.68783134,0.0,173690957.55979295,0.0,216461331.18616648,11826691.77888405,30384.338823529408,85777988.4420667,77895057.21529864,7882931.22676806,89060196.76005003,106184404.02975649,6601565.644413842,194633079.46007026,0.0 
 01/19  12:00:00,528985451.16216519,120040350.03476177,0.0,173690957.55979295,0.0,223397067.4499028,11826691.77888405,30384.338823529408,91273311.25281623,79480152.56320358,11793158.689612655,81516918.75440134,115000896.1132941,7955732.956088474,183624472.08532465,0.0 
 01/19  13:00:00,541880245.54324,134894799.04091714,0.0,173690957.55979295,0.0,221437412.82482205,11826691.77888405,30384.338823529408,89323582.44262357,77524475.65662906,11799106.785994523,81928507.02628182,103503641.25621006,9648442.095681768,196914379.56622044,0.0 
 01/19  14:00:00,520597528.6591811,105872647.31199768,0.0,173690957.55979295,0.0,229176847.66968299,11826691.77888405,30384.338823529408,97658313.07580474,81952123.54545798,15706189.530346772,72509292.12334831,126712095.93676168,9140629.353803782,171434346.14836408,0.0 
 01/19  15:00:00,508977292.1537272,106967927.29005999,0.0,173690957.55979295,0.0,216461331.18616648,11826691.77888405,30384.338823529408,99085787.39217094,91204808.82342839,7880978.568742546,70603109.23744445,125286918.43212018,5755211.074617194,179931774.34880276,0.0 
 01/19  16:00:00,514558885.3699732,112549520.50630608,0.0,173690957.55979295,0.0,216461331.18616648,11826691.77888405,30384.338823529408,102691113.86437263,94810411.16358364,7880702.70078899,71017882.3210246,121820388.65302329,5585940.160657867,188397849.437173,0.0 
 01/19  17:00:00,550163270.9460809,119985501.68680942,0.0,173690957.55979295,17764800.0,226864935.58177094,11826691.77888405,30384.338823529408,107167698.38655776,99282709.44427905,7884988.942278699,74043014.77785009,119008184.51965627,7447920.214210488,199411669.24223269,0.0 
 01/19  18:00:00,568261679.1931225,141823436.4941522,0.0,135092966.9909501,53294400.0,226061237.00064618,11959254.368550063,30384.338823529408,109567857.86732506,101689672.5231681,7878185.344156941,78504109.01522306,114026432.7882644,4401043.762942561,223175174.51268668,0.0 
 01/19  19:00:00,466000379.94904759,174688483.17523153,0.0,96494976.4221072,53294400.0,129665444.23400118,11826691.77888405,30384.33882352941,114841384.93879576,110867412.7658116,3973972.172984155,87229535.48863088,91557973.19956906,3554689.193145915,263382413.3878808,0.0 
 01/19  20:00:00,464635911.0916288,182571662.66946117,0.0,96494976.4221072,53294400.0,120417795.88235286,11826691.77888405,30384.338823529408,117905032.80688901,113932374.57580185,3972658.231087173,94103081.4913767,86334439.34767759,2539063.7093899387,273717562.3301026,0.0 
 01/19  21:00:00,443433604.58372309,219266342.0148196,0.0,57896985.85326433,53294400.0,101118800.5979314,11826691.77888405,30384.338823529408,132674268.95902089,124799923.52493432,7874345.434086564,105127684.27258805,67012319.98653736,2877605.537308597,319106280.8347671,0.0 
 01/19  22:00:00,454664605.1440017,235121166.75092254,0.0,57896985.85326433,53294400.0,96494976.4221072,11826691.77888405,30384.338823529408,131592307.90344176,131520307.90344176,72000.0,113104887.25733605,56685063.41694021,1354167.311674634,340337413.07367596,0.0 
 01/19  23:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,3970998.279810706,0.0,3970998.279810706,6432998.42814048,0.0,846354.5697966465,0.0,0.0 
 01/19  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,4503098.899698336,0.0,846354.5697966465,0.0,0.0 
 01/20  01:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970978.423742482,0.0,3970978.423742482,3859799.056884288,0.0,847432.629397291,0.0,0.0 
 01/20  02:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,847432.629397291,0.0,0.0 
 01/20  03:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970957.0765274569,0.0,3970957.0765274569,3859799.056884288,0.0,847432.629397291,0.0,0.0 
 01/20  04:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,847432.629397291,0.0,0.0 
 01/20  05:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970937.0784366026,0.0,3970937.0784366026,3859799.056884288,0.0,847432.629397291,0.0,0.0 
 01/20  06:00:00,170221565.86258213,17671647.591061936,0.0,19298995.284421438,53294400.0,77195981.13768575,2730157.510589466,30384.33882352941,1321739.109345062,1249739.109345062,72000.0,39793959.81744547,13489347.502593415,1355892.2070356657,18671438.878537984,0.0 
 01/20  07:00:00,631085952.8256683,469439500.2858534,0.0,19298995.284421438,53294400.0,77195981.13768575,11826691.77888405,30384.33882352941,3971548.8151860607,0.0,3971548.8151860607,342718498.2949503,22145618.58626728,1186405.6811562074,469439500.2858534,0.0 
 01/20  08:00:00,553167578.9778378,347994274.33071848,0.0,57896985.85326433,17764800.0,117654442.67614728,11826691.77888405,30384.338823529408,172327853.62296219,168354283.68744327,3973569.935518922,243469690.9709655,46259177.07172685,3220243.991709706,482677701.28067317,0.0 
 01/20  09:00:00,653413470.0090844,214413511.7388239,0.0,173690957.55979295,0.0,253451924.59275989,11826691.77888405,30384.33882352941,162905979.57920323,155023817.2757631,7882162.303440153,170429177.47662918,86125506.4388797,5932028.405781036,338432565.5594343,0.0 
 01/20  10:00:00,586901669.4995967,177956568.37219323,0.0,173690957.55979295,0.0,223397067.4499028,11826691.77888405,30384.338823529408,155018981.06485553,143230462.92914898,11788518.13570655,134249757.18548895,93180029.66701977,6440487.98341941,292540938.7155124,0.0 
 01/20  11:00:00,558214029.0923696,156204664.22870235,0.0,173690957.55979295,0.0,216461331.18616648,11826691.77888405,30384.338823529408,138837062.946864,130953944.94297213,7883118.003891905,111656265.26932508,96914299.87242279,6609974.50929887,260967820.18308003,0.0 
 01/20  12:00:00,550237744.0539881,141292642.92658458,0.0,173690957.55979295,0.0,223397067.4499028,11826691.77888405,30384.338823529408,136464883.86557288,124670732.06797537,11794151.797597524,98255956.62226233,103224064.46760574,7965866.716334535,241029228.58096487,0.0 
 01/20  13:00:00,551249722.6072178,144264276.104895,0.0,173690957.55979295,0.0,221437412.82482205,11826691.77888405,30384.338823529408,127843710.76527292,116044134.55778539,11799576.207487524,96916258.57707729,102803040.01000953,9660731.975129119,237099583.7511233,0.0 
 01/20  14:00:00,507204185.3788433,92479304.03165962,0.0,173690957.55979295,0.0,229176847.66968299,11826691.77888405,30384.33882352941,108433311.57679267,96634394.77651966,11798916.800273017,81213859.93359749,146206160.24298645,9152272.397490744,169786819.85287536,0.0 
 01/20  15:00:00,467466270.3047399,65456905.441072728,0.0,173690957.55979295,0.0,216461331.18616648,11826691.77888405,30384.338823529408,80683451.24672272,72802175.54471138,7881275.70201133,74442350.29058266,172898869.27282179,5762541.87990158,123698645.87684183,0.0 
 01/20  16:00:00,456210650.5585257,54201285.69485854,0.0,173690957.55979295,0.0,216461331.18616648,11826691.77888405,30384.338823529408,62872831.46206902,54992107.82679996,7880723.635269076,67928357.4469389,183023433.7202599,5593055.354022121,98194971.9562985,0.0 
 01/20  17:00:00,506994102.5685498,76808631.98081821,0.0,173690957.55979295,17764800.0,226864935.58177094,11834393.107344123,30384.338823529408,84249090.35005068,72457434.50782372,11791655.842226956,64690318.52785128,159846720.63720394,7457407.138696162,134774579.5870772,0.0 
 01/20  18:00:00,547037448.9663284,120492198.44093278,0.0,135092966.9909501,53294400.0,226061237.00064618,12066262.194975473,30384.338823529408,110634122.92736885,102756350.44072195,7877772.486646919,62663330.66817803,128043338.06496929,4406649.672865912,202697278.79351033,0.0 
 01/20  19:00:00,453452582.83495226,162140686.0611362,0.0,96494976.4221072,53294400.0,129665444.23400118,11826691.77888405,30384.33882352941,131381159.60987517,127407224.5476813,3973935.0621938465,71466811.57976184,93862594.15195331,3559217.0434686227,264066465.69928126,0.0 
 01/20  20:00:00,454635371.9813184,172571123.55915082,0.0,96494976.4221072,53294400.0,120417795.88235286,11826691.77888405,30384.338823529408,135190379.53068707,131217547.95098731,3972831.5796997549,81863946.26560629,88307500.50279436,2542297.8881918725,277545161.91994068,0.0 
 01/20  21:00:00,428843529.12589707,204676266.5569936,0.0,57896985.85326433,53294400.0,101118800.5979314,11826691.77888405,30384.338823529408,129173112.45825789,125199949.2034113,3973163.2548465838,91957955.7636264,71213047.20691499,2881270.93995079,304836225.9197227,0.0 
 01/20  22:00:00,440740510.6332994,221197072.24022029,0.0,57896985.85326433,53294400.0,96494976.4221072,11826691.77888405,30384.338823529408,123832918.81428644,119861400.267813,3971518.5464734428,100469250.33373444,59921445.85640545,1355892.2070356657,317086192.45447078,0.0 
 01/20  23:00:00,149819760.76093073,0.0,0.0,19298995.284421438,53294400.0,77195981.13768575,0.0,30384.33882352941,72000.0,0.0,72000.0,6432998.42814048,0.0,847432.6293972911,0.0,0.0 
 01/20  24:00:00,140170263.11872,0.0,0.0,9649497.642210719,53294400.0,77195981.13768575,0.0,30384.338823529408,3970927.424461211,0.0,3970927.424461211,4503098.899698336,0.0,847432.629397291,0.0,0.0 
 01/21  01:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,848470.2091575005,0.0,0.0 
 01/21  02:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970907.634861424,0.0,3970907.634861424,3859799.056884288,0.0,848470.2091575005,0.0,0.0 
 01/21  03:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,848470.2091575005,0.0,0.0 
 01/21  04:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970886.0379000578,0.0,3970886.0379000578,3859799.056884288,0.0,848470.2091575005,0.0,0.0 
 01/21  05:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,848470.2091575005,0.0,0.0 
 01/21  06:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3971251.130198068,0.0,3971251.130198068,3859799.056884288,0.0,1357552.3346520009,0.0,0.0 
 01/21  07:00:00,615755249.086458,454108796.5466432,0.0,19298995.284421438,53294400.0,77195981.13768575,11826691.77888405,30384.33882352941,4250491.74376429,279237.71516526179,3971254.028599028,324345344.9363137,21809072.880552878,1187858.2928205007,454332186.71877548,0.0 
 01/21  08:00:00,489995270.51580646,354265521.2726948,0.0,19298995.284421438,8882400.0,95691277.84098245,11826691.77888405,30384.338823529408,117707059.36937991,117635059.36937991,72000.0,220258363.70597697,30249297.887015754,1866634.4601465013,448373568.7681988,0.0 
 01/21  09:00:00,472263216.0547797,251232802.47747309,0.0,96494976.4221072,0.0,112678361.03749182,11826691.77888405,30384.338823529408,90681073.45143877,82807450.90705611,7873622.544382669,148886030.74361313,48074746.118810217,2545410.6274725014,317478763.2031179,0.0 
 01/21  10:00:00,429886787.18625167,200764681.30125267,0.0,96494976.4221072,0.0,120770053.34518413,11826691.77888405,30384.338823529408,41440459.31553017,37466486.28889953,3973973.0266306397,103214916.82722622,59243292.81404724,3563574.8784615017,230737870.33237235,0.0 
 01/21  11:00:00,387329883.7030574,161675645.94992659,0.0,96494976.4221072,0.0,117302185.21331601,11826691.77888405,30384.338823529408,8592112.120174122,4618545.357145073,3973566.7630290489,78327304.74358857,79071938.76782544,3224186.7947985019,165370482.23564265,0.0 
 01/21  12:00:00,372584742.8255249,138838812.76470179,0.0,96494976.4221072,0.0,125393877.5210083,11826691.77888405,30384.338823529408,7876744.289192681,0.0,7876744.289192681,63615417.98698245,93386974.05939812,3902962.9621245025,138838812.76470179,0.0 
 01/21  13:00:00,355569255.4709897,126447149.58599076,0.0,96494976.4221072,0.0,120770053.34518413,11826691.77888405,30384.338823529408,3973254.423796052,0.0,3973254.423796052,52199995.93142211,99465477.55526836,3393880.836630002,126447149.58599076,0.0 
 01/21  14:00:00,340410021.3828361,120535563.84948553,0.0,96494976.4221072,0.0,111522404.99353579,11826691.77888405,30384.338823529408,3973574.6629229716,0.0,3973574.6629229716,43010385.89099305,100142132.85557896,3224186.7947985019,120535563.84948553,0.0 
 01/21  15:00:00,294227988.3696014,176628287.47813825,0.0,28948492.926632167,0.0,76794131.8471234,11826691.77888405,30384.338823529408,3972812.474796302,0.0,3972812.474796302,28616186.492075549,49306919.70888429,2545410.6274725014,176628287.47813825,0.0 
 01/21  16:00:00,303845506.8916716,190869630.17603264,0.0,28948492.926632167,0.0,72170307.67129924,11826691.77888405,30384.338823529408,3972394.1024608237,0.0,3972394.1024608237,30564963.684123674,37287292.69669602,2206022.5438095016,190869630.17603264,0.0 
 01/21  17:00:00,333219260.2144139,201322627.45481888,0.0,28948492.926632167,17764800.0,73326263.71525528,11826691.77888405,30384.338823529408,3972641.7989472334,0.0,3972641.7989472334,35938123.15114653,32770334.842683495,2375716.5856410015,201322627.45481888,0.0 
 01/21  18:00:00,376222525.9594303,236588830.0825114,0.0,9649497.642210719,53294400.0,64832722.11700059,11826691.77888405,30384.338823529408,3970908.5450258676,0.0,3970908.5450258676,56991423.69929698,21560073.954826729,1187858.2928205007,236588830.0825114,0.0 
 01/21  19:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.33882352941,72000.0,0.0,72000.0,3216499.21407024,0.0,1187858.2928205007,0.0,0.0 
 01/21  20:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3971356.630806165,0.0,3971356.630806165,3859799.056884288,0.0,1187858.2928205007,0.0,0.0 
 01/21  21:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3971285.830753405,0.0,3971285.830753405,3859799.056884288,0.0,1187858.292820501,0.0,0.0 
 01/21  22:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,1527246.376483501,0.0,0.0 
 01/21  23:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970935.9325970157,0.0,3970935.9325970157,3859799.056884288,0.0,848470.2091575005,0.0,0.0 
 01/21  24:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,848470.2091575004,0.0,0.0 
 01/22  01:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970820.7141893946,0.0,3970820.7141893946,3859799.056884288,0.0,679573.6014462856,0.0,0.0 
 01/22  02:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,679573.6014462856,0.0,0.0 
 01/22  03:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970485.698914588,0.0,3970485.698914588,3859799.056884288,0.0,679573.6014462856,0.0,0.0 
 01/22  04:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,679573.6014462856,0.0,0.0 
 01/22  05:00:00,120871267.83429855,0.0,0.0,9649497.642210719,53294400.0,57896985.85326433,0.0,30384.338823529408,3970727.946209496,0.0,3970727.946209496,3859799.056884288,0.0,679573.6014462856,0.0,0.0 
 01/22  06:00:00,135117903.67131267,12199017.70407201,0.0,9649497.642210719,53294400.0,57896985.85326433,2047618.1329420997,30384.33882352941,176960.8031390844,104960.8031390844,72000.0,23315128.005791479,9370937.536152663,1189253.8025309998,12282986.346583277,0.0 
 01/22  07:00:00,146467540.86069594,22183576.138160539,0.0,9649497.642210719,53294400.0,57896985.85326433,3412696.8882368325,30384.338823529408,4049378.4874215575,78444.06640199476,3970934.4210195627,37538803.06959867,14914140.225042429,679573.6014462856,22246331.391282139,0.0 
 01/22  08:00:00,97586355.88601747,18396930.541129438,0.0,9649497.642210719,8882400.0,57896985.85326433,2730157.510589466,30384.338823529408,72000.0,0.0,72000.0,30357472.737580275,11458386.450410642,679573.6014462856,18396930.541129438,0.0 
 01/22  09:00:00,93627594.69928463,22638029.976749235,0.0,9649497.642210719,0.0,57896985.85326433,3412696.8882368325,30384.33882352941,3970512.7110975144,0.0,3970512.7110975144,37737053.82945177,13938568.433173022,679573.6014462856,22638029.976749235,0.0 
 01/22  10:00:00,83580584.76933193,13273559.424443907,0.0,9649497.642210719,0.0,57896985.85326433,2730157.510589466,30384.338823529408,72000.0,0.0,72000.0,26211612.437406918,11684383.171462087,679573.6014462856,13273559.424443907,0.0 
 01/22  11:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,679573.6014462856,0.0,0.0 
 01/22  12:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,3971033.155634262,0.0,3971033.155634262,3859799.056884288,0.0,1019360.4021694283,0.0,0.0 
 01/22  13:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,3970936.6033178677,0.0,3970936.6033178677,3859799.056884288,0.0,1019360.4021694282,0.0,0.0 
 01/22  14:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,1529040.6032541427,0.0,0.0 
 01/22  15:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,3971290.116292216,0.0,3971290.116292216,3859799.056884288,0.0,1019360.4021694281,0.0,0.0 
 01/22  16:00:00,67576867.83429857,0.0,0.0,9649497.642210719,0.0,57896985.85326433,0.0,30384.338823529408,72000.0,0.0,72000.0,3859799.056884288,0.0,679573.6014462856,0.0,0.0 
 01/22  17:00:00,92477707.5816246,5429691.303207606,0.0,9649497.642210719,17764800.0,57896985.85326433,1706348.4441184165,30384.338823529408,3970901.0765565976,0.0,3970901.0765565976,15643434.841932983,11201773.089427453,679573.6014462856,5429691.303207606,0.0 
 01/22  18:00:00,137532531.61644785,13931106.271559803,0.0,9649497.642210719,53294400.0,57896985.85326433,2730157.510589466,30384.33882352941,72000.0,0.0,72000.0,25266382.993341544,14134267.967080662,679573.6014462856,13931106.271559803,0.0 
 01/22  19:00:00,146240876.72415776,21956912.001622328,0.0,9649497.642210719,53294400.0,57896985.85326433,3412696.8882368325,30384.338823529408,3970506.642812493,0.0,3970506.642812493,36329277.93123306,15557485.439479087,679573.6014462856,21956912.001622328,0.0 
 01/22  20:00:00,147661396.83305083,24059971.488162809,0.0,9649497.642210719,53294400.0,57896985.85326433,2730157.510589466,30384.338823529408,72000.0,0.0,72000.0,37146526.35182621,10209923.259872066,679573.6014462856,24059971.488162809,0.0 
 01/22  21:00:00,158089177.9836033,33805213.26106791,0.0,9649497.642210719,53294400.0,57896985.85326433,3412696.8882368325,30384.338823529408,4318258.726948506,347519.20317026806,3970739.523778238,50997692.50537254,12036851.996847976,679573.6014462856,34083228.623604137,0.0 
 01/22  22:00:00,157210483.7354344,33609058.39054638,0.0,9649497.642210719,53294400.0,57896985.85326433,2730157.510589466,30384.33882352941,2443524.0814585147,2371524.0814585147,72000.0,50791965.13557167,9217132.442590824,1189253.8025309998,35506277.655713189,0.0 
 01/22  23:00:00,167278637.27796067,42994672.555425267,0.0,9649497.642210719,53294400.0,57896985.85326433,3412696.8882368325,30384.33882352941,8909228.79786933,4938395.25972989,3970833.538139441,64617577.949682507,10871866.289781876,679573.6014462856,46945388.76320918,0.0 
 01/22  24:00:00,182844680.7579485,55887244.11623275,0.0,9649497.642210719,53294400.0,57896985.85326433,6086168.807417174,30384.33882352941,7365991.363222385,7293991.363222385,72000.0,65891631.35244782,31879476.91208883,679573.6014462856,61722437.20681067,0.0 
 01/23  01:00:00,208162635.24511267,61894866.20069364,0.0,9649497.642210719,53294400.0,77195981.13768575,6097505.925698998,30384.33882352941,13842129.391338386,9870920.35053753,3971209.040800858,77672559.4776265,27350027.073875607,850422.7121576574,69791602.48112366,0.0 
 01/23  02:00:00,208517885.56808064,62261453.64194347,0.0,9649497.642210719,53294400.0,77195981.13768575,6086168.807417174,30384.33882352941,10437833.679819704,10365833.679819704,72000.0,72319363.55851184,27510763.53764681,850422.7121576573,70554120.58579923,0.0 
 01/23  03:00:00,214280429.65735389,68012660.61293489,0.0,9649497.642210719,53294400.0,77195981.13768575,6097505.925698998,30384.33882352941,16421370.959423624,12450231.746671234,3971139.2127523918,83802226.51466863,23945613.592894164,850422.7121576574,77972846.01027186,0.0 
 01/23  04:00:00,232216960.36866216,83737983.26844098,0.0,9649497.642210719,53294400.0,77195981.13768575,8308713.981501136,30384.33882352941,12912961.900214278,12840961.900214278,72000.0,86864460.59181385,41682172.15099406,850422.7121576574,94010752.78861241,0.0 
 01/23  05:00:00,252655735.3232775,103301097.98151969,0.0,9649497.642210719,53294400.0,77195981.13768575,9184374.223037834,30384.33882352941,20109320.04485205,16138397.10137541,3970922.9434766375,107869234.48215857,41399031.603670608,850422.7121576573,116211815.66262001,0.0 
 01/23  06:00:00,263961452.87220884,105586028.66598985,0.0,19298995.284421438,53294400.0,77195981.13768575,8555663.445288243,30384.33882352941,15601869.939859212,15529869.939859212,72000.0,109289413.41587734,36564663.33169315,1360676.3394522519,118009924.61787722,0.0 
 01/23  07:00:00,921883434.2222093,760236981.6823943,0.0,19298995.284421438,53294400.0,77195981.13768575,11826691.77888405,30384.33882352941,6166816.766925047,2195316.647925695,3971500.118999352,653161579.4377865,41755.71952935483,1190591.7970207204,761993235.000735,0.0 
 01/23  08:00:00,754555061.4325208,558264156.7854014,0.0,57896985.85326433,8882400.0,117654442.67614728,11826691.77888405,30384.338823529408,283033063.7949562,279059499.6516259,3973564.1433303018,461568946.4070473,16045622.691381865,3231606.306199098,781511756.5067021,0.0 
 01/23  09:00:00,765861556.2581185,326861597.9878578,0.0,173690957.55979295,0.0,253451924.59275989,11826691.77888405,30384.338823529408,232693658.31818716,224811413.01742117,7882245.3007660279,285934082.9757451,51464450.39076096,5952958.985103602,506710728.40179476,0.0 
 01/23  10:00:00,645079861.4468833,236134760.31947986,0.0,173690957.55979295,0.0,223397067.4499028,11826691.77888405,30384.338823529408,173628658.7836297,165745394.16414807,7883264.619481636,204148925.83124195,70934785.59315858,6463212.612398196,368731075.6507983,0.0 
 01/23  11:00:00,601810048.0765196,199800683.21285258,0.0,173690957.55979295,0.0,216461331.18616648,11826691.77888405,30384.338823529408,138396734.49851168,126607356.04867408,11789378.44983757,173048213.6722791,85608190.92240308,6633297.154829731,301086568.05179187,0.0 
 01/23  12:00:00,581559532.375703,172614431.2482996,0.0,173690957.55979295,0.0,223397067.4499028,11826691.77888405,30384.338823529408,108735771.23129387,96942305.6784384,11793465.552855475,145565534.6817971,95518050.637162,7993973.494281979,250168275.79105032,0.0 
 01/23  13:00:00,582416349.3115114,175365037.68685157,0.0,173690957.55979295,0.0,221437412.82482205,11892556.90122116,30384.338823529408,81571676.80897373,69771384.6746985,11800292.134275243,137855400.80495269,96083257.12528517,9694818.918597294,231182145.42661036,0.0 
 01/23  14:00:00,542752378.0289714,127851592.96578568,0.0,173690957.55979295,0.0,229176847.66968299,12002595.494886216,30384.338823529408,58942260.04372206,47144672.31186215,11797587.731859917,106379347.7382195,123261967.88759627,9184565.2913027,165567330.81527544,0.0 
