Time,BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BAKERY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BAKERY:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DELI:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DELI:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],DRYSTORAGE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],DRYSTORAGE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],OFFICE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],OFFICE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],PRODUCE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],PRODUCE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],SALES:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],SALES:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
08:30:00,1.657454E+04,1.795778E+04,8.549989E-01,1.760350E+00,1.650926E+04,1.597090E+04,8.517153E-01,1.567025E+00,4.523082E+04,7.442833E+03,2.333287E+00,7.297090E-01,8.578678E+03,1.988273E+03,4.425101E-01,1.949287E-01,5.572824E+04,0.000000E+00,2.874214E+00,0.000000E+00,1.721975E+05,0.000000E+00,8.881503E+00,0.000000E+00
08:45:00,1.636324E+04,1.780805E+04,8.440976E-01,1.745750E+00,1.629206E+04,1.578172E+04,8.405114E-01,1.548457E+00,4.465719E+04,7.439220E+03,2.303698E+00,7.293329E-01,8.464720E+03,1.967064E+03,4.366297E-01,1.928462E-01,5.518403E+04,0.000000E+00,2.846120E+00,0.000000E+00,1.708062E+05,0.000000E+00,8.809757E+00,0.000000E+00
09:00:00,1.619227E+04,1.770420E+04,8.352762E-01,1.735615E+00,1.611637E+04,1.566488E+04,8.314479E-01,1.536917E+00,4.419130E+04,7.473408E+03,2.279661E+00,7.326659E-01,8.373735E+03,1.957438E+03,4.319345E-01,1.919000E-01,5.473631E+04,0.000000E+00,2.823011E+00,0.000000E+00,1.696532E+05,0.000000E+00,8.750306E+00,0.000000E+00
09:15:00,1.605031E+04,1.763504E+04,8.279511E-01,1.728866E+00,1.597047E+04,1.559575E+04,8.239217E-01,1.530048E+00,4.380296E+04,7.535192E+03,2.259623E+00,7.387101E-01,8.299238E+03,1.956428E+03,4.280900E-01,1.918003E-01,5.435843E+04,0.000000E+00,2.803510E+00,0.000000E+00,1.686689E+05,0.000000E+00,8.699545E+00,0.000000E+00
09:30:00,1.592978E+04,1.759332E+04,8.217309E-01,1.724794E+00,1.584653E+04,1.556168E+04,8.175276E-01,1.526620E+00,4.347202E+04,7.620730E+03,2.242547E+00,7.470868E-01,8.236855E+03,1.962534E+03,4.248708E-01,1.923991E-01,5.403264E+04,0.000000E+00,2.786700E+00,0.000000E+00,1.678414E+05,0.000000E+00,8.656864E+00,0.000000E+00
09:45:00,1.582523E+04,1.757403E+04,8.163364E-01,1.722914E+00,1.573904E+04,1.555656E+04,8.119820E-01,1.526038E+00,4.318410E+04,7.726979E+03,2.227690E+00,7.574964E-01,8.183455E+03,1.974689E+03,4.221151E-01,1.935913E-01,5.374629E+04,0.000000E+00,2.771925E+00,0.000000E+00,1.671097E+05,0.000000E+00,8.619078E+00,0.000000E+00
10:00:00,1.573308E+04,1.757354E+04,8.115812E-01,1.722872E+00,1.564422E+04,1.557711E+04,8.070894E-01,1.527974E+00,4.292963E+04,7.851577E+03,2.214559E+00,7.697066E-01,8.136944E+03,1.992065E+03,4.197152E-01,1.952954E-01,5.349091E+04,0.000000E+00,2.758749E+00,0.000000E+00,1.664393E+05,0.000000E+00,8.584454E+00,0.000000E+00
10:15:00,1.565075E+04,1.758893E+04,8.073330E-01,1.724384E+00,1.555941E+04,1.562099E+04,8.027127E-01,1.532199E+00,4.270179E+04,7.992840E+03,2.202802E+00,7.835519E-01,8.095840E+03,2.013953E+03,4.175942E-01,1.974420E-01,5.326045E+04,0.000000E+00,2.746861E+00,0.000000E+00,1.658229E+05,0.000000E+00,8.552630E+00,0.000000E+00
10:30:00,1.557634E+04,1.761814E+04,8.034937E-01,1.727251E+00,1.548269E+04,1.568659E+04,7.987533E-01,1.538560E+00,4.249551E+04,8.148982E+03,2.192158E+00,7.988567E-01,8.059047E+03,2.039779E+03,4.156958E-01,1.999747E-01,5.305040E+04,3.638847E+01,2.736025E+00,3.569694E-03,1.652535E+05,0.000000E+00,8.523241E+00,0.000000E+00
10:45:00,1.550868E+04,1.765936E+04,8.000026E-01,1.731293E+00,1.541288E+04,1.577188E+04,7.951510E-01,1.546857E+00,4.230765E+04,8.318554E+03,2.182466E+00,8.154791E-01,8.025875E+03,2.069019E+03,4.139843E-01,2.028421E-01,5.285799E+04,1.323220E+02,2.726099E+00,1.296912E-02,1.647267E+05,0.000000E+00,8.496055E+00,0.000000E+00
11:00:00,1.544663E+04,1.771092E+04,7.968011E-01,1.736349E+00,1.534883E+04,1.587454E+04,7.918463E-01,1.556864E+00,4.213517E+04,8.500101E+03,2.173566E+00,8.332759E-01,7.995682E+03,2.101191E+03,4.124265E-01,2.059970E-01,5.268041E+04,2.837726E+02,2.716939E+00,2.780820E-02,1.642369E+05,0.000000E+00,8.470780E+00,0.000000E+00
11:15:00,1.538928E+04,1.776999E+04,7.938423E-01,1.742140E+00,1.528962E+04,1.599087E+04,7.887914E-01,1.568217E+00,4.197562E+04,8.688324E+03,2.165334E+00,8.517276E-01,7.967960E+03,2.135150E+03,4.109962E-01,2.093269E-01,5.251544E+04,4.856592E+02,2.708429E+00,4.758920E-02,1.637791E+05,0.000000E+00,8.447164E+00,0.000000E+00
11:30:00,1.533597E+04,1.783516E+04,7.910918E-01,1.748530E+00,1.523456E+04,1.611769E+04,7.859507E-01,1.580602E+00,4.182719E+04,8.881634E+03,2.157676E+00,8.706781E-01,7.942330E+03,2.170473E+03,4.096739E-01,2.127904E-01,5.236140E+04,7.032068E+02,2.700483E+00,6.890059E-02,1.631972E+05,0.000000E+00,8.417143E+00,0.000000E+00
11:45:00,1.528593E+04,1.790512E+04,7.885099E-01,1.755388E+00,1.518235E+04,1.625214E+04,7.832602E-01,1.593756E+00,4.168782E+04,9.078410E+03,2.150485E+00,8.899682E-01,7.918380E+03,2.206757E+03,4.084383E-01,2.163481E-01,5.221566E+04,9.147918E+02,2.693026E+00,8.963297E-02,1.625498E+05,0.000000E+00,8.383919E+00,0.000000E+00
