Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Humidifier:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 10/07  17:00:00,3243996805.8515007,0.0,519746307.7696446,883596248.8576131,0.0,792155392.2367202,146666373.6263733,401083044.7459069,161068697.72831137,134319131.12265883,186075390.3869005,19286219.377370925,1571115800.0242964,1186095519.1097103,305892177.89184,79128103.02274606,2633747261.8886697,0.0,1624466939.9578825,65334045.87735518,48094560.40381175,939684452.6058149,1048446338.2284036 
 10/07  18:00:00,3059416216.777708,0.0,500998517.7377565,767444968.8145875,56238300.0,716799361.7081372,117333098.90109866,401083044.7459069,161024318.32887904,134319131.12265883,186065602.0506574,18109873.36802522,1712393087.665498,1343858120.9647792,305892177.89184,62642788.80887869,2532115844.994814,0.0,1496853282.4245022,38665100.561235468,46504115.536730978,1045593455.7516842,1004163181.7500603 
 10/07  19:00:00,2997121273.205343,0.0,484467235.1020923,767444968.8145875,74984400.0,689809170.5273374,117333098.90109866,401083044.7459069,160705562.684806,134319131.12265883,146689603.1160691,20285058.19078512,1596354029.5597294,1361065419.387296,203928118.59456,31360491.57787359,2447037501.499641,0.0,1452678961.0294059,38665156.84709844,55893808.23004815,1074840508.460318,970481132.554261 
 10/07  20:00:00,2517721180.650345,0.0,469097603.97690287,526834643.0385891,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,160778354.0241416,134319131.12265883,164907794.34475626,19971813.946230465,1783418837.4404524,1516839882.8230646,203928118.59456,62650836.02282782,2363293920.880649,715874.9266388064,1297920275.7957392,38665318.231558408,54630298.298865597,1190473220.6999546,936494641.4498179 
 10/07  21:00:00,2509731576.305177,0.0,442886362.84329548,526834643.0385891,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,160235018.97187747,134319131.12265883,185031182.56921158,18613397.562478365,1748581001.9121507,1564277031.2293339,152946088.94592,31357881.73689667,2218192305.6052324,3058110.898863517,1237069707.841845,38665405.56619709,49167865.08571184,1236295278.8443266,876429992.3168295 
 10/07  22:00:00,2360900816.370679,0.0,390304844.0452435,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,159371908.16303147,113213065.13812024,228916780.3399342,16599015.491720142,1847834224.9176408,1683224807.6055625,101964059.29728,62645358.01479802,1936016716.4710918,7805746.864495728,1130842099.9514576,38665332.541692759,41426266.73942019,1319573279.1489058,760741428.7903277 
 10/07  23:00:00,2296988568.889135,0.0,360192492.03136828,410683362.9955632,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,158847375.77995027,90354378.65720785,214082191.11878459,21016928.10919463,1838509097.4649382,1724882383.557127,50982029.64864,62644684.25917101,1782247211.7726703,12468572.611451593,1073802179.8133767,38665694.10612121,46510135.005164269,1363571183.500106,702827176.9658125 
 10/07  24:00:00,2222384079.5869925,0.0,349124499.8887752,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,158668830.80998785,84831118.55227857,201570278.5308783,16179435.383643613,1817051567.4361234,1765299625.5899714,20392811.859456,31359129.98669584,1727147265.9670077,17570865.2825186,1027485806.2468681,38665661.01308913,39811764.213381279,1396443248.7154668,680475376.5920194 
 10/08  01:00:00,2152829018.598024,0.0,335414633.43001988,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,158458465.7979698,71920724.76732356,219389506.54558213,15788353.079698952,1894622292.6540423,1811583862.8597956,20392811.859456,62645617.934790719,1658922107.9454475,24418215.511397635,980369116.5385779,38770450.04044825,38639636.95435502,1433357389.5440269,653478643.1389948 
 10/08  02:00:00,2144474137.4408,0.0,321362360.2218829,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,158218711.76544506,61012200.942551549,236390082.89851237,15633446.634978623,1903447908.4872778,1851698821.4543415,20392811.859456,31356275.17348028,1589026866.6561318,32198038.98123355,943469665.6466493,38770272.643213439,38065648.67474031,1465320360.7340565,625704259.366715 
 10/08  03:00:00,2126902524.9762662,0.0,314105015.88594797,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,158137824.78547169,58663909.841866638,228557327.48809267,15581111.997457749,1978949409.5275777,1895907393.6142474,20392811.859456,62649204.05387391,1552940782.975204,40910366.7829917,907737548.2172999,38770467.1551561,37894152.23854917,1500866120.12157,612118721.1083458 
 10/08  04:00:00,2255936838.029648,0.0,316838955.26440647,466682061.59458956,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,158144277.99491523,56996230.47889677,238054574.61701925,17894184.653954965,1951890182.0043793,1900138045.495493,20392811.859456,31359324.649430325,1566533727.8166879,46533179.78120386,919480434.1489145,38770821.280417669,47768684.12359194,1507114724.8769112,617777834.0789604 
 10/08  05:00:00,2265911812.5105836,0.0,312826148.49959138,466682061.59458956,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,158094315.46007178,52365123.40060271,256916568.4658129,17701041.66404914,2045191762.4209564,1931561374.3913,50982029.64864,62648358.38101649,1546583756.2346564,53682873.01102926,905352874.4408133,38770584.83699153,47061387.45005077,1528698295.511346,609019017.3541669 
 10/08  06:00:00,2596647448.4220249,0.0,310255318.4481497,582833341.6376149,56238300.0,636801372.8715168,117333098.90109866,401083044.74590685,157320955.17348526,47201057.88664532,269871074.69313588,17709884.06447133,1922567433.0411354,1757955223.1156657,101964059.29728,62648150.62818967,1533803711.548524,54695647.578405868,1054737458.3992059,38771051.86421107,48321555.6375345,1414230077.4067989,603633962.10537 
 10/08  07:00:00,2567359135.71882,0.0,332255706.3940997,582833341.6376149,0.0,663791564.0523169,117333098.90109866,401083044.74590685,157695908.96134974,62296733.37018611,233105924.02967019,16963813.62657717,1898625594.3626836,1714318775.4303237,152946088.94592,31360729.986439799,1643216305.3797646,56144780.78195283,1120116551.122374,38770724.35936044,45207923.37586439,1358935706.7966567,650134750.2592278 
 10/08  08:00:00,2951436402.7216427,0.0,416814422.51697519,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,159292308.56035278,126159979.2846928,160617075.1666309,17662059.326552459,1813878173.0301166,1547037960.516641,203928118.59456,62912093.9189158,2072349282.821907,33605509.082646999,1240973747.5203455,51658867.62874367,46209587.96262031,1230255248.1940127,824821140.9255877 
 10/08  09:00:00,2988892467.394766,0.0,494138829.6135311,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,160962696.8383394,134319131.12265883,137379828.61730714,18191614.517290899,1691947766.565637,1444267715.2318273,152946088.94592,94733962.38788966,2493874406.7044994,22847703.7588979,1321349523.2757226,64545639.95640135,47168345.77228348,1142862715.6896888,992086304.1544776 
 10/08  10:00:00,3109403127.129238,0.0,542049676.8056033,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,162792267.01190774,134319131.12265883,180994754.17249645,18356740.15013293,1729560249.0990668,1379506158.8513654,254910148.24319998,95143942.00450142,2751384991.725321,15938261.748685336,1375833889.9918318,77433762.24686499,46987153.335730347,1090352243.786004,1087194299.1330209 
 10/08  11:00:00,3152601979.720544,0.0,560636709.778983,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,168641841.93322204,134319131.12265883,195387685.72659929,22726053.29264257,1673938432.0767558,1323879850.93645,254910148.24319998,95148432.89710588,2852923735.926566,9074634.61140724,1418875962.4633933,77433151.16741711,51957320.26723741,1046351547.3603816,1329222206.4083055 
 10/08  12:00:00,3150370957.3946068,0.0,563611163.2013763,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,172181345.28307254,134319131.12265883,190703294.10837955,18665465.812680495,1620388160.328036,1270338412.1278432,254910148.24319998,95139599.95699272,2874848898.9400246,4168076.4567955366,1461718474.7906285,77433407.2590249,46570295.815239179,1003708228.1948652,1519475165.610458 
 10/08  13:00:00,3113138863.10865,0.0,564798563.616824,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,172880918.82089813,134319131.12265883,178222878.18088288,19017004.681747047,1525977259.8633276,1226905183.7080007,203928118.59456,95143957.56076709,2883374863.8580915,1446561.403613671,1493276806.6546338,77433758.20528719,48472156.301503,970278566.8120029,1563690611.690504 
 10/08  14:00:00,3122202213.524815,0.0,566696619.169063,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,175938321.3483461,134319131.12265883,182077281.2652191,19270493.933889018,1396957267.414613,1148877664.05442,152946088.94592,95133514.414273,2896692628.810768,1686.8591473061316,1555265841.9113515,77434923.23197876,49050127.05541219,909147123.1624397,1759004894.9200366 
 10/08  15:00:00,3135949313.4198276,0.0,567532387.3458221,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,176767215.5818808,134319131.12265883,194192166.31799276,19238046.365834346,1405915326.4995616,1106848393.975875,203928118.59456,95138813.92912698,2902491263.00683,0.0,1590113538.1252759,77433880.5192157,48581481.94108289,876975279.0023533,1816557800.2512849 
 10/08  16:00:00,3025496123.8915078,0.0,566752435.0039437,642985923.0816147,0.0,792155392.2367202,117333098.90109866,401083044.7459069,175004490.5828563,134319131.12265883,177593559.45728386,18269048.7594251,1505077864.5631357,1104042525.9313265,305892177.89184,95143160.73996923,2897117047.108188,0.0,1598621216.9606457,77434617.0442516,44111606.60859672,874793829.2636813,1707297124.3652497 
 10/08  17:00:00,2824501251.828632,0.0,565541044.083627,582833341.6376149,0.0,663791564.0523169,117333098.90109866,401083044.7459069,172225083.35469575,134319131.12265883,169123732.655663,18251211.275050135,1616625818.4089814,1215992921.488728,305892177.89184,94740719.0284135,2888622275.9448168,35109.175362225185,1508941380.9881829,64545679.219827737,44839571.66767211,959717006.0942463,1530415875.3193682 
 10/08  18:00:00,2674912193.975099,0.0,536075104.85701659,466682061.59458956,56238300.0,588435533.5237343,117333098.90109866,401083044.7459069,164696724.22954128,134319131.12265883,192121188.68319253,17928006.317360596,1813339469.0665222,1444799529.9810363,305892177.89184,62647761.19364587,2727189432.47257,785139.0114016065,1319372940.3496145,38771082.04683325,44886559.839407328,1130539350.5452436,1151153106.710408 
 10/08  19:00:00,2620987474.3174779,0.0,501381241.52066478,466682061.59458956,74984400.0,561445342.3429346,117333098.90109866,401083044.7459069,161434605.6892669,134319131.12265883,182409842.19388855,19914706.20646917,1748497760.1590596,1513208932.4584959,203928118.59456,31360709.106003878,2536157258.562779,2110297.3579491276,1241479740.5214439,38770716.20461775,54089558.2890428,1196213698.5390278,1006507223.6030939 
 10/08  20:00:00,2460173374.9673244,0.0,467458024.4261811,466682061.59458956,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,161002018.47828806,134319131.12265883,169358477.2455,19541821.903040649,1913284588.3374563,1646709577.059013,203928118.59456,62646892.68388368,2354521501.149853,3398896.7606078695,1124575709.8935695,38770609.83441824,52990920.006639387,1294457455.2177087,931851935.7768319 
 10/08  21:00:00,2441310806.5919268,0.0,452153867.0435183,466682061.59458956,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,160713647.08046288,134319131.12265883,167304348.31333126,18325911.24029905,1867950213.2248092,1683645927.8218494,152946088.94592,31358196.457039849,2269357185.286981,4701327.654771348,1080380474.2507544,38770469.35995886,47972023.412085417,1331089355.987276,898877679.8225576 
 10/08  22:00:00,2303438484.54562,0.0,426033829.29303327,350530781.5515637,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,160436735.19184686,134319131.12265883,173832407.30605663,16473759.883394517,1950440345.7766264,1785830235.3551093,101964059.29728,62646051.12423691,2130375691.5176783,9827940.885885869,990624113.883258,38770340.22735934,40404660.928490567,1403237138.9876567,840897649.506309 
 10/08  23:00:00,2287451808.409206,0.0,408373298.4640802,350530781.5515637,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,160138644.3009814,134319131.12265883,171431837.67505706,20846275.097799027,1927602266.3498355,1826789941.2752252,50982029.64864,49830295.42597048,2032644354.055409,15236672.825617217,942683008.8265911,38770946.638807538,45655523.45631443,1442951509.1170865,803293654.6623616 
 10/08  24:00:00,2236254267.211706,0.0,406370384.4536726,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,160177970.1930012,134319131.12265883,167361048.51233069,16168397.952612872,1920469315.83306,1855905829.7084385,20392811.859456,44170674.26516572,2021842029.2049823,18634503.721164127,907549551.4412892,38770838.76443954,38985435.275972429,1466495798.2464734,798962386.5536697 
 10/09  01:00:00,2220800777.7904226,0.0,417842749.5586871,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,160559954.77048145,134319131.12265883,140071013.9946681,16150593.366497733,1964303356.153628,1881259477.6580463,20392811.859456,62651066.636125627,2086215332.4726396,21629148.54685733,881261450.8521646,38877406.94230863,38460465.535811219,1487913717.928459,826323080.5875604 
 10/09  02:00:00,2220811620.1858937,0.0,438456397.4680102,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,161137187.22161979,134319131.12265883,118748272.55705896,16293296.839116525,1952207765.9143148,1900452516.4870954,20392811.859456,31362437.56776319,2202573798.044397,23898607.072019847,862729821.2276512,38877335.164606038,38631989.6057765,1503656193.0400396,873881998.7258525 
 10/09  03:00:00,2228098780.078254,0.0,459987336.4655088,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,161698078.19526059,134319131.12265883,103813072.65346724,16423826.66392953,1995863843.8909238,1912820646.6481198,20392811.859456,62650385.38334814,2321767444.715463,24839730.476114096,849357892.1629143,38877414.311654988,38732607.79689649,1513127402.5888224,922186571.8096948 
 10/09  04:00:00,2339424480.227314,0.0,478066177.39087459,466682061.59458956,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,161947126.2858041,134319131.12265883,78239283.63350226,18844146.774018334,1925222525.210608,1873469756.0739275,20392811.859456,31359957.277224609,2422450944.7999498,24526160.770549507,885085076.6735026,38877407.93055616,48759783.85029459,1488789519.2779489,962573996.4682484 
 10/09  05:00:00,2338565908.3816878,0.0,490793089.3302572,466682061.59458956,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,162275792.64704258,134319131.12265883,64376236.12864984,18793044.132624039,1995941003.4611519,1882309271.1553329,50982029.64864,62649702.65717904,2494014148.7611849,24707511.18831598,888299735.4880141,38877362.787628199,48370257.438732918,1489042703.5203639,991598870.8938533 
 10/09  06:00:00,2699597954.7131197,0.0,513010790.6827516,582833341.6376149,74984400.0,636801372.8715168,117333098.90109866,401083044.7459069,162147199.11066494,134319131.12265883,58130344.85003027,18955230.790876666,1841368284.24661,1676754624.7046064,101964059.29728,62649600.244723569,2611979414.569268,24127072.992705786,1064753834.0247601,38877686.153261449,49849025.62929826,1345986033.9323464,1037181770.4662247 
 10/09  07:00:00,2668849141.1149876,0.0,522513532.0379842,582833341.6376149,0.0,663791564.0523169,117333098.90109866,401083044.7459069,162449773.53272517,134319131.12265883,66362561.69403744,18163093.390644693,1829662155.6157833,1645354566.7547973,152946088.94592,31361499.915065938,2661831995.5039236,22601327.62379435,1116359741.7578536,38877285.09910309,46797267.9969792,1302554092.2344273,1057858858.4479044 
 10/09  08:00:00,2998083110.1845858,0.0,562985731.6335968,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,166577902.11841823,134319131.12265883,44698308.607835497,18611478.835637049,1792679571.6143707,1525837134.0418335,203928118.59456,62914318.97797723,2875836885.4722297,12473136.467972693,1205696085.7920624,51800825.96950761,47639371.01687005,1217296644.4507549,1210581625.4435664 
 10/09  09:00:00,2962156727.8614904,0.0,571811662.4191516,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,173955287.33471025,134319131.12265883,19080549.101167248,19089731.19816401,1692082719.2719999,1444397971.8425074,152946088.94592,94738658.48357235,2930724761.997889,7992442.58128705,1282352457.5196832,64723070.69419891,48586530.23684189,1141806857.6782332,1603729028.9418417 
 10/09  10:00:00,2985020582.6020195,0.0,580668078.7310863,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,179694945.17719526,134319131.12265883,0.0,19447869.70464017,1703542595.6279178,1353482301.4177707,254910148.24319998,95150145.96694707,2973774927.358618,5159148.033367097,1364543355.4806219,77646802.35611825,48882603.09943692,1068426964.5170237,1973285116.2674692 
 10/09  11:00:00,3048116719.6595675,0.0,633803706.6182506,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,185202358.43053574,134319131.12265883,0.0,23900965.621683074,1649652176.1389037,1299586953.4589706,254910148.24319998,95155074.43673307,3096524225.6078259,2502703.6483473207,1412940546.4006344,77646310.63374037,54446102.66015044,1026919297.7841332,2370061723.224103 
 10/09  12:00:00,3130485548.942445,0.0,713439579.4310701,642985923.0816147,0.0,792155392.2367202,234666197.8021973,401083044.7459069,191486577.48589457,134319131.12265883,0.0,20349703.036382844,1602857552.9349528,1252800812.6079193,254910148.24319998,95146592.0838336,3622350396.2143065,676912.7930705465,1451032819.192502,77646537.61594218,49722742.685319397,992901837.4615858,2877040520.5752546 
 10/09  13:00:00,3155912103.3770668,0.0,763157918.9252198,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,193595920.81592406,134319131.12265883,0.0,20938765.827625365,1479416691.8786083,1180337163.9852975,203928118.59456,95151409.29875086,3893155292.055759,0.0,1506595563.2332197,77646861.63587618,51906289.980130229,933891981.7931378,3093284424.2127234 
 10/09  14:00:00,3178846745.297811,0.0,784686958.0761037,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,194747329.67877827,134319131.12265883,0.0,21192959.73463191,1353479973.6928597,1105391196.599093,152946088.94592,95142688.14784667,4036190355.7480556,0.0,1565292584.9899119,77646197.00869456,52572176.97957076,874975247.0388491,3214191072.5115458 
 10/09  15:00:00,3195114441.242904,0.0,800095517.0497154,642985923.0816147,0.0,765165201.0559201,234666197.8021973,401083044.7459069,195542734.37341807,134319131.12265883,0.0,21256692.01147317,1351707922.118152,1052632789.3927747,203928118.59456,95147014.13081725,4143127757.986045,0.0,1608921782.6722167,77647384.16214101,52172459.71506223,833206962.4273383,3304364790.6145908 
 10/09  16:00:00,3108872323.192734,0.0,804753268.425798,642985923.0816147,0.0,792155392.2367202,117333098.90109866,401083044.7459069,195858018.60203088,134319131.12265883,0.0,20384446.076906317,1455970199.0867463,1054926197.7141733,305892177.89184,95151823.48073295,4175551346.5077288,0.0,1609796690.5875235,77647433.15704543,47559955.82560973,838780012.203581,3330828915.578456 
 10/09  17:00:00,2899246111.586694,0.0,784487214.035517,582833341.6376149,0.0,663791564.0523169,117333098.90109866,401083044.7459069,195095816.4668958,134319131.12265883,0.0,20302900.624685386,1571654047.0055314,1171013561.746469,305892177.89184,94748307.36722198,4020792357.42989,0.0,1535492001.335541,64723725.06433338,48082127.113171089,913746604.1342707,3194117487.6277549 
 10/09  18:00:00,2710861370.212104,0.0,733888436.0833511,466682061.59458956,56238300.0,588435533.5237343,117333098.90109866,401083044.7459069,192894310.867788,134319131.12265883,0.0,19987453.37297651,1744437976.7381054,1375894403.6456924,305892177.89184,62651395.20057308,3690750556.306401,0.0,1362566294.1670776,38877314.25937711,48154144.11220524,1077052299.7823554,2916837248.273644 
 10/09  19:00:00,2662838706.8217117,0.0,695289306.5093038,466682061.59458956,74984400.0,561445342.3429346,117333098.90109866,401083044.7459069,189368074.27221269,134319131.12265883,0.0,22334247.333006655,1662606248.4711426,1427315710.9588829,203928118.59456,31362418.917699636,3374019316.7214839,0.0,1299150482.7071746,38877344.71174246,57258934.86105057,1128823267.8602029,2643544652.944499 
 10/09  20:00:00,2521610965.176379,0.0,669481939.8306527,466682061.59458956,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,187413613.082403,134319131.12265883,0.0,21902379.3490088,1807987858.7868047,1541409391.2508407,203928118.59456,62650348.941404018,3172924897.9077274,0.0,1196782348.160984,38877419.62573794,56106738.75052338,1213295893.4758039,2470411835.525467 
 10/09  21:00:00,2499780469.982809,0.0,650808113.6089233,466682061.59458956,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,185749682.6078691,134319131.12265883,0.0,20409640.85170208,1753063158.4122334,1568757129.9834729,152946088.94592,31359939.482840647,3081628191.9125368,0.0,1162075634.1051095,38877403.50691808,50851759.02140929,1240592430.6584037,2350838409.298591 
 10/09  22:00:00,2367100532.9801437,0.0,637705960.2885013,350530781.5515637,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,184381450.65300773,134319131.12265883,0.0,18351369.167346155,1819641089.6124769,1655027364.268961,101964059.29728,62649666.046235699,3063849278.829362,0.0,1080780491.2746165,38877358.10338568,43387028.63078152,1301406349.8881365,2229632720.489314 
 10/09  23:00:00,2340339486.265634,0.0,610903533.12765,350530781.5515637,74984400.0,448411296.5500608,117333098.90109866,401083044.7459069,180719702.4070176,134319131.12265883,0.0,22054497.859677759,1807395090.5475593,1693763853.755961,50982029.64864,62649207.14295827,3026393289.151635,11683.747980212662,1031682901.0313357,38877740.60348664,48160988.41484016,1337915521.132236,1968365438.0766488 
 10/09  24:00:00,2264778367.1036155,0.0,582924887.8342134,350530781.5515637,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,177852139.93413968,134319131.12265883,0.0,17824873.235173529,1782691010.0989898,1730936703.5198816,20392811.859456,31361494.71965214,2985280923.7830736,190848.65102677234,988647289.4499482,38877723.223640959,42210091.710334468,1367743639.7159274,1772332709.5327266 
 10/10  01:00:00,2319252572.099618,0.0,579097904.9678449,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,176025780.09783808,134319131.12265883,0.0,17799839.489846939,1825901954.331108,1742858626.3790055,20392811.859456,62650516.0926466,2974305234.271343,239695.59385158623,970975627.3505627,38985249.02405832,41721743.43357262,1377696959.2454284,1653736180.4124532 
 10/10  02:00:00,2320056138.7818624,0.0,579428380.2663629,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,176520879.39951215,134319131.12265883,0.0,17777831.571899229,1806588303.9932807,1754835293.863249,20392811.859456,31360198.270575435,2976104601.89193,274935.3956037662,954759703.906514,38985107.11137773,41460990.71663153,1387353684.6836344,1682632799.4345446 
 10/10  03:00:00,2340181714.30331,0.0,596338021.3397628,410683362.9955632,74984400.0,407926009.7788609,117333098.90109866,401083044.7459069,179600830.18991588,134319131.12265883,0.0,17913815.229543479,1842237040.2212954,1759193976.3675886,20392811.859456,62650251.994250837,3005513128.5758779,167869.0891500429,946410001.4327531,38985031.96406056,41470377.708047527,1390824458.9751383,1876761118.8222566 
 10/10  04:00:00,2862529874.607042,0.0,619809787.7189943,767444968.8145875,74984400.0,536289837.963264,117333098.90109866,401083044.7459069,180507582.44272623,134319131.12265883,0.0,30758022.897805118,1685389237.5215214,1602747196.194718,20392811.859456,62249229.46734752,3039054482.6921575,0.0,1076464428.7334345,38985543.032821249,91445772.48423554,1281522184.7029336,1941187652.9633008 
 10/10  05:00:00,2873789817.571597,0.0,625872022.7443379,767444968.8145875,74984400.0,539619837.963264,117333098.90109866,401083044.74590685,184135435.46281965,134319131.12265883,0.0,28997877.816923195,2722680850.8710215,2639936111.2749159,50982029.64864,31762709.94746541,3047535262.559684,319891820.69181206,762671161.0450401,38985637.38477086,86201159.45418659,2088173024.031126,1940188879.8984113 
 10/10  06:00:00,3862732666.2368586,0.0,598174702.8391036,1244511737.5216106,74984400.0,1089404771.5169283,117333098.90109866,401083044.7459069,177973951.28590367,134319131.12265883,0.0,24947828.30364815,2241550520.05818,2076932337.8715926,101964059.29728,62654122.88930789,3008120433.3055155,106958076.80443293,1079754194.1596304,38985842.409534927,73012272.9419856,1652590470.9388509,1718600966.5754147 
 10/10  07:00:00,4328274249.020029,0.0,579780202.9208465,1605427226.1856087,0.0,1116394962.6977282,293332747.2527466,401730198.67247608,175761584.6485051,134319131.12265883,0.0,21528195.519458087,2049527689.6604295,1833355458.1409717,152946088.94592,63226142.57353757,2978036767.806205,60251906.27591568,1268947747.9856446,66629031.35855049,56240067.77850764,1453359542.4688943,1637918040.632695 
 10/10  08:00:00,4482546361.164931,0.0,582806842.9609147,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,402407740.4826024,178051878.63993598,134319131.12265883,0.0,23139458.19636047,2021071928.6138945,1690144398.2601505,203928118.59456,126999411.75918415,2984815479.257868,38427311.10368723,1382386602.164274,81417200.87424207,58272345.65249604,1336045458.9246209,1805851832.6800957 
 10/10  09:00:00,4647470258.48829,0.0,622479327.8126726,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,402907071.35346969,182767052.86241556,134319131.12265883,0.0,23500183.129041904,1835239536.844959,1586659316.3180235,152946088.94592,95634131.58101566,3042525989.667614,21774842.643279576,1463080447.990501,92646464.88472122,58910918.89253858,1253306318.5424813,2126204175.06789 
 10/10  10:00:00,4724848042.01719,0.0,667729095.9232895,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,403343640.0777104,187315126.99204944,134319131.12265883,0.0,23653364.512650286,1893040216.7653855,1477833534.9065219,254910148.24319998,160296533.6156636,3122117869.961305,9420100.897331823,1554802890.2104049,109492843.07473712,58739914.81522296,1164542856.928604,2391403655.91786 
 10/10  11:00:00,4746231930.349457,0.0,682807350.0713025,1605427226.1856087,0.0,1116394962.6977282,586665494.5054932,403743213.910274,189367983.662826,134319131.12265883,0.0,27506568.19356367,1797506789.072549,1414177360.2976704,254910148.24319998,128419280.53167877,3168953213.1855437,3537534.84019873,1614091570.707365,115107970.51432276,63348298.42856777,1116872263.0814629,2448246988.020817 
 10/10  12:00:00,4597104911.105001,0.0,683531505.179044,1605427226.1856087,0.0,1116394962.6977282,439999120.87911996,404114094.5773585,189771367.40027816,134319131.12265883,0.0,23547503.063203124,1749012246.4676698,1366319201.4826217,254910148.24319998,127782896.7418479,3162302228.381931,743747.6609123048,1661910998.334266,99666675.73076782,58450765.010104719,1082087470.3122256,2443754845.2183325 
 10/10  13:00:00,4710061325.954575,0.0,676943713.4587507,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,404908220.1318488,188586473.08290107,134319131.12265883,0.0,23806295.950384279,1675976660.99432,1324942835.7961562,203928118.59456,147105706.60360379,3119154887.0988247,0.0,1705220874.224518,115107930.61481905,60336444.82334213,1051773214.4924454,2378392223.7515819 
 10/10  14:00:00,4715765636.435951,0.0,679489177.6943195,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,406553069.8697186,190050961.40562833,134319131.12265883,0.0,23855804.135594794,1573483766.3202217,1278917303.4951168,152946088.94592,141620373.87918488,3152674961.5606348,0.0,1756214380.2508329,109492913.1285895,60838832.36610958,1018537734.9949603,2428125433.7938568 
 10/10  15:00:00,4713120720.628659,0.0,677220139.7454916,1605427226.1856087,0.0,1089404771.5169283,586665494.5054932,408072507.26460859,188185188.35252512,134319131.12265883,0.0,23826261.935343885,1571279823.3665663,1239407939.410716,203928118.59456,127943765.36129007,3126343550.4008095,0.0,1807227804.0129803,103877902.36918774,60332171.31847504,986420846.7293456,2402896048.6762759 
