Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 01/11  19:00:00,1327474598.1248127,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,2002945.6847103327,14084200.475073006,3519760855.271863,3340719169.7618076,17403336.0,161638349.5100553,0.0,5955249.436014892,850149045.971347,134495826.35348643,34738589.96849961,2613400244.9831488,0.0 
 01/11  20:00:00,1328899517.6984559,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,1850445.0855636909,15661620.647862796,3362565203.6336958,3313825009.7114708,17403336.0,31336857.922224985,0.0,7696358.483113028,822445223.326894,36455095.55394652,41415034.25745416,2589248441.9389936,0.0 
 01/11  21:00:00,1328767309.8390475,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,1795998.0929861938,15583859.781032043,3361458020.3355166,3281539006.821698,17403336.0,62515677.513818968,0.0,24149623.26674913,801178569.6628275,32080510.84246821,40984364.033173639,2566074488.114779,0.0 
 01/11  22:00:00,423722005.8872133,0.0,0.0,156648030.75360007,64537200.0,189143078.4,0.0,38193.67027054333,13355503.063342676,48697803.07904269,0.0,17403336.0,31294467.079042689,0.0,0.0,0.0,32080518.490910494,37102798.194168377,0.0,0.0 
 01/11  23:00:00,422890000.2473619,0.0,0.0,156648030.75360007,64537200.0,189143078.4,0.0,20879.888297391022,12540811.205464423,48545952.107541199,0.0,17403336.0,31142616.107541197,0.0,0.0,0.0,17498473.46557096,34421984.43590295,0.0,0.0 
 01/11  24:00:00,426733592.7152095,0.0,0.0,156648030.75360007,64537200.0,189143078.4,0.0,15572.338382939975,16389711.223226503,17475336.0,0.0,17403336.0,72000.0,0.0,0.0,0.0,13123855.488564343,39979385.62179527,0.0,0.0 
 01/12  01:00:00,426716213.23364529,0.0,0.0,156648030.75360007,64537200.0,189143078.4,3664900.861072912,14930.103782264505,12708073.11518997,51019582.47134101,2576130.0157708169,17403336.0,31040116.4555702,0.0,2039692.6458728484,42118846.03989736,7302147.640315439,35752338.68466921,3368559.16178247,0.0 
 01/12  02:00:00,427365109.90807428,0.0,0.0,156648030.75360007,64537200.0,189143078.4,4275717.671251731,16575.52146611198,12744507.56175639,20794354.143340108,3319018.143340108,17403336.0,72000.0,0.0,2778529.8867691869,46781684.84211746,7302147.603230649,35804148.91236411,4302634.626295146,0.0 
 01/12  03:00:00,428046179.2031569,0.0,0.0,156648030.75360007,64537200.0,189143078.4,4886534.481430549,16862.204288099394,12814473.36383811,20967575.195204695,3492239.1952046935,17403336.0,72000.0,0.0,2783984.609165184,52488029.237423527,7302147.64506089,35677242.16340706,4562834.918806635,0.0 
 01/12  04:00:00,427494987.6413038,0.0,0.0,156648030.75360007,64537200.0,189143078.4,4275717.671251731,15643.599520789054,12875317.216931265,20451882.50676367,2976546.5067636708,17403336.0,72000.0,0.0,2397720.9255473597,44227004.10075435,7302147.6421216879,35572550.5642329,3925781.8142757287,0.0 
 01/12  05:00:00,428399583.17353919,0.0,0.0,156648030.75360007,64537200.0,189143078.4,3664900.861072912,15499.904544562425,14390873.254321672,51401353.360244248,2958188.3203222195,17403336.0,31039829.03992202,0.0,2355128.896034376,37755187.64240598,7302147.592967907,42044311.12600991,3690660.8492847366,0.0 
 01/12  06:00:00,429436242.6548831,0.0,0.0,156648030.75360007,64537200.0,189143078.4,4886534.481430549,20218.337936130793,14201180.681916303,22557303.382324645,5081967.382324645,17403336.0,72000.0,0.0,3906696.7594204128,49203543.902794327,7302147.645517698,41491709.38581325,5949281.288557012,0.0 
 01/12  07:00:00,692678464.8732869,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,6443111.181161251,13367539.773496239,6005456902.297816,5987981566.297816,17403336.0,72000.0,0.0,1181279663.6228288,74886100.5751667,7302147.638111025,37556703.99078851,4644271690.186419,0.0 
 01/12  08:00:00,1286146086.6215654,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,3452356.7262808799,14331077.930255395,5216266299.965636,5071962571.999543,17403336.0,126900391.9660928,0.0,415221412.3486041,99969625.94232813,78784689.58742795,36831518.14986771,3980426899.9917585,0.0 
 01/12  09:00:00,1596297754.1281706,0.0,4917.342482116874,795167668.7999998,0.0,524349514.9186813,260023104.76502938,2060775.8614035883,14691772.440574585,4191829792.920766,3933357674.5093786,130525020.0,127947098.41138704,0.0,11834603.746143762,481887856.77725777,103138514.29043028,38595831.49441512,3067932625.759536,40366.64668773634 
 01/12  10:00:00,1596376639.6731063,0.0,5927.253930183937,795167668.7999998,0.0,524349514.9186813,260023104.76502938,1870065.1657697859,14960358.769695785,3975264398.963149,3682732126.7084848,130525020.0,162007252.2546637,0.0,1389599.1540083795,532126517.34131726,141109167.26408828,39863279.834472838,2874995962.7228548,45759.84611231186 
 01/12  11:00:00,1618013583.4899183,0.0,4380.402001920434,795167668.7999998,0.0,545953921.3186814,260023104.76502938,1844031.1403362267,15020477.063869853,4000201252.562776,3631500420.9134476,174033360.00000004,194667471.6493282,0.0,0.0,579620135.0899603,145490962.19112,40199674.87046603,2833595503.793657,33616.59251260523 
 01/12  12:00:00,1621619747.3192099,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,1835233.2521935162,18639819.18330557,3843498582.462747,3473943801.1481306,174033360.00000004,195521421.31461627,0.0,0.0,709472243.6101362,158635032.8304415,44452934.11542501,2710998521.0976755,0.0 
 01/12  13:00:00,1618009343.9920202,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,1830210.0563463532,15034439.051963309,3808062340.1170809,3437760969.781702,174033360.00000004,196268010.33537833,0.0,0.0,744456764.8253524,168858030.49565337,40244541.212335828,2682886068.600274,0.0 
 01/12  14:00:00,1596482726.2308615,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,1755859.5192443077,15186578.227907084,3754034070.766087,3437616815.615348,87016680.00000002,229400575.15073867,0.0,0.0,688886513.5273868,174699714.42130167,41052089.97528945,2685394009.269059,0.0 
 01/12  15:00:00,1596509302.1863702,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,1819679.2610021292,15149334.441657532,3837025641.6084778,3555556084.2466256,87016680.00000002,194452877.36185218,0.0,0.0,696737127.0614107,142570277.3956919,41047749.09203684,2770681541.876566,0.0 
 01/12  16:00:00,1568341505.8231612,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260023104.76502938,2016400.8984905086,14926360.300300826,3755303163.943613,3575464441.7452867,17403336.0,162435386.19832645,0.0,0.0,832757386.720093,148411159.85779546,40066285.675344299,2787977853.4334785,0.0 
 01/12  17:00:00,1582606644.772417,0.0,0.0,795167668.7999998,32268600.0,478868630.4,260023104.76502938,2302277.276351432,13976363.531036256,3609702359.463135,3431376672.7427155,17403336.0,160922350.72042004,0.0,1511168.9694288923,1094685366.3247727,121571628.37768677,34790417.93043799,2677580503.0989158,0.0 
 01/12  18:00:00,1327997837.206851,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,2798171.380106743,13812213.861715151,4265942780.023977,4087616633.8384449,17403336.0,160922810.1855319,0.0,18423990.922150915,810557819.7641742,121571820.23103252,34263681.97904996,3191053070.869635,0.0 
 01/12  19:00:00,1328709042.1188734,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,3593802.1925860738,13727787.961258233,4888217536.087125,4709167851.358848,17403336.0,161646348.7282783,0.0,30490701.88652114,757603174.8315942,134715679.6432904,33822033.269478719,3665999303.007497,0.0 
 01/12  20:00:00,1330928824.8208862,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,4307462.185782092,15233910.670074996,5403345877.10416,5323337897.523873,17403336.0,62604643.58028689,0.0,43410620.45959127,704067685.6470095,36510695.27743943,40201071.81509616,4151542757.032835,0.0 
 01/12  21:00:00,1331410013.9540954,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,4921101.201815732,15101460.78725066,5802961200.37125,5754262942.947475,17403336.0,31294921.423775127,0.0,83065111.74237053,670045327.9333624,32129404.799215009,39600084.532283019,4491056737.542006,0.0 
 01/12  22:00:00,424523503.0952099,0.0,0.0,156648030.75360007,64537200.0,189143078.4,1221633.6203576374,41183.03288681787,12932377.288365413,49549883.790429707,850392.0006894395,17403336.0,31296155.789740266,0.0,1013335.4426813356,14588027.779894585,32129448.128803374,35829690.22180582,1452582.9613450459,0.0 
 01/12  23:00:00,428807160.64390996,0.0,0.0,156648030.75360007,64537200.0,189143078.4,6108168.1017881869,33327.52303643313,12337355.865485227,52184617.787636879,3639300.8283552725,17403336.0,31141980.959281599,0.0,4548347.811048853,65629553.10807272,17525153.284010553,34090823.00537869,6755701.6944332639,0.0 
 01/12  24:00:00,436022506.31250157,0.0,0.0,156648030.75360007,64537200.0,189143078.4,9296189.834623084,53978.449287395575,16344028.874991036,60453344.77629412,11949938.443101032,17403336.0,31100070.333193087,0.0,10948406.176656302,88672932.38749433,13143865.72848725,39953307.97959002,19382091.179688176,0.0 
 01/13  01:00:00,438444235.1471393,0.0,0.0,156648030.75360007,64537200.0,189143078.4,15439815.382304017,91666.29317145741,12584444.31806375,46879672.336001578,29404336.336001576,17403336.0,72000.0,0.0,22122582.01000327,131120317.95353575,7312963.055289688,35520190.034936178,42529861.96801321,0.0 
 01/13  02:00:00,449223308.88315668,0.0,0.0,156648030.75360007,64537200.0,189143078.4,26194186.99086626,147275.59103275467,12553537.147657548,79499564.34437065,62024228.344370659,17403336.0,72000.0,0.0,49388214.81727764,129418376.35259362,7312963.075090631,35335898.01558758,66383424.902131367,0.0 
 01/13  03:00:00,460514247.43953767,0.0,0.0,156648030.75360007,64537200.0,189143078.4,37481171.745254699,184515.9179905072,12520250.622692265,106139085.7836858,88663749.7836858,17403336.0,72000.0,0.0,69500489.44945663,96711661.21437972,7312963.072923858,35138604.77288603,89625368.03878042,0.0 
 01/13  04:00:00,457920303.01008859,0.0,0.0,156648030.75360007,64537200.0,189143078.4,34735212.58150965,369541.18220708039,12487240.092771814,244237456.44158066,195793862.53656448,17403336.0,31040257.90501619,0.0,108582376.09645283,77533696.07359633,7312963.0561183639,34942947.38605774,156822777.33124954,0.0 
 01/13  05:00:00,491603082.2234167,0.0,0.0,156648030.75360007,64537200.0,189143078.4,60784899.42500336,380572.99831282478,20109300.6465005,232165813.9041166,214690477.9041166,17403336.0,72000.0,0.0,155999063.16103924,67842162.24638587,7312963.073480854,67435919.37070728,180294872.35074536,0.0 
 01/13  06:00:00,493301473.95608988,0.0,0.0,156648030.75360007,64537200.0,189143078.4,63503193.9696414,603947.2785556953,18866023.554292758,357563154.1355057,340087818.1355057,17403336.0,72000.0,0.0,222454062.68732847,67039077.83250504,7312963.074157736,62074695.33324352,255429345.40098233,0.0 
 01/13  07:00:00,706633322.7464571,0.0,0.0,156648030.75360007,64537200.0,191659478.4,260023104.76502938,18252657.56820681,15512851.259620795,10394160308.75421,10345722315.899096,17403336.0,31034656.855114845,0.0,1936157850.804458,56363411.35545178,7312963.015280813,47071063.71821641,7972161273.937985,0.0 
 01/13  08:00:00,1296069630.5319474,0.0,0.0,795167668.7999998,21512400.0,191659478.4,260023104.76502938,13635416.457020907,14071562.109897266,9336733804.7587,9224122700.71079,17403336.0,95207768.04791,0.0,1147898229.4671555,65330143.07732886,78910363.74041289,35964486.332962218,7229877318.279547,0.0 
 01/13  09:00:00,1601970633.7044178,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,8119403.502462643,14310941.71824464,8000539468.885985,7742043758.985689,130525020.0,127970689.90029538,0.0,236576737.6766172,214885044.63408417,103298333.02199383,37341036.957295369,6053114986.925468,0.0 
 01/13  10:00:00,1600788789.588763,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260023104.76502938,6718829.183920259,14529671.921132479,7351662109.5996899,7054052599.313251,130525020.0,167084490.28643713,0.0,90447078.06421209,326165469.72646579,141325890.91338638,38635278.085433688,5512598860.175726,0.0 
 01/13  11:00:00,1621477642.1132115,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260023104.76502938,5765153.988920341,14567793.24058066,6900839060.310072,6537198287.552204,174033360.00000004,189607412.7578676,0.0,33570245.42660987,415025975.6293644,145713281.38460297,38837831.25776446,5108075565.930659,0.0 
 01/13  12:00:00,1624611456.8980609,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260039722.73353178,5136871.537800024,18313272.508047753,6390875491.691317,6021241419.024313,174033360.00000004,195600712.6670034,0.0,15809620.361291079,594946843.9176445,158877079.30362625,43153390.124437119,4705081669.517846,0.0 
 01/13  13:00:00,1620524218.173716,0.0,0.0,795167668.7999998,0.0,545953921.3186814,260186290.38142956,4633039.0653495979,14583298.608255864,6069771160.470272,5666755392.832596,174033360.00000004,228982407.63767679,0.0,7786642.176447255,662387999.1164674,169115214.01673428,38886589.871253419,4428733927.590374,0.0 
 01/13  14:00:00,1598907317.636613,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260035254.9382708,4646957.505870674,14707921.473790456,6077339825.519042,5793632245.28009,87016680.00000002,196690900.23895277,0.0,2848303.862708366,593945357.1555182,174965583.36929787,39666415.03683755,4520118464.498902,0.0 
 01/13  15:00:00,1599047533.2406193,0.0,0.0,795167668.7999998,0.0,524349514.9186813,260050791.78357036,4780000.582586214,14699557.15578166,6168637651.609761,5887100692.538705,87016680.00000002,194520279.0710558,0.0,103548.60761396704,610744840.166643,142788004.61599339,39640451.175962399,4596802978.096753,0.0 
 01/13  16:00:00,1571030985.5479005,0.0,0.0,795167668.7999998,0.0,496207971.0593406,260023104.76502938,5101132.592367791,14531108.331162904,6121073746.410924,5908803267.455074,17403336.0,194867142.95585,0.0,1059156.7699611583,718017881.5790449,148638924.35113553,38651129.08072226,4611956429.346728,0.0 
 01/13  17:00:00,1585837451.8738368,0.0,0.0,795167668.7999998,32268600.0,478868630.4,260023104.76502938,5824614.778926112,13684833.129881438,6057731072.899845,5900068461.160177,17403336.0,140259275.7396667,0.0,26983951.896970728,946391845.3061409,121766687.39453502,33605472.66864504,4609207025.7848839,0.0 
 01/13  18:00:00,1331385635.3291739,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,6372166.876361233,13626016.487783803,6609527605.631548,6442681868.851054,17403336.0,149442400.78049398,0.0,73321582.60475363,644853861.9696585,121766075.30489335,33262501.591557068,5037857407.218923,0.0 
 01/13  19:00:00,1331677968.4715477,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,6663874.263616103,13626642.242902287,6792402735.461729,6595461295.224634,17403336.0,179538104.23709483,0.0,93091417.52836366,619685081.3789551,134930081.55961756,33261057.271853776,5150734040.553316,0.0 
 01/13  20:00:00,1331219598.726786,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,6199834.418738069,13632312.34301864,6496863733.307839,6434180109.057121,17403336.0,45280288.25071807,0.0,104947109.02902627,598439392.8924286,36564729.12973492,33291231.951378339,5034406576.933361,0.0 
 01/13  21:00:00,1330895496.6068378,0.0,0.0,795167668.7999998,64537200.0,191659478.4,260023104.76502938,5879152.599088857,13628892.04271974,6369123659.711495,6320425378.609034,17403336.0,31294945.102461447,0.0,140499990.33458469,587539110.654823,32177016.640830507,33266899.224259065,4938207897.557891,0.0 
 01/13  22:00:00,427566531.6332001,0.0,0.0,156648030.75360007,64537200.0,189143078.4,5375187.929573604,70324.65699430631,11792709.893032056,89225692.41062078,9301419.808416803,17403336.0,62520936.60220398,0.0,8005080.022775197,51931475.54554089,32177037.00688843,30913587.029383646,17188187.634431658,0.0 
 01/13  23:00:00,427553395.2911946,0.0,0.0,156648030.75360007,64537200.0,189143078.4,4886534.481430549,60384.36066126491,12278167.295502762,30087431.53342669,12612095.53342669,17403336.0,72000.0,0.0,11366645.353700992,41890528.93109589,17551109.676685256,33740787.57275154,20306100.19601239,0.0 
 01/13  24:00:00,439872215.96234318,0.0,0.0,156648030.75360007,64537200.0,189143078.4,13106903.562175058,106166.49676677195,16330836.749801219,81117179.58095792,32614411.41436759,17403336.0,31099432.166590305,0.0,25096275.51134915,113376911.0403032,13163333.507726927,39832709.375047307,44138902.72506396,0.0 
 01/14  01:00:00,439549052.09610566,0.0,0.0,156648030.75360007,64537200.0,189143078.4,16551093.582075337,121513.11288901045,12548136.247541244,65647795.2344554,48172459.23445541,17403336.0,72000.0,0.0,33655941.89306047,135394452.84678973,4394084.69360715,35304451.688960898,56377475.755210299,0.0 
 01/14  02:00:00,438452418.06580057,0.0,0.0,156648030.75360007,64537200.0,189143078.4,15439815.382304017,175260.3729381415,12509033.156958314,95733971.31769857,78258635.31769857,17403336.0,72000.0,0.0,44153228.559861179,108676988.24976808,4394084.693609545,35072139.8788472,76209616.83411841,0.0 
 01/14  03:00:00,454982819.23968806,0.0,0.0,156648030.75360007,64537200.0,189143078.4,31980043.036140816,192603.63740511513,12481863.412542025,147793658.09429113,99380159.6905098,17403336.0,31010162.403781319,0.0,61947467.577387537,105787006.02639883,4394084.693568242,34911101.55390572,91594022.9756467,0.0 
 01/14  04:00:00,454962584.64824536,0.0,0.0,156648030.75360007,64537200.0,189143078.4,31970832.65451703,199117.29647858314,12464325.54364966,127638247.28712549,110162911.28712549,17403336.0,72000.0,0.0,67745764.32075335,94413079.43634938,4394084.693578264,34807130.093442518,95953200.40440282,0.0 
 01/14  05:00:00,453517862.5378233,0.0,0.0,156648030.75360007,64537200.0,189143078.4,28949356.536235095,257809.52625593369,13982387.321732242,165190127.3711357,147714791.3711357,17403336.0,72000.0,0.0,80515573.61450507,86121442.52673902,4394084.693630346,41247950.813307698,124501185.6540058,0.0 
 01/14  06:00:00,458671099.60608068,0.0,0.0,156648030.75360007,64537200.0,189143078.4,34174968.2908121,311480.56552965767,13856341.596138757,207734191.11556448,190258855.1155645,17403336.0,72000.0,0.0,106850182.28891948,68519264.23386787,4394084.693625925,40664505.13013975,150128300.2606206,0.0 
 01/14  07:00:00,487932655.96744969,0.0,0.0,156648030.75360007,64537200.0,189143078.4,63250719.70628181,416083.2200422993,13937543.887525436,258883471.43275116,241408135.43275116,17403336.0,72000.0,0.0,150726217.194324,66153884.87065688,4394084.6936241,41730103.07698603,183005674.2001564,147.5434204722642 
 01/14  08:00:00,413029499.5081448,0.0,0.0,156648030.75360007,21512400.0,189143078.4,31970832.65451703,288064.68496324386,13467093.01506447,214487976.30790458,166074393.46211685,17403336.0,31010246.845787728,0.0,90814459.86321874,67326913.53770066,4394084.693555932,39988258.66381066,137659673.49334414,0.0 
 01/14  09:00:00,392631357.24422159,0.0,0.0,156648030.75360007,0.0,189143078.4,33082110.854288348,303884.00833281068,13454253.22800032,200747915.5491462,183272579.5491462,17403336.0,72000.0,0.0,95419122.02379936,69039851.05429119,4394084.693601336,39913015.80742054,151046632.9515983,161.04566745048053 
 01/14  10:00:00,387440637.3491742,0.0,0.0,156648030.75360007,0.0,189143078.4,27838078.336463777,276349.36747292857,13535100.491637409,185707373.25660453,168232037.25660453,17403336.0,72000.0,0.0,83178956.22518821,64551689.989991609,7323474.489298552,40399077.44420472,137185140.7641492,88.88287448650167 
 01/14  11:00:00,376120916.96520176,0.0,0.0,156648030.75360007,0.0,189143078.4,16551093.582075337,339958.22331540079,13438756.006210927,254901527.62746258,174595088.4830925,17403336.0,62903103.144370097,0.0,72092119.48174927,67490900.88895366,50246916.128171559,39822200.03082553,140694260.20620848,0.0 
 01/14  12:00:00,378333652.54161587,0.0,0.0,156648030.75360007,0.0,189143078.4,15439815.382304017,260915.92643029983,16841812.079281436,197727013.1372965,149127821.6494061,17403336.0,31195855.487890364,0.0,59777871.1168966,64735374.68307761,22346680.36295025,42495481.13345599,121846132.86317536,156.68984467067345 
 01/14  13:00:00,375822307.7406055,0.0,0.0,156648030.75360007,0.0,189143078.4,16551093.582075337,239691.39349499765,13240413.611435056,187478990.70428325,138880090.38100136,17403336.0,31195564.323281859,0.0,54675154.710128698,78882960.56966669,22346680.31444236,38635315.38951351,112886847.12709812,135.9877918590435 
 01/14  14:00:00,374886905.30842217,0.0,0.0,156648030.75360007,0.0,189143078.4,15439815.382304017,165268.12940120389,13490712.64311691,142496310.9255642,93927599.0766615,17403336.0,31165375.8489027,0.0,40042404.27274327,104175460.62710662,19417290.54196088,40138958.76038169,75505983.01523255,0.0 
 01/14  15:00:00,373709876.28038558,0.0,0.0,156648030.75360007,0.0,189143078.4,14218181.761946379,135795.50023587148,13564789.864603214,123710813.86970097,75142276.95643537,17403336.0,31165200.913265613,0.0,30486322.48798011,105295184.67975341,19417290.46298166,40585347.051590789,60276667.28046425,0.0 
 01/14  16:00:00,375355087.47720226,0.0,0.0,156648030.75360007,0.0,189143078.4,15961284.368614957,143732.5307597244,13458961.42422748,98545184.04097547,81069848.04097545,17403336.0,72000.0,0.0,30951665.740397239,110711442.53825328,19417290.1068924,39952892.40342634,65515309.58754811,0.0 
 01/14  17:00:00,409290196.4525354,0.0,0.0,156648030.75360007,32268600.0,189143078.4,18350936.079999634,148399.4451951548,12731151.773740577,150664750.82431004,102251220.41180076,17403336.0,31010194.412509294,0.0,45655936.32420719,85161880.37254478,4394084.693308671,35589543.721483837,79334061.99404927,0.0 
 01/14  18:00:00,460353567.7633507,0.0,0.0,156648030.75360007,64537200.0,189143078.4,37058914.02001482,260494.59045450495,12705849.99928136,193672247.64445383,176196911.64445383,17403336.0,72000.0,0.0,87318005.43814305,83277219.79805517,4394084.69234628,35441271.96490886,134056810.87614022,0.0 
 01/14  19:00:00,462559236.1778418,0.0,0.0,156648030.75360007,64537200.0,189143078.4,39244139.242448199,300992.5852360306,12685795.196557494,217037040.22060824,199561704.22060824,17403336.0,72000.0,0.0,103636079.48501708,50763503.45774659,4394084.69361952,35323748.15912104,144684385.09529043,0.0 
 01/14  20:00:00,483176242.37481155,0.0,0.0,156648030.75360007,64537200.0,189143078.4,58158506.06346841,478270.2227377217,14211156.935005364,318835305.5512867,301359969.55128666,17403336.0,72000.0,0.0,167685627.66614367,54056554.35628314,4394084.693435577,41809011.021038148,222418789.04891343,0.0 
 01/14  21:00:00,481468483.1959865,0.0,0.0,156648030.75360007,64537200.0,189143078.4,56509536.61356272,535675.4423084365,14094961.986515303,325322292.9357559,307846956.9357559,17403336.0,72000.0,0.0,179965940.22629939,40060201.05595158,4394084.693584856,41285121.001121,216869396.6335656,0.0 
 01/14  22:00:00,553042214.041962,0.0,0.0,156648030.75360007,64537200.0,189143078.4,128377331.07452616,1070568.3270021447,13266005.486833647,656330784.3875706,511503488.1526236,17403336.0,127423960.23494704,0.0,375838297.49651828,45204107.7390073,90240900.89715895,37717805.39183015,386920628.8606628,0.0 
 01/14  23:00:00,549451209.2883974,0.0,0.0,156648030.75360007,64537200.0,189143078.4,125949190.01821149,1036382.4536455444,12137327.662940339,516335934.7571256,498860598.7571256,17403336.0,72000.0,0.0,369464337.87035086,30297867.909568319,4394084.693526928,32868974.268856985,365869250.0574462,0.0 
 01/14  24:00:00,613187333.8283007,0.0,0.0,156648030.75360007,64537200.0,189143078.4,185605974.541552,1570427.7496179289,15682622.38353065,694927891.5460868,677452555.5460868,17403336.0,72000.0,0.0,553946117.9370995,33349000.051179626,4394084.693255891,36431308.297025669,534660286.8462068,0.0 
 01/15  01:00:00,575668673.8442733,0.0,0.0,156648030.75360007,64537200.0,189143078.4,151678048.9803384,1572410.4530046965,12089905.25733016,700150469.540412,651736841.8430622,17403336.0,31010291.697349825,0.0,509171653.3948633,24085485.879690675,4400207.264561009,32587895.958961376,488007871.0329733,0.0 
 01/15  02:00:00,614056610.4658499,0.0,0.0,156648030.75360007,64537200.0,189143078.4,189597561.22542299,2057284.7578277854,12073455.32899902,819236732.7942807,801761396.7942807,17403336.0,72000.0,0.0,666347190.0537968,23710328.017240079,4400207.264385426,32490395.252412887,644411566.1871379,0.0 
 01/15  03:00:00,575934194.0393875,0.0,0.0,156648030.75360007,64537200.0,189143078.4,151678048.9803384,1869616.6070011135,12058219.29844788,763054259.7430722,745578923.7430722,17403336.0,72000.0,0.0,579335288.3561832,14671507.799812615,4400207.265323179,32400089.464215746,561388224.2387936,0.0 
 01/15  04:00:00,614329263.1201425,0.0,0.0,156648030.75360007,64537200.0,189143078.4,189597561.22542299,2357964.3723270066,12045428.36879238,903699918.3772258,886224582.3772258,17403336.0,72000.0,0.0,737513975.9472456,16473313.975294626,4400207.265129977,32324276.083529906,714855289.8331368,0.0 
 01/15  05:00:00,577613240.2996571,0.0,0.0,156648030.75360007,64537200.0,189143078.4,151678048.9803384,2027692.150571532,13579190.015147068,804030831.2793374,786555495.2793374,17403336.0,72000.0,0.0,611841376.470732,12405017.269287078,4400207.265141672,38858151.81363188,592212523.1084157,73.6562720015667 
 01/15  06:00:00,615901518.4920242,0.0,0.0,156648030.75360007,64537200.0,189143078.4,189597561.22542299,2504507.633283019,13471140.479718097,967649383.0108348,919236207.8747963,17403336.0,31009839.13603853,0.0,767051933.3263822,15347003.162047726,4400207.264284619,38381393.780518438,742450141.4170498,0.0 
 01/15  07:00:00,577659671.2977136,0.0,0.0,156648030.75360007,64537200.0,189143078.4,151678048.9803384,2081987.0185557609,13571326.145219449,807438647.6521875,789963311.6521875,17403336.0,72000.0,0.0,617967311.6759224,12143113.461515744,4400207.265097918,39559486.40883744,596538428.2270184,96.4336917551274 
 01/15  08:00:00,540040466.0867984,0.0,0.0,156648030.75360007,21512400.0,189143078.4,157664867.75445528,1961333.886574357,13110755.29216872,745011637.021754,727536301.021754,17403336.0,72000.0,0.0,594657084.7516625,23039597.81993172,4400207.265273824,37900072.311788458,599248305.5837605,0.0 
 01/15  09:00:00,480040732.07432076,0.0,0.0,156648030.75360007,0.0,189143078.4,119745355.50937066,1352161.2848673615,13152106.126482727,542149394.0355893,524674058.03558936,17403336.0,72000.0,0.0,398649025.91442266,22860395.649631055,7333678.774328902,38142393.689265798,401161219.4617206,0.0 
 01/15  10:00:00,455441519.57295599,0.0,0.0,156648030.75360007,0.0,189143078.4,95186471.6487261,1159901.8424143384,13304036.928215493,500580224.64935746,452136511.98287889,17403336.0,31040376.666478579,0.0,330384913.13609138,39142619.13628539,7333678.76508734,39045014.29403854,374816362.9432798,0.0 
 01/15  11:00:00,404231718.01620289,0.0,0.0,156648030.75360007,0.0,189143078.4,44466942.36326507,746991.8569302545,13226674.642407433,366464094.1636613,286155289.0551676,17403336.0,62905469.10849373,0.0,181584366.6011134,53248625.80051227,50322267.52959252,38579417.47532292,219242731.74591185,0.0 
 01/15  12:00:00,407564544.97160676,0.0,0.0,156648030.75360007,0.0,189143078.4,44462810.085949469,674046.8958511849,16636578.836206027,321448331.93053308,272848938.92126688,17403336.0,31196057.009266199,0.0,176968781.98109616,88590077.91479975,22379685.26209218,41293526.99587026,222830226.23500008,0.0 
 01/15  13:00:00,393475939.3557121,0.0,0.0,156648030.75360007,0.0,189143078.4,34235743.92458375,382489.925649278,13066596.351879007,211421021.13165627,162828011.35075686,17403336.0,31189673.780899407,0.0,109945361.86091414,80650657.5125097,22379685.39516619,37545159.24171331,142407323.14955843,0.0 
