Time,BACK_SPACE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],BACK_SPACE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],BACK_SPACE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],BACK_SPACE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],CORE_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],CORE_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],CORE_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],CORE_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],FRONT_ENTRY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FRONT_ENTRY::Des Sens Cool Load [W],FRONT_ENTRY:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FRONT_ENTRY::Des Cool Mass Flow [kg/s],FRONT_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],FRONT_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],FRONT_RETAIL:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],FRONT_RETAIL:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s],POINT_OF_SALE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Load [W],POINT_OF_SALE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Sens Cool Load [W],POINT_OF_SALE:CHICAGO ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],POINT_OF_SALE:CHICAGO ANN CLG .4% CONDNS WB=>MDB:Des Cool Mass Flow [kg/s]
06:20:00,2.727661E+04,3.819540E+03,1.407200E+00,3.440930E-01,4.806957E+04,2.484825E+04,2.480785E+00,2.116606E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,2.436441E+03,6.543726E-01,2.150708E-01,1.268274E+04,4.161414E+03,6.543828E-01,3.531164E-01
06:30:00,2.727661E+04,4.990171E+03,1.407200E+00,4.589406E-01,4.806957E+04,3.150994E+04,2.480785E+00,2.771111E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,3.274104E+03,6.543726E-01,2.973740E-01,1.268274E+04,5.529971E+03,6.543828E-01,4.876535E-01
06:40:00,2.727661E+04,6.095304E+03,1.407200E+00,5.673414E-01,4.806957E+04,3.791866E+04,2.480785E+00,3.400521E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.071424E+03,6.543726E-01,3.756733E-01,1.268274E+04,6.827777E+03,6.543828E-01,6.151282E-01
06:50:00,2.727661E+04,7.150254E+03,1.407200E+00,6.708006E-01,4.806957E+04,4.413862E+04,2.480785E+00,4.011124E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.839619E+03,6.543726E-01,4.510725E-01,1.268274E+04,8.074720E+03,6.543828E-01,7.375118E-01
07:00:00,2.727661E+04,8.166008E+03,1.407200E+00,7.704021E-01,4.806957E+04,5.021338E+04,2.480785E+00,4.607275E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,5.586239E+03,6.543726E-01,5.243277E-01,1.268274E+04,9.283906E+03,6.543828E-01,8.561334E-01
07:10:00,2.727661E+04,6.613703E+03,1.407200E+00,6.485493E-01,4.806957E+04,3.851180E+04,2.480785E+00,3.779987E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.792842E+03,6.543726E-01,4.703721E-01,1.268274E+04,7.804690E+03,6.543828E-01,7.660581E-01
07:20:00,2.727661E+04,6.302916E+03,1.407200E+00,6.181257E-01,4.806957E+04,3.722278E+04,2.480785E+00,3.653944E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.606086E+03,6.543726E-01,4.520958E-01,1.268274E+04,7.469422E+03,6.543828E-01,7.331718E-01
07:30:00,2.727661E+04,6.083732E+03,1.407200E+00,5.965525E-01,4.806957E+04,3.638358E+04,2.480785E+00,3.570515E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.485371E+03,6.543726E-01,4.401005E-01,1.268274E+04,7.250386E+03,6.543828E-01,7.113456E-01
07:40:00,2.727661E+04,5.917619E+03,1.407200E+00,5.802040E-01,4.806957E+04,3.574619E+04,2.480785E+00,3.507107E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.402739E+03,6.543726E-01,4.318823E-01,1.268274E+04,7.093568E+03,6.543828E-01,6.957396E-01
07:50:00,2.727661E+04,5.792630E+03,1.407200E+00,5.679063E-01,4.806957E+04,3.525863E+04,2.480785E+00,3.458643E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.350531E+03,6.543726E-01,4.266881E-01,1.268274E+04,6.983859E+03,6.543828E-01,6.848545E-01
08:00:00,2.727661E+04,5.700264E+03,1.407200E+00,5.588198E-01,4.806956E+04,3.488647E+04,2.480785E+00,3.421674E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.323560E+03,6.543726E-01,4.239949E-01,1.268274E+04,6.911331E+03,6.543828E-01,6.776739E-01
08:10:00,2.727661E+04,5.631522E+03,1.407200E+00,5.520581E-01,4.806956E+04,3.459985E+04,2.480785E+00,3.393217E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.315250E+03,6.543726E-01,4.231484E-01,1.268274E+04,6.866277E+03,6.543828E-01,6.732204E-01
08:20:00,2.727661E+04,5.582485E+03,1.407200E+00,5.472344E-01,4.806956E+04,3.438409E+04,2.480785E+00,3.371797E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.321191E+03,6.543726E-01,4.237103E-01,1.268274E+04,6.841941E+03,6.543828E-01,6.708175E-01
08:30:00,2.727661E+04,5.550249E+03,1.407200E+00,5.440624E-01,4.806956E+04,3.422850E+04,2.480785E+00,3.356343E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.337351E+03,6.543726E-01,4.252817E-01,1.268274E+04,6.832669E+03,6.543828E-01,6.699022E-01
08:40:00,2.727661E+04,5.532691E+03,1.407200E+00,5.423327E-01,4.806956E+04,3.412518E+04,2.480785E+00,3.346061E+00,2.200624E+03,0.000000E+00,1.134928E-01,0.000000E+00,1.268254E+04,4.358794E+03,6.543726E-01,4.273759E-01,1.268274E+04,6.832143E+03,6.543828E-01,6.698504E-01
