Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 02/22  17:00:00,208054816.5743471,1685533.7099899399,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,215616041.51364399,215616041.51364399,14915296.178852532,38118654.9351129,171183438.1326394,0.0 
 02/22  18:00:00,228211885.08474035,2004202.2203831599,0.0,123775759.60884,19838400.0,38775735.39708,43817787.85843718,249863242.6118649,249863242.6118649,17622805.121066758,24490900.177556568,198384475.51900364,0.0 
 02/22  19:00:00,192748987.17463026,2189105.89067303,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,271631988.22648909,271631988.22648909,21145005.0692634,14067882.187769467,215695139.738859,0.0 
 02/22  20:00:00,192943312.83066536,2383431.5467081598,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,296583050.7772947,296583050.7772947,26872632.86870286,42572.49043905758,235479243.44399215,0.0 
 02/22  21:00:00,174936884.93715824,2438280.8760809667,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,303012731.7526153,303012731.7526153,36603906.97812094,0.0,240616927.234398,0.0 
 02/22  22:00:00,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  23:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/22  24:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  01:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  02:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  03:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  04:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  05:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  06:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  07:00:00,82969876.24324915,3820427.207191959,0.0,6876431.089379999,19838400.0,8616830.08824,43817787.85843718,420882764.551924,420882764.551924,234793414.0536169,0.0,335159545.93595489,0.0 
 02/23  08:00:00,90941781.67668508,2384609.2842479075,0.0,27505724.357519997,0.0,17233660.17648,43817787.85843718,270970561.5500647,270970561.5500647,127856249.03111674,0.0,215644451.97972919,0.0 
 02/23  09:00:00,144296522.4457838,1555518.3847065699,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,174141809.38689754,174141809.38689754,73890658.36378952,0.0,138613414.5948649,0.0 
 02/23  10:00:00,207288083.74539,918800.8810328024,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,73623259.07708909,73623259.07708909,19882067.057545719,9434138.911065445,58982687.49062227,0.0 
 02/23  11:00:00,207062461.00230683,693178.1379495814,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,49135968.38458267,49135968.38458267,14187926.151829489,20720349.70446577,39508549.171252448,0.0 
 02/23  12:00:00,206844218.9619938,474936.09763661838,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,19753922.632046597,19753922.632046597,9938453.483896682,40600149.32119125,16243502.105396577,0.0 
 02/23  13:00:00,206801533.71232359,432250.8479663661,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,15818341.268184215,15818341.268184215,8040315.8413384179,46295013.430400129,13085933.451644188,0.0 
 02/23  14:00:00,206708515.76459629,339232.90023906817,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,13481283.786378475,13481283.786378475,6376501.104671596,50196881.2885095,11124126.525043799,0.0 
 02/23  15:00:00,206689455.84598119,320172.9816239753,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,11435583.129106662,11435583.129106662,4959896.664269145,53293342.56433095,9468453.624937281,0.0 
 02/23  16:00:00,206678490.0703137,309207.2059564855,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,9990684.928868069,9990684.928868069,3630941.5356649199,62391641.67760964,8301755.149050941,0.0 
 02/23  17:00:00,206791800.4052016,422517.54084438239,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,10814590.457704764,10814590.457704764,3212170.12570736,58416692.04528335,9074189.907008194,0.0 
 02/23  18:00:00,226817558.8169168,609875.9525595856,0.0,123775759.60884,19838400.0,38775735.39708,43817787.85843718,26846103.58467906,26846103.58467906,3472575.1899797555,46820148.14267585,21816560.406133765,0.0 
 02/23  19:00:00,191290573.0913658,730691.8074086241,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,42909093.622374419,42909093.622374419,4881312.465786759,37850546.84192054,34534127.22332103,0.0 
 02/23  20:00:00,191479585.57364509,919704.2896878676,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,69645804.63674833,69645804.63674833,7399104.544002031,23457453.11866395,55666140.907171,0.0 
 02/23  21:00:00,173547653.25359033,1049049.1925130648,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,89887656.39460455,89887656.39460455,9767209.574853518,17106757.99553374,71717717.80895305,0.0 
 02/23  22:00:00,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  23:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/23  24:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  01:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  02:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  03:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  04:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  05:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  06:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  07:00:00,80582627.71097103,3587386.1969738539,0.0,6876431.089379999,19838400.0,6462622.566179999,43817787.85843718,417105082.94177868,417105082.94177868,189142128.60069958,0.0,331736890.47006288,0.0 
 02/24  08:00:00,73509849.50948468,3013954.3399275036,0.0,13752862.178759998,0.0,12925245.132359999,43817787.85843718,370281443.6026282,370281443.6026282,120084394.14181045,0.0,294164220.1398927,0.0 
 02/24  09:00:00,109332527.22058484,2714077.605267645,0.0,41258586.53627999,0.0,21542075.220599999,43817787.85843718,349337979.80468508,349337979.80468508,91079281.53732336,0.0,277324694.4412086,0.0 
 02/24  10:00:00,163137871.06203125,2335589.778074053,0.0,82517173.07255998,0.0,34467320.35296,43817787.85843718,298807821.5856177,298807821.5856177,42279011.133876238,0.0,237201799.16445009,0.0 
 02/24  11:00:00,208461266.35744856,2091983.4930913458,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,275345262.3029948,275345262.3029948,21905334.16096067,9117479.206271708,218489792.93137685,0.0 
 02/24  12:00:00,208211985.82887054,1842702.9645133578,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,249221219.66583226,249221219.66583226,17335485.286180565,28563590.216933486,197717284.03931696,0.0 
 02/24  13:00:00,208191988.86892934,1822706.004572095,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,254792723.75774843,254792723.75774843,16264710.534208313,31709747.38843342,202057457.23018427,0.0 
 02/24  14:00:00,208232064.0037691,1862781.1394118984,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,259693695.6008283,259693695.6008283,15787412.711129178,33404688.231678029,205941604.2506737,0.0 
 02/24  15:00:00,208237495.34491683,1868212.4805596304,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,249868923.23874105,249868923.23874105,14997131.065702457,35536252.89469393,198233645.71859796,0.0 
 02/24  16:00:00,208383570.8578927,2014287.9935354589,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,256785843.12487779,256785843.12487779,15538329.682880912,35667428.07269311,203827094.63821978,0.0 
 02/24  17:00:00,208582513.06915436,2213230.2047971326,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,266432318.92734076,266432318.92734076,16594893.979177766,35004941.57137439,211625548.8331945,0.0 
 02/24  18:00:00,228607570.05367143,2399887.1893142235,0.0,123775759.60884,19838400.0,38775735.39708,43817787.85843718,279414224.13866069,279414224.13866069,18728102.96165547,22852300.737737329,221999255.4783377,0.0 
 02/24  19:00:00,175231217.63435439,2732613.5732771249,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,335758290.8423107,335758290.8423107,43252298.86152414,0.0,266583347.28778593,0.0 
 02/24  20:00:00,139297451.70106877,2921402.0857515849,0.0,41258586.53627999,29757600.0,21542075.220599999,43817787.85843718,362080469.2435528,362080469.2435528,64220991.98588283,0.0,287510734.265968,0.0 
 02/24  21:00:00,139376332.25925759,3000282.643940397,0.0,41258586.53627999,29757600.0,21542075.220599999,43817787.85843718,366103667.91142359,366103667.91142359,72167102.54438903,0.0,290773369.7144477,0.0 
 02/24  22:00:00,103440058.68207613,3186563.512518962,0.0,13752862.178759998,29757600.0,12925245.132359999,43817787.85843718,400650861.44101837,400650861.44101837,98241225.16218947,0.0,318132884.1948438,0.0 
 02/24  23:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/24  24:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  01:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  02:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  03:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  04:00:00,43103107.19605858,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,6453.540498575637,0.0,0.0,6772.485375206725,0.0,0.0,0.0 
 02/25  05:00:00,43217853.044267367,82478.14571591186,0.0,6876431.089379999,29757600.0,6462622.566179999,38721.24299145382,0.0,0.0,123257.95138178555,0.0,82478.14571591186,0.0 
 02/25  06:00:00,43420461.02304982,224232.51283078423,0.0,6876431.089379999,29757600.0,6462622.566179999,99574.85465903796,1842938.5971896668,1842938.5971896668,1783800.0404643899,0.0,1698583.3905825178,0.0 
 02/25  07:00:00,28693614.57689407,318936.1071861911,0.0,6876431.089379999,14878800.0,6462622.566179999,156824.8141478817,3561629.2126877496,3561629.2126877496,3308701.1725730246,0.0,3168239.47733639,0.0 
 02/25  08:00:00,13772428.361385517,300723.90899821338,0.0,6876431.089379999,0.0,6462622.566179999,132650.79682730553,2837420.1204793269,2837420.1204793269,2686068.2237308968,0.0,2570660.005381675,0.0 
 02/25  09:00:00,76229887.24748154,5733992.0779243749,0.0,13752862.178759998,0.0,12925245.132359999,43817787.85843718,668796227.9357163,668796227.9357163,312883509.29154339,0.0,531972620.3157549,0.0 
 02/25  10:00:00,74223262.30730832,3727367.1377511478,0.0,13752862.178759998,0.0,12925245.132359999,43817787.85843718,505540046.41210499,505540046.41210499,190045414.16281165,0.0,401303036.4706808,0.0 
 02/25  11:00:00,127004450.06430558,2324723.226108396,0.0,55011448.71503999,0.0,25850490.264719998,43817787.85843718,420708854.53195127,420708854.53195127,129248343.03309825,0.0,333003361.01346489,0.0 
 02/25  12:00:00,126942868.64581093,2263141.8076137194,0.0,55011448.71503999,0.0,25850490.264719998,43817787.85843718,389010977.92843827,389010977.92843827,111579905.18458525,0.0,308035909.661309,0.0 
 02/25  13:00:00,163064430.7814451,2262149.49748789,0.0,82517173.07255998,0.0,34467320.35296,43817787.85843718,336997621.90886279,336997621.90886279,73480178.52521944,0.0,267184032.54082317,0.0 
 02/25  14:00:00,163094402.55747528,2292121.273518067,0.0,82517173.07255998,0.0,34467320.35296,43817787.85843718,315498559.70531609,315498559.70531609,61260182.64764881,0.0,250325879.64252533,0.0 
 02/25  15:00:00,163049009.327161,2246728.0432037946,0.0,82517173.07255998,0.0,34467320.35296,43817787.85843718,300672523.634939,300672523.634939,52863612.5985125,0.0,238621664.5365234,0.0 
 02/25  16:00:00,163008920.85851226,2206639.574555043,0.0,82517173.07255998,0.0,34467320.35296,43817787.85843718,287733803.9444465,287733803.9444465,46548975.85246522,0.0,228409844.31459115,0.0 
 02/25  17:00:00,163035915.76181368,2233634.477856499,0.0,82517173.07255998,0.0,34467320.35296,43817787.85843718,278891701.8774793,278891701.8774793,42430566.028992507,0.0,221494118.83599694,0.0 
 02/25  18:00:00,140957909.88309769,1399383.0449004935,0.0,55011448.71503999,14878800.0,25850490.264719998,43817787.85843718,367122174.8491204,367122174.8491204,107173755.66239605,0.0,290135053.1779289,0.0 
 02/25  19:00:00,120011873.69893605,1697101.3064988484,0.0,27505724.357519997,29757600.0,17233660.17648,43817787.85843718,417375294.56282129,417375294.56282129,135574617.57213486,0.0,329951625.88961645,0.0 
 02/25  20:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  21:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  22:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  23:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/25  24:00:00,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  01:00:00,45308030.009933907,31354.670319606215,0.0,6876431.089379999,29757600.0,8616830.08824,25814.161994302547,0.0,0.0,59090.34919450368,0.0,31354.670319606215,0.0 
 02/26  02:00:00,45545350.16037394,193838.64352812884,0.0,6876431.089379999,29757600.0,8616830.08824,100650.3392258118,1875492.485935685,1875492.485935685,1780779.756102073,0.0,1694232.632276677,0.0 
 02/26  03:00:00,45746742.357604797,328433.0473461473,0.0,6876431.089379999,29757600.0,8616830.08824,167448.13263864755,3883559.4225923458,3883559.4225923458,3584486.474695625,0.0,3435280.585420024,0.0 
 02/26  04:00:00,46027220.20498629,459151.60540282286,0.0,6876431.089379999,29757600.0,8616830.08824,317207.4219634635,8504921.925273976,8504921.925273976,7509957.938458094,0.0,7263089.145622003,0.0 
 02/26  05:00:00,46293385.3679907,582921.8249383315,0.0,6876431.089379999,29757600.0,8616830.08824,459602.36543237449,12755867.960614494,12755867.960614494,11217240.427367477,0.0,10787616.193429929,0.0 
 02/26  06:00:00,46614213.09626029,682747.7641887564,0.0,6876431.089379999,29757600.0,8616830.08824,680604.1544515324,19860745.767610957,19860745.767610957,17131517.285761779,0.0,16571344.37827752,0.0 
 02/26  07:00:00,80990529.89079386,6800680.854736686,0.0,6876431.089379999,14878800.0,8616830.08824,43817787.85843718,827631739.432391,827631739.432391,370245639.1760072,0.0,657869146.097634,0.0 
 02/26  08:00:00,93579522.12831256,5022349.735875387,0.0,27505724.357519997,0.0,17233660.17648,43817787.85843718,634310265.159601,634310265.159601,228177985.70232559,0.0,503850534.00881186,0.0 
 02/26  09:00:00,146775853.48849417,4034849.42741693,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,514713287.99947527,514713287.99947527,165969091.29524977,0.0,408765720.28651687,0.0 
 02/26  10:00:00,209747996.3643575,3378713.5000002628,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,407659962.25712808,407659962.25712808,98049383.51721864,0.0,323978367.5873666,0.0 
 02/26  11:00:00,209364609.82114084,2995326.956783616,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,375838735.8891235,375838735.8891235,75474182.64521514,0.0,298536308.7088171,0.0 
 02/26  12:00:00,209010308.28150047,2641025.417143293,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,332030669.22913077,332030669.22913077,45410454.48643884,0.0,263762274.5107665,0.0 
 02/26  13:00:00,208827378.53698156,2458095.672624348,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,311375054.7631988,311375054.7631988,33923010.729908298,1604430.5939875078,247326813.64876468,0.0 
 02/26  14:00:00,208744422.14689506,2375139.282537861,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,298531104.3142371,298531104.3142371,30720531.517438864,8570034.355736785,237131825.32898889,0.0 
 02/26  15:00:00,208769273.43226905,2399990.56791183,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,301918048.7723241,301918048.7723241,28313811.70121681,12037442.283828229,239806589.32079879,0.0 
 02/26  16:00:00,208879496.29515625,2510213.430799048,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,302811450.03845277,302811450.03845277,26987484.914495455,20629083.873467275,240632683.69674839,0.0 
 02/26  17:00:00,209088721.83239476,2719438.9680375515,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,319964909.97558316,319964909.97558316,28129377.490943284,16065385.742813345,254305853.36494399,0.0 
 02/26  18:00:00,224235001.55581288,2986918.69145565,0.0,123775759.60884,14878800.0,38775735.39708,43817787.85843718,347924457.3344625,347924457.3344625,32045301.74759326,5016960.8783851,276515616.3767224,0.0 
 02/26  19:00:00,193737668.50842328,3177787.2244660339,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,369326205.58417007,369326205.58417007,41226774.21951409,0.0,293547845.3844196,0.0 
 02/26  20:00:00,193911622.25633038,3351740.972373192,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,394541238.8289186,394541238.8289186,61172499.45213751,0.0,313510189.9238351,0.0 
 02/26  21:00:00,175970294.47348614,3471690.4124088755,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,414733359.0426983,414733359.0426983,72465135.75551704,0.0,329516352.2198123,0.0 
 02/26  22:00:00,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  23:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/26  24:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  01:00:00,45379124.6763635,95995.79625062624,0.0,6876431.089379999,29757600.0,8616830.08824,32267.702492878183,0.0,0.0,128198.50990508174,0.0,95995.79625062624,0.0 
 02/27  02:00:00,45736384.536213848,299904.012938371,0.0,6876431.089379999,29757600.0,8616830.08824,185619.34565548358,4446278.061372171,4446278.061372171,4006066.2594750209,0.0,3856926.4620361078,0.0 
 02/27  03:00:00,45981871.74912237,432708.5440686899,0.0,6876431.089379999,29757600.0,8616830.08824,298302.0274336799,7855482.593256817,7855482.593256817,6984371.531381989,0.0,6717094.618674143,0.0 
 02/27  04:00:00,46166089.53529712,539914.7789997008,0.0,6876431.089379999,29757600.0,8616830.08824,375313.5786774179,10245758.57927729,10245758.57927729,9044496.386957977,0.0,8736521.642421533,0.0 
 02/27  05:00:00,46387036.03137264,641554.6706636672,0.0,6876431.089379999,29757600.0,8616830.08824,494620.18308897447,13810935.301071585,13810935.301071585,12150221.4997238,0.0,11690302.911520932,0.0 
 02/27  06:00:00,46710442.28867287,710851.5875709142,0.0,6876431.089379999,29757600.0,8616830.08824,748729.5234819581,22055168.2196317,22055168.2196317,18947460.414444165,0.0,18354986.163276275,0.0 
 02/27  07:00:00,80934646.71307433,6744797.677017158,0.0,6876431.089379999,14878800.0,8616830.08824,43817787.85843718,806309012.4067649,806309012.4067649,361676089.84683927,0.0,641130210.95094,0.0 
 02/27  08:00:00,93709552.10421734,5152379.711780157,0.0,27505724.357519997,0.0,17233660.17648,43817787.85843718,638478614.2084104,638478614.2084104,225260017.3431387,0.0,507307592.1437697,0.0 
 02/27  09:00:00,147092970.2843123,4351966.223235125,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,562884711.1762159,562884711.1762159,168786344.5689995,0.0,446953236.48018959,0.0 
 02/27  10:00:00,209622905.95524834,3253623.0908911286,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,465365431.4984076,465365431.4984076,98416877.50861413,0.0,369128847.9251963,0.0 
 02/27  11:00:00,209236561.87663297,2867279.0122757477,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,421725373.3337934,421725373.3337934,75731200.28080699,0.0,334416275.5897417,0.0 
 02/27  12:00:00,209239636.7707244,2870353.906367163,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,375250952.4128742,375250952.4128742,49346519.41568361,0.0,297965339.1488846,0.0 
 02/27  13:00:00,209109644.11863906,2740361.2542818395,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,357197085.0772748,357197085.0772748,38390684.57534857,618576.6431449622,283625131.1753899,0.0 
 02/27  14:00:00,208974691.776601,2605408.9122437846,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,339959142.35131236,339959142.35131236,33923031.43283757,5172396.264394905,269928878.22298827,0.0 
 02/27  15:00:00,208912099.47227384,2542816.6079166315,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,327390518.35491499,327390518.35491499,31395565.475110119,9275046.602036842,259981658.04986383,0.0 
 02/27  16:00:00,208937765.353567,2568482.4892097886,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,313206658.76071378,313206658.76071378,29215539.27288521,18250942.213690238,248884224.56994463,0.0 
 02/27  17:00:00,209077194.48179043,2707911.6174332306,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,318289322.3656696,318289322.3656696,29921471.0778764,14856209.348513846,253007282.3394217,0.0 
 02/27  18:00:00,224130581.73045577,2882498.866098531,0.0,123775759.60884,14878800.0,38775735.39708,43817787.85843718,334369606.1967912,334369606.1967912,32641798.708777489,4752027.110996226,265787882.08873407,0.0 
 02/27  19:00:00,193623487.81355468,3063606.529597464,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,357950762.7929788,357950762.7929788,41926281.07876888,0.0,284516803.2910492,0.0 
 02/27  20:00:00,193834346.7560342,3274465.47207697,0.0,82517173.07255998,29757600.0,34467320.35296,43817787.85843718,387857948.1812011,387857948.1812011,62209972.96385687,0.0,308201560.9502388,0.0 
 02/27  21:00:00,175846828.6931169,3348224.632039678,0.0,68764310.8938,29757600.0,30158905.30883999,43817787.85843718,400209767.37592098,400209767.37592098,72021919.94687429,0.0,318001255.6243144,0.0 
 02/27  22:00:00,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  23:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/27  24:00:00,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 02/28  01:00:00,45330844.49605754,54169.15644324197,0.0,6876431.089379999,29757600.0,8616830.08824,25814.161994302547,0.0,0.0,82905.72784444739,0.0,54169.15644324197,0.0 
 02/28  02:00:00,45737946.766730848,296594.03055758358,0.0,6876431.089379999,29757600.0,8616830.08824,190491.55855326923,4597368.514374784,4597368.514374784,4126749.406364239,0.0,3974488.842057411,0.0 
 02/28  03:00:00,46073040.900788638,478873.0706306315,0.0,6876431.089379999,29757600.0,8616830.08824,343306.6525380076,9221455.963327654,9221455.963327654,8165907.02233526,0.0,7856037.841292756,0.0 
 02/28  04:00:00,46457965.303707268,634008.047393236,0.0,6876431.089379999,29757600.0,8616830.08824,573096.0786940337,16420435.531319026,16420435.531319026,14228278.6768699,0.0,13770356.472448457,0.0 
 02/28  05:00:00,46760832.87572632,717663.6971711075,0.0,6876431.089379999,29757600.0,8616830.08824,792308.0009352096,23276977.689477039,23276977.689477039,20049403.603808576,0.0,19339245.84875274,0.0 
 02/28  06:00:00,47051596.72267303,822185.8291047852,0.0,6876431.089379999,29757600.0,8616830.08824,978549.7159482425,29152005.89222092,29152005.89222092,24955721.86313741,0.0,24143790.542881524,0.0 
 02/28  07:00:00,81416166.62186606,7226317.585808903,0.0,6876431.089379999,14878800.0,8616830.08824,43817787.85843718,876459828.0815475,876459828.0815475,379537565.07931849,0.0,696719340.4843403,0.0 
 02/28  08:00:00,93891298.73292336,5334126.34048618,0.0,27505724.357519997,0.0,17233660.17648,43817787.85843718,682604948.4938834,682604948.4938834,236842833.716133,0.0,542154917.9527214,0.0 
 02/28  09:00:00,146631143.6393292,3890139.578251991,0.0,68764310.8938,0.0,30158905.30883999,43817787.85843718,571613927.4877132,571613927.4877132,171936120.15953437,0.0,453293618.09335187,0.0 
 02/28  10:00:00,209050494.1703018,2681211.3059446217,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,453933622.1143286,453933622.1143286,97563513.48395032,0.0,359515100.74958708,0.0 
 02/28  11:00:00,207977357.7609548,1608074.8965975936,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,383419048.17006376,383419048.17006376,65067176.495567228,1280476.8922906263,302905914.7679734,0.0 
 02/28  12:00:00,207070566.54288564,701283.6785284279,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,318603435.0568294,318603435.0568294,31702265.068746967,6392608.753108181,251017270.76809518,0.0 
 02/28  13:00:00,206533778.06696785,164495.20261063026,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,278838715.876932,278838715.876932,23542630.8399222,18707603.126405099,219184019.8333513,0.0 
 02/28  14:00:00,206330561.62136577,0.0,0.0,123775759.60884,0.0,38775735.39708,43779066.615445729,245560187.8109681,245560187.8109681,20143092.798243464,30864285.360688136,192858337.42377804,0.0 
 02/28  15:00:00,206481465.03717119,118635.71331256628,0.0,123775759.60884,0.0,38775735.39708,43811334.3179386,237737495.78342153,237737495.78342153,17885392.084444085,35881001.50224922,186848570.45763997,0.0 
 02/28  16:00:00,206945163.64748559,575880.7831283677,0.0,123775759.60884,0.0,38775735.39708,43817787.85843718,224087990.48796884,224087990.48796884,15993689.110126187,42843566.802798528,176644359.8443031,0.0 
