Date/Time,BACK_SPACE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),BACK_SPACE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),CORE_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_ENTRY:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Heating Setpoint Temperature [C](Hourly),FRONT_RETAIL:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Heating Setpoint Temperature [C](Hourly),POINT_OF_SALE:Zone Thermostat Cooling Setpoint Temperature [C](Hourly),Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly),PSZ-AC:1:Air System Total Heating Energy [J](Hourly),PSZ-AC:1:Air System Total Cooling Energy [J](Hourly),PSZ-AC:2:Air System Total Heating Energy [J](Hourly),PSZ-AC:2:Air System Total Cooling Energy [J](Hourly),PSZ-AC:3:Air System Total Heating Energy [J](Hourly),PSZ-AC:3:Air System Total Cooling Energy [J](Hourly),PSZ-AC:4:Air System Total Heating Energy [J](Hourly),PSZ-AC:4:Air System Total Cooling Energy [J](Hourly) 
 07/19  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,376376354.54023149,0.0,170045792.91886575,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,205253520.75864543,0.0,632093377.6603601,5653843.179740732,75335297.21346994,31753651.308772088,435331312.4425581,3583093.960237092,64523204.19797857,2788478.166695887,56903563.806353528 
 07/19  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,372898090.2637931,0.0,166567528.64242739,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,191965578.9171513,0.0,647181580.9974917,5653843.17974074,77978928.98745126,31753651.308772088,446892063.6326531,3583093.960237087,65165838.71773227,2788478.1666958986,57144749.65965503 
 07/19  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,314397674.96986928,0.0,153634114.92890347,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,173332210.69733588,0.0,616123583.531908,5653843.179740724,75447652.95934522,31753651.308772088,425617965.75961717,3583093.960237087,61322706.7240446,2788478.1666958949,53735258.08890106 
 07/19  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,297531060.5998585,0.0,136767500.55889277,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,150438908.00066535,0.0,564077933.1785336,5653843.179740732,71809572.31146889,31753651.30877199,387670075.22176238,3583093.960237092,56299756.476370569,2788478.166695908,48298529.168931748 
 07/19  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,266520403.2408517,0.0,99020120.4227659,68764310.8938,24798000.0,30158905.30883999,43779066.615445729,0.0,0.0,0.0,129194422.35798,0.0,434571050.0532218,5653843.179740754,58304449.05291796,31753651.308771969,294007439.75356516,3583093.960237087,45012281.100485,2788478.166695891,37246880.14625376 
 07/19  21:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/19  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,30372061.17762,0.0,0.0,6876431.089379999,14878800.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  06:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,67387927.13351226,0.0,8115599.340446535,6876431.089379999,0.0,8616830.08824,43779066.61544573,0.0,0.0,2610580.338295415,10636992.00968778,0.0,40393453.59006001,5653843.1797407199,18026181.773060405,31753651.308772059,1374705.6532925405,3583093.9602370776,13856891.251658675,2788478.1666959004,7135674.912048335 
 07/20  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,109984650.79093808,0.0,21466199.641492379,27505724.357519997,0.0,17233660.17648,43779066.615445729,0.0,0.0,0.0,19484870.411786967,0.0,102229460.10752149,5653843.179740747,19453372.90279603,31753651.30877211,55821039.191793028,3583093.9602370827,16721705.968620804,2788478.166695898,10233342.044311639 
 07/20  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,185328127.6370447,0.0,42625844.818958979,68764310.8938,0.0,30158905.30883999,43779066.615445729,0.0,0.0,0.0,45809033.5495649,0.0,196530263.32224066,5653843.179740754,28230082.052186297,31753651.308772014,124917011.92822999,3583093.960237092,25932639.273237237,2788478.1666958879,17450530.068587156 
 07/20  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,274850028.90048679,0.0,68519467.27912101,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,92251665.60181193,0.0,306516315.1792071,5653843.179740725,38174062.89756612,31753651.308772066,204513687.76737286,3583093.960237083,36594285.243484769,2788478.1666958977,27234279.270783329 
 07/20  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,284985807.2136984,0.0,78655245.59233266,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,108522872.04590583,0.0,340242072.15761938,5653843.179740754,41971559.11390743,31753651.308772018,228019751.3802534,3583093.9602370967,39542557.783572029,2788478.166695898,30708203.87988656 
 07/20  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,296780316.06415048,0.0,90449754.44278471,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,135589887.21455724,0.0,375400408.0496159,5653843.179740732,45095100.20425789,31753651.30877202,253656118.33875404,3583093.9602370879,42423291.32574414,2788478.166695905,34225898.18085979 
 07/20  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,299870856.85783687,0.0,93540295.23647115,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,150449558.63071863,0.0,377541922.40175887,5653843.179740739,45648420.19814265,31753651.308771947,253910425.1920346,3583093.9602370925,42866445.71843615,2788478.1666959018,35116631.2931454 
 07/20  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,300077134.188734,0.0,93746572.56736823,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,163181041.19994185,0.0,372314730.8008798,5653843.179740725,45610314.565779868,31753651.308771947,249587182.69041363,3583093.9602370786,42302581.57371349,2788478.1666959079,34814651.97097278 
 07/20  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,301590076.4435649,0.0,95259514.8221991,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,174624567.5183972,0.0,369610987.78770288,5653843.17974074,45976790.50578022,31753651.308771969,247636268.42598326,3583093.960237083,41584162.40909393,2788478.166695905,34413766.446845438 
 07/20  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,305738742.5938934,0.0,99408180.9725277,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,189701004.6863081,0.0,380857936.7864119,5653843.17974074,46964466.07073404,31753651.308771969,256632228.56142039,3583093.960237083,42107562.95857504,2788478.1666958986,35153679.19568233 
 07/20  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,304549813.2853764,0.0,98219251.6640107,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,188895376.54001964,0.0,380068256.600884,5653843.1797407469,47237929.51647812,31753651.308771966,255884524.87337775,3583093.9602370916,41964777.009108338,2788478.1666959018,34981025.20191974 
 07/20  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,295841323.95887908,0.0,89510762.33751336,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,175005329.61247985,0.0,359432694.87559619,5653843.179740739,46027945.129717078,31753651.308772085,241180275.2659256,3583093.960237101,39752839.55753514,2788478.1666958986,32471634.922418387 
 07/20  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,239288014.85206563,0.0,78524454.81109989,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,156247865.18760986,0.0,322797898.86791,5653843.1797407469,42434180.014093939,31753651.308772018,215954671.6930535,3583093.960237083,35617328.920070018,2788478.166695905,28791718.24069254 
 07/20  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,224915089.09281964,0.0,64151529.05185386,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,132367023.22764772,0.0,269437265.6342119,5653843.179740739,37939568.226916898,31753651.308771969,177356170.8543513,3583093.9602370879,30585420.702267164,2788478.166695905,23556105.85067644 
 07/20  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,219807255.64374046,0.0,52306972.82565469,68764310.8938,24798000.0,30158905.30883999,43779066.615445729,0.0,0.0,0.0,114197081.08007077,0.0,226749743.67617227,5653843.179740739,32762080.1718069,31753651.30877206,148542546.6579927,3583093.9602370879,26008822.390510873,2788478.1666959018,19436294.455861868 
 07/20  21:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,74496984.534,0.0,0.0,27505724.357519997,29757600.0,17233660.17648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/20  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,45250861.17762001,0.0,0.0,6876431.089379999,29757600.0,8616830.08824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,28217853.65556,0.0,0.0,6876431.089379999,14878800.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  06:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,57118120.271005708,0.0,0.0,6876431.089379999,0.0,6462622.566179999,43779066.615445729,0.0,0.0,159664.97486211157,36359049.63459406,0.0,0.0,5653843.179740739,0.0,31753651.308772029,0.0,3583093.9602370739,0.0,2788478.166695898,0.0 
 07/21  07:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,70862655.40994333,0.0,405481.483377615,13752862.178759998,0.0,12925245.132359999,43779066.615445729,0.0,0.0,2152482.668948423,10278972.494858399,0.0,2009099.746297412,5653843.179740724,0.0,31753651.308772088,0.0,3583093.9602371056,2009099.746297421,2788478.166695905,0.0 
 07/21  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,112701855.95728329,0.0,6122127.584957541,41258586.53627999,0.0,21542075.220599999,43779066.615445729,0.0,0.0,5091897.308276106,5186117.676808946,0.0,29014279.820704067,5653843.17974074,6588370.886699369,31753651.30877204,7321143.83499839,3583093.960237087,11469682.134543177,2788478.1666958986,3635082.96446315 
 07/21  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,196169406.88636963,0.0,35405846.84540388,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,48618499.2419428,0.0,164100719.26356215,5653843.179740754,19360988.441857067,31753651.308772044,108755637.86562793,3583093.960237096,22641340.00993294,2788478.166695901,13342752.94614414 
 07/21  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,261324622.37070085,0.0,54994060.74933514,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,81493580.85343914,0.0,245515831.7877357,5653843.1797407469,28124777.601093294,31753651.308771925,166806209.97956295,3583093.960237105,29944617.05052905,2788478.166695898,20640227.1565504 
 07/21  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,274953760.93593665,0.0,68623199.31457086,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,112315556.03462819,0.0,299880724.0619528,5653843.179740718,33412918.384924637,31753651.308772018,206700230.2889247,3583093.9602370925,34205340.73561657,2788478.166695905,25562234.652486884 
 07/21  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,287104678.38841137,0.0,80774116.76704559,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,132660091.96220456,0.0,344297011.31182077,5653843.1797407469,38725920.98783074,31753651.308772066,236745670.97105003,3583093.9602371009,38493964.58484819,2788478.1666959018,30331454.768091825 
 07/21  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,297023290.55964639,0.0,90692728.9382806,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,150603458.00540666,0.0,380102223.4731358,5653843.179740739,43289432.918673317,31753651.308772066,261463655.05351923,3583093.9602370925,41593332.63410847,2788478.166695894,33755802.86683483 
 07/21  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,300587043.33639976,0.0,94256481.715034,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,163886995.42550568,0.0,393452747.63426116,5653843.17974074,45654086.0825553,31753651.308771995,270735835.71459636,3583093.9602370916,42361436.86238541,2788478.1666958986,34701388.97472406 
 07/21  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,292742934.8191074,0.0,86412373.19774166,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,172302396.82697744,0.0,366191238.1831958,5653843.179740754,43520654.48756652,31753651.30877204,249258710.2742142,3583093.9602370827,40485773.03636083,2788478.166695901,32926100.385054359 
 07/21  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,284078615.62229207,0.0,77748054.0009263,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,174856104.62889356,0.0,334886071.44417557,5653843.179740754,40396898.9278488,31753651.30877204,227120245.7307368,3583093.9602370925,37398392.20009744,2788478.166695905,29970534.585492497 
 07/21  17:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,272430191.2052517,0.0,66099629.58388595,123775759.60884,0.0,38775735.39708,43779066.615445729,0.0,0.0,0.0,156965710.963135,0.0,301012272.8009387,5653843.179740732,36956847.87444764,31753651.308772014,203942873.59329958,3583093.9602370879,34049778.853402618,2788478.166695898,26062772.479788849 
 07/21  18:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,185873597.82327236,0.0,43171315.00518661,68764310.8938,0.0,30158905.30883999,43779066.615445729,0.0,0.0,0.0,103672396.39511848,0.0,205466561.3949176,5653843.179740769,29219085.59224808,31753651.308771969,132056987.82685718,3583093.9602370916,25784589.831467019,2788478.1666959018,18405898.144345255 
 07/21  19:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,142813849.35943703,0.0,36234120.98711126,41258586.53627999,0.0,21542075.220599999,43779066.615445729,0.0,0.0,0.0,78997704.20244216,0.0,170671885.55874784,5653843.179740761,25024978.348215455,31753651.30877202,109192369.69149564,3583093.960237083,21066765.508555257,2788478.166695901,15387772.01048146 
 07/21  20:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,163269728.7715922,0.0,31892000.399266464,41258586.53627999,24798000.0,21542075.220599999,43779066.615445729,0.0,0.0,0.0,66699452.78507938,0.0,148802409.46505163,5653843.179740739,22339180.12731242,31753651.308772088,95200454.57430268,3583093.9602371009,18446748.824175668,2788478.166695905,12816025.939260917 
 07/21  21:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,118630415.5012705,0.0,18415641.574704786,13752862.178759998,29757600.0,12925245.132359999,43779066.615445729,0.0,0.0,0.0,38115313.79665519,0.0,86638325.40711379,5653843.179740739,15263333.347847667,31753651.308772066,51147580.74886856,3583093.9602370697,12188789.567813458,2788478.1666958986,8038621.742584104 
 07/21  22:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  23:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/21  24:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  01:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  02:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  03:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  04:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,43096653.65556,0.0,0.0,6876431.089379999,29757600.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  05:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,28217853.65556,0.0,0.0,6876431.089379999,14878800.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  06:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,13339053.65556,0.0,0.0,6876431.089379999,0.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  07:00:00,15.6,30.0,15.6,30.0,15.6,90.0,15.6,30.0,15.6,30.0,13339053.65556,0.0,0.0,6876431.089379999,0.0,6462622.566179999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0 
 07/22  08:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,75267551.68822856,0.0,4810377.761662842,13752862.178759998,0.0,12925245.132359999,43779066.615445729,0.0,0.0,37195851.147099267,761827.3581065753,0.0,22435561.14092697,5653843.179740718,903178.9386216099,31753651.308772066,10470476.464464073,3583093.9602370855,8204962.634474856,2788478.166695907,2856943.103366414 
 07/22  09:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,94753191.04826565,0.0,24296017.121699938,13752862.178759998,0.0,12925245.132359999,43779066.615445729,0.0,0.0,16615941.87094377,3825854.8630154619,0.0,108905131.51670055,5653843.179740747,10462756.43805492,31753651.308772088,72540061.35767682,3583093.960237087,15125521.21844685,2788478.166695901,10776792.50252199 
 07/22  10:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,170780625.4307593,0.0,46139619.83555357,55011448.71503999,0.0,25850490.264719998,43779066.615445729,0.0,0.0,0.0,25195694.42440138,0.0,199089853.675896,5653843.179740755,23153208.94567261,31753651.30877204,134730191.229588,3583093.9602371004,23834063.806462915,2788478.166695901,17372389.694172574 
 07/22  11:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,176529344.36473737,0.0,51888338.76953162,55011448.71503999,0.0,25850490.264719998,43779066.615445729,0.0,0.0,0.0,40826015.4591603,0.0,218107212.78102965,5653843.1797407469,25975048.355108568,31753651.308772066,145968274.03599007,3583093.9602371004,26044838.006478065,2788478.166695905,20119052.38345302 
 07/22  12:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,225434631.52258016,0.0,64671071.481614399,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,77229069.74251613,0.0,267235716.67746253,5653843.179740733,31483039.947200974,31753651.308772018,179094352.6956513,3583093.9602370879,31789274.991072176,2788478.1666959018,24869049.04353804 
 07/22  13:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,231559237.47023479,0.0,70795677.42926903,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,94444212.87310449,0.0,284559426.4607097,5653843.179740754,34253651.940561998,31753651.308771969,189558877.29562984,3583093.960237087,33664830.677830409,2788478.166695905,27082066.54668735 
 07/22  14:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,236108511.1150234,0.0,75344951.07405763,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,105903244.98819688,0.0,305415889.4757908,5653843.17974074,36252358.64534521,31753651.308772044,205094162.58075566,3583093.9602370925,35228248.39080644,2788478.1666959018,28841119.858883509 
 07/22  15:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,245683562.53672353,0.0,84920002.49575776,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,116583080.93481508,0.0,346347430.61268666,5653843.179740739,41206349.62380168,31753651.30877204,233704817.03266413,3583093.960237083,39018582.25836753,2788478.1666958949,32417681.697853395 
 07/22  16:00:00,21.0,24.0,21.0,24.0,21.0,90.0,21.0,24.0,21.0,24.0,242854397.49676723,0.0,82090837.4558015,82517173.07255998,0.0,34467320.35296,43779066.615445729,0.0,0.0,0.0,122163358.10435879,0.0,341034275.04837986,5653843.179740739,41634069.08000373,31753651.30877199,229241611.77032439,3583093.960237092,38446886.28685003,2788478.166695905,31711707.911201668 
