Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),ExteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),HeatRejection:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),HeatRejection:EnergyTransfer [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 04/06  04:00:00,1087032915.073477,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,7007791.632457191,62320.760547068945,0.0,49065330.70080098,41179153.54453325,7886177.156267724,0.0,81590345.6839444,53934244.55173014,6940785.149710876,40610989.452763799,0.0 
 04/06  05:00:00,1263352403.8308187,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,5606233.305965753,70234.9458175512,0.0,59373124.749807927,43651504.29737499,15721620.452432948,0.0,75776036.96838567,41556184.15467285,11105255.846923404,40053916.544024538,90.45487451647957 
 04/06  06:00:00,1451680804.5526598,0.0,0.0,179426617.44547747,92271600.0,717706469.7819098,351999296.7032966,104667536.56139931,5609284.060576816,0.0,2902775839.779899,2887061794.069831,15714045.710068357,0.0,1296357272.5675157,1277579081.0392848,9717099.23895362,2135132666.96547,0.0 
 04/06  07:00:00,1804674119.437404,0.0,0.0,538279852.336432,0.0,717706469.7819098,439999120.8791207,104667536.56139931,4021139.8785420476,0.0,2677521938.1005289,2645999948.907069,31521989.193459944,0.0,674291727.5958871,1301112150.2216824,26374944.012698294,2146194103.4880946,0.0 
 04/06  08:00:00,3776127085.705985,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,104667536.56139931,1781314.2468707744,0.0,1349704280.2814503,1286269681.3232837,63434598.95816639,0.0,168901841.19910024,1653248466.7135754,48585490.39311728,1076458626.759427,0.0 
 04/06  09:00:00,3643384925.841482,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,1038890.6461045052,0.0,851048124.3969258,787526746.7713908,63521377.62553515,0.0,98310238.31675489,1869782547.3454436,52749938.93431303,647889748.802805,0.0 
 04/06  10:00:00,3467029952.4533016,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,683565.6095718158,0.0,583448279.7349212,511960855.5350826,71487424.19983858,0.0,80726756.73490165,2071693475.339127,54138063.66263962,408781479.3445526,1301.0898102229597 
 04/06  11:00:00,3466877512.060069,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,531125.2163395338,0.0,457079411.71522149,377370069.6091753,79709342.10604608,0.0,63231867.479872677,2154015446.3301336,65243153.53519148,306345611.7918232,1301.077051609008 
 04/06  12:00:00,3287506728.726741,0.0,0.0,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,104669685.29401896,584810.5958686939,0.0,520044165.0214592,415943047.0811392,104101117.94032003,0.0,37268788.49389461,2092139856.580917,79124938.47107244,340736712.0675758,650.5410132193301 
 04/06  13:00:00,3469333895.8355767,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,107232608.00245582,422437.5507907391,0.0,381833246.848271,285907720.6883001,95925526.1599709,0.0,46068762.53859041,2315564863.5086657,74960448.75934629,235019762.71353496,0.0 
 04/06  14:00:00,3469362748.7898147,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,107439905.69920826,243992.8082761193,0.0,218667922.18916188,163186554.04956354,55481368.139598358,0.0,37615657.69784343,2440410334.0341579,47197336.32491908,140147760.35324715,0.0 
 04/06  15:00:00,3466978098.2455518,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,105143945.29832763,155302.66489411277,0.0,142493305.74152399,87031084.03690034,55462221.704623658,0.0,36352552.835479509,2488058499.6849367,45809175.67527844,75490810.46066679,0.0 
 04/06  16:00:00,3642537891.4732339,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,191856.2778559448,0.0,182857542.8673166,103249938.18445131,79607604.68286529,0.0,37899892.25249362,2489700852.223184,61078730.23223015,86701068.92856016,289.35250748635198 
 04/06  17:00:00,3236318276.2683055,0.0,0.0,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,104667536.56139931,252357.14562301828,0.0,236974545.10997973,189577006.6410612,47397538.46891853,0.0,10503070.093101258,2369227130.6774876,36092080.431957717,152767051.7031159,868.0528245063081 
 04/06  18:00:00,2518819850.008115,0.0,0.0,897133087.2273873,0.0,1076559704.672864,439999120.8791207,104667536.56139931,460400.66734329037,0.0,427663873.4353583,388240761.9416113,39423111.49374701,0.0,3813967.422852255,2157456681.9677069,29151272.639160538,295253953.3605932,723.3662092064503 
 04/06  19:00:00,2585017047.928733,0.0,0.0,897133087.2273873,153786000.0,1076559704.672864,351999296.7032966,104667536.56139931,871422.7637855955,0.0,782605220.1334615,758986622.222076,23618597.911385396,0.0,13875917.980940309,1875709471.6516894,20822341.881694966,576383122.4466785,0.0 
 04/06  20:00:00,2078279368.6903008,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,1656395.8617854512,0.0,1421571641.347358,1390077590.9232894,31494050.42406844,0.0,87953290.58360875,1579985388.671029,23598636.72942087,1050016579.3740722,0.0 
 04/06  21:00:00,1990580866.1205683,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,1957717.467877126,0.0,1600770069.0398334,1585049675.5318256,15720393.508007817,0.0,122601964.87530527,1492420378.8142358,11105253.718600059,1225690464.31124,0.0 
 04/06  22:00:00,1257684916.781565,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8981.202529655588,0.0,7885560.717925009,0.0,7885560.717925009,0.0,0.0,0.0,6940784.825303178,0.0,0.0 
 04/06  23:00:00,1079971789.3991605,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8986.71868770316,0.0,7885713.180626346,0.0,7885713.180626346,0.0,0.0,0.0,6940784.8062146599,0.0,0.0 
 04/06  24:00:00,1035971878.5530262,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8987.960465724786,0.0,15699886.520054665,0.0,15699886.520054665,0.0,0.0,0.0,6940784.834219641,0.0,0.0 
 04/07  01:00:00,1035971865.8297141,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8975.237153520902,0.0,7886127.858254794,0.0,7886127.858254794,0.0,0.0,0.0,6923463.317524399,0.0,0.0 
 04/07  02:00:00,1035971864.1034374,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8973.510876749877,0.0,7884981.996469745,0.0,7884981.996469745,0.0,0.0,0.0,6923463.4903889619,0.0,0.0 
 04/07  03:00:00,1035971867.234359,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8976.641798588425,0.0,7885119.105851222,0.0,7885119.105851222,0.0,0.0,0.0,6923463.601085465,0.0,0.0 
 04/07  04:00:00,1079971783.69407,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8981.013597315981,0.0,15698656.16321969,0.0,15698656.16321969,0.0,0.0,0.0,6923463.611279498,0.0,0.0 
 04/07  05:00:00,1257690298.1498683,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,14362.57083300602,0.0,7895069.8948055789,0.0,7895069.8948055789,0.0,0.0,0.0,11077537.241832672,0.0,0.0 
 04/07  06:00:00,1449667594.1798707,0.0,0.0,179426617.44547747,92271600.0,717706469.7819098,351999296.7032966,104667536.56139931,3596073.687787907,0.0,2222249686.27069,2206536402.1910359,15713284.079654206,0.0,765399676.335486,1359290382.0003699,9692848.2838361,1637196490.4564112,0.0 
 04/07  07:00:00,1803184929.7825375,0.0,0.0,538279852.336432,0.0,717706469.7819098,439999120.8791207,104667536.56139931,2531950.223675811,0.0,1797715946.8729337,1766197457.6317778,31518489.241155764,0.0,472505428.5386133,1332525317.6827312,26309140.53994727,1420336504.7650457,0.0 
 04/07  08:00:00,3776073202.153753,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,439999120.8791207,104667536.56139931,1727430.6946387927,0.0,1337514335.5115202,1274083138.2287212,63431197.282799068,0.0,142616621.3947622,1514855125.5087088,48464239.08246155,1045665393.9828628,0.0 
 04/07  09:00:00,3644160760.1035935,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,1814724.9082153682,0.0,1450559398.3059839,1379106508.4811753,71452889.82480847,0.0,153818511.3660944,1547314003.1033543,52618294.075820688,1091125263.9499014,0.0 
 04/07  10:00:00,3467964417.4971559,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,1618030.6534258403,0.0,1301193663.2609826,1237642318.1923464,63551345.068636398,0.0,100030355.47483982,1581974591.0708214,54002986.2601913,977165281.2474723,0.0 
 04/07  11:00:00,3467824252.548624,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,1477865.7048947185,0.0,1212548480.5052763,1124871267.9885185,87677212.51675786,0.0,72551909.81347801,1627749232.0404013,65080486.5574462,890481890.3236117,0.0 
 04/07  12:00:00,3288446006.6115314,0.0,0.0,1614839557.0092962,0.0,1435412939.5638197,131999736.26373624,104667536.56139931,1526237.2132788622,0.0,1251744164.3352249,1155682493.2753826,96061671.05984226,0.0,78293855.9718186,1581752044.757898,78927488.39949408,908112007.2212405,0.0 
 04/07  13:00:00,3467366687.9896366,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,1020301.1459068006,0.0,861097537.1603333,765154637.2813511,95942899.87898223,0.0,47473152.28049051,1855203506.7427605,74773409.87122566,623919529.2615347,0.0 
 04/07  14:00:00,3467148838.1148216,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,802451.2710921337,0.0,689399980.0709967,633916240.0586903,55483740.012306418,0.0,39283288.30009306,1967706157.227828,47079548.306897219,512207142.4548427,0.0 
 04/07  15:00:00,3467077268.9340879,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,131999736.26373624,104667536.56139931,730882.0903577377,0.0,647805740.427292,584427088.0699865,63378652.357305478,0.0,36890730.371572028,2024478353.1292773,45694860.36408839,467420356.19657906,0.0 
 04/07  16:00:00,3643038901.5057528,0.0,0.0,1614839557.0092962,0.0,1614839557.0092962,307999384.6153846,104667536.56139931,692866.3103744977,0.0,611768522.653044,540123807.4585159,71644715.19452816,0.0,34624757.56283763,2073792132.3305863,60926385.605036947,430034056.9012883,0.0 
 04/07  17:00:00,3236895746.7451679,0.0,0.0,1255986322.1183415,0.0,1435412939.5638197,439999120.8791207,104667536.56139931,829827.6224854796,0.0,738196348.4822693,690791708.5621139,47404639.920155327,0.0,30896405.2070124,1937978973.3216153,36001975.38715198,539562900.3408493,0.0 
 04/07  18:00:00,2519463217.6745145,0.0,0.0,897133087.2273873,0.0,1076559704.672864,439999120.8791207,104667536.56139931,1103768.3337428114,0.0,965677644.8794792,926259329.048004,39418315.83147508,0.0,37491793.72391723,1725044280.6899908,29078513.686765486,711951494.4769331,0.0 
 04/07  19:00:00,2585331848.6416037,0.0,0.0,897133087.2273873,153786000.0,1076559704.672864,351999296.7032966,104667536.56139931,1186223.4766559913,0.0,1011639760.0245429,988025083.374858,23614676.64968494,0.0,39979145.88320049,1660659267.5582772,20770380.270504293,765264490.9853215,0.0 
 04/07  20:00:00,2078071269.1291583,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,351999296.7032966,104667536.56139931,1448296.300643058,0.0,1211548477.7247446,1180055675.814456,31492801.9102887,0.0,52443966.9215807,1488112189.758629,23539766.92779665,908712954.4155291,0.0 
 04/07  21:00:00,1990102864.6717122,0.0,0.0,538279852.336432,184543200.0,897133087.2273873,263999472.52747248,104667536.56139931,1479716.0190209873,0.0,1213580230.4986463,1197861691.4436675,15718539.054978855,0.0,64379407.07052311,1457496094.9069062,11077538.337953136,933848869.0025117,0.0 
 04/07  22:00:00,1257684912.1244765,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,0.0,8976.545440910975,0.0,7885999.950081503,0.0,7885999.950081503,0.0,0.0,0.0,6923463.564518215,0.0,0.0 
 04/07  23:00:00,1079971783.2761443,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,0.0,8980.595671605734,0.0,15699085.39429735,0.0,15699085.39429735,0.0,0.0,0.0,6923463.644222582,0.0,0.0 
 04/07  24:00:00,1035971867.0203471,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,0.0,8976.427786608114,0.0,7885752.118296654,0.0,7885752.118296654,0.0,0.0,0.0,6923463.3855872829,0.0,0.0 
 04/08  01:00:00,856545239.3362036,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8966.189120614301,0.0,7885850.335807932,0.0,7885850.335807932,0.0,0.0,0.0,6905905.3947969409,0.0,0.0 
 04/08  02:00:00,856545241.7957618,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8968.648679062737,0.0,7885968.501278416,0.0,7885968.501278416,0.0,0.0,0.0,6905905.565618384,0.0,0.0 
 04/08  03:00:00,856545247.9732735,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8974.82619059905,0.0,15699028.936715898,0.0,15699028.936715898,0.0,0.0,0.0,6905905.514823185,0.0,0.0 
 04/08  04:00:00,900545157.3084651,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,0.0,8972.073470059902,0.0,7885061.120129886,0.0,7885061.120129886,0.0,0.0,0.0,6905905.313825264,0.0,0.0 
 04/08  05:00:00,988550357.8168305,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,0.0,14348.406011335039,0.0,15719569.702784643,0.0,15719569.702784643,0.0,0.0,0.0,11049446.198987607,0.0,0.0 
 04/08  06:00:00,1417688124.7420858,0.0,0.0,179426617.44547747,61514400.0,717706469.7819098,351999296.7032966,104667536.56139931,2373804.2500026088,0.0,1720783925.049049,1712890961.1190575,7892963.929991338,0.0,389831949.2876429,1369649156.8914636,9668267.238876522,1293233038.1733003,51.05954629473922 
 04/08  07:00:00,1443746649.0099459,0.0,0.0,179426617.44547747,0.0,717706469.7819098,439999120.8791207,104667536.56139931,1946904.3420385915,0.0,1483688331.4194797,1460114065.1910382,23574266.22844161,0.0,243985603.958207,1330230188.587462,15192987.718076274,1162909999.3905292,0.0 
 04/08  08:00:00,2340402935.097554,0.0,0.0,897133087.2273873,0.0,897133087.2273873,439999120.8791207,104667536.56139931,1470103.202260561,0.0,1162059785.2841759,1138444825.31735,23614959.966825859,0.0,74137528.45905173,1433643067.6570588,20717705.84658541,923804633.8211868,0.0 
 04/08  09:00:00,2208298006.6111257,0.0,0.0,897133087.2273873,0.0,897133087.2273873,307999384.6153846,104667536.56139931,1364910.979567548,0.0,1123441623.2219997,1084024309.52979,39417313.69220967,0.0,57711613.5774142,1488141773.4251765,29004768.21633081,863400596.7021725,932.4548051246404 
 04/08  10:00:00,2032284435.717503,0.0,0.0,897133087.2273873,0.0,897133087.2273873,131999736.26373624,104667536.56139931,1350988.437593358,0.0,1120635789.8996983,1089117646.3043619,31518143.59533649,0.0,51488473.040242929,1490400352.4228473,26242400.073874333,857410688.946025,0.0 
 04/08  11:00:00,2032301130.4520806,0.0,0.0,897133087.2273873,0.0,897133087.2273873,131999736.26373624,104667536.56139931,1367683.1721709024,0.0,1135993569.4744194,1096544973.4370125,39448596.037406887,0.0,46497051.57050971,1481781851.7667227,31767128.888315165,862160940.3333073,0.0 
 04/08  12:00:00,2032232230.8808122,0.0,0.0,897133087.2273873,0.0,897133087.2273873,131999736.26373624,104667536.56139931,1298783.6009024175,0.0,1088970663.8472553,1049568658.0911799,39402005.75607544,0.0,39833974.767583619,1510632569.7200855,27623572.474394137,827682597.537824,2211.3898378954097 
 04/08  13:00:00,2032183936.1254802,0.0,0.0,897133087.2273873,0.0,897133087.2273873,131999736.26373624,104667536.56139931,1250488.8455707313,0.0,1048336074.938683,1016816349.1978246,31519725.740858407,0.0,35091958.73347191,1531202979.4119766,26242397.160693364,801961911.9451264,0.0 
 04/08  14:00:00,1160978284.1732743,0.0,551.7081019098683,269139926.168216,0.0,627993161.0591707,131999736.26373624,104667536.56139931,27177372.41264971,0.0,1364009248.9758225,1332542589.1562348,31466659.819587478,7336.9115316936499,59786121.86523237,1284042301.453459,20717701.879042265,1031748385.799397,1937.5349806057573 
 04/08  15:00:00,1212170270.2337678,0.0,1299.7586935173623,269139926.168216,0.0,627993161.0591707,131999736.26373624,104667536.56139931,78368610.42255169,0.0,1444100519.6774216,1420507569.2437113,23592950.433710159,16994.303478727037,46286309.753139529,1177463471.069464,17955350.975618058,1115143203.5127407,9907.888865469478 
 04/08  16:00:00,1311683738.1119695,0.0,0.0,269139926.168216,0.0,627993161.0591707,307999384.6153846,104667536.56139931,1883729.7077984766,0.0,1538708223.1607543,1515102851.2625776,23605371.89817694,0.0,41646254.61126086,1100660723.7582422,19336534.224772939,1182158747.2380517,0.0 
 04/08  17:00:00,1175122038.2988799,0.0,0.0,89713308.72273873,0.0,538279852.336432,439999120.8791207,104667536.56139931,2462219.799189178,0.0,1917419882.2675827,1909527399.9802836,7892482.287299161,0.0,119896833.5280646,893318929.642659,9668266.860551678,1459513172.0491553,0.0 
 04/08  18:00:00,1068004835.976709,0.0,0.0,89713308.72273873,0.0,538279852.336432,439999120.8791207,0.0,12554.03841750278,0.0,15713354.047075276,0.0,15713354.047075276,0.0,0.0,0.0,9668266.976798006,0.0,0.0 
 04/08  19:00:00,1133791021.8080588,0.0,0.0,89713308.72273873,153786000.0,538279852.336432,351999296.7032966,0.0,12564.04559126871,0.0,15712546.787188344,0.0,15712546.787188344,0.0,0.0,0.0,9668266.658645269,0.0,0.0 
 04/08  20:00:00,1164548212.9327136,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,351999296.7032966,0.0,12555.170246084243,0.0,7892430.070637529,0.0,7892430.070637529,0.0,0.0,0.0,9668266.089512123,0.0,0.0 
 04/08  21:00:00,1076551980.0152703,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,263999472.52747248,0.0,16146.42862696705,0.0,23553300.772378286,0.0,23553300.772378286,0.0,0.0,0.0,12430624.316460845,0.0,0.0 
 04/08  22:00:00,988544979.8724398,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,0.0,8970.461620710596,0.0,7885494.089134978,0.0,7885494.089134978,0.0,0.0,0.0,6905905.436637912,0.0,0.0 
 04/08  23:00:00,900545151.3696983,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,0.0,8966.134703145397,0.0,7885618.399162777,0.0,7885618.399162777,0.0,0.0,0.0,6905905.319510752,0.0,0.0 
 04/08  24:00:00,856545241.0398121,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,8967.892729178784,0.0,7885742.73930232,0.0,7885742.73930232,0.0,0.0,0.0,6905905.557708212,0.0,0.0 
 04/09  01:00:00,856543443.1734847,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,7170.026401828453,0.0,7882058.045326601,0.0,7882058.045326601,0.0,0.0,0.0,5510492.702983772,0.0,0.0 
 04/09  02:00:00,856543443.1950882,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,7170.048005425775,0.0,7882054.329520162,0.0,7882054.329520162,0.0,0.0,0.0,5510492.703398787,0.0,0.0 
 04/09  03:00:00,856543443.1999785,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,0.0,7170.052895623449,0.0,7882058.491200665,0.0,7882058.491200665,0.0,0.0,0.0,5510492.703769894,0.0,0.0 
 04/09  04:00:00,900543355.2890587,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,0.0,7170.054063640163,0.0,7882064.1816029469,0.0,7882064.1816029469,0.0,0.0,0.0,5510492.7042168159,0.0,0.0 
 04/09  05:00:00,988548560.7670853,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,0.0,12551.356266232642,0.0,15712014.716889009,0.0,15712014.716889009,0.0,0.0,0.0,9643359.921304614,0.0,0.0 
 04/09  06:00:00,1041514027.5806885,0.0,0.0,89713308.72273873,61514400.0,538279852.336432,351999296.7032966,0.0,7169.818220988185,0.0,7882029.799900186,0.0,7882029.799900186,0.0,0.0,0.0,5510492.651164829,0.0,0.0 
 04/09  07:00:00,1067999451.9308279,0.0,0.0,89713308.72273873,0.0,538279852.336432,439999120.8791207,0.0,7169.992536373964,0.0,7882036.1149397999,0.0,7882036.1149397999,0.0,0.0,0.0,5510492.701806786,0.0,0.0 
 04/09  08:00:00,1067999451.9646587,0.0,0.0,89713308.72273873,0.0,538279852.336432,439999120.8791207,0.0,7170.026367497665,0.0,7882042.198356678,0.0,7882042.198356678,0.0,0.0,0.0,5510492.7021209099,0.0,0.0 
 04/09  09:00:00,935999715.7076011,0.0,0.0,89713308.72273873,0.0,538279852.336432,307999384.6153846,0.0,7170.033045758215,0.0,7882048.272656041,0.0,7882048.272656041,0.0,0.0,0.0,5510492.702561444,0.0,0.0 
 04/09  10:00:00,760000067.3573828,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,0.0,7170.034475742183,0.0,7882054.3656774139,0.0,7882054.3656774139,0.0,0.0,0.0,5510492.703025029,0.0,0.0 
 04/09  11:00:00,760003649.8764651,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,0.0,10752.553558033032,0.0,7889033.092259105,0.0,7889033.092259105,0.0,0.0,0.0,8265738.533730275,0.0,0.0 
 04/09  12:00:00,760003657.5205672,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,0.0,10760.197660117354,0.0,15705325.82444923,0.0,15705325.82444923,0.0,0.0,0.0,8265738.061972991,0.0,0.0 
 04/09  13:00:00,760009029.000692,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,0.0,16131.677785029515,0.0,15727930.089658127,0.0,15727930.089658127,0.0,0.0,0.0,12398605.240362917,0.0,0.0 
 04/09  14:00:00,760003647.7148178,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,0.0,10750.391910711702,0.0,7889697.37344386,0.0,7889697.37344386,0.0,0.0,0.0,8265739.318991154,0.0,0.0 
 04/09  15:00:00,760000067.4960075,0.0,0.0,89713308.72273873,0.0,538279852.336432,131999736.26373624,0.0,7170.173100464504,0.0,7881425.233323327,0.0,7881425.233323327,0.0,0.0,0.0,5510492.9187605869,0.0,0.0 
 04/09  16:00:00,935999716.1623945,0.0,0.0,89713308.72273873,0.0,538279852.336432,307999384.6153846,0.0,7170.487839246215,0.0,7881574.385520643,0.0,7881574.385520643,0.0,0.0,0.0,5510492.663369066,0.0,0.0 
 04/09  17:00:00,1067999452.0852963,0.0,0.0,89713308.72273873,0.0,538279852.336432,439999120.8791207,0.0,7170.147004887149,0.0,7881580.066918112,0.0,7881580.066918112,0.0,0.0,0.0,5510492.662509061,0.0,0.0 
 04/09  18:00:00,1067999451.9008383,0.0,0.0,89713308.72273873,0.0,538279852.336432,439999120.8791207,0.0,7169.9625468199069,0.0,7881586.430988037,0.0,7881586.430988037,0.0,0.0,0.0,5510492.666498375,0.0,0.0 
 04/09  19:00:00,1103028427.7550669,0.0,0.0,89713308.72273873,123028800.0,538279852.336432,351999296.7032966,0.0,7169.99259955733,0.0,7882135.515404544,0.0,7882135.515404544,0.0,0.0,0.0,5510492.916165445,0.0,0.0 
 04/09  20:00:00,1164542827.9871636,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,351999296.7032966,0.0,7170.224696175734,0.0,7881599.5966418799,0.0,7881599.5966418799,0.0,0.0,0.0,5510492.663881708,0.0,0.0 
 04/09  21:00:00,1076548382.2905493,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,263999472.52747248,0.0,12548.703905763014,0.0,15713170.838073649,0.0,15713170.838073649,0.0,0.0,0.0,9643360.176511838,0.0,0.0 
 04/09  22:00:00,992762676.3763476,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,175999648.3516483,4204674.979474315,21991.986054062316,0.0,19126876.68292556,11245900.667190265,7880976.015735293,0.0,21872649.890680493,33939724.94337893,5510492.684127115,11839065.666912217,0.0 
 04/09  23:00:00,906177488.7211979,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,87999824.17582415,5606233.305965753,35070.18023699401,0.0,29206137.363901386,21324566.90849056,7881570.455410822,0.0,34917616.41482342,39952119.09952162,5510492.87835802,21952412.48010956,0.0 
 04/09  24:00:00,863594741.4654417,0.0,0.0,89713308.72273873,184543200.0,538279852.336432,43999912.087912078,7007791.632457191,50676.68590154572,0.0,41502592.00275336,33620291.92407907,7882300.07867429,0.0,49082201.951654408,43841634.36999017,5510492.796945366,33827931.018293548,0.0 
 04/10  01:00:00,1041621217.6776787,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,5606233.305965753,52093.779152287396,0.0,41608028.28944689,33722471.66902949,7885556.620417397,0.0,48789166.81162228,33798098.25877321,6870099.534899939,32488824.940325254,0.0 
 04/10  02:00:00,1043035895.3131238,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,7007791.632457191,65213.088106081515,0.0,52362998.87705347,44477356.14883602,7885642.728217456,0.0,63386474.71133073,39849539.386277,6870099.75770474,42403901.349350679,0.0 
 04/10  03:00:00,1041632357.6831226,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,43999912.087912078,5606233.305965753,63233.784596341735,0.0,59074639.51289034,43374677.31773566,15699962.195154679,0.0,59135396.19678634,31075821.188048219,6870099.770141749,39468860.65536706,0.0 
 04/10  04:00:00,1087049054.6828433,0.0,0.0,89713308.72273873,184543200.0,717706469.7819098,87999824.17582415,7007791.632457191,78460.36991315522,0.0,63981150.29918193,56095226.42142404,7885923.877757894,0.0,75268850.44605747,36679720.028639268,6870099.1034887139,50431606.15368892,0.0 
 04/10  05:00:00,1263361967.119596,0.0,0.0,179426617.44547747,184543200.0,717706469.7819098,175999648.3516483,5606233.305965753,79798.23459496713,0.0,68981416.58591964,53261385.8849469,15720030.700972725,0.0,67957449.35658974,28877693.50647598,10992155.726117654,45488560.397953469,190.11672916420509 
 04/10  06:00:00,1545269810.7992635,0.0,877.37184630095,179426617.44547747,61514400.0,717706469.7819098,351999296.7032966,104667536.56139931,116681563.9387768,13273048.996557255,3108587874.961707,3100695002.745221,7892872.216485691,14045.855981789555,1258278572.8858338,1077727609.1492394,9618137.758889517,2280510779.7024018,6798.571584292167 
 04/10  07:00:00,1803779949.0535846,0.0,0.0,538279852.336432,0.0,717706469.7819098,439999120.8791207,104667536.56139931,3126969.4947228736,0.0,2091741146.1480864,2052361958.9796293,39379187.16845693,0.0,624326144.6702231,1113505966.5058318,26106346.849125614,1682375080.5434607,1050.0406971596227 
