Date/Time,Electricity:Facility [J](Hourly),Heating:Electricity [J](Hourly),Cooling:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),ExteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Fans:Electricity [J](Hourly),Pumps:Electricity [J](Hourly),Refrigeration:Electricity [J](Hourly),Gas:Facility [J](Hourly),Heating:Gas [J](Hourly),InteriorEquipment:Gas [J](Hourly),WaterSystems:Gas [J](Hourly),Heating:EnergyTransfer [J](Hourly),Cooling:EnergyTransfer [J](Hourly),WaterSystems:EnergyTransfer [J](Hourly),Refrigeration:EnergyTransfer [J](Hourly),HeatingCoils:EnergyTransfer [J](Hourly),CoolingCoils:EnergyTransfer [J](Hourly) 
 03/22  13:00:00,1084280110.9648379,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.002380086567040531,362759184.1177719,623282335.6786366,581259735.6571173,37827000.0,4195600.0215193149,334468690.11632016,42696698.26916765,3965731.389789002,1018158172.7509306,453382593.8125515,0.0 
 03/22  14:00:00,1070695914.6094555,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0019540198415110706,349174987.76281556,601852836.8238553,555708400.9319315,37827000.0,8317435.89192388,317310964.88304767,44886325.28695672,3250609.0268182738,960748191.5273621,433452552.72690656,0.0 
 03/22  15:00:00,1058328969.833908,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0017529259837585369,336808042.98746916,574616206.7320433,532594641.10312679,37827000.0,4194565.6289165,303315122.50723007,46905249.07883855,2925541.5322870265,900958185.8239596,415423820.06043896,0.0 
 03/22  16:00:00,1059212286.0382972,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0017925628199115065,337691359.1918187,577381596.1693888,535359548.76320829,37827000.0,4195047.406180458,305443742.88074967,47801728.24538893,2990557.638318731,901968678.4280864,417580448.0353025,0.0 
 03/22  17:00:00,1058553831.421602,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.001831258051755288,337032904.5750849,608742572.7028914,566720870.8232482,37827000.0,4194701.879643185,323146962.4082802,48076486.35406579,3055584.9538133309,901549802.11672,442042279.2421336,0.0 
 03/22  18:00:00,1007234780.7439094,0.0,0.0,244494330.55021499,0.0,132695745.20377517,205732517.6651163,0.0016376229059483236,424312187.3231651,691291395.5045459,653472812.8170468,33624000.00000001,4194582.687499097,371843373.60273149,43240914.64560491,2730537.6420116268,917771914.8606145,509708793.99729648,0.0 
 03/22  19:00:00,1007659738.9230727,0.0,0.0,244494330.55021499,59047200.0,132695745.20377517,205732517.6651163,0.0013268076404671164,365689945.5026393,744657884.6906872,706840078.8918891,33624000.00000001,4193805.798798054,404472462.45521846,40788180.00474991,2210431.3643323804,1131593040.4537936,551335261.5356735,0.0 
 03/22  20:00:00,903268913.1871532,0.0,0.0,203745275.45851249,59047200.0,116344577.05330327,205732517.6651163,0.0012888059771077247,318399343.0089321,767410109.8083127,733795743.5484753,29420999.999999998,4193366.2598372886,425335616.74843969,35082483.487096,2145407.117443592,973967786.0888422,572360679.9678109,0.0 
 03/22  21:00:00,655010383.4003717,0.0,0.0,81498110.183405,59047200.0,67291072.60188759,205732517.6651163,0.0008976199682471554,241441482.94906507,602535764.5324984,585651764.5324984,16812000.000000005,72000.0,333109829.93320408,15772927.449375557,1495297.1068370667,651936270.5500839,456808376.33534869,0.0 
 03/22  22:00:00,321840522.352201,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,0.0,0.0005052542103315512,209716458.5049007,12598212.629875156,0.0,8406000.000000002,4192212.629875155,0.0,0.0,845168.2457299465,493628078.5090865,0.0,0.0 
 03/22  23:00:00,450579973.19754859,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,0.0,0.00031197881311139335,338455909.3504415,8478000.000000002,0.0,8406000.000000002,72000.0,0.0,0.0,520103.54257659878,568318356.6575155,0.0,0.0 
 03/22  24:00:00,343127075.4236166,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,0.0,0.0001574370675859496,231003011.5766641,12597228.230627824,0.0,8406000.000000002,4191228.2306278219,0.0,0.0,260051.77345102537,556018537.5511949,0.0,0.0 
 03/23  01:00:00,384632286.2632253,0.0,46523.01434584815,20374527.54585125,59047200.0,32702336.300943793,62804114.497350078,0.0001936411819929496,209657584.90454079,22527595.942497694,14049595.942497693,8406000.000000002,72000.0,42212436.61729678,0.0,324549.3096575197,465407084.0126921,10958684.835148203,300674.32101955488 
 03/23  02:00:00,446544946.4372281,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,123169173.0788468,0.0001946149626801887,211251709.5113916,55175246.29357492,46697246.29357492,8406000.000000002,72000.0,100683452.17797068,0.0,324549.32588248027,466528672.0794573,36423852.10898844,0.0 
 03/23  03:00:00,450397990.0069231,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,126642761.6843249,0.0001573535714659457,211631164.47564576,89223838.47091544,76626393.58394379,8406000.000000002,4191444.88697165,129400590.8886806,0.0,259639.46086468575,469208505.1550231,59768586.99547616,0.0 
 03/23  04:00:00,462201464.6720131,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,113951690.49615991,0.00015524771994871833,236125710.32890297,87571152.25716073,79093152.25716073,8406000.000000002,72000.0,132312749.96001069,0.0,259639.46080417094,607543018.3501853,61692658.76058537,0.0 
 03/23  05:00:00,476877849.79449936,0.0,0.0,20374527.54585125,59047200.0,32702336.300943793,130003849.92705456,0.00015527004799105898,234749936.0204944,146150023.66105596,137672023.66105596,8406000.000000002,72000.0,185070009.41353659,0.0,259639.4609031865,595763503.0435464,107384178.45562366,0.0 
 03/23  06:00:00,645800422.7293928,0.0,0.0,81498110.183405,44285400.0,67291072.60188759,205732517.6651163,0.00015686967330008086,246993322.2788269,1418015814.3293055,1401131814.3293055,16812000.000000005,72000.0,844136410.6539495,0.0,259639.45998420148,645039955.3644602,1092882815.1768583,0.0 
 03/23  07:00:00,636824635.2849761,0.0,0.0,81498110.183405,0.0,67291072.60188759,205732517.6651163,0.0005817439876297582,282302934.8339853,1250565780.0282622,1229561532.8567775,16812000.000000005,4192247.1714846089,727186104.7737279,0.0,973646.6371677797,834061570.059442,959057995.6282864,0.0 
 03/23  08:00:00,956110515.0266694,0.0,0.0,203745275.45851249,0.0,116344577.05330327,205732517.6651163,0.0009004048369890114,430288144.8488369,1083611882.3530975,1049997839.1282449,29420999.999999998,4193043.2248524718,601867133.1434574,5365786.277199441,1492926.8167452147,934006616.800045,818998314.520031,0.0 
 03/23  09:00:00,1110129802.9308749,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.001249127054178833,388608876.0849397,897937206.857405,855916963.3666506,37827000.0,4193243.4907542977,489247593.79178789,32162620.728947015,2077107.4150903198,1067413628.430037,667615231.4259875,0.0 
 03/23  10:00:00,1076162853.3201149,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0015979354035163649,354641926.47383108,837543147.3950853,795522150.6834219,37827000.0,4193996.7116634289,446633480.11184558,36106816.80661993,2661266.9357342247,936138766.680155,620507277.5330691,0.0 
 03/23  11:00:00,1188213339.3831135,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.002217607807837575,466692412.53621,774404933.1349757,732382747.5957509,37827000.0,4195185.539224736,405367898.68603488,39235112.423208449,3699734.147791622,918788934.4872851,571258543.1246858,0.0 
 03/23  12:00:00,1122783718.1543456,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.002419081383063189,401262791.3072405,740420580.4180391,698397848.0109916,37827000.0,4195732.407047404,383647053.270432,41262084.84572216,4024360.340064433,1123699721.2773078,544750321.4485735,0.0 
 03/23  13:00:00,1116453139.0032886,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.002377535495497346,394932212.15622529,706108243.9588747,659961213.8673139,37827000.0,8320030.09156063,361696613.9853525,42799034.242091927,3959481.0501526978,1078768535.9132636,514769746.8165049,0.0 
 03/23  14:00:00,1105269466.953129,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.0019477297003897348,383748540.1064954,658534911.3063574,616512868.267333,37827000.0,4195043.039024316,339458949.57425269,43936268.64854063,3245475.3859836359,1025050766.0080936,480880037.24851986,0.0 
 03/23  15:00:00,1094543728.4412833,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.00175427602010982,373022801.59484305,626234414.7132363,584213169.20617,37827000.0,4194245.507066419,318354331.08879849,45567892.04396814,2920900.515192058,968288460.264921,455686271.98081257,0.0 
 03/23  16:00:00,1095052814.4761015,0.0,0.0,366741495.8253225,0.0,149046913.35424707,205732517.6651163,0.001794253428559091,373531887.62962147,620427335.7962191,578405642.8515196,37827000.0,4194692.944699449,313826992.91864266,46344372.55720271,2985835.8297582969,969308402.3461764,451156401.4241854,0.0 
